"gene","p-adj-123-1","p-adj-1234-1","p-adj-1234-123","p-adj-13-1","p-adj-13-123","p-adj-13-1234","p-adj-2-1","p-adj-2-123","p-adj-2-1234","p-adj-2-13","p-adj-3-1","p-adj-3-123","p-adj-3-1234","p-adj-3-13","p-adj-3-2","p-adj-34-1","p-adj-34-123","p-adj-34-1234","p-adj-34-13","p-adj-34-2","p-adj-34-3","p-adj-4-1","p-adj-4-123","p-adj-4-1234","p-adj-4-13","p-adj-4-2","p-adj-4-3","p-adj-4-34","p-adj-5-1","p-adj-5-123","p-adj-5-1234","p-adj-5-13","p-adj-5-2","p-adj-5-3","p-adj-5-34","p-adj-5-4","p-adj-6-1","p-adj-6-123","p-adj-6-1234","p-adj-6-13","p-adj-6-2","p-adj-6-3","p-adj-6-34","p-adj-6-4","p-adj-6-5","mean-1","mean-123","mean-1234","mean-13","mean-2","mean-3","mean-34","mean-4","mean-5","mean-6","SEM-1","SEM-123","SEM-1234","SEM-13","SEM-2","SEM-3","SEM-34","SEM-4","SEM-5","SEM-6","Q1-1","Q1-123","Q1-1234","Q1-13","Q1-2","Q1-3","Q1-34","Q1-4","Q1-5","Q1-6","Q3-1","Q3-123","Q3-1234","Q3-13","Q3-2","Q3-3","Q3-34","Q3-4","Q3-5","Q3-6","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZKSCAN4",0.999998130197164,0.989950843039634,0.991247431191701,0.999999999920276,0.999999834663575,0.991629117299644,0.999999993857638,0.999999683087585,0.985165751403246,1,0.999999999294047,0.99999928561411,0.985403720798664,1,0.999999999998431,0.982543736606019,0.999999792072367,0.883436252367982,0.998067462477078,0.992188299890244,0.985469242807096,0.999999999810859,0.999995637771466,0.996049398302103,0.999999992784849,0.999999916404964,0.999999970376781,0.989190780851265,0.999999942522299,0.999990637725235,0.99310383414527,0.99999991481959,0.999987943312539,0.999974057397317,0.957381471997145,1,0.999966532670465,0.999999999996472,0.97210541063418,0.99999960118438,0.999997244180189,0.999988001175741,0.999933741156658,0.999961705834116,0.999667194034566,103.257938888889,122.8104,47.4252,106.6547,106.74722,105.520175,139.9336,99.83766,99.6309414634146,117.9425,12.5707016699199,NA,NA,19.6174238741142,16.9525203943732,9.00872053643806,41.1491197466402,16.7330856882585,7.66121044822471,13.5428708258872,71.751875,122.8104,47.4252,83.4233,75.41625,62.662425,99.594,72.4988,73.1473,104.80525,120.0993,122.8104,47.4252,136.8377,108.97935,134.26245,167.13725,123.1131,125.1312,120.72645,57.104024,105.242946091644,51.9028,99.08,40.2167,70.44075,72.26225,131.5823,3.25705491685866,2.54775318977187,1.84300402527927,1.90895288886149,0.882059221942095,0.932781498842125,"LIHC"
"ZNF643",1,0.999972254142949,0.999997391671579,0.999996044927997,0.999999997238057,0.999726332618427,0.99999992441978,0.999999999959631,0.999994852826632,0.999937620108916,0.999982207602229,0.999999999953663,0.999773277810741,0.999999998900658,0.999312834199779,0.999999999921121,0.999999999996078,0.999997346829429,0.999997089683437,1,0.999998721846707,0.999999696508221,0.999999999936266,0.999858616184311,0.999999999974017,0.999985427716062,1,0.999999603113039,0.997381389007079,0.999999979597579,0.999186281194164,1,0.984516368367331,0.999980613690845,0.999950374401679,0.999999990038644,0.705185063430139,0.996489224821194,0.935595776259297,0.979897142032102,0.622893342362378,0.804636330207828,0.915229727830393,0.951869229080846,0.895761903588802,21.6707166666667,22.0582,13.4489,25.200375,20.2465333333333,23.86405,20.4921,24.08,25.6168780487805,38.2747,3.2873951059212,NA,NA,8.20366664733673,2.67691733057451,3.1033336283681,2.81901027371901,7.43870771122243,2.37082124777396,16.1915654170621,12.03,22.0582,13.4489,17.1236,12.73565,11.66755,18.0815,13.9268,13.6418,16.207425,32.886975,22.0582,13.4489,26.113925,27.3296,27.621325,22.96305,28.0584,36.0849,53.285325,11.423196,23.6600897574124,11.1873,19.6809,7.264125,13.7441,12.99195,28.4325,0.785438122438213,0.854748564908131,2.07123205777196,1.75921804188678,1.05048920002945,0.814934305125845,"LIHC"
"ZNF642",0.999440154179915,0.999812827807704,0.993871934694021,0.999999997770159,0.999910502505046,0.999710954924383,0.99999977249509,0.999839464652915,0.999411320127391,1,0.999633507032648,0.999952322961438,0.998221814259974,0.999999993591384,0.999999549707146,0.995399023418732,0.981040417250054,1,0.996909264957762,0.986891923013953,0.956262295641871,0.999945188807748,0.995987894388142,0.999999066892436,0.999938143423903,0.999384964120382,0.993451575103548,0.999992828846158,0.974430248227538,0.999996510313363,0.994113307750521,0.999984968508019,0.998807236841678,0.999824426151083,0.881699722865282,0.958111067636032,0.943203800835735,1,0.966535073890585,0.995804158035593,0.97988259051114,0.989498764990708,0.78152330255664,0.888907705039416,0.998819791461551,65.5710388888889,93.5982,41.0547,69.176775,69.4048266666667,73.0457277777778,43.2809666666667,55.15254,78.4541048780488,94.141825,8.13837820654424,NA,NA,27.6636940703989,7.15801697667239,7.54005722438141,17.4131864307229,13.1975992254122,5.96487988731619,10.1015718539555,46.7636,93.5982,41.0547,39.32305,60.8049,41.888775,27.8401,43.0159,50.8594,82.8253,79.31225,93.5982,41.0547,99.401175,85.3187,106.721925,57.9727,57.3785,104.9563,96.051725,53.657684,75.7972805929919,54.12785,69.2913,47.4999,63.334575,50.4324,97.5856,1.9229763940465,1.9628307492342,1.41260812883746,1.28014136899951,0.498361303610657,0.356303139203903,"LIHC"
"ZNF490",0.999943588966838,0.999582266130034,0.996744182358621,0.999930255685953,0.998956180700196,0.999998390097856,0.99999994247286,0.999819994805723,0.999862373985517,0.999996442374496,0.999799547572576,0.999346484079677,0.99996074590484,0.999999958109366,0.999999525444885,0.995876064076822,0.993538412039162,0.999999999936212,0.999998658007612,0.998941064890275,0.999725468616467,0.999997769217282,0.999999088618198,0.99835684485263,0.999271691369466,0.999952311580478,0.998921227984875,0.989699369380794,0.999989746991083,0.999652549288253,0.999905812943764,0.99999880865816,0.999999999796037,0.999999939903455,0.999154208914372,0.999698531058768,0.999999999069699,0.999907539711599,0.999928893502802,0.999999513280217,1,0.999999995946899,0.999768865298463,0.999995018931126,0.999999999998534,170.256822222222,212.8316,116.0856,146.76775,163.677826666667,156.338333333333,126.238633333333,184.65678,160.65772195122,163.7037,26.0981955410032,NA,NA,17.6033953406959,25.8480430823366,9.23844956647325,13.5227047134727,52.2402298762974,10.805081673351,14.4551345943809,111.07325,212.8316,116.0856,119.4543,104.9541,110.18895,112.92165,140.4302,110.6489,149.247,195.366875,212.8316,116.0856,171.2534,164.00775,203.7035,134.9321,166.7472,184.0645,172.04365,107.01855,157.068279514825,102.8953,148.1823,77.13295,132.666875,110.81645,187.0143,5.63003730399665,3.38754735908173,1.46767340348776,1.44012700288546,0.553530965735849,0.526196046635326,"LIHC"
"ZNF626",1,0.999986418306356,0.99999967345682,1,1,0.999989818404951,0.999983164827746,0.999999988418895,0.999835929493132,0.999999937861385,0.999999998654553,0.999999999990337,0.999965830348075,1,0.999997141779053,1,1,0.999997203901267,0.99999999999923,0.999999590415198,0.999999999841266,0.99999616579094,0.999999972362102,0.999841109391196,0.999999900191937,0.99999999999943,0.999999376881223,0.999999484825697,0.568506688819258,0.999808408277688,0.989748326553777,0.98766784350884,0.930928841302623,0.376705577796471,0.990713155185878,0.998400492331702,0.999999904571548,0.999999997687096,0.999935762321839,0.99999999801735,1,0.999999995531718,0.999999971248273,0.999999999996271,0.997891213022428,63.2712111111111,58.4244,15.5725,65.773125,79.9124133333333,67.9916666666667,60.2502333333333,83.55238,122.666073170732,77.8478,12.3615910729338,NA,NA,13.5526513801036,21.6465201417399,8.71559921391725,27.4823149270177,18.9508420073199,24.5292679157978,12.1460075421926,21.744375,58.4244,15.5725,45.0653,23.21715,27.03865,32.79995,59.449,35.7168,68.294,88.384625,58.4244,15.5725,83.040825,107.89005,95.6117,75.12415,94.2761,122.2331,85.46565,69.76895,85.3603363881402,68.2084,56.2531,55.27695,84.684075,20.94245,101.6283,3.16578844558347,6.95207892346128,1.2234717075166,0.824723934295483,0.290980739833779,-0.278016818286178,"LIHC"
"ZNF793",0.999992488335379,0.999962321177056,1,0.87741146129188,0.978838543767911,0.966944424421005,0.918478107810033,0.99618240610941,0.992460744249609,0.999803261568998,0.997725390181958,0.999639811325572,0.999018603299645,0.978959155246738,0.998049573306893,0.999976006958135,0.999999999928985,0.999999992738635,0.888926499354629,0.960023094575263,0.996020837109545,0.963230545855092,0.993356977866048,0.988119572246483,0.99999929140775,0.999999903216127,0.998315690170401,0.957383168885704,0.895962208209295,0.997694713933377,0.995088515641958,0.998254462834774,0.99999990977147,0.998830256912943,0.970168338020627,0.99998861594729,0.652472734671177,0.942162500743943,0.91868298019485,0.999999516911061,0.991260037624423,0.865383684732932,0.741650721942683,0.999719528739345,0.965992946798213,21.1165722222222,5.9617,2.8314,50.654275,38.4613866666667,29.603875,10.5897,43.10244,35.770743902439,58.27585,6.32798273589135,NA,NA,25.199487961014,9.93462436169518,4.67859740754416,4.06736349535339,16.7062288476065,6.21022348502269,23.8926537897286,3.58845,5.9617,2.8314,20.12245,4.632,7.9295,6.91325,14.9831,6.0189,27.2225,30.2807,5.9617,2.8314,59.388025,70.54875,48.103525,13.9347,47.3512,58.2133,96.75555,13.579244,33.5200215633423,11.91645,17.9426,7.90205,19.494425,6.6995,45.5236,1.17788840676574,2.21485977825834,2.46847479604478,1.50570010363825,1.30361991475418,0.59043445123279,"LIHC"
"ZNF383",0.998733953255465,0.908324240305391,0.999974679040878,0.999999981406647,0.998085779021367,0.912462204384137,0.999999305991547,0.99664743025725,0.868046056597562,1,0.995010672400413,0.999951117394777,0.970415046182435,0.999211435832394,0.963656751643537,0.999994690738829,0.999979089449409,0.986554186825839,0.999974836540197,0.999891076194157,1,0.999955911283296,0.999971673227711,0.981648519480275,0.999906642979423,0.999291744048908,1,1,0.993381029250146,0.987208640804679,0.768457180163521,0.999999643526792,0.999941596010368,0.346642779446728,0.996756457711327,0.980224804835477,0.999917691814053,0.992116103851461,0.841247342097538,0.999999852778704,0.999998567920612,0.984089308260745,0.999210165471064,0.997511288296715,0.999999999999665,65.1306,45.3087,28.3136,68.050075,67.90828,58.4702472222222,58.8783666666667,58.647,71.9090365853659,72.76365,5.03425794451981,NA,NA,6.49404117112694,6.0415458267629,4.16526704600456,6.29208162092995,10.8441779674164,4.21565541342951,14.5085779713531,51.94245,45.3087,28.3136,58.577275,54.1833,40.77935,54.5257,42.6487,51.0611,54.93175,81.7763,45.3087,28.3136,75.45775,73.58215,71.077975,64.9896,72.992,91.0663,91.48975,52.272172,64.6441040431267,49.8538,59.8602,43.0318,59.8645,47.25695,76.26845,2.11494004427016,1.35358975773279,1.2366829532763,1.20071489033935,0.306475685954757,0.263893623879217,"LIHC"
"ZNF669",0.999999327367836,0.997249123651579,0.999995880490174,0.999999991590423,0.9999961426191,0.996530326489047,0.999996349098502,0.999986927365393,0.992337461717242,1,0.999994591164668,0.999989186845889,0.992319905792455,1,1,0.993698730422337,0.999999956119336,0.999999932044827,0.995218673244838,0.976152983493795,0.971738765804346,0.999987692701767,0.999999999988015,0.999844695604454,0.999968946130232,0.999465711521729,0.999339138783229,0.999959819728242,0.999892302603624,0.999974635341314,0.989297599260626,0.999999999967699,0.9999999999917,0.999999989531853,0.956750966951196,0.998113851760272,0.971533771492423,0.996631439792478,0.929657546248462,0.998709792887303,0.994995426910923,0.989632402127415,0.81886600557938,0.946341010534885,0.994266921253517,68.7867944444444,50.078,18.4038,74.93025,76.50902,75.457975,34.6305,55.9398,78.0594853658537,106.3841,11.1491804412404,NA,NA,16.887428410433,14.5272998685044,10.2445366376583,16.7949093004398,16.8298602085401,9.45220776299118,27.7777690613975,35.752875,50.078,18.4038,51.20945,35.7482,39.969525,17.96245,22.8102,47.0142,66.422325,110.6504,50.078,18.4038,88.69575,101.0548,93.509225,44.74885,72.9517,92.7152,148.927425,35.447628,70.6957398921833,33.3729,60.0522,23.830025,43.081525,39.97185,92.81235,2.30225338060485,2.49739997021048,1.99437152444116,1.7994300764992,0.995934189345582,0.84754004210825,"LIHC"
"ZNF559",0.999996842756367,0.999999466827985,1,0.999999999983591,0.999995366764246,0.9999990057858,0.999150611345617,0.999771828021198,0.999914002749607,0.999997863297371,0.999721347723278,0.999900493983325,0.999967647876686,0.999999919060319,0.999999953696004,0.999999999563775,0.99999987756055,0.999999988869303,0.999999994812245,0.999929200451629,0.999985256031537,0.966144905483506,0.995320474487829,0.997319836974371,0.997635962659939,0.999467006846173,0.995863508006317,0.993350635953335,0.727253944349221,0.996403888000208,0.998096513266397,0.996954035872305,0.99783563269602,0.917439262963364,0.991608394765217,0.999999962841417,0.999999900372706,0.999977819954962,0.999993624141762,0.999999999840172,0.999999985607553,0.99999999999592,0.999999606047485,0.999382174098659,0.999440203433901,132.957511111111,90.6174,98.3897,138.767325,160.943926666667,153.097261111111,123.5122,199.95342,188.154146341463,148.342825,18.7452378205056,NA,NA,14.1530723488091,26.9814991291043,18.6502690091456,25.8709907677177,29.8885883485721,19.4957411725619,46.0401646600801,66.1648,90.6174,98.3897,132.12875,91.8054,76.47845,110.53695,160.812,111.8143,97.13075,175.530475,90.6174,98.3897,151.982975,206.3874,199.476775,149.38315,200.7438,242.1248,164.788125,155.045384,166.17097277628,140.02255,149.3036,122.449775,186.901775,98.826,206.0928,7.7732287470845,5.32447647320374,1.0717569816608,1.06628253806262,0.0999778152184383,0.092589766664633,"LIHC"
"ZNF177",0.999921359285544,0.999997770151172,0.999999999652609,0.99999999717635,0.999858247234081,0.999992367108321,0.999999998691941,0.999836442445495,0.999992963332443,0.999999999999111,0.999941153530998,0.999363646827299,0.999951313043082,0.999999999939895,0.999999261787723,0.99961110835508,0.999999999773743,1,0.999603611598378,0.999056578431357,0.993996259713213,0.999719441441157,0.998139759016559,0.99973427622624,0.999998697613514,0.999950271791753,0.999998077273145,0.990236035763606,0.765705463094789,0.988120906587506,0.997291015736071,0.998968690294042,0.907084798855029,0.895541183232349,0.877782991338459,0.999998458045462,0.999999708387335,0.999692625929225,0.99997670825207,0.999999999989757,0.999999994189175,1,0.998964233956542,0.999999930505609,0.999758590590617,27.3285,9.5387,15.5725,30.30875,29.05804,32.1581194444444,14.2352333333333,37.5274,42.7239658536585,32.34715,6.63756907867996,NA,NA,6.68820146246358,8.95304589644164,4.84704845112985,6.86084945963529,11.787932207389,5.50786146868851,10.2176609874358,9.5632,9.5387,15.5725,29.015,13.2797,10.612275,7.42525,16.6453,17.7902,24.445775,41.64545,9.5387,15.5725,37.42165,22.89665,46.039825,18.3624,44.6013,58.3977,37.752175,19.918964,35.3074660377358,19.377,24.4545,13.15865,27.2825,13.14515,45.18415,1.29387194644053,1.73941372488089,1.77255534161997,1.26203746710017,0.82583067109486,0.33575474138008,"LIHC"
"ZNF548",0.928146284759279,0.944430217334703,1,0.997336443948926,0.997499076572963,0.998496266419094,1,0.924095087965876,0.940943779323547,0.996760398901061,0.961253563200383,0.98825343193063,0.992267319656405,0.99999998158626,0.962676903461375,0.989149082744891,0.999604917357647,0.999796451202215,0.99999996876987,0.987677651235608,0.999979231727954,0.999999751471965,0.975300145553538,0.982156484670022,0.999971889139921,0.99999931407473,0.999985370030612,0.999533715769131,0.999976109497196,0.95715647329914,0.968431575272342,0.999725244468242,0.999953238845565,0.992400090239806,0.997433806506132,1,0.999999999998412,0.948461646768631,0.960303515344302,0.999251704234372,1,0.998900679146889,0.996110688634747,0.999999807889235,0.999998850604702,204.114477777778,53.0589,59.4585,153.863925,206.350653333333,165.769772222222,135.5564,188.80626,189.664104878049,208.537225,33.7688469801879,NA,NA,27.9075556796415,28.7673433905744,14.3548679575598,16.0930543679564,16.5049966606964,17.4396475602667,44.151709366784,127.0167,53.0589,59.4585,108.804825,98.65935,109.978975,123.9203,152.3723,107.3211,164.21715,228.673775,53.0589,59.4585,195.7292,290.0454,196.070375,151.00205,206.8632,242.8991,211.874625,179.276042,183.933151752022,173.19795,174.5186,139.15285,225.181725,119.8629,221.90895,7.89120015117438,5.0003425789441,1.02597731241758,1.00762509025078,0.0369988287768024,0.0109589512912862,"LIHC"
"ZNF563",0.735784055727958,0.999964569504167,0.994839644925074,0.999999958537812,0.754233834187344,0.999886760378513,0.99999997133517,0.693183939437543,0.99988889215042,0.999999999991748,0.999989866320929,0.638199959034564,0.999754625500509,1,0.999999998922185,0.998121758583943,0.977443274439055,1,0.997766418367796,0.995011049013857,0.987329177629181,0.999919434264198,0.64024094445182,0.999244406420908,0.999999967802628,0.999995908284619,0.99999921678728,0.985109759053327,0.999998700289455,0.777548531299829,0.999993263778402,0.99999063321685,0.999881683569551,0.992874051875862,0.999512647333434,0.998452722371378,0.994807878234763,0.972992894554621,1,0.995650752208214,0.98738324508725,0.967046540962334,1,0.972017625508025,0.998403395782909,245.241511111111,528.2039,324.8982,225.426275,233.218446666667,225.898691666667,323.726833333333,202.05318,260.207,324.772975,35.7538030657903,NA,NA,14.4410605153254,34.9591765348233,21.7224858121967,77.0642311743984,42.1292594179081,29.121827619432,73.5985683259914,142.93625,528.2039,324.8982,209.57615,151.24725,134.142,255.22815,140.5109,148.9894,220.77365,292.6885,528.2039,324.8982,230.313675,270.9752,284.979425,388.5559,199.13,381.0316,422.664175,124.373254,249.24235606469,114.7771,223.4724,77.617475,139.9261,148.64105,322.0934,9.34996463778982,7.60099925168598,2.00398677407516,1.9470120781933,1.0028729870565,0.961261833773424,"LIHC"
"ZNF567",0.995574406565451,0.997327903465685,1,0.99999985266346,0.999400218828218,0.999686203302164,0.999592979549236,0.978963655147055,0.985350830957519,0.999550443620528,0.999999725494664,0.997575634886532,0.998629590316366,0.999999999853068,0.988864984246136,0.999999999948012,0.999001810217317,0.999439852851068,0.999999999968622,0.999975738190211,1,0.999999950106839,0.993292820955164,0.995661595614911,0.999995071804032,0.999999970567759,0.999991560955314,0.999999894038885,0.999999993873782,0.992585296732027,0.995337123767924,0.999996515027048,0.999832613132572,0.999851904738174,0.999999987309129,0.999999999513457,0.999999909422465,0.99336051478044,0.995669542205661,0.999994118450038,0.999999997570015,0.99999183536791,0.99999982362403,1,0.999999997877158,73.8124944444444,35.77,38.2233,67.8025,83.36096,70.4452444444444,71.0272333333333,78.67754,75.9629975609756,79.501625,9.20943466525991,NA,NA,15.7486516821282,10.3986600558772,6.69896892480352,8.28199873567835,15.4717524247772,6.76165786287499,16.5135689420536,50.6519,35.77,38.2233,43.791525,51.94205,45.28275,63.3593,57.0324,48.9994,63.584025,98.165925,35.77,38.2233,87.492525,111.9829,93.3422,77.5715,110.8575,97.7741,84.58705,62.019624,74.1077738544474,64.70725,66.6177,50.5176,74.428225,46.86515,92.6734,2.69557783104947,2.12141925106913,1.19490846726913,1.02952451232281,0.256900108687534,0.0419781800289889,"LIHC"
"ZNF573",0.999473657720207,0.979862759431105,0.943725689851398,0.999315038335341,0.991741506984951,0.999547533236248,0.9966779456183,0.99999565520828,0.915452593790383,0.960460238642414,0.999999999961256,0.999589761680326,0.973780744903479,0.998197820900362,0.996035751176587,0.999999999972627,0.999907436654632,0.986959383025123,0.999834872357501,0.999996467992281,1,0.918253442241687,1,0.781208957861698,0.811693919785444,0.998578639491506,0.911766709028123,0.996349204368677,0.998498889055334,0.999974290120154,0.932139560348169,0.972047882542619,0.999999813365083,0.997499035110162,0.999999853547985,0.989058346153596,0.998658039263448,0.999999913889339,0.91432819105151,0.974061537143723,0.999999972690606,0.998908843118401,0.999975252577964,0.999992419164804,0.999995373372276,11.5093388888889,17.2888,2.1235,8.29655,13.9958866666667,11.758325,12.0268,17.28622,13.3235073170732,15.00575,1.48981328160994,NA,NA,0.597790713795389,2.8804311255496,1.35092630869115,1.83491964492545,3.47428378941617,1.23188168495861,3.58909298256537,7.009025,17.2888,2.1235,7.812775,6.40075,5.874425,10.79785,13.468,8.3981,10.768625,16.10345,17.2888,2.1235,8.698375,17.33465,15.735,13.8213,21.2663,17.7891,16.126625,10.650324,11.9597959568733,8.9072,10.31,7.3478,13.726625,6.90245,15.3981,0.720714691329689,0.380427761137247,1.12295137282897,1.15749056942698,0.167295456057819,0.211000439277,"LIHC"
