"gene","p-adj-Stage II-Stage I","p-adj-Stage III-Stage I","p-adj-Stage III-Stage II","p-adj-Stage IIIA-Stage I","p-adj-Stage IIIA-Stage II","p-adj-Stage IIIA-Stage III","p-adj-Stage IIIB-Stage I","p-adj-Stage IIIB-Stage II","p-adj-Stage IIIB-Stage III","p-adj-Stage IIIB-Stage IIIA","p-adj-Stage IIIC-Stage I","p-adj-Stage IIIC-Stage II","p-adj-Stage IIIC-Stage III","p-adj-Stage IIIC-Stage IIIA","p-adj-Stage IIIC-Stage IIIB","p-adj-Stage IV-Stage I","p-adj-Stage IV-Stage II","p-adj-Stage IV-Stage III","p-adj-Stage IV-Stage IIIA","p-adj-Stage IV-Stage IIIB","p-adj-Stage IV-Stage IIIC","p-adj-Stage IVA-Stage I","p-adj-Stage IVA-Stage II","p-adj-Stage IVA-Stage III","p-adj-Stage IVA-Stage IIIA","p-adj-Stage IVA-Stage IIIB","p-adj-Stage IVA-Stage IIIC","p-adj-Stage IVA-Stage IV","p-adj-Stage IVB-Stage I","p-adj-Stage IVB-Stage II","p-adj-Stage IVB-Stage III","p-adj-Stage IVB-Stage IIIA","p-adj-Stage IVB-Stage IIIB","p-adj-Stage IVB-Stage IIIC","p-adj-Stage IVB-Stage IV","p-adj-Stage IVB-Stage IVA","mean-Stage I","mean-Stage II","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","mean-Stage IVA","mean-Stage IVB","SEM-Stage I","SEM-Stage II","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","SEM-Stage IVA","SEM-Stage IVB","Q1-Stage I","Q1-Stage II","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q1-Stage IVA","Q1-Stage IVB","Q3-Stage I","Q3-Stage II","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV","Q3-Stage IVA","Q3-Stage IVB","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF708",0.999458947937171,0.999999543712233,0.999985640795611,0.999998943508739,0.999999455246224,0.99999718024865,0.999997402582623,0.999999999934649,0.999987434877615,0.999999941347921,0.278743086960973,0.19291595521275,0.98369595565809,0.267851717040923,0.592181914868851,0.960503220807308,0.928201166750447,0.999172082531107,0.949176630515034,0.96019838700237,0.999999886762583,0.999999118890809,0.999999950113151,0.999991646514782,0.999999761610451,0.999999991812038,0.981467644914211,0.995892202702334,0.982473000696563,0.99222107314634,0.988775815800205,0.988548813886886,0.997178613062224,0.54710948817765,0.82742771052259,0.999988315069414,63.6885465116279,60.1209482758621,69.9915666666667,61.9356661538462,58.805925,99.5064111111111,93.4561666666667,51.8895,31.84235,3.26082448584041,4.63208907299042,25.5017072571186,4.38932473911753,18.8147815384488,27.2507680464772,41.0607699459526,NA,14.26915,33.93285,30.95455,45.5934,33.2147,19.707325,50.6842,58.19305,51.8895,24.707775,86.05,81.2501,88.61715,83.225,84.05545,116.1309,129.30515,51.8895,38.976925,56.62513,62.8965692722372,54.6784,53.913,45.318275,65.89385,33.2358,83.2675,2.65236632259165,2.24167220435183,1.1107536401636,0.986001784982735,0.151538869358155,-0.0203378365362957,"LIHC"
"ZNF721",0.999999972949509,0.99886660953063,0.998408802938091,0.999662125787451,0.999987462384455,0.995993452428198,0.999999962205681,0.9999999989513,0.998859119630063,0.99999999999833,0.735843803939218,0.719812147756943,0.999998990164814,0.620525161854853,0.917271930316271,0.940200411809227,0.952387512359058,0.898459117728347,0.973311846833004,0.986428443364082,0.55340100329627,0.99986982380904,0.99990966946481,0.99688145570071,0.999968260245172,0.999969959872401,0.980682954753779,0.999999947412411,0.999546259673585,0.999709386723855,0.991909449311075,0.999918426402842,0.99994077630642,0.928992324661939,0.999995666230037,0.999999999984461,339.678199418605,336.290651724138,399.061133333333,327.088826153846,329.9649625,426.177855555556,230.983566666667,263.3108,275.6885,11.0993702986069,15.4742313465888,154.856523485885,17.6397962455673,45.3693861618435,77.4900494396379,11.4261918693169,NA,22.4538,245.2698,232.8084,252.06645,222.2563,232.0571,239.0829,225.18205,263.3108,264.4616,399.1082,394.9265,514.7465,426.1945,419.388825,583.4418,242.4093,263.3108,286.9154,275.107524,336.869835849057,279.5781,318.6551,238.715075,310.99285,238.9625,404.595,9.2753303639984,7.49391750259304,1.22450244526593,1.13977131971353,0.292195654889653,0.188744395434139,"LIHC"
"ZNF662",0.999987674557724,0.987576642871945,0.99360961027323,1,0.999995786021078,0.9880854088495,0.999713358047349,0.999969899266796,0.999830126345908,0.999743454074628,0.995721368993705,0.989184586803021,0.935663757138658,0.997069896659213,0.984305025310493,0.967071763850523,0.980667019370031,0.999999998865842,0.968526288690175,0.999034776483814,0.886757535147729,1,1,0.999946959841201,0.999999999999734,0.999999987680968,0.999997577272419,0.999812897650306,0.998749342316086,0.999443767232676,0.999999999957085,0.998756613499128,0.99999030760491,0.985402961990109,0.99999996123968,0.999988907286134,75.7208075581395,71.2802114942529,25.0983,76.1018676923077,57.283575,101.078922222222,16.5894333333333,72.194,31.41215,6.20184053455564,9.59709815379108,12.2489485811368,11.0396858186079,39.2137628056089,61.7073292997044,8.42166708463618,NA,4.57115,21.881725,14.85525,13.09215,14.0541,8.628,14.2201,8.62,72.194,29.126575,94.42795,87.75635,33.203,99.0289,34.908075,63.5124,22.932,72.194,33.697725,82.173236,73.0186687331536,80.1446,39.951,64.3872,98.747225,18.34165,89.9233,3.15311294739447,4.51711462229324,0.888594295266084,0.498486485677139,-0.170403215544564,-1.00437370222148,"LIHC"
"ZNF320",0.781947935803313,0.999198536090531,0.999998632064405,0.302668716029425,0.997072890817909,0.999999999988868,0.999980238106863,0.999999950550184,0.999993253586592,0.999838213215601,0.0148568771393358,0.116189255867747,0.951003120219872,0.286176410947286,0.428894052425135,0.99877064563472,0.999996215027449,1,0.999999999521824,0.999986042537315,0.958622414557028,0.999948492300831,0.999096230428243,0.998334117997776,0.996874632660246,0.999726752379941,0.818656973556805,0.99797650202144,0.999999900198401,0.999888172770324,0.999684756935694,0.998945491472302,0.999989972897465,0.732591836021,0.999566045711477,0.999999459083769,176.788984302326,227.29834137931,266.738733333333,257.644470769231,210.9922,457.627888888889,272.2026,69.3739,142.4947,17.3595259987042,22.9329211310046,188.588720101586,29.844425240602,84.1883839356607,147.028925811656,49.1328196311793,NA,21.9926,28.83235,38.8477,82.53235,48.0508,55.730975,162.1896,239.1514,69.3739,131.4984,248.02665,346.0731,393.846,404.1289,286.056,901.8942,320.21215,69.3739,153.491,71.167554,211.394011051213,67.73115,139.4813,46.21685,90.40795,34.25705,309.94485,4.47537438458478,12.3086381622152,2.97037061370991,2.05933754262256,1.57064294759296,1.04218031911838,"LIHC"
"ZNF530",0.796973355071141,0.997131363577582,0.999973110665354,0.998234475861221,0.999351104138467,0.999620771678221,0.998497209658569,0.999999997431829,0.999998355817733,0.999978379778967,0.60832080703758,0.942612808368983,0.999998505384706,0.83901403084913,0.996615327270324,0.999352893929684,0.986007406301967,0.983859887639061,0.996432804041112,0.990760996494272,0.836469510622352,0.99975186521048,0.99751362160686,0.993557317191732,0.99913488599563,0.997391507909798,0.965046552742714,0.999999982144089,0.999999906081419,0.999999999814543,0.999994366734441,0.999999999998021,0.999999993748566,0.999291046901818,0.999734944979245,0.999691282775512,44.508986627907,51.6485505747126,59.9519333333333,48.1137553846154,53.2641375,66.4581777777778,31.9576666666667,25.5161,49.3987,2.37763298681063,4.07925389430523,9.85437749705401,4.11997484283362,11.5297826815714,12.9663760212904,15.154751068486,NA,37.6832,23.196825,22.33475,52.8693,22.0476,31.413975,46.6607,17.0995,25.5161,30.5571,60.702375,75.67885,69.42695,60.5348,65.3069,91.7552,41.97055,25.5161,68.2403,21.600902,47.3412870619946,20.9732,40.6138,15.718775,26.938075,22.5587,65.1556,1.19455253951817,1.72023020113117,2.19163473182715,1.93646177025919,1.13200737197872,0.953423019878056,"LIHC"
"ZFP1",0.999999978945547,0.999459254881458,0.999213597221777,0.999999859145388,0.999999999997351,0.999106439953263,0.994533455439169,0.997168080290719,0.985705564979266,0.997947871284242,0.999861907456121,0.999958353682236,0.996433660466441,0.999976695567485,0.999998942657218,0.999997326323017,0.999999102421696,0.999114590398581,0.999999457761051,0.999999939048403,1,0.999971773545127,0.999981787853636,0.998971472306992,0.999984955453672,0.999999999536317,0.99999973005068,0.999999884330434,0.996365066885395,0.997340889631524,0.982285914088094,0.997692720833202,0.999995079833136,0.999874650814577,0.999964345301136,0.999999997842896,186.489338953488,183.508868965517,235.210666666667,182.298649230769,144.610275,162.661644444444,162.1431,129.7236,108.8808,10.0767984945377,17.1721207370384,133.199871399517,12.7592389754456,34.5560241085646,24.0887155331606,52.4918796649539,NA,28.3577,105.2085,86.5639,102.05425,107.2985,109.15125,124.3632,109.6513,129.7236,94.70195,226.03255,194.31,304.7352,218.3508,142.46135,194.9391,188.4682,129.7236,123.05965,591.491756,185.803059568733,544.9505,144.1071,433.3363,712.1915,100.5559,218.88685,34.6535592213667,7.14061493350509,0.314126203254696,0.264440715257624,-1.67058380255379,-1.91898377289036,"LIHC"
"KRBA2",0.999977971181802,0.996515644975363,0.998606269774427,0.138590529558197,0.473103252939759,0.999999998192113,0.999999998647083,0.999999303577454,0.997754789478186,0.960311119970999,0.783534942332526,0.879428633868068,0.999999997168711,0.999952044325644,0.946643796452838,0.99999998786092,0.999999999989997,0.999941195070382,0.999865089970762,0.999999920965686,0.99874671003799,0.999918787401144,0.999967615630785,1,0.999999999888713,0.999898486088468,0.999999999983574,0.999994568713564,0.986133596685726,0.978659134025054,0.932999792986363,0.835002637650045,0.995517532298579,0.792254203922369,0.994044255986249,0.987826275986873,20.8662924418605,21.8027816091954,29.0692333333333,27.7926938461538,20.11235,30.5937777777778,22.4651,29.3288,8.56375,1.04343891340921,1.74223500998961,8.7440138476433,3.03151654644734,4.75376501676754,10.1822227676036,10.8082213999344,NA,6.49905,11.12345,11.43755,23.32655,13.789,12.209275,6.2884,14.22995,29.3288,5.314225,28.987675,26.3592,37.65105,31.2229,28.992575,42.4913,32.64485,29.3288,11.813275,18.246776,22.8263673854447,18.6271,19.0347,11.73825,24.38725,11.8242,29.41075,1.22520603036607,0.917024169089621,1.25098085192939,1.02188209651529,0.32305970713928,0.0312287495189725,"LIHC"
"ZNF93",0.55037088412717,0.999999965153725,0.999460770400491,0.471583042520672,0.999999118878615,0.998807734507048,0.985560465213657,0.999999111037013,0.998885764054375,0.999999992346169,0.101711197817998,0.511484373710483,0.790056149577652,0.620849849776723,0.939681102929044,0.957083251700953,0.998175528138108,0.98736352231697,0.999196356602298,0.99990864825225,0.999971372442055,0.99999661886839,0.999684013957422,0.999999950286397,0.999463781071658,0.999312714542424,0.948230221423416,0.993753277452108,0.99985471240367,0.993502752767093,0.999998367959182,0.990041379533177,0.991124871202794,0.728117261620469,0.961980226922676,1,20.2112680232558,30.660632183908,16.0209,32.4347215384615,34.6629875,59.2497222222222,47.9802333333333,7.3322,5.33765,1.97852783012322,5.39382064948187,11.2327585334147,6.02427070384892,15.4621284294475,24.082364306236,21.2242323570907,NA,0.52005,4.135175,4.91695,4.83945,7.4613,3.299775,8.0602,36.23845,7.3322,5.077625,25.552175,42.04215,22.54035,39.6857,44.495825,97.7139,69.16285,7.3322,5.597675,10.66507,26.1522555256065,9.04575,12.94,4.854275,12.952225,5.01585,33.0231,1.10752795445348,2.05218502496184,2.4521410103831,1.43050603874748,1.29404194360089,0.516525587876161,"LIHC"
"ZFP90",0.999939082082105,0.999234321924672,0.999804362882438,0.634861866321567,0.935093590180858,0.999999956427434,0.999989442134499,0.999999926439679,0.999991006707605,0.999990608237199,6.83321692784844e-07,3.50747925426109e-06,0.298433286050237,9.51484277060821e-05,0.00585852989925595,0.999998145144579,0.999981492216931,0.998997773865032,0.997882155405309,0.999950124481616,0.0381462900211753,0.999999998981472,0.999999999997679,0.999999759855085,0.999999989599227,1,0.71021592430321,0.999999523438552,0.999990031193169,0.999951607495622,0.998685282742293,0.998064942569255,0.999893669198956,0.103836561672297,0.999999999733538,0.999997514972904,244.963593023256,253.833683908046,300.012733333333,284.215546153846,264.3908625,528.735577777778,219.923766666667,261.7033,207.04325,6.67092464541097,10.737895392868,48.5804914873015,15.612162631485,46.1381458682429,228.195593810653,53.2576444608137,NA,28.10315,177.12185,166.4238,255.27165,183.4131,181.57345,239.2933,166.7511,261.7033,192.991675,294.49275,312.4909,338.7761,349.5731,303.67775,415.0317,249.11455,261.7033,221.094825,235.664666,264.339802695418,246.3583,246.8427,188.875225,269.25755,177.54555,312.19535,8.98682462699002,7.72405185696174,1.12167770918793,1.00196624185181,0.165658207007966,0.0028339022123409,"LIHC"
"ZNF479",0.216437957708601,0.999999999999093,0.999507550531923,0.9999998813378,0.647349226771431,0.999999999686756,0.999999999955134,0.987365832159235,1,0.999999988219541,0.0136575535085176,0.237563298467082,0.645290917222941,0.0282374657161121,0.214554437503333,0.999999999878698,0.999924218750951,0.999999999731877,1,0.99999999880418,0.724530434419975,1,0.999991829161874,1,0.999999999995693,1,0.96162405204155,0.999999999983205,1,0.999887441695208,1,0.999999999934203,1,0.814239130610658,0.999999999890007,1,0.0581936046511628,0.744864367816092,0,0.121166153846154,0,2.5403,0.1643,0,0,0.0275235574970075,0.35890852404383,0,0.0592920980464888,0,2.46710229115049,0.1643,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24645,0,0,0,0.278011590296496,0,0,0,0,0,0,0,0.102221987901432,Inf,NA,Inf,NA,"LIHC"
"ZNF445",0.999998994155814,0.278774522192595,0.324819702616121,0.987237142792561,0.999269446980122,0.447882567549932,0.999469132678462,0.998651931810044,0.281172104211282,0.987138857681001,0.983673734557504,0.993209411392933,0.811798370682123,0.99969259285779,0.959680394648501,0.991054273605061,0.994695731789205,0.979478196240088,0.999044207643853,0.968628037069328,0.999998526904209,0.999836387574594,0.999737609067204,0.757855766152527,0.999082289978533,0.99999847219752,0.995614130181437,0.990983027666493,0.937299421487002,0.924544758239815,0.218431928200344,0.870913219896275,0.994601925079325,0.799508516327398,0.810206603303816,0.999997752522821,423.524861046512,430.956213793103,711.518133333333,452.822536923077,377.33895,495.0125,534.541166666667,314.1568,237.5247,13.4260396721014,21.8087037881374,217.077322802286,31.449350729811,78.0622559027157,82.1091349087569,184.188810550092,NA,38.6259,289.994875,287.60835,590.91355,307.9937,260.772,276.9726,396.4921,314.1568,218.21175,532.3939,543.9773,928.13045,524.8479,445.419375,786.4054,709.1639,314.1568,256.83765,312.614144,426.564829380054,298.5992,394.9522,266.007825,361.9541,285.6994,526.2843,10.5026661576601,10.4518559610636,1.3645090523481,1.32268338294275,0.448381965688931,0.403467758120733,"LIHC"
"ZNF74",0.827514739004517,0.999123540838127,0.999997240465117,0.0412581299798606,0.814457067457572,0.999999997863137,0.737807234232819,0.970397387649691,0.999994711731793,0.999975302668973,0.999981039204461,0.99999994198615,0.999988337205797,0.991843646999934,0.986382185177866,0.999999830571133,0.999999997387077,0.999996829522011,0.999732988037088,0.998399123304119,1,0.99999999973815,0.999998007794021,0.999972469992806,0.999769045574168,0.999036543071458,0.999999811061316,0.999999933027477,0.999558826289405,0.993329923179186,0.992872245887569,0.94477688910488,0.921352967963292,0.998349500120467,0.999525069672815,0.99999906738566,204.060030232558,226.225490804598,246.169433333333,254.291283076923,271.156225,218.9337,217.942733333333,193.4574,157.22515,6.04691199979342,11.229857806259,89.0046371646694,19.6473867599658,60.6924317140995,37.2896432146418,51.2141868123255,NA,25.84435,153.360075,147.50475,168.24405,162.9371,177.3422,133.621,168.7882,193.4574,144.302975,242.52105,281.7114,322.37585,303.2984,313.559375,281.9741,254.97165,193.4574,170.147325,103.630204,221.375844474394,98.4191,202.0906,71.253775,129.57585,149.82805,262.98705,5.03759067943053,5.76389005810187,2.1362096756501,2.05336768980818,1.09505325899857,1.03799198924182,"LIHC"
"ZNF829",0.781166556633926,0.976689988190094,0.998718713890386,0.917785675433293,0.999999998109048,0.998258304359949,0.999999999995923,0.999348115239039,0.989014400447613,0.999699272374685,0.922968661668349,0.999019264895677,0.999999295316282,0.998408044497939,0.987767416194949,0.999877904933396,0.994067559113349,0.968295765676547,0.995678245216706,0.999977952853075,0.969684133197173,0.999999996819726,0.999999999938052,0.999968581680155,0.999999999993927,0.999999993491698,0.999997892567306,0.999989027980132,0.999984513088527,0.998876563894327,0.986245764820218,0.999196643291166,0.999996315237942,0.990728068170971,1,0.999995207731382,5.2673226744186,6.77783333333333,9.6692,6.63434769230769,5.1201875,8.43933333333333,3.17986666666667,6.2042,3.31995,0.479846494949024,0.829862757181528,8.70171409570168,0.859208081641584,2.05969656220778,3.69601734427298,1.36752155416692,NA,0.80945,1.25175,1.38415,0.96845,1.938,0.5253,2.0274,2.0591,6.2042,2.915225,6.79275,8.87655,14.13175,8.6756,10.8514,10.0821,4.41885,6.2042,3.724675,4.039214,5.98621482479784,4.01345,3.883,1.85935,6.035625,1.37865,7.8509,0.405932337339662,0.361479915375255,1.48202467727579,0.967496792036776,0.567569470239561,-0.0476712172171948,"LIHC"
"ZNF267",0.99993969472062,0.99997903604728,0.999885104071762,0.840299864452927,0.987081256745083,0.997365897353752,0.999866306221548,0.999994656380392,0.99944700516823,0.999999999802593,0.286727898744362,0.428263669317122,0.811407244160777,0.757441731168328,0.929872715263401,0.999988862666439,0.999999213952166,0.999768324474744,1,0.999999999999526,0.992672441301105,0.998306326017198,0.997068065082839,0.999967820474104,0.989817026800511,0.994386940241841,0.866403447679542,0.996071076237199,0.971803477046497,0.957368551496168,0.999557331135096,0.89174040445707,0.947033548336835,0.499698496089026,0.972851168604004,0.99999999999922,150.220486046512,155.336175862069,130.483966666667,168.777546153846,165.8370625,218.571666666667,168.4098,89.1145,84.2297,5.28384674999582,9.69216679980856,10.9269398979973,12.6075447656897,27.3188205314835,42.2904033612138,32.112202346512,NA,19.536,103.24175,101.97005,119.76635,109.6602,96.121025,128.9114,136.30125,89.1145,74.4617,177.78035,187.00305,137.68615,203.063,237.4835,333.5802,184.8835,89.1145,93.9977,140.988502,157.804250943396,133.0934,139.1408,100.189225,165.668025,103.71765,189.0372,8.5468614376977,4.37565004975712,1.11927035683659,1.04543726435721,0.162558557634016,0.0641064898410803,"LIHC"
"ZNF566",0.999999999771264,0.963649187220322,0.96911798178856,0.999994923812013,0.999999805068244,0.978990796487471,0.995564905920676,0.994929502796667,0.877993057382207,0.990333467886917,0.999999937678536,0.999999990364835,0.991989750119185,0.999999999999236,0.997755159584333,0.98907547115405,0.99110755116541,0.999999994031457,0.994643125647187,0.93822680159933,0.998187120593964,0.99999999999887,0.999999999992888,0.999432030566818,0.999999999717962,0.999999674446099,0.999999999305492,0.999848418538602,0.999975745581378,0.999967906308352,0.978740300204172,0.999926007940653,1,0.999944225291301,0.99077609035749,0.999999920673453,126.266931395349,126.961802298851,163.503866666667,128.983207692308,109.5660875,129.918077777778,157.012666666667,123.5195,110.0384,4.20737424767511,5.41498500347546,45.8097635843544,7.37128724696545,17.707050458952,15.1660784629234,56.0651863477486,NA,6.2727,91.934575,94.04955,130.91235,97.1116,81.19875,99.9463,103.01535,123.5195,106.90205,150.844,147.0422,207.67875,148.8642,144.7485,169.1676,197.0764,123.5195,113.17475,113.170714,127.528973584906,114.4648,121.07,94.69215,129.1371,93.09615,151.0624,4.46145500689575,2.81397105859136,1.12687257221781,1.05770507614568,0.172324383457413,0.0809374114818386,"LIHC"
"ZNF224",0.999876345847423,0.999975670605824,0.999850049830639,0.997944195172361,0.999999443370091,0.999627110843999,0.999999999292233,0.999999999969942,0.999975176575843,0.999999956620158,0.604958097456148,0.501662175920075,0.99949920573711,0.442842835443458,0.88609804406315,0.991201739185119,0.996648602095605,0.989171996251544,0.998326845435305,0.998168628373168,0.687006988907607,0.999999999998397,0.999999998744288,0.999999983471944,0.999999986403072,0.999999999898288,0.999723281447212,0.99987597885004,0.960470364984478,0.977037674690046,0.959613315367465,0.984253881084032,0.984787206273903,0.607599633572733,0.999996277800686,0.998383358578634,151.540163953488,145.821266666667,172.007133333333,142.267372307692,148.1520125,206.946277777778,105.7306,155.9447,80.5309,6.21160732080172,9.62832219276132,57.6828715274975,9.58742985459033,19.3212257922051,49.0045822373128,55.5281335683393,NA,34.5895,95.19845,77.59545,119.3683,86.7218,117.55485,96.938,54.67935,155.9447,63.23615,197.555575,167.2559,218.7557,169.9595,167.318625,240.7525,150.17335,155.9447,97.82565,112.910738,149.057734770889,108.6673,135.9797,78.909375,139.486625,90.3035,192.98035,6.09972578931344,4.32261539906562,1.32013781338396,1.25133963943155,0.40068854496811,0.323473419895446,"LIHC"
"ZNF529",0.965249780313355,0.99999999999875,0.999999889899816,0.997848124035214,0.999999482634633,0.999999996107768,0.999999281592303,0.999999991081407,0.999999999732024,1,0.828064177321073,0.976043313932459,0.997910517987503,0.959171880189322,0.99299727613482,0.993514353872457,0.999481762780181,0.999615526859731,0.998906144226494,0.999478689095888,1,0.999865061304237,0.999116263924273,0.999929869811549,0.999453870056728,0.999685833187409,0.985862322076021,0.992948444596615,0.972717926420898,0.926566795729077,0.993099472463705,0.944103674444549,0.971230350013128,0.753104078192002,0.885664905609526,0.999999840701598,210.29298255814,229.172605747126,213.939266666667,224.000829230769,222.1871625,276.445244444444,274.5857,145.5161,112.22835,8.35249462857879,14.7093194380293,58.0869704943181,16.5909422760074,33.7334000156105,56.4695059862452,154.329730965748,NA,41.93545,140.64665,130.8201,163.3796,147.5687,157.49945,138.9727,120.2729,145.5161,91.260625,245.247425,291.10445,263.98525,271.0662,274.21815,288.2448,353.7218,145.5161,133.196075,151.927234,217.16010754717,153.93955,188.6581,127.139425,172.59495,139.69725,257.9705,5.94555220064553,6.32045638916316,1.42936919095868,1.22553365915387,0.515378597450494,0.293410108217413,"LIHC"
