"gene","p-adj-BRCA CIMP c7-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA non-CIMP c9","p-adj-Cluster 5-BRCA basal-like c8","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-BRCA non-CIMP c9","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-BRCA basal-like c8","p-adj-Cluster 6-BRCA CIMP c7","p-adj-Cluster 6-BRCA non-CIMP c9","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 5","p-adj-KIRC-like c17-BRCA basal-like c8","p-adj-KIRC-like c17-BRCA CIMP c7","p-adj-KIRC-like c17-BRCA non-CIMP c9","p-adj-KIRC-like c17-Cluster 13 (HNSC-LUSC)","p-adj-KIRC-like c17-Cluster 5","p-adj-KIRC-like c17-Cluster 6","p-adj-Low purity c2-BRCA basal-like c8","p-adj-Low purity c2-BRCA CIMP c7","p-adj-Low purity c2-BRCA non-CIMP c9","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","p-adj-Low purity c2-KIRC-like c17","p-adj-OV-like c1-BRCA basal-like c8","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-BRCA non-CIMP c9","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 5","p-adj-OV-like c1-Cluster 6","p-adj-OV-like c1-KIRC-like c17","p-adj-OV-like c1-Low purity c2","p-adj-UCEC Serous c4-BRCA basal-like c8","p-adj-UCEC Serous c4-BRCA CIMP c7","p-adj-UCEC Serous c4-BRCA non-CIMP c9","p-adj-UCEC Serous c4-Cluster 13 (HNSC-LUSC)","p-adj-UCEC Serous c4-Cluster 5","p-adj-UCEC Serous c4-Cluster 6","p-adj-UCEC Serous c4-KIRC-like c17","p-adj-UCEC Serous c4-Low purity c2","p-adj-UCEC Serous c4-OV-like c1","mean-BRCA basal-like c8","mean-BRCA CIMP c7","mean-BRCA non-CIMP c9","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 5","mean-Cluster 6","mean-KIRC-like c17","mean-Low purity c2","mean-OV-like c1","mean-UCEC Serous c4","SEM-BRCA basal-like c8","SEM-BRCA CIMP c7","SEM-BRCA non-CIMP c9","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-KIRC-like c17","SEM-Low purity c2","SEM-OV-like c1","SEM-UCEC Serous c4","Q1-BRCA basal-like c8","Q1-BRCA CIMP c7","Q1-BRCA non-CIMP c9","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-KIRC-like c17","Q1-Low purity c2","Q1-OV-like c1","Q1-UCEC Serous c4","Q3-BRCA basal-like c8","Q3-BRCA CIMP c7","Q3-BRCA non-CIMP c9","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-KIRC-like c17","Q3-Low purity c2","Q3-OV-like c1","Q3-UCEC Serous c4","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF671",0.999998491448602,0.999999991004768,0.999888855241979,0.999761249113892,0.999996900363856,0.997901573684408,0.999988765215909,0.965324113104397,0.999999998220028,0.941139763088709,0.999996897281373,0.978592510417049,0.999999999971779,0.955909990365005,0.999914762263193,0.989474386699209,0.867632710940883,0.997839925982048,0.805197396638069,0.990794521497576,0.986088060799497,0.999908491599771,0.935023951722084,0.999999685904221,0.909050152644041,0.999907656386918,0.99820362905784,0.99736105439383,0.999954316983918,0.986531581450145,0.999999690725,0.960575763604494,0.999999833969136,0.999998170783993,0.999624562351262,0.999999999997913,0.9987201957259,0.999927431072456,0.992865453380991,0.999999999376991,0.867316749021413,0.893246961610946,0.716137321542766,0.818613919828201,0.915232149794401,95.622,65.4434,115.1737,32.6761,126.739653672316,122.461892592593,197.9797,136.328294736842,140.3825,18.1697,NA,13.2791,NA,NA,5.19332155097049,5.49681541499194,NA,16.7483683255514,0.334100000000007,NA,95.622,58.80385,115.1737,32.6761,66.3684,61.380125,197.9797,91.8195,140.21545,18.1697,95.622,72.08295,115.1737,32.6761,173.0668,163.619475,197.9797,154.6294,140.54955,18.1697,158.780028813559,131.950753592233,164.0867,127.2909,124.72505,195.23965,71.3677,179.4424,6.23565186473296,3.28609097101203,0.831028653780952,0.775753915460546,-0.267029873060217,-0.366329021404387,"LUAD"
"ZNF416",1,0.999999944710684,0.999999975120566,0.966160588308244,0.897339261737922,0.899588834743579,0.9999999997509,0.999999751345702,0.999980076452751,0.843107398571764,0.999999224190847,0.999916851258707,0.999642822260264,0.922589724087231,0.73279779691176,0.999999999368229,0.999999999947492,0.999999999986801,0.931729403625327,0.999998908645385,0.999945319224584,0.999999999934439,0.999999917490223,0.99998774046118,0.85321947438406,0.999999999999757,0.997137639226875,0.999999410781731,0.947528354786905,0.798444375055312,0.844674954340335,0.999999999976752,0.533547352764515,0.724433635180977,0.893578840138291,0.582994910342658,0.997649484700221,0.995595876832788,0.999845231784342,0.537746712172672,0.945071116560388,0.879595307353108,0.999482065391677,0.955705438801366,0.386456817211255,100.7143,97.443,85.0091,180.2817,106.798502259887,115.727418518519,91.1954,106.079010526316,174.57605,45.8675,NA,34.6325,NA,NA,3.08187096845072,3.92591110506791,NA,9.28979299191459,72.29595,NA,100.7143,80.12675,85.0091,180.2817,78.9474,79.82135,91.1954,79.571,138.428075,45.8675,100.7143,114.75925,85.0091,180.2817,128.0907,146.614575,91.1954,128.585,210.724025,45.8675,105.657096610169,106.118844854369,101.7422,99.4451,90.5667,121.30985,75.8984,130.1515,3.78427573571193,1.92646817028405,1.00437025300726,0.977422347855659,0.00629120525288938,-0.0329460040413179,"LUAD"
"ZNF586",0.689103636449457,0.999999794967125,0.873390346144795,0.82459562626069,1,0.93752572560323,0.992287268671518,0.725568631087623,0.999863366242681,0.947796814634622,0.99802705975894,0.567197858483812,0.999991184254158,0.896524544439677,0.88441869973911,0.99964867990739,0.984958407856082,0.999996643265095,0.993498078077283,1,0.999999999940577,0.989216497031135,0.827882006720855,0.999711632101732,0.968252953197441,0.999999680654696,0.993399306767958,0.999999999904384,0.086648877506197,0.935672656546352,0.193389445760232,0.985612597837259,0.00804388441741133,0.00341530108776456,0.449312603573641,0.0196914512760703,0.999979843716665,0.315824960072399,0.999034469714464,0.51212382056874,0.810925109079737,0.889121603070857,0.979104570651649,0.793013802298263,0.0161874103068294,96.4764,245.5061,122.4863,247.8873,161.553186440678,150.815812962963,158.2278,166.221315789474,334.6115,52.515,NA,114.8602,NA,NA,4.80327002838142,5.20242802545253,NA,11.8276678908339,77.934,NA,96.4764,188.076,122.4863,247.8873,119.763,105.797525,158.2278,129.00685,295.6445,52.515,96.4764,302.9362,122.4863,247.8873,194.0897,181.310275,158.2278,191.81125,373.5785,52.515,158.014762711864,158.456845048544,152.0533,148.6762,136.3758,172.87635,114.9577,187.12285,4.88046592921812,2.84233567037529,1.00279772806725,0.9777900249452,0.00403063272663135,-0.0324034073113038,"LUAD"
"ZNF446",0.992725620520921,0.99999999985992,0.997784108380743,0.995675721906899,0.560798190037257,0.989023138129673,0.999999996516908,0.909595009853392,1,0.899425554236494,0.999997994844611,0.973985483813182,0.999999994011741,0.813310533138678,0.778382508739917,0.99825837146532,1,0.999535478078973,0.770592544205435,0.993385229981665,0.998705486863184,0.99999999991909,0.739692534326276,0.999999744668257,0.978466394489618,0.964895601581136,0.590949687262459,0.964064957199138,0.999989692648803,0.763841873389384,0.999885454900224,0.999809359336697,0.99133514799731,0.958144992183841,0.930287529385421,0.999914817078754,0.99646661410648,1,0.998897817098912,0.721684561166819,0.985666598968267,0.996408789649327,0.999999999997845,0.939514445009628,0.899680557991543,212.4874,119.3286,198.9031,312.7775,198.698608474576,184.248619135802,123.4021,221.758210526316,254.1025,114.8416,NA,43.1353,NA,NA,5.13347966605043,6.68208507010434,NA,17.7485708290629,79.1579,NA,212.4874,97.76095,198.9031,312.7775,152.8767,133.221075,123.4021,164.8263,214.52355,114.8416,212.4874,140.89625,198.9031,312.7775,244.1819,216.64905,123.4021,256.80435,293.68145,114.8416,179.696759322034,211.208063495146,178.4175,194.599,142.8956,194.87095,156.2748,254.848,6.54440799478264,3.76071244185135,1.17535822177316,1.09069457872686,0.233100523609557,0.125247168165684,"LUAD"
"ZNF8",0.999998921917335,0.999999999996275,0.999999943175045,0.999999998809464,0.999955355788147,0.99999994782407,0.999998745981987,0.999999999984005,0.999999968197777,0.999908455536795,0.999999992025885,0.999999527538866,0.999999999997948,0.999993390441319,0.929419881733775,0.999894792670334,0.991469001080585,0.999678111455586,0.999993136494381,0.976968996730353,0.991275799932079,0.999999857129649,0.999999994672306,0.999999998969849,0.999974945261313,0.999999754056818,0.999999045955712,0.987116563895996,0.341980865590546,0.274644657827111,0.403445385686186,0.240061779529374,0.0128974662548901,0.00607944199357835,0.0735741736616078,0.0159950482423511,0.999411766659284,0.999977323507672,0.999787697642391,0.997140160962391,0.999689255079486,0.998381524039999,0.95426003330964,0.999417310805974,0.869493258982349,81.9124,99.47275,86.883,72.4845,96.5404203389831,90.1841907407407,47.4216,93.6130789473684,204.3166,124.4028,NA,22.86905,NA,NA,3.46046231795157,2.92114601861329,NA,9.86660339543363,14.3817,NA,81.9124,88.038225,86.883,72.4845,66.4153,64.0734,47.4216,53.2932,197.12575,124.4028,81.9124,110.907275,86.883,72.4845,114.508,114.359625,47.4216,115.92405,211.50745,124.4028,63.2203813559322,96.4394976699029,62.6192,88.9043,51.47725,75.54205,67.0868,116.3221,2.41330305838734,1.85280822584215,1.52544947691705,1.41976103176023,0.609234398462443,0.505648121767309,"LUAD"
"ZNF264",0.99999975177225,0.999951229300127,0.996390668063086,0.999999779593936,1,0.998332848373069,0.999999917561947,0.997527659225988,0.999974013464853,0.99970501421465,0.999999801831988,0.996581465118946,0.999983904241776,0.999592500525698,0.999999941860149,0.999999999774347,0.999999999686304,0.999687451895138,0.999999999127476,0.99998991186764,0.999983319909892,0.999999928553898,0.998209974521119,0.99997926374926,0.99975029103963,1,0.999999999975599,0.999991436563582,0.999074784775067,0.957523871119289,0.99999999948165,0.985874111927483,0.994898206444319,0.996254180667183,0.996144501879628,0.996418210658389,0.999564882858611,0.999966696984696,0.96903062360129,0.99999528196097,0.967708177060706,0.962969277870553,0.999925385964079,0.971941412652972,0.869850243024332,577.41,484.49205,774.223,471.5493,644.594981355932,651.598819135803,528.4654,645.0479,820.7305,321.5156,NA,61.56785,NA,NA,19.280884211002,20.7421750270282,NA,72.3529985266868,109.9813,NA,577.41,453.708125,774.223,471.5493,472.9117,452.280675,528.4654,443.4509,765.73985,321.5156,577.41,515.275975,774.223,471.5493,782.1694,807.8663,528.4654,813.1866,875.72115,321.5156,791.478655932203,641.79142776699,804.3076,613.1748,687.22095,907.73095,464.8232,783.21005,24.3376400091456,10.8721304823392,0.810876481578759,0.762363553446468,-0.302445925186354,-0.391448945365246,"LUAD"
"ZNF213",0.0229860540024702,0.687959799086828,0.959045330308767,0.0764562231587855,0.999999999999405,0.97736744483254,0.056520105232965,0.897580278542966,0.999969346106603,0.980449873338776,0.0498119032253992,0.919863952893387,0.999937359680943,0.985147687253429,0.999994958740307,0.161090607209694,0.999999871849825,0.997226444417745,0.999999723297126,0.999339211145347,0.999603903560217,0.0704941725032251,0.917231982530767,0.99997766909505,0.982558106996118,1,0.999999984302783,0.999405736889939,0.0588824626494689,0.999997478941211,0.993907367755147,0.999997443609879,0.994354530274915,0.996609591513401,1,0.995622651048134,0.906198669472261,0.767652365615585,0.99999456974068,0.860293768792276,0.986309831518519,0.981954925329108,0.957427721621118,0.988878778687057,0.913779345395764,1107.2919,303.60675,601.4625,287.3239,505.322724293785,496.866951234568,366.3403,506.676252631579,375.43345,712.3864,NA,81.63115,NA,NA,15.0274920839774,14.5524255104694,NA,34.6273452537249,157.84385,NA,1107.2919,262.791175,601.4625,287.3239,377.7647,369.2861,366.3403,406.5833,296.511525,712.3864,1107.2919,344.422325,601.4625,287.3239,617.5442,583.03705,366.3403,582.05675,454.355375,712.3864,359.1451,519.824054368932,363.2555,495.5586,294.1205,427.4063,393.78625,622.743,11.9227023275655,8.69835526263569,1.44739286257541,1.36421499468005,0.533456562479387,0.448071025092693,"LUAD"
"ZNF343",0.999896342666862,0.915336184468353,0.986542903005874,0.999626110272074,0.938259477943065,0.520443297473957,0.983128882195399,0.999906066231473,0.996079759163407,0.551862660699216,0.943159879604634,0.996577489221859,0.999599952408288,0.394617886802676,0.523207444785829,0.950705340017675,0.99523607822766,0.999999999866144,0.608509072712932,0.999262975134669,0.999966727198227,0.964609707764351,0.999013307016397,0.999270087098646,0.475057051537588,0.9996879435927,0.999999769204989,0.999918520454732,0.99908002855521,0.829921466185519,0.320957669753598,1,0.11731737000517,0.0486554131290854,0.411411299810496,0.0929194994977657,0.00636944840486553,4.47156219262057e-05,1.21000554104134e-05,0.0586969373945924,1.3704138601689e-08,3.51016471444865e-09,2.23838188505576e-05,1.29603732190731e-08,0.0115905687918957,269.0431,220.3693,129.7989,334.6479,192.438514124294,176.717884567901,141.8595,181.483542105263,332.54805,638.1564,NA,28.3604,NA,NA,5.45166848217817,4.99222741252572,NA,12.6568560078392,154.04645,NA,269.0431,206.1891,129.7989,334.6479,142.0667,132.730925,141.8595,135.7678,255.524825,638.1564,269.0431,234.5495,129.7989,334.6479,228.9157,212.50285,141.8595,221.95085,409.571275,638.1564,172.703788135593,191.878719223301,174.1238,185.6091,146.62855,206.3865,141.8991,228.91165,4.99293765734219,3.20265731353392,1.11102785465628,1.06596054071873,0.151894987087696,0.0921540340041667,"LUAD"
"ZNF302",0.999999994795349,0.999535384723346,0.999829583473986,0.999999960006853,0.999999999995936,0.9999856311029,0.999999999620298,0.999999999856462,0.997891991673987,0.999999993448205,0.99999998818437,1,0.998888136084432,0.999999999844104,0.999853156958873,0.99914232430708,0.999617644906359,1,0.99996226083035,0.995865502714523,0.997656696827687,1,0.999996735230384,0.991273049809775,0.999997141753888,0.998192957504489,0.985418529655731,0.985455950938194,0.999961400589012,0.997454677652047,0.949192081257568,0.998731985871594,0.985938976262215,0.975477562426634,0.932493969181917,0.998930577999691,0.952272233920528,0.798864478447844,0.600442844085632,0.875337437148761,0.614397973975988,0.568484181527459,0.561636365413305,0.771444399117959,0.992670823297765,495.6503,445.27265,279.7075,422.5352,464.861016384181,450.422606790123,262.6738,508.560894736842,634.46105,901.1744,NA,54.17245,NA,NA,15.4510927049352,18.744889818968,NA,43.5029279538648,20.78025,NA,495.6503,418.186425,279.7075,422.5352,334.9389,309.289575,262.6738,392.5755,624.070925,901.1744,495.6503,472.358875,279.7075,422.5352,553.0036,570.63135,262.6738,561.77665,644.851175,901.1744,493.125681355932,473.047431262136,501.3501,442.9161,425.2182,560.9751,335.6366,572.3871,16.011227409857,9.79625089225565,0.959283706258032,0.883446717174286,-0.0599705423337442,-0.1787849699424,"LUAD"
"ZNF268",0.985142732944977,0.9999998489031,0.924012481533872,0.999999992233131,0.997291748091695,0.999982888014273,0.999901234612997,0.987162777519799,0.994124478270241,0.999999652123702,0.999992713326699,0.956829312846984,0.998414008409507,0.999999999329366,0.928226915151089,0.945702555307113,0.99998920393736,0.845204897673003,0.980644081736354,0.952765667401852,0.909253437098677,0.999947189267179,0.987797695021687,0.996055696552026,0.999999883716278,0.999999999904829,0.999966849046768,0.953042269995062,0.811630087329024,0.999468334335175,0.609910397840201,0.912377627923168,0.554293847304963,0.407251704072889,0.999999999768306,0.590326532850015,0.999999861159631,0.998806578789672,0.999939390477397,0.999999999998664,0.999999992623265,1,0.98795528311592,0.999999998565507,0.938984985136388,284.8858,492.9906,224.8629,327.8873,374.655556497175,351.08220617284,577.5706,370.165184210526,602.72475,344.3386,NA,171.126,NA,NA,13.0995498600083,10.8334291597398,NA,21.1034106312743,41.16125,NA,284.8858,407.4276,224.8629,327.8873,263.5417,258.732575,577.5706,302.504,582.144125,344.3386,284.8858,578.5536,224.8629,327.8873,447.4341,427.489025,577.5706,397.0312,623.305375,344.3386,325.140345762712,343.064280194175,327.7077,315.8476,285.0136,368.254,245.95885,415.23225,7.4276976086101,6.48354128296781,1.05512676192005,0.963808906534695,0.0774163333471942,-0.0531809618380285,"LUAD"
"ZNF184",0.999999999641881,0.998850303632869,0.989829004526815,0.997740427813723,0.982754078914255,0.999999999999361,0.999999999977134,0.999999999988116,0.972290580110718,0.953889423430868,0.999999998040328,1,0.960883036409296,0.937681805699278,0.99984993161446,0.999999595224663,0.999974419699931,0.999981828162628,0.999940880621137,0.99994901800263,0.999864564885452,0.999999999997869,0.999999030360851,0.99254164706896,0.985525345104395,0.999055246218901,0.990500116560822,0.999998894745878,0.999998793276777,0.999999922364035,0.964773668063262,0.947609973749279,0.999987675915948,0.999998337175063,0.999515287975716,0.99961848170621,0.783979524668724,0.704945254216835,0.27380443451288,0.237594446788167,0.377067661501727,0.42050773714971,0.58223865418128,0.300562538625392,0.827753580755525,231.4166,246.4165,134.3693,125.6338,240.456463276836,246.268819753086,193.303,224.293631578947,268.78295,446.0448,NA,36.6496,NA,NA,6.03825422467316,7.68396009063553,NA,17.1943990662165,33.60375,NA,231.4166,228.0917,134.3693,125.6338,184.5992,177.558125,193.303,179.6059,251.981075,446.0448,231.4166,264.7413,134.3693,125.6338,278.4906,296.561725,193.303,265.26625,285.584825,446.0448,184.953981355932,232.323735728155,181.5755,217.2996,160.5033,212.6091,171.354,274.87,5.96263368523691,3.88387743068446,1.25611643515293,1.19674515559643,0.32897020040155,0.259115966065075,"LUAD"
"ZNF500",0.164669378770723,0.852196681494809,0.996521347974307,0.467962866524456,0.999999986601232,0.99986833846991,0.670092296562157,0.578756215911521,0.99999883231098,0.974277855736306,0.5708278867952,0.717404090896841,0.999999989834979,0.989416912650206,0.949694728538601,0.675431913716925,0.999933466105468,0.99999965069715,0.999999692943882,0.998958689356702,0.999804903710973,0.720487896695273,0.608807890100372,0.999997825307298,0.973349765987159,0.999999999596609,0.999306369313645,0.998776530570825,0.327947672415077,0.999995105132846,0.99991589116289,0.999999999876465,0.907117466677317,0.962156913036433,0.999999979247432,0.913343329634754,0.997208391533776,0.00811108405298877,0.29326033752005,0.0717843788294501,0.0590294919452504,0.038794399118161,0.153913148701602,0.0789257964758791,0.0251087467703308,375.1326,127.0326,208.4095,145.9155,234.005053107345,223.403432716049,176.9346,236.521031578947,157.10205,466.4303,NA,40.4621,NA,NA,5.63568004938576,5.7991363313976,NA,16.356489750081,10.32465,NA,375.1326,106.80155,208.4095,145.9155,181.2268,177.375675,176.9346,196.3201,151.939725,466.4303,375.1326,147.26365,208.4095,145.9155,280.8321,255.573225,176.9346,276.0985,162.264375,466.4303,172.977671186441,243.997687184466,172.3614,230.1,134.4673,211.44285,185.0694,292.1024,6.7676682450861,3.71267222751326,1.41057331568233,1.33498567544705,0.496281653107091,0.416824261708806,"LUAD"
"ZNF419",0.999968717754177,0.999998879509764,0.996451961945187,0.999999997630778,0.999999597154301,0.999962330426591,0.999999904127765,0.999970070097332,0.999200484422731,1,1,0.998457502638234,0.999954916199941,0.999999990671859,0.594536913594696,0.999999999937633,0.999777875576864,0.999999968999709,0.999999776103326,0.999993310502237,0.99999998929791,0.999999999998767,0.999334071959181,0.999936431668395,0.999999998576851,0.999019558828432,0.999999999575174,0.999999964919144,0.999694770395065,0.999999993432016,0.98841250535733,0.999984927325435,0.998929483704006,0.986656390924286,0.998672697013154,0.992996458777091,0.999178541602058,0.937361107930309,0.999995419563602,0.995880445046723,0.950838445223322,0.985222158341708,0.99978846084688,0.984349326996449,0.88340192574863,145.1305,184.3669,114.2596,160.5634,161.703657627119,147.802880864198,134.8444,149.987063157895,196.5981,77.9969,NA,96.4322,NA,NA,4.49816646567911,5.39533841670192,NA,9.04587102928366,78.0313,NA,145.1305,136.1508,114.2596,160.5634,122.7949,101.447925,134.8444,121.1138,157.58245,77.9969,145.1305,232.583,114.2596,160.5634,191.9077,189.890125,134.8444,176.6401,235.61375,77.9969,140.565433898305,164.098156116505,143.9722,154.0852,119.52575,158.0526,118.2133,199.16395,4.06551092557011,3.02654286903597,1.16741471616148,1.07024272741543,0.223317159729371,0.0979380320708386,"LUAD"
"ZNF175",0.289335425710832,0.992860998796084,0.946474986674705,0.999987449243476,0.0862120640429003,0.914046606123992,0.97234325547034,0.239984515152285,0.999999992869823,0.711931092979856,0.983176991898302,0.185970853708571,0.999999821351849,0.765362894028403,0.998815928288468,0.999943746675397,0.705185615993068,0.999988404346089,0.992639590280252,0.999990455606062,0.999998532277047,0.942914000607033,0.449469661939555,1,0.623420321983749,0.999305202920814,0.986678736116301,0.999861113030005,0.999856011493233,0.401301616799754,0.999945314584477,0.981933704718934,0.999724015157307,0.999949433329067,1,0.997456092516969,0.999986992657054,0.0857106298724586,0.913404401855234,1,0.710202774369711,0.763767851267743,0.99253709923511,0.621608914075079,0.981693306152018,54.3178,209.88055,126.1426,21.4085,116.141698305085,111.775972222222,93.5337,125.209268421053,92.2937,21.2719,NA,11.21245,NA,NA,4.20780086092844,3.31061976306741,NA,17.482629301984,39.3024,NA,54.3178,204.274325,126.1426,21.4085,74.6629,86.04465,93.5337,70.98025,72.6425,21.2719,54.3178,215.486775,126.1426,21.4085,157.2298,137.18595,93.5337,173.63385,111.9449,21.2719,167.174679661017,114.460675533981,170.0231,110.998,137.8911,189.8,76.7139,146.3377,5.38396643551679,2.2876124947901,0.684677104009259,0.652840702233991,-0.546504326191206,-0.615197088005993,"LUAD"
"ZNF14",0.999986967573172,0.999995657891338,0.99589440104646,0.999992969194203,0.99492150727365,1,1,0.999444335508215,0.999828133059273,0.999737875550596,0.999999999770401,0.999869107306374,0.999526575780237,0.999317516538316,0.99917851865779,0.999999830194892,0.99889218808042,0.99999999987514,0.999999999428113,0.999989792255045,0.999956926998986,0.999996519160384,0.999999985451724,0.994959475343904,0.993568768068418,0.912086374041359,0.98408599065792,0.998916997055818,0.948611245289279,0.988034128648113,0.746277344194931,0.729687187771966,0.457949873387096,0.538606919670856,0.827811769993854,0.829498878615995,0.967870314060122,0.994126802247243,0.834790024140158,0.823019867297387,0.807631716563792,0.849480913830643,0.890656377624061,0.95335586483051,0.99999999998755,171.7236,221.92605,120.6581,117.7465,176.362444632768,183.67577345679,136.4033,207.842421052632,317.61395,328.1631,NA,146.55345,NA,NA,7.39984163624043,6.11360381360573,NA,22.7390314288365,59.63345,NA,171.7236,148.649325,120.6581,117.7465,114.3098,129.029425,136.4033,128.35015,287.797225,328.1631,171.7236,295.202775,120.6581,117.7465,202.1904,236.173475,136.4033,286.15785,347.430675,328.1631,184.13746440678,177.207194757282,184.7184,157.8659,160.43795,208.6316,120.95545,220.0808,5.84688094089843,3.68082750838299,0.962363608775516,0.854630074751622,-0.0553460060223118,-0.226628007997545,"LUAD"
"ZNF85",0.999695516699492,1,0.999283605955531,0.999999999965091,0.998780657724988,1,0.998060340289121,1,0.995758597277507,0.99313012861407,0.976555130680567,0.999963362472394,0.961999375878521,0.94867621111009,0.0603584335690489,0.999466800568174,0.999999998969587,0.998937152757759,0.99835617011698,0.999999998277834,0.999999997442166,0.968534032926657,0.999861771811732,0.951158748623145,0.935742786522849,0.771051033233239,0.999999083314698,0.99999993555094,0.994383242685394,0.99999817503359,0.990369979824768,0.986462192470182,0.999981252210307,1,0.999999999618724,0.999999999946505,0.21057550786607,0.347326892936832,0.183028396927974,0.165573817498907,0.11840145080254,0.256143617436892,0.657455882484006,0.332320842356609,0.547220921121489,25.1786,87.3843,18.2815,13.5211,89.3402892655367,115.455508641975,102.1076,121.710773684211,115.28455,310.8797,NA,44.0991,NA,NA,5.70165671278266,6.04325218696287,NA,20.5743206150556,39.06305,NA,25.1786,65.33475,18.2815,13.5211,49.6098,72.4585,102.1076,78.1158,95.753025,310.8797,25.1786,109.43385,18.2815,13.5211,107.0513,139.801575,102.1076,128.5048,134.816075,310.8797,65.6739305084746,101.446828737864,66.5266,89.5884,54.861,76.69075,58.78335,125.8707,2.51867823333156,3.440294421338,1.54470469412172,1.34665532283327,0.62733106010578,0.429380639463009,"LUAD"
"ZKSCAN1",0.993864975839831,0.999999921840392,0.999636089295102,0.997943652015949,1,0.999889897935732,0.974874307366747,1,0.998193887743382,1,0.971422180127103,1,0.997757445892737,1,0.99999998098073,0.941031064173,0.999875874703378,0.984858244299961,0.999963069874603,0.999357267023138,0.999509003620389,0.993353953991575,0.999999944563314,0.999797226609028,0.999999996910326,0.99912224278559,0.997785893770993,0.996886851144446,0.99999381622127,0.999637329637151,0.999999999870013,0.999933224098639,0.994714274322868,0.993213185736779,0.979939681058204,0.999684597553269,0.999148928129943,0.714895691807515,0.992019348755573,0.854432130256519,0.433708348280403,0.418322206280369,0.529728686108534,0.593055315266374,0.957343368023313,1227.8096,683.8175,1063.0713,683.9437,683.785993220339,672.980101851852,350.7514,767.12982631579,993.34785,1714.1591,NA,277.6022,NA,NA,29.8682845239762,41.443353249391,NA,82.4585740988883,370.54655,NA,1227.8096,545.0164,1063.0713,683.9437,395.0244,381.05025,350.7514,547.83845,808.074575,1714.1591,1227.8096,822.6186,1063.0713,683.9437,858.6049,787.6777,350.7514,1073.15175,1178.621125,1714.1591,536.586171186441,663.084755339806,540.3702,574.8383,368.6305,660.0509,386.3631,829.92935,29.030183575877,19.1518588181467,1.23574700755643,1.06378608590925,0.305383412899918,0.0892080720562956,"LUAD"
"ZNF862",0.685978955791156,0.991732772102593,0.999430246335256,0.563865732306671,0.999973809400766,0.989324947822781,0.871589690496005,0.989112644926112,0.999999999827464,0.942708246197488,0.90497023493994,0.977399072813086,1,0.918493947263883,0.999007836392222,0.924712488975109,0.999999928949763,0.999995711981726,0.999750297652489,0.999990928731864,0.999959689555087,0.933386159555301,0.973883132045162,1,0.910769231042291,0.99990188382711,0.999999966051931,0.999920779521144,0.710247715110641,1,0.999629399578654,0.999951710033692,0.993059645287019,0.984577901168241,0.999999982576116,0.981641155214083,0.829957126522357,1,0.999796146824538,0.99999401755091,0.999058186209762,0.997875169990369,0.999999968724261,0.997069155151061,1,679.5389,223.4828,396.7093,103.662,371.239002259887,387.717059876543,284.4983,398.835236842105,232.39565,220.2526,NA,91.4073,NA,NA,15.3561077684783,15.2988738859493,NA,41.9691201979734,70.83215,NA,679.5389,177.77915,396.7093,103.662,222.4359,242.38615,284.4983,260.65735,196.979575,220.2526,679.5389,269.18645,396.7093,103.662,461.3368,496.2497,284.4983,522.60175,267.811725,220.2526,401.995774576271,442.717368349515,401.7857,391.1692,291.6558,491.07355,261.8915,565.5867,18.8117682598721,11.5182959851504,1.10129856169798,0.973576710171616,0.139205636104778,-0.0386334384645202,"LUAD"
