"gene","p-adj-Stage IA-Stage I","p-adj-Stage IB-Stage I","p-adj-Stage IB-Stage IA","p-adj-Stage II-Stage I","p-adj-Stage II-Stage IA","p-adj-Stage II-Stage IB","p-adj-Stage IIA-Stage I","p-adj-Stage IIA-Stage IA","p-adj-Stage IIA-Stage IB","p-adj-Stage IIA-Stage II","p-adj-Stage IIB-Stage I","p-adj-Stage IIB-Stage IA","p-adj-Stage IIB-Stage IB","p-adj-Stage IIB-Stage II","p-adj-Stage IIB-Stage IIA","p-adj-Stage III-Stage I","p-adj-Stage III-Stage IA","p-adj-Stage III-Stage IB","p-adj-Stage III-Stage II","p-adj-Stage III-Stage IIA","p-adj-Stage III-Stage IIB","p-adj-Stage IIIA-Stage I","p-adj-Stage IIIA-Stage IA","p-adj-Stage IIIA-Stage IB","p-adj-Stage IIIA-Stage II","p-adj-Stage IIIA-Stage IIA","p-adj-Stage IIIA-Stage IIB","p-adj-Stage IIIA-Stage III","p-adj-Stage IIIB-Stage I","p-adj-Stage IIIB-Stage IA","p-adj-Stage IIIB-Stage IB","p-adj-Stage IIIB-Stage II","p-adj-Stage IIIB-Stage IIA","p-adj-Stage IIIB-Stage IIB","p-adj-Stage IIIB-Stage III","p-adj-Stage IIIB-Stage IIIA","p-adj-Stage IIIC-Stage I","p-adj-Stage IIIC-Stage IA","p-adj-Stage IIIC-Stage IB","p-adj-Stage IIIC-Stage II","p-adj-Stage IIIC-Stage IIA","p-adj-Stage IIIC-Stage IIB","p-adj-Stage IIIC-Stage III","p-adj-Stage IIIC-Stage IIIA","p-adj-Stage IIIC-Stage IIIB","p-adj-Stage IV-Stage I","p-adj-Stage IV-Stage IA","p-adj-Stage IV-Stage IB","p-adj-Stage IV-Stage II","p-adj-Stage IV-Stage IIA","p-adj-Stage IV-Stage IIB","p-adj-Stage IV-Stage III","p-adj-Stage IV-Stage IIIA","p-adj-Stage IV-Stage IIIB","p-adj-Stage IV-Stage IIIC","p-adj-Stage Tis-Stage I","p-adj-Stage Tis-Stage IA","p-adj-Stage Tis-Stage IB","p-adj-Stage Tis-Stage II","p-adj-Stage Tis-Stage IIA","p-adj-Stage Tis-Stage IIB","p-adj-Stage Tis-Stage III","p-adj-Stage Tis-Stage IIIA","p-adj-Stage Tis-Stage IIIB","p-adj-Stage Tis-Stage IIIC","p-adj-Stage Tis-Stage IV","p-adj-Stage X-Stage I","p-adj-Stage X-Stage IA","p-adj-Stage X-Stage IB","p-adj-Stage X-Stage II","p-adj-Stage X-Stage IIA","p-adj-Stage X-Stage IIB","p-adj-Stage X-Stage III","p-adj-Stage X-Stage IIIA","p-adj-Stage X-Stage IIIB","p-adj-Stage X-Stage IIIC","p-adj-Stage X-Stage IV","p-adj-Stage X-Stage Tis","mean-Stage I","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","mean-Stage Tis","mean-Stage X","SEM-Stage I","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","SEM-Stage Tis","SEM-Stage X","Q1-Stage I","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q1-Stage Tis","Q1-Stage X","Q3-Stage I","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV","Q3-Stage Tis","Q3-Stage X","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF786",0.492819348588247,0.999995169305099,0.999997374706149,0.999686712716145,0.999999999994386,0.999999999690092,0.995294711514064,0.840058556184492,0.999999999999366,0.99999950883649,0.993130303311589,0.915249384545096,1,0.999999820419145,0.999999999999734,0.999999999988226,0.999999995652565,1,0.999999999968829,1,1,0.99999901815128,0.656448014545183,0.999999972661972,0.999977569326417,0.999970030187766,0.999910715163988,1,0.998493279642933,0.265530782135649,0.994603439379445,0.976332114779995,0.824114818229518,0.80695551172291,0.999999276272773,0.970945617008659,0.334206172911513,0.999999907760023,0.999914112598761,0.999999966191369,0.6600987255262,0.764962505372509,0.999999898104776,0.47153793410591,0.171604959257615,0.999997350668717,0.999929548016386,1,0.999999987879802,1,1,1,0.999999996670535,0.993297973966565,0.998906735732996,0.315939584112741,0.574139352189552,0.506098768516519,0.602996957519528,0.400987600698027,0.410989756024925,0.722507186308026,0.357334268562869,0.210929440370599,0.631109694284382,0.464068396348803,0.99788756977057,0.999999993449612,0.999999999891324,1,0.999997474772775,0.999999256649162,0.999999999992168,0.999843694413751,0.915837937973906,0.999995593296338,0.999999988803476,0.545957356526227,215.8678325,246.106965384615,231.385745454545,240.826311111111,227.504547787611,228.54455371179,227.29485,221.757107971015,197.392296296296,252.052449122807,228.7389,428.3311,238.825870588235,7.12026217372206,11.3236454055985,22.600833814455,29.1374545346775,4.53332755920513,5.18099266868241,9.29825,6.66290306996431,13.4050829510026,11.9519888114554,16.9810734968025,NA,20.9380752039545,170.07965,178.88115,178.6394,155.8513,169.86585,179.6457,222.645725,170.47185,157.087,192.5119,174.58455,428.3311,204.1092,260.07465,278.9115,257.47835,310.3842,271.30405,266.8634,231.943975,255.62655,244.5917,306.4227,271.49295,428.3311,272.9748,179.422259821429,230.260903019213,182.7817,225.2922,127.39355,235.181525,175.0103,271.4334,6.29645708597248,2.45371638901467,1.28334635428392,1.23257525233653,0.359910582877716,0.301675730058374,"BRCA"
"ZNF517",1,0.99999904630997,0.999996899174897,0.911848278347593,0.929879008614483,0.909351716060597,1,1,0.999997464502765,0.893153723785258,0.999935382962745,0.999639736147981,0.999999999955377,0.733764235498125,0.992324195862092,0.99132564926492,0.992826067593717,0.979588877878571,0.999999967847432,0.991158614962732,0.977427919977913,0.999808005672702,0.999971780260972,0.999565884075077,0.980716845122861,0.997025130191154,0.740334004577911,0.997535809213346,1,1,0.999999816864698,0.949868636768067,1,0.999999793618045,0.992507341741969,0.999995892019824,0.964364746893229,0.981305056001714,0.988618568266254,0.999476389327794,0.885268257342737,0.468171205272273,0.999682546532337,0.999712339399171,0.996636207712418,1,0.999999999994516,0.999999993988702,0.964449616063246,0.999999999999658,0.999999999866825,0.992266449552354,0.999997788262474,1,0.998901652394032,0.983776653794305,0.985587287546167,0.969079318920038,0.999963630227359,0.983782607957037,0.970246197217837,0.999999979570353,0.992497655316122,0.984758458168862,0.997608510450757,0.983946587515569,0.999988029227316,0.999996702160858,0.999691894782752,0.998814106543731,0.999982550013228,0.997580625389951,0.999258991418215,0.999999999967401,0.99999661403428,0.999999998535271,0.999996269025547,0.996072095956231,306.6632575,310.039224358974,276.358863636364,413.461511111111,307.829660766962,288.772221834061,468.38065,328.115749275362,305.551888888889,353.105278947368,300.524173333333,551.144,338.183652941176,20.7694254726078,17.290806297778,36.0949268454705,105.556910686121,9.30516092164753,9.22525946679905,198.66455,19.105153462955,37.5667231194092,37.4270829027713,41.7394792290264,NA,51.6756880596421,197.973475,195.623025,173.8638,237.7551,194.26225,189.5625,369.048375,200.591725,187.412,207.9433,176.44705,551.144,187.9159,318.7788,371.192875,355.9169,399.0755,388.5548,361.5875,567.712925,380.679575,381.6281,433.2045,403.456,551.144,371.3601,208.168435714286,319.344990027447,210.56245,274.0113,158.0755,249.466875,198.2616,398.6175,6.42532014906188,5.64299663625336,1.53407018182984,1.30133031791756,0.617364485879816,0.379987209200321,"BRCA"
"ZNF675",0.999999999997899,1,1,0.999999999983848,1,1,1,0.999999999999505,1,0.999999999993533,0.995509877339399,0.982061118074242,0.999997495794359,0.999987517842392,0.83548292564699,0.999999998597408,0.999999999727258,0.999999999856396,0.999999999996305,0.999999998998064,0.999999216399192,0.999999999988782,0.999999965773059,0.999999999998715,0.999999998973603,0.999999989074306,0.996182904277759,0.999999993667236,1,1,1,1,1,0.999800730725792,0.999999999699466,0.999999999914361,0.999999999998875,1,1,1,1,0.993377317590789,0.999999999759258,0.999999987471094,1,0.999999999959891,1,1,1,0.999999999983157,0.999893213782956,0.999999999987076,0.999999995151402,1,1,0.999999999998811,1,1,1,0.999999999999335,0.999999997057347,1,0.999999999991386,1,1,1,0.99999999948532,0.999999978478936,0.999999999807403,0.999999990086272,0.999999995947077,0.999999997759967,0.999999973146733,0.999999999997361,0.999999998083663,0.999999983170343,0.999999974301508,0.999999999922658,271.6041775,259.555502564103,260.9305,240.1109,268.131584955752,337.72356419214,178.22455,283.814391304348,262.138148148148,259.073214035088,244.413906666667,198.5195,303.606452941176,12.34942827656,13.6194837889745,54.8827248865831,11.169515771037,7.63649237652972,59.1975357710029,13.66095,10.5094277525749,22.2872588901677,18.310507434029,37.3708098810893,NA,31.9454435063793,189.408975,182.72885,196.3905,209.0253,187.28635,185.8404,171.394075,191.37485,212.6997,183.5572,165.5562,198.5195,228.6927,317.8583,326.955675,224.8351,264.2192,317.69705,329.4407,185.055025,356.0379,333.96475,296.3427,266.43885,198.5195,347.3516,163.286246428571,274.451451784081,153.3632,241.5144,106.4549,218.4195,179.1319,315.3869,6.47212705974813,12.8909724597096,1.68079956387593,1.57478717189,0.749147692781549,0.655156865561037,"BRCA"
"ZNF860",0.999800521430507,1,0.99999967525784,0.980678024953147,0.883401065459144,0.998512905927562,0.999999998025707,0.980140877482857,1,0.986403165657982,0.999999999806823,0.989435155644222,1,0.985707368822551,1,0.999998761210884,0.999964145940861,0.999999683471899,1,0.999999584548483,0.999999511327965,0.999997137358247,0.956427988267188,0.999999999987273,0.995269815763737,0.999999915611628,0.999999842276558,0.999999914182246,0.756787404137189,0.97942402611868,0.988501953640473,0.466431667574172,0.464471932475778,0.513435036776867,0.996618854106255,0.406804498356789,0.99917316484933,0.88800281835743,0.999999782850986,0.999723086350976,0.9995681243453,0.999536268571976,0.999999998677057,0.999997864053032,0.322708194593944,1,0.999999692063029,1,0.995949983172548,0.999999999999789,1,0.999999264508826,0.999999998252466,0.980686555460863,0.999996294164493,0.99681083162036,0.991090047583546,0.99807991436482,0.999994282184291,0.997590504876601,0.997491424809305,0.999994576649065,0.998392756510609,0.951951948552566,0.999360482154216,0.997470464052758,0.999986738653549,0.999999999999646,0.999999391658646,0.93784188357546,0.999764264619524,0.999839631073929,0.999948420736349,0.998940547023492,0.999754236111336,0.991436354847817,0.999999508256519,0.99028552391434,117.29124375,129.480457692308,115.669454545455,73.6762777777778,113.849851327434,114.337113100437,82.77925,109.9966,157.392974074074,102.032564912281,117.4463,15.4778,133.196158823529,8.95248037442747,12.581107657615,23.1123213789385,7.35453016921804,5.37357003342403,5.56482666068193,26.52265,6.62091857298777,27.3889117423148,9.69642106553222,15.8299669273517,NA,26.0563463834983,62.528525,60.6609,53.6387,64.3244,48.93455,59.2553,69.517925,59.554425,60.5334,50.5479,81.0101,15.4778,74.9574,141.6862,154.73925,146.283,84.8231,151.31935,150.8197,96.040575,143.97365,187.1864,132.6821,146.16655,15.4778,161.9497,75.8452232142857,112.083283714547,77.3913,87.5875,51.88565,102.695725,52.9868,144.9851,3.50414727390147,2.74215753149191,1.47778962160712,1.131748659087,0.563440901779674,0.178553597259774,"BRCA"
"ZNF695",0.999999999968634,0.999949784301913,0.999990961263799,0.999999999439578,0.999999999997037,0.999999997026718,0.284456713753386,0.165450925196442,0.827546101184023,0.989621069117061,0.84021268137222,0.692399076311605,0.949447871361277,0.999020709195694,0.99730104461845,1,1,0.999999996933951,1,0.999999750542311,0.999999995159454,0.999942595220976,0.999025725869807,0.997249916140032,0.999996183107966,0.573848490535737,0.99171872987971,1,0.999999999702425,1,0.999999308774499,1,0.777067429494648,0.967549567090279,1,0.999917796199487,1,0.999999999978261,0.99995727003851,0.999999999427492,0.530457125659988,0.935460921153103,1,0.999986704079604,0.999999999743121,1,0.999999999984566,0.99998626607319,0.999999999184439,0.994875797081354,0.999870275838531,1,0.999999998136949,0.999999999804561,1,0.999999999995565,0.999999999965857,0.999999946681113,0.999999999612499,1,1,1,1,0.999999999899173,0.999999999996254,0.999999999999464,0.999817034572075,0.999230134447091,0.99401146714598,0.999917711697473,0.999999862576873,1,0.99999999880822,0.999999764875333,0.999571231199281,0.999884554065152,0.999997440385609,1,54.477215,51.2105243589744,31.7228090909091,45.2743666666667,86.2215828908555,77.2781886462882,54.9601,64.5447398550725,48.9547037037037,54.6800456140351,56.6666266666667,72.0188,75.8172,7.98331658069036,7.04117258929021,7.45927232588535,18.0179628556477,6.02154538035671,7.16424374563629,37.0842,7.37766908297827,9.21490627462215,9.90935820325041,16.3143052306673,NA,27.1323822469423,13.8633,12.6773,12.6134,12.66,20.67265,18.4462,36.418,19.8136,18.7493,16.0839,17.4508,72.0188,10.2201,63.5103,56.825925,42.3014,51.3846,109.212,98.7185,73.5022,68.7434,64.77595,63.4704,69.45055,72.0188,89.3085,7.85829642857143,70.7140082342177,6.0251,35.8631,3.08185,10.28545,17.4327,83.6036,0.65102641790957,2.88688238889613,8.99864351987457,5.95228294966059,3.16970754203749,2.57344310849729,"BRCA"
"ZNF665",0.281180054829524,0.88383839642024,0.999999920778714,0.991513740508635,0.427561515627744,0.595082063944403,0.459303916432512,0.99869902996017,0.999769382052071,0.625495480092106,0.840965693588105,0.971572280861659,0.998274442411062,0.755959538858288,0.999970053461427,1,0.999995174805083,0.999955255000214,0.999997957321828,0.999999903829177,0.999999993050952,0.938691191962813,0.971117687504576,0.99764952035338,0.79789375235507,0.999940827084698,1,0.999999996930082,0.615050941809643,0.999999999431454,0.99999999998221,0.462846873369251,0.999368408416571,0.992445804508425,0.999983542473092,0.990424405298654,0.988295097118288,0.995115844305511,0.998551970165527,0.840283492194853,0.999998789206877,1,0.999999997256736,1,0.996290145963158,0.854220236992662,0.999999998720225,1,0.577767169337658,0.999890174806556,0.998687610098828,0.999980322975617,0.99813887472297,1,0.999020400925462,0.997987979210756,0.999990285890519,0.999999553292605,0.972490934115809,0.999926043389704,0.999836312826214,0.999711258525839,0.999804144740091,0.999997230035738,0.999814547838889,0.999998461357642,0.878659058272121,0.999999999999214,0.999999999897824,0.611407506367295,0.999978672080091,0.999525812712463,0.99999137453464,0.999268388197329,1,0.999650979721722,1,0.999996490653041,53.44179625,41.5099782051282,37.7433454545455,65.6467111111111,45.0762884955752,46.7670152838428,53.5101,47.201768115942,39.7955444444444,47.198650877193,39.1914133333333,23.5532,40.3138411764706,4.24324021252972,2.58217784466279,6.18370472022842,5.68764355353497,1.6382338735931,1.8742652936172,17.2325,2.06571959716125,4.9599001007721,2.95925632427116,5.9616265002883,NA,4.93246643466009,31.539025,26.280725,28.46235,55.695,22.9626,26.5268,44.89385,30.960725,19.88205,30.426,22.4983,23.5532,27.7937,65.3151,54.223175,44.3454,78.3394,59.82795,61.2245,62.12635,61.0131,55.23515,59.9426,53.2715,23.5532,48.5227,60.1754366071429,45.3519167429094,57.9403,41.694,44.676875,74.859575,25.7296,59.6122,2.46002986645973,0.841462893759178,0.753661615103697,0.71960276353419,-0.408011178542288,-0.474727367817958,"BRCA"
"ZNF624",0.562632276846497,0.999998413300376,0.999996864330499,0.999979015584582,0.999999992885564,1,0.58686163973314,0.999985696067549,0.999999993984819,1,0.226421224619483,1,0.999994540315258,0.999999987794217,0.999035613387144,0.99999644252545,1,0.999999997015037,0.999999999942454,0.999999999988653,1,0.917789444907566,0.999609711636656,0.999999999994635,1,0.999999850601823,0.993918426359363,0.999999999709729,0.999779611606937,0.999930341026815,1,1,0.999999863172992,0.99979833390459,0.999999997536564,0.999999999982757,0.205237509434634,0.99994646021662,0.999265958770364,0.999974612933789,0.962210923566569,0.999729427172962,1,0.924522525209149,0.988400437383089,0.959530329397687,0.99999999995942,0.999992418645955,0.999999887614405,0.999998187462094,0.999999999938342,1,0.999974208522155,0.999962085703026,0.999999999913336,0.999997649425215,0.999999999983399,0.999999978178198,0.999999997759017,0.999999999005973,0.999999999983811,1,0.99999999471952,0.999999981474428,1,1,0.999999905657683,0.999501302986501,0.999999999999304,0.99999999775037,0.999985954233264,0.999013055332895,0.999999942542001,0.999999734525553,0.999999999842263,0.981042714332514,0.999720267091568,0.999999859209571,141.9881375,122.485046153846,132.537981818182,128.967744444444,126.976449557522,122.415241048035,119.3906,129.390886956522,131.721640740741,115.451207017544,119.13104,111.3728,135.850970588235,6.07462680973948,5.58720279918462,20.6319202198298,5.68230076964407,3.48290857537534,3.23034381634754,32.114,3.88035955359145,13.749130456291,5.06530538444805,13.4894451948138,NA,9.09932627684908,102.242025,89.13555,90.2391,122.6217,83.49675,82.8028,103.3336,100.112075,93.5748,86.3598,76.47515,111.3728,115.0516,174.199225,147.861625,154.6832,139.9772,159.8388,156.5013,135.4476,161.2345,148.1645,139.9305,168.2453,111.3728,155.2249,149.590642857143,123.758996614822,151.25535,116.8103,108.376,188.806175,84.6534,154.2671,4.26765409734845,1.68372912132862,0.827317767014411,0.772272187397008,-0.273486529889131,-0.372818679778625,"BRCA"
"ZNF841",0.923756725559723,0.97909054292868,0.999997316906589,0.999995097598198,1,0.999999068834297,0.620274971400269,1,0.999997650152848,0.999999999996379,0.320103261531811,0.999994854812319,0.999999993531491,0.999999975051613,0.999893212653932,0.997727111895246,0.999967839993077,0.999999905804919,0.999965908987643,0.999971795555013,0.999994513717412,0.943298787085342,0.999999999224527,0.999967517955894,1,0.999999319040052,0.997101230922209,0.999923000275245,0.960427603480888,0.999999995956667,0.999999997643942,0.999999996881297,0.999999997858569,1,0.999995420314154,0.99999869162193,0.999754952685753,0.999990043639289,0.999635885691212,0.999999999997881,0.999771949002248,0.988407071212095,0.99974845607308,0.999999794490527,0.99990489504144,0.667709904133651,0.994186788386567,0.999999970927929,0.999548984796741,0.992180927228942,0.999236803492965,0.999999999926108,0.97900753305705,0.999858426986128,0.950911666164984,0.99999999986763,0.999999353788422,0.999986149338208,0.9999998848714,0.999999126550491,0.999996475089127,0.999836350244926,0.999999740850706,0.999997410811393,0.99999996471349,0.99986418399212,0.922548453225178,0.999984822917156,1,0.999998091342879,0.999982972562593,0.999999961498127,0.999999842867356,0.999792934119354,0.999999992819595,0.998254047543613,0.999999837039625,0.999985020114448,315.56070875,275.297401282051,247.002418181818,282.970944444444,273.603064896755,263.092563755459,196.5969,281.465152898551,264.114114814815,292.509845614035,223.475326666667,353.2974,247.830494117647,23.5324225916317,13.0852719084054,35.1087248516501,16.7157841571066,9.61225254882357,8.84296082883712,18.3635,13.2504509298059,22.8819308365922,15.9877788282209,19.7978229414811,NA,28.573536284306,220.61905,188.741525,188.88515,236.4451,178.48945,176.228,187.41515,188.491225,175.1753,220.2215,162.27375,353.2974,159.7406,330.15025,329.236775,257.1454,326.2112,321.8188,325.9614,205.77865,330.91005,329.03635,317.1381,271.9614,353.2974,333.0062,283.990516071429,274.628609240622,279.97635,247.5638,220.390525,345.898025,182.4942,326.2112,9.25387868169636,4.77503411689804,0.967034438472404,0.884231114520923,-0.0483608263552001,-0.177504593828534,"BRCA"
"ZNF615",0.571595991289472,0.999952263016571,0.999999977058579,0.986897059717632,0.999999999101356,0.999999472151613,0.0916622814504875,0.999999999646012,0.999999329191917,0.999999999987359,0.064658087441794,0.999999249637344,0.99999429992916,1,0.999999962839245,0.99665595424482,0.999992961647877,0.99995425911347,0.999999860024802,0.999996707759207,0.999998762858506,0.270604133203665,1,0.99999979628514,0.999999999927453,1,0.999999909865998,0.999995656464261,0.451326627003727,0.999878559636463,0.99980763607698,0.99999999998124,0.999955276799185,0.999997921090427,0.999999986035692,0.999939543182925,0.217117154339353,0.999956246025733,0.999938868098325,1,0.999985986987879,0.999999934512156,0.999999858425017,0.999981548970219,0.999999999950139,0.903662133689268,0.999999913534228,0.999994694753923,1,0.999999995887393,0.999999999989906,0.999999885145331,0.999999986435296,0.999999999993168,1,0.999999999816941,1,1,0.999999999988993,1,0.999999999997618,0.999999814878566,1,0.999999999222936,0.999999999919555,0.999999999961273,0.994796223356643,0.999999999998712,0.9999999999883,0.999999989564222,0.999999997425169,0.999999850177959,0.999987403220281,0.999999999764976,0.999961015954972,0.99999264191934,0.999999756951009,1,351.9149225,289.050993589744,310.292818181818,271.426277777778,283.239966666667,277.360322707424,211.1895,285.354442028985,257.513337037037,266.677873684211,268.21148,307.8735,296.844429411765,31.1907060623618,16.47466078365,57.5795968823377,23.2822190234712,8.88033496593779,13.9289995584709,72.3882,11.2090484992588,22.2988617872038,12.5868711437041,36.3763958359148,NA,32.7640233936439,221.3631,187.197875,201.2961,226.7148,179.9387,181.4456,174.9954,209.998975,206.33395,209.4002,162.76565,307.8735,186.723,367.316,358.560225,357.0738,302.9747,351.53675,343.4824,247.3836,349.165375,349.4332,313.9768,329.5742,307.8735,373.0094,340.141553571429,279.839609972553,328.2383,251.5515,269.836,419.3319,184.323,343.6252,9.0489031192096,5.25414176222299,0.822715152072083,0.766368519456748,-0.281535080796965,-0.383889794977709,"BRCA"
"ZNF433",0.999013203568193,0.997613136579309,0.999995806005818,0.999999999998831,0.999999999228018,0.999989095955092,0.999999912116625,0.999825121732386,0.999224837562346,1,0.999999704847906,0.915565164982426,0.985223589315378,0.999999990213857,0.985130823454219,0.999997455964786,0.999999991187287,1,0.999999840437221,0.999999414252744,0.999986724647941,0.999999997973797,0.999877427675185,0.99914995226278,1,1,0.999227599084075,0.999999244402463,0.99892546537216,0.999999998954701,0.999999989252977,0.999999903443787,0.999795101112693,0.978039786991454,0.999999999808248,0.999787484184994,0.999095947719962,1,0.999998485068867,0.999999997480859,0.999855208583841,0.946740894237054,0.999999995454924,0.999879456970145,0.999999999952606,0.665245790868481,0.945894899496651,0.999991814207625,0.988997108845145,0.705212111780056,0.415760281247472,0.999999999764127,0.722623793927431,0.995173351224584,0.964912617766874,1,0.999999999997991,0.999999990837594,1,1,1,0.999999992056504,1,0.999999999919749,0.999999999995337,0.999995705007826,0.999999815053427,1,0.999996093970982,0.999999999999734,0.99999999948012,0.999963288598416,0.999999972944131,0.99999999835619,0.999999995398736,0.999999999996505,0.982959918611763,1,132.28625125,122.493865384615,110.615563636364,128.6756,129.017510324484,136.079175982533,107.03085,129.608542753623,118.471103703704,121.713212280702,95.0721466666667,133.2436,124.796623529412,6.995946676587,4.99369089980947,10.7770056899719,12.9400414779517,3.55547207605693,4.9975689652786,6.53385,4.35460919806102,9.29704694874172,8.36764166098479,10.3885538441932,NA,10.6965970617258,95.817725,97.487575,89.3175,112.3627,88.6813,97.7152,103.763925,90.2754,81.7747,87.7155,69.31555,133.2436,85.9884,163.6325,152.045225,119.78605,141.1552,156.4527,154.9114,110.297775,155.138425,156.6233,137.3023,116.2477,133.2436,172.9522,126.238951785714,128.131340713632,128.6374,118.9721,93.150875,151.192275,91.0957,153.3227,3.93448796769183,1.89096066243042,1.01499053106152,0.92486399756214,0.0214662684406942,-0.112686863818858,"BRCA"
"ZNF595",1,0.999697541415404,0.999501566391765,0.999997988413508,0.999999180402558,0.997986152922088,0.999988274895977,0.999998886211677,0.994379416618589,0.999999993336676,1,1,0.999308447993235,0.999998523110911,0.999874729396919,0.999999985343796,0.999999972311875,1,0.999996607139836,0.99999962017892,0.999999973158925,0.94068424405755,0.966365390064417,0.932170066942427,1,0.976417147968775,0.776433106016219,0.999981739161476,0.99305671391605,0.98927606829072,1,0.993329828967367,0.880209615043904,0.978555637716598,1,0.508003998370734,0.999992859141557,0.999998693972793,0.994419570276112,0.999999999862737,0.999999999993752,0.999988380445511,0.999999228102413,0.9999590592695,0.930407020730321,0.999999999966205,0.999999999578755,0.999997821500586,0.99999445387896,0.999998613062343,0.999999999491813,0.999999999654942,0.998343953976653,0.999988129125754,0.999996617976334,0.99999999984554,0.999999999924998,0.999999264416498,1,0.999999999998655,0.999999999908296,0.999999930363384,1,0.999999250685135,1,0.999999998467623,1,1,0.999971086276771,0.999999421832236,0.999999984075106,1,0.999999994414732,0.999600702740735,0.999809367549545,0.99999990415857,1,0.999999999811287,224.87687,226.891558974359,185.826163636364,251.818544444444,236.026147787611,226.478833624454,189.07305,255.576226811594,187.542155555556,239.745368421053,216.460053333333,259.0848,223.5073,8.53927862796002,11.9221512232904,14.6225548542049,22.3565815377903,8.80959397602152,8.42205111090031,1.90165,12.6727662640384,16.7382894268651,23.7733940302053,30.9975910099446,NA,22.312987861343,170.902125,165.1177,156.1021,222.8715,148.133,153.5801,188.122225,166.998225,131.16355,153.7708,125.5162,259.0848,171.2915,262.7291,248.7463,195.0269,290.6416,272.84995,264.7607,190.023875,296.078575,239.43605,261.0049,285.72705,259.0848,275.1572,293.999608928571,229.994878408051,284.46585,202.1195,225.93035,347.004425,152.5996,266.2722,8.83960286349928,4.24303308903477,0.78229654538054,0.710522897563978,-0.354212500843396,-0.493046951865882,"BRCA"
