"gene","p-adj-T2b-T2a","p-adj-T2c-T2a","p-adj-T2c-T2b","p-adj-T3a-T2a","p-adj-T3a-T2b","p-adj-T3a-T2c","p-adj-T3b-T2a","p-adj-T3b-T2b","p-adj-T3b-T2c","p-adj-T3b-T3a","p-adj-T4-T2a","p-adj-T4-T2b","p-adj-T4-T2c","p-adj-T4-T3a","p-adj-T4-T3b","mean-T2a","mean-T2b","mean-T2c","mean-T3a","mean-T3b","mean-T4","SEM-T2a","SEM-T2b","SEM-T2c","SEM-T3a","SEM-T3b","SEM-T4","Q1-T2a","Q1-T2b","Q1-T2c","Q1-T3a","Q1-T3b","Q1-T4","Q3-T2a","Q3-T2b","Q3-T2c","Q3-T3a","Q3-T3b","Q3-T4","count-T2a","count-T2b","count-T2c","count-T3a","count-T3b","count-T4"
"ZNF681",0.999775284205938,0.999987843385347,0.999927546231771,0.934829586962779,0.99666424225014,0.384070981664748,0.337955927623907,0.698863564422917,0.000260399637533992,0.124424252039075,0.0256719380632603,0.0794396045478073,0.00299299935372843,0.0263995434547999,0.248149048119957,98.9871357142857,104.504736363636,101.107473376623,111.966917647059,126.913563414634,164.022244444444,9.92045638684851,10.2641411819479,3.47957219341915,3.79232852132931,5.22540521080756,26.8515649568921,85.413475,75.2648,69.7036,77.5325,89.01615,108.34,117.545075,122.12225,121.181775,140.5145,154.00415,216.8551,14,11,154,153,123,9
"ZNF766",0.996494117577282,0.999863291043606,0.998538304973986,0.998766428873155,0.999765789889178,0.99930922822001,0.999991779720376,0.974575256071792,0.94318807863094,0.81632547814781,0.893716779346014,0.692944415006935,0.641361727105192,0.564544200436423,0.834182811294689,496.381085714286,476.952572727273,489.483436363636,485.5578,500.334282113821,541.254366666667,20.7126596139535,33.5315396447396,8.61444457745792,7.71610767282524,8.29436459343968,28.6297013566719,463.487325,421.2146,422.0662,417.9702,444.74915,489.7103,533.304075,484.13995,552.112775,540.4504,560.87415,541.5369,14,11,154,153,123,9
"ZNF471",0.944839808566835,0.998009150479392,0.970756901851128,0.999999988523032,0.86636964944273,0.926714533200478,0.999567267875384,0.69930033636658,0.5015156332445,0.962187795742775,0.939934361600681,0.537882881430872,0.659820246528923,0.844647853824945,0.949987290384506,206.769642857143,174.035981818182,195.869838961039,205.813384313725,214.806522764228,242.206444444444,20.8030512288085,19.1155997582974,6.70885160778783,7.26683599002431,8.95345058481108,31.2567033491889,166.38465,132.96285,147.92395,146.6367,153.2741,182.6016,265.1371,223.5854,243.009825,248.8903,261.9165,276.7394,14,11,154,153,123,9
"ZNF836",0.999968759569344,0.999973790833304,0.998649167856977,0.998882261499434,0.991918179225313,0.995984575733301,0.898702882426473,0.844242707136451,0.318345300302238,0.621029922492384,0.237473564343822,0.211560371590198,0.099218477181653,0.147498999072747,0.424515171543835,124.227485714286,121.454009090909,126.082198701299,128.208873856209,135.211327642276,158.994955555556,10.2086208784475,6.81462746810064,3.19694958958853,2.93492142096339,3.11617780829153,13.4240442305558,99.1904,106.4342,99.771575,106.6512,110.29535,136.4536,151.499,132.11985,147.6573,150.6877,160.3226,159.5588,14,11,154,153,123,9
"ZNF493",0.999919365318587,0.999246434379707,0.999999997987428,0.999999684476135,0.999920535755178,0.983068987687121,0.999269775403047,0.999999997578512,1,0.986741772947815,0.999875602253903,0.997980472340307,0.991205703153558,0.999122230158098,0.991406398652825,266.328178571429,258.408290909091,257.675816883117,264.526222222222,257.641848780488,275.497177777778,22.8046971292165,18.7261239305923,7.1340535073074,7.25587178928604,7.3658488866726,36.9075650518057,237.758475,215.80915,202.63175,190.1961,207.36705,182.0435,310.550425,292.98645,307.0542,326.6033,299.71295,331.274,14,11,154,153,123,9
"ZNF167",0.84346837267763,0.999978432831441,0.741246851447616,0.990247989450882,0.922743655756955,0.89289147730836,0.883379136081241,0.994618306655941,0.26166412297132,0.86358583463197,0.574959153815627,0.996441754502045,0.404969212757337,0.637933874288508,0.868726266358786,77.0332714285714,61.8336272727273,75.4964701298701,71.609745751634,67.2112195121951,54.7993444444444,8.88340755027781,7.62575729353057,2.45417775678514,2.67714314236483,2.91762487499365,9.31869189558025,63.202875,43.3601,54.8214,48.3256,44.32615,38.841,103.730275,74.93445,90.89045,93.3786,85.5746,61.665,14,11,154,153,123,9
"ZNF565",0.99982837201579,0.974110730849793,0.91164655608646,0.908900230298575,0.807588287107597,0.986539757959544,0.925133533091357,0.830675232405508,0.995091058951586,0.999999089934379,0.115148167398841,0.250379915401658,0.00242976194548683,0.00104454394992504,0.00131932491337228,73.7759428571429,75.4839818181818,70.3643318181818,69.1595803921569,69.3383853658537,91.2446111111111,2.63338110920965,6.68592005828556,1.22846059674412,1.36416829543805,1.43562250351913,6.28279558431516,66.298975,58.50315,59.570575,56.0353,59.0481,73.2854,79.8709,86.23085,80.454625,78.6571,75.54245,105.3998,14,11,154,153,123,9
"ZNF34",0.99346384248003,0.982197812794977,0.999998643010998,0.76698371573141,0.997174137063889,0.629740483898371,0.42924617924812,0.933448686766183,0.0722304542444266,0.807960093436614,0.579540465777152,0.901790104101343,0.688585990667962,0.934527215951692,0.99624524829238,93.2718357142857,102.452045454545,101.190993506494,108.404456862745,114.598911382114,121.590144444444,7.71647915885009,14.6896137081728,3.13941481570649,3.14259401418724,4.02078768299773,16.2127341366466,79.066825,73.9858,74.848625,81.3372,80.2533,91.6976,104.1615,107.0942,116.69605,127.7641,135.0205,128.6255,14,11,154,153,123,9
"ZNF140",0.999999480119142,0.999771432391797,0.999991429604295,0.999566335183928,0.999974768578439,0.999998885927327,0.998844325872508,0.999882540797155,0.999828265747861,0.999978551549821,0.999975748537199,0.999998913068555,0.999999999998621,0.999999988682905,0.999998699766572,562.176478571429,566.510681818182,572.400261038961,573.830740522876,576.579162601626,572.1156,22.9845659896852,30.3764269018976,9.69167873713792,10.5158258521386,13.51846604964,48.0786977320778,503.5517,492.5823,490.059475,485.7965,484.521,473.2467,616.908925,602.6978,629.998775,629.7593,656.5496,674.3034,14,11,154,153,123,9
"ZNF658",0.988873199422947,0.991283152440891,0.759938599194783,0.880189433019144,0.468311061647614,0.816958303168064,0.953409218559249,0.609136500055102,0.986658091048442,0.995564849268272,0.300864069208005,0.115282191905496,0.287337799999906,0.538913529080956,0.428516817304637,47.2959142857143,43.0535636363636,50.0828941558442,52.4539274509804,51.4079853658537,62.1664111111111,3.62361798528501,3.74011946594011,1.32246868238284,1.41810582921412,1.4917689064631,6.70444729486092,39.14255,34.11975,38.764575,41.0326,39.172,50.0558,56.507225,51.97385,59.85005,62.0915,61.30275,76.4706,14,11,154,153,123,9
"ZNF765",0.999999999999675,0.999879257123315,0.999939918305456,0.999543194699659,0.999705185002543,0.735782307094403,0.999957043747728,0.999970307403457,0.907838403114568,0.999776386023412,0.999772359914344,0.999836784147535,0.999990156556586,0.990378465617443,0.99588611608997,297.041307142857,297.307181818182,306.134725324675,285.114764052288,289.585819512195,312.872355555556,37.2609353625265,32.4875904298908,12.268104526803,10.3106901370227,10.3578062175885,35.9460980068426,229.380375,230.3679,202.34715,198.237,215.1615,253.022,322.0654,360.0468,377.162575,337.9085,343.61845,358.8258,14,11,154,153,123,9
"ZNF124",0.999995276406897,0.957364037304052,0.991181593613704,0.971165908638726,0.994898794765397,0.999973036655737,0.999233363594809,0.996720395057657,0.059136775453233,0.0931260529075779,0.161783555416077,0.163142169415356,0.00364897330334191,0.00455320958727468,0.0843198043365807,58.8918642857143,57.3831181818182,51.9090584415584,52.5157581699346,61.8513959349593,88.8711333333333,7.58174077012999,6.69410887783658,2.05629397781249,2.2652154885774,2.93966944022851,20.6444672176819,44.962175,42.67365,37.2459,35.3324,38.26025,48.8904,69.1436,70.2189,62.8383,64.6188,74.68765,94.7368,14,11,154,153,123,9
"ZNF569",0.9999342941875,0.999749682645397,0.994769181498714,0.997225123972297,0.982196904379033,0.997744180445062,0.913247211349244,0.843426265869676,0.52667415074312,0.79330815402148,0.0797868056946417,0.0679904459081154,0.0237469678074506,0.0370983446539193,0.127247830563242,118.327821428571,114.924909090909,121.420191558442,123.409203267974,129.473620325203,163.071566666667,11.3121826393717,7.87517036602389,2.81478266975627,3.02472654495745,4.18494469625024,6.81222228290201,101.58295,106.76215,95.290775,99.4253,95.71645,152.0458,142.645875,121.92115,142.293625,146.0038,151.637,185.1393,14,11,154,153,123,9
"ZNF777",0.469440632482603,0.999999999896543,0.183497653888772,0.998537898298277,0.371576422750792,0.905767179559006,0.935280536312197,0.69333175041952,0.225023952915116,0.810264658044051,0.999677906737093,0.770847583386948,0.998901920161585,0.999999985147975,0.998686748121621,609.051742857143,703.047972727273,608.511633116883,623.867335294118,643.578377235772,625.659644444444,18.4151550828722,62.986637906936,9.26637812195214,11.0767148248049,12.0856798322849,47.5439107472652,557.18585,586.05055,539.429375,531.1049,554.3319,577.6993,665.372575,784.092,677.421125,695.7959,728.24585,692.1257,14,11,154,153,123,9
"ZNF605",0.999992438319699,0.998206148280574,0.99334771895577,0.997036471050594,0.990698896283074,0.999997079019005,0.610407138376634,0.600266655785947,0.075608798812145,0.100579107983298,0.320917361577187,0.307367969417987,0.241782772261408,0.260431179531532,0.82092881426186,471.801021428571,463.842509090909,488.563194805195,490.425983006536,534.699604065041,594.645011111111,29.6022638002758,37.7603175129911,10.5954947486403,10.5771337372361,14.3470105493094,78.1404215289594,386.82485,405.0649,410.412125,396.8658,410.42575,402.8467,535.6475,527.87615,552.3554,548.6779,627.50005,736.0294,14,11,154,153,123,9
"ZNF799",0.997477827274291,0.999945501047378,0.971227211655391,0.99952833396485,0.999666523341895,0.784146336833494,0.999505493110511,0.999708585384465,0.815099681425981,0.99999999989564,0.904268525095987,0.992427263909083,0.68664680809485,0.907082571476359,0.911286757053353,165.705492857143,175.679527272727,162.554879220779,170.5912,170.688933333333,189.734155555556,15.6519444551003,11.0551959632653,3.94951632815623,4.21380127952152,5.61905764808026,19.606224661494,120.20605,145.33825,129.7081,133.1157,132.5544,131.9966,202.239725,203.6959,187.7833,194.3681,199.13555,226.1029,14,11,154,153,123,9
"ZNF782",0.995906255574591,0.999984980623331,0.995769226132021,0.983845134042108,0.804128015047919,0.308817314137456,0.745908117469333,0.418644612578223,0.00538788201340057,0.589684827225566,0.00588595751716736,0.00210972029619549,0.00010502518553035,0.00185069542770666,0.0150811228275319,84.8565785714286,76.6070818181818,83.0418935064935,92.5535437908497,100.449152845528,145.926711111111,7.5033429559081,6.46742891475596,2.77025041867934,3.44429745341791,3.71283624259084,30.9401621449391,73.8744,64.2533,63.3752,67.1961,70.1859,80.8371,104.9343,94.11315,100.5437,104.9856,126.4735,227.1352,14,11,154,153,123,9
"ZNF846",0.9931234192895,0.924955649271525,0.595476948224706,0.998585033255529,0.883829731607434,0.728234758679397,0.89101833729824,0.539915347514578,0.999861561562138,0.619207339186187,0.999984012250305,0.985865785128989,0.991506556723281,0.999995332668607,0.984434367698506,88.6663571428572,81.4744,97.2682733766234,92.2373071895425,98.2289447154472,90.8613666666667,6.10372513957903,8.45054110236305,2.69327764808071,2.51534281716369,2.7989744749868,8.26943334257083,72.51885,62.23065,73.6638,71.791,77.3521,71.0193,92.37515,93.2751,112.0273,109.0599,111.83215,101.6057,14,11,154,153,123,9
"ZNF136",0.977987656531331,0.998072916846628,0.993611120659118,0.999792208482761,0.981975585970527,0.998851312647811,0.999661452978579,0.833230377994185,0.530008332454097,0.765362022099113,0.234072221980534,0.0662029400685087,0.024341786586174,0.0358859119606376,0.129110356602168,245.546485714286,225.279081818182,237.24142987013,240.291369934641,251.410229268293,310.546688888889,16.6528800653348,11.3411116720285,5.63289791103942,5.41460564037017,6.33060684088885,31.3441026218802,235.393175,199.23285,196.32795,196.7066,213.83345,269.2703,264.687025,248.0386,278.131775,282.7961,293.8392,373.211,14,11,154,153,123,9
"ZKSCAN5",0.999996404714188,0.999554141327808,0.997866098809508,0.999904098771276,0.999149903849724,0.999943998138876,0.917923325396033,0.900336654913915,0.603167414275373,0.473794946783324,0.0776705222362571,0.0828361054810781,0.0249340780599877,0.020125778151024,0.120152006609263,323.156342857143,319.6956,329.505875324675,327.802345751634,343.213971544715,405.132144444444,13.3701067967893,22.293383031229,4.5498169813765,4.81983689959808,8.27411852126153,49.256367829771,303.42055,271.48495,291.709475,288.5057,291.76935,312.4849,335.460275,356.0772,355.61755,360.7748,379.8209,433.4559,14,11,154,153,123,9
"ZNF33B",0.999991731109078,0.977071416351724,0.996959003470477,0.989199090138463,0.999040683180525,0.999776269147247,0.999750913195617,0.999999732244512,0.90355324632717,0.971077847896594,0.917003617984362,0.888872276854095,0.434728913816242,0.49469663657642,0.682129676763571,989.822257142857,1008.46090909091,1056.6083,1046.33086078431,1015.77945121951,851.0003,70.9965097607256,66.0679610236314,23.5513789902648,28.5541421293492,30.5590250060754,96.1416269167133,846.49305,903.2566,871.651375,772.9066,778.45795,766.6868,1164.870675,1065.3413,1222.533575,1226.5899,1172.59865,977.6739,14,11,154,153,123,9
"ZNF431",0.999392969314014,0.999995642399577,0.999498790744326,0.999641485076624,0.999982408225142,0.997882320865993,0.996619113128568,0.952917305803026,0.71174876302127,0.441754104533657,0.309857595797941,0.210948241740409,0.0833864388257154,0.0567006279966104,0.262526989289659,142.957907142857,133.7764,140.614366233766,137.245458823529,152.141932520325,201.857677777778,15.106482748303,10.5076051708015,6.46579264573018,4.38720687891256,5.57365451910898,36.6711073628317,100.693375,108.3439,94.003475,99.4253,110.13585,125.1539,188.577025,142.2207,163.259075,167.6149,182.01235,226.0062,14,11,154,153,123,9
"ZNF418",0.997636429606369,0.999993501587034,0.997383086678393,0.999999633725011,0.986936247231725,0.995404587415015,0.601754954247762,0.339121101173852,0.000897234029426985,0.00584248512467,0.572089568472355,0.364760680164505,0.261479105827001,0.354723016427394,0.978678377068622,113.813642857143,105.904190909091,112.163023376623,114.741216339869,133.385231707317,144.288644444444,7.77920080348603,8.17135311523745,3.30520788555132,3.63304609641662,4.03114187809177,23.3756918339099,101.53835,89.97675,82.864175,84.8817,99.37545,107.9196,132.079325,118.9042,134.684225,136.9488,160.102,198.4267,14,11,154,153,123,9
"ZNF700",0.999999065014926,0.999945085710782,0.999999796466058,0.999999997639172,0.999998965175714,0.997841859184655,0.941644307325738,0.935514189457179,0.0932703388721657,0.237857148777981,0.962889028488572,0.954224262011357,0.837963946300812,0.900579739101509,0.999805590656614,257.347257142857,254.297327272727,252.556552597403,256.708840522876,278.627573170732,286.283677777778,15.7193545556115,16.7613374515232,6.15324445571938,5.8857990278016,8.87146439360379,43.1459017617348,219.366275,215.09045,206.481975,207.3491,227.0169,213.7718,290.441175,295.94115,297.304575,296.8261,312.15025,345.5108,14,11,154,153,123,9
"ZFP28",0.991722579026782,0.999987459307278,0.946485769030052,0.987346410863463,0.763120283282727,0.835880133458763,0.943917686086947,0.618800295055188,0.490173351239869,0.988865837844622,0.0886919047645865,0.029659525827062,0.0201363601099347,0.0643999312771443,0.117632391012984,182.798992857143,170.926154545455,184.965231168831,191.825262091503,195.631750406504,239.312933333333,13.9158471000284,15.5831171871669,3.51403872568172,4.65392897592414,4.15256601342874,20.3153698387726,156.694525,139.76135,162.593125,161.2903,167.1783,206.6016,223.5583,212.963,209.940275,212.0422,215.476,273.0652,14,11,154,153,123,9
"ZNF585A",0.999147533579072,0.967344406538309,0.999880962014254,0.987384920130895,0.99999808862353,0.999003299190085,0.999619817980221,0.99996549603036,0.870499916352623,0.972618507507375,0.708132139413352,0.540663747730534,0.146678417247887,0.19273564458361,0.330646188031509,128.593678571429,123.3442,120.623864935065,122.159813071895,125.479868292683,150.397711111111,10.2853310427482,7.63074172079324,2.6577201962761,2.62459175462438,3.54345489248817,24.1144746526245,101.836425,104.25295,96.304475,99.2468,100.0862,110.6123,153.291425,131.09665,139.3528,141.4585,147.64595,152.7543,14,11,154,153,123,9
"ZNF138",0.377145641582415,0.940764404231923,0.54311400299089,0.622007087562251,0.877949038526131,0.616371171375631,0.0925851004213015,0.999994343154883,0.00102924222058165,0.122475745098432,0.00273123773616046,0.452352165898897,0.00141728189153834,0.00961332228567402,0.12841615310902,158.352164285714,207.780990909091,174.601669480519,185.942181699346,205.153332520325,259.49,7.61079588159317,24.2390998784663,4.00507610567574,5.02954392950148,6.74802147056595,37.3953043161542,149.38815,172.0813,145.331275,141.6533,156.2833,178.1618,178.27365,211.2492,202.968575,214.6517,231.4754,348.407,14,11,154,153,123,9
"ZNF429",0.434991866545386,0.999931325069668,0.243362291528495,0.843065193886519,0.770762387340919,0.169547079271935,0.39400545690378,0.986920761774658,0.00120204540561053,0.516259013078023,0.998644812878873,0.321248355844546,0.984217233023124,0.685513305225529,0.309288825618583,200.666421428571,152.698109090909,196.73767012987,179.333409803922,165.89057804878,211.723855555556,17.7080565206609,11.4957882345939,5.47079277323585,5.38276209612965,5.21099212954364,23.4618855303667,154.066225,131.01475,142.271175,129.2699,128.26615,188.8545,244.76855,176.98065,237.182975,214.3723,197.0195,245.2206,14,11,154,153,123,9
"ZNF470",0.579285534555439,0.999999865126897,0.31696397014758,0.99999999990254,0.294184059859109,0.9999969332196,0.996705771803661,0.564059563011697,0.922697936512418,0.883871982103873,0.977632408024442,0.259428052070114,0.928585986610891,0.939620568775465,0.782991125999634,218.3011,180.438009090909,217.294230519481,218.064129411765,210.427087804878,236.387088888889,17.186489329863,13.0662283070132,4.32188181322522,5.21965890941813,4.8770293274799,16.5910577621521,176.02975,154.94085,177.263825,175.3702,175.043,192.3977,267.621025,213.59555,246.499925,250.6585,239.5579,281.7337,14,11,154,153,123,9
