"gene","p-adj-BRCA CIMP c7-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA non-CIMP c9","p-adj-Cluster 5-BRCA basal-like c8","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-BRCA non-CIMP c9","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-BRCA basal-like c8","p-adj-Cluster 6-BRCA CIMP c7","p-adj-Cluster 6-BRCA non-CIMP c9","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 5","p-adj-KIRC-like c17-BRCA basal-like c8","p-adj-KIRC-like c17-BRCA CIMP c7","p-adj-KIRC-like c17-BRCA non-CIMP c9","p-adj-KIRC-like c17-Cluster 13 (HNSC-LUSC)","p-adj-KIRC-like c17-Cluster 5","p-adj-KIRC-like c17-Cluster 6","p-adj-Low purity c2-BRCA basal-like c8","p-adj-Low purity c2-BRCA CIMP c7","p-adj-Low purity c2-BRCA non-CIMP c9","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","p-adj-Low purity c2-KIRC-like c17","p-adj-OV-like c1-BRCA basal-like c8","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-BRCA non-CIMP c9","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 5","p-adj-OV-like c1-Cluster 6","p-adj-OV-like c1-KIRC-like c17","p-adj-OV-like c1-Low purity c2","p-adj-UCEC Serous c4-BRCA basal-like c8","p-adj-UCEC Serous c4-BRCA CIMP c7","p-adj-UCEC Serous c4-BRCA non-CIMP c9","p-adj-UCEC Serous c4-Cluster 13 (HNSC-LUSC)","p-adj-UCEC Serous c4-Cluster 5","p-adj-UCEC Serous c4-Cluster 6","p-adj-UCEC Serous c4-KIRC-like c17","p-adj-UCEC Serous c4-Low purity c2","p-adj-UCEC Serous c4-OV-like c1","mean-BRCA basal-like c8","mean-BRCA CIMP c7","mean-BRCA non-CIMP c9","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 5","mean-Cluster 6","mean-KIRC-like c17","mean-Low purity c2","mean-OV-like c1","mean-UCEC Serous c4","SEM-BRCA basal-like c8","SEM-BRCA CIMP c7","SEM-BRCA non-CIMP c9","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-KIRC-like c17","SEM-Low purity c2","SEM-OV-like c1","SEM-UCEC Serous c4","Q1-BRCA basal-like c8","Q1-BRCA CIMP c7","Q1-BRCA non-CIMP c9","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-KIRC-like c17","Q1-Low purity c2","Q1-OV-like c1","Q1-UCEC Serous c4","Q3-BRCA basal-like c8","Q3-BRCA CIMP c7","Q3-BRCA non-CIMP c9","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-KIRC-like c17","Q3-Low purity c2","Q3-OV-like c1","Q3-UCEC Serous c4","count-BRCA basal-like c8","count-BRCA CIMP c7","count-BRCA non-CIMP c9","count-Cluster 13 (HNSC-LUSC)","count-Cluster 5","count-Cluster 6","count-KIRC-like c17","count-Low purity c2","count-OV-like c1","count-UCEC Serous c4"
"ZNF425",0.999999998414298,0.999984760802499,0.999997793273918,0.999999940729492,0.999988507440119,0.99945496031678,0.999616702811165,0.999634071957098,1,0.990605745987708,0.984017308383965,0.958430874422917,0.999987294362156,0.909775447188787,0.00372307145935669,0.999809242356827,0.999926838628737,0.999999998660086,0.997253469255391,0.999999990278064,0.999999971679731,0.99875667698386,0.998352717604158,0.999999999377889,0.982026311855672,0.999959033402813,0.963720341220802,0.999999999998809,0.99999999949767,0.999997410753444,0.999617588294902,0.999999999618187,0.971292223802066,0.731171648710568,0.997379444603837,0.94836890171133,0.999999912909416,0.999999999761858,0.999999987788811,0.999968984264913,0.999999445965789,0.99919786946894,0.999997976842118,0.999991666841675,0.999990003588583,30.2709,36.68675,51.1883,19.1549,52.0240597765363,65.7150154320988,58.4586,56.0297052631579,24.62785,41.879,NA,16.58735,NA,NA,1.91920353614073,2.96948238230289,NA,7.49129522024138,3.12945,NA,30.2709,28.393075,51.1883,19.1549,33.04315,38.631425,58.4586,35.0614,23.063125,41.879,30.2709,44.980425,51.1883,19.1549,70.08105,84.245,58.4586,68.698,26.192575,41.879,1,2,1,1,179,162,1,19,2,1
"ZNF611",0.996299792978915,0.99999999999924,0.998223623459167,0.980102980990921,0.444323512123237,0.970173623311055,0.999944193517759,0.998595763719476,0.999990468506144,0.495439844702611,0.999978952618375,0.997013974392392,0.999997235869954,0.536824553793136,0.999945851758986,0.999999999994988,0.991942789246145,0.999999998881218,0.988504179060803,0.999692960321459,0.999857051039863,0.996066472086975,0.999999965203184,0.998363794110997,0.280952482114094,0.829442764404589,0.690641273989505,0.990260947636299,0.994995542088556,1,0.997499351259294,0.419311682522862,0.997443038977561,0.994931439237464,0.989537966381982,0.9999997230413,0.999999999413467,0.986985378446679,0.999999979849758,0.992473581251122,0.999180076413852,0.999575371475502,1,0.98318496166314,0.983508524340521,136.0775,217.8411,143.5101,16.9014,175.960669273743,171.663050617284,127.0499,205.127142105263,221.1889,120.7622,NA,25.2222,NA,NA,5.69602685322064,5.21510294689661,NA,25.0554059258738,2.9153,NA,136.0775,205.23,143.5101,16.9014,126.8741,126.41635,127.0499,148.6214,219.73125,120.7622,136.0775,230.4522,143.5101,16.9014,217.354,206.2042,127.0499,225.2278,222.64655,120.7622,1,2,1,1,179,162,1,19,2,1
"ZNF254",0.999999678633604,0.999996453964834,0.999999999089825,0.999786111133899,0.999991502836487,0.999999950214382,0.999861842622161,0.938897469995898,0.978864328208601,0.895233761506137,0.999480974891689,0.889779177183041,0.962539380726301,0.849994291738348,0.993816924506469,0.999999981678734,0.999936957657063,0.999848316355676,0.997740186651564,0.999999693997551,0.999995636683376,0.999608887757846,0.917627652253548,0.969026541033792,0.870240077080013,0.999995706014793,1,0.999997028708811,0.955839283296181,0.640227914346098,0.772029686913428,0.58692949254782,0.934658751727988,0.968015221836627,0.989613580230249,0.974462964680937,0.999998588979998,0.999483123829104,0.999200664850622,0.993028682970107,0.999999999974402,0.999999986591726,0.999999999692365,0.999999992450534,0.996927096639292,315.3434,198.28905,137.6965,28.169,508.551038547486,542.276951851852,413.2397,539.533026315789,822.3028,475.2293,NA,134.64105,NA,NA,25.2243455859414,24.1663896758799,NA,66.1730337664155,117.1109,NA,315.3434,130.968525,137.6965,28.169,281.23265,329.958025,413.2397,358.72445,763.74735,475.2293,315.3434,265.609575,137.6965,28.169,629.4508,665.8434,413.2397,632.2636,880.85825,475.2293,1,2,1,1,179,162,1,19,2,1
"ZNF625",0.988212593534074,0.999999999200004,0.966562255193333,0.999999883574456,0.937158572012806,0.999999999941188,0.998999118812991,0.999180787887539,0.99332525565733,0.980429011009492,0.996776566158735,0.999909405821041,0.984370341031213,0.961349103424073,0.979655725289571,0.984536721167494,0.999999984249969,0.96324685701293,0.936979359944185,0.998733162127907,0.999682212435746,0.99931443426385,0.999245619459285,0.995105758401308,0.985061943537902,0.999999999998369,0.999882972043518,0.998730812200048,0.900757198427398,0.999963420384963,0.821484487420019,0.745868478043487,0.904756894019255,0.955398789578085,0.999999987452975,0.918292822367027,0.693379037048229,0.985067231813288,0.588487043056289,0.508096321321428,0.692859188608084,0.771520213094111,0.998996505513426,0.708825928110443,0.999627667534966,9.053,30.59845,5.4845,2.8169,21.7903452513966,23.8538228395062,34.9115,21.4837789473684,39.116,52.8806,NA,17.27995,NA,NA,1.29042755816483,1.22270715401864,NA,4.38343854081986,3.2854,NA,9.053,21.958475,5.4845,2.8169,11.43205,12.231875,34.9115,11.87145,37.4733,52.8806,9.053,39.238425,5.4845,2.8169,27.0798,35.625875,34.9115,29.2416,40.7587,52.8806,1,2,1,1,179,162,1,19,2,1
"ZNF845",0.331313781232394,0.998246260961541,0.910704814871072,0.994926437994239,0.0195200321513832,0.758148190796078,0.978351836148146,0.273006288702794,1,0.28058973952146,0.978314663444428,0.274267317799809,1,0.280641445979637,1,0.999999972435419,0.503595547521465,0.999871057599547,0.976658733290099,0.997947430061315,0.997940069435206,0.981486438690273,0.335207743656716,1,0.312429144726967,1,1,0.998284489636395,0.230950228611733,0.999999972457292,0.83114658690982,0.0104042929737201,0.13524189549658,0.136077294077275,0.378801482349865,0.180486361432685,0.999999976177479,0.500620047808938,0.999864263673647,0.977146828522072,0.997846967251588,0.997839338039568,1,0.998199926092412,0.376089613043506,117.9716,330.57475,202.011,21.4085,201.88575698324,201.931504938272,141.08,201.877010526316,346.9134,140.7046,NA,111.15665,NA,NA,5.79956219188386,5.192697128198,NA,15.7148366418358,11.4085,NA,117.9716,274.996425,202.011,21.4085,149.002,155.28315,141.08,155.9303,341.20915,140.7046,117.9716,386.153075,202.011,21.4085,239.95525,236.070025,141.08,235.6636,352.61765,140.7046,1,2,1,1,179,162,1,19,2,1
"ZNF90",0.99603551354989,0.999997904247193,0.99997628904484,0.99999588640734,0.999987305552724,1,0.997675237033961,0.999997733087659,0.999999166529243,0.999999745423687,0.996792047504377,0.999999395573772,0.999997911572859,0.999999272949959,0.999998979459721,0.999972222278464,0.999998976525086,0.999999999826814,0.999999999983623,0.999999999238279,0.999999994681539,0.986366676493788,1,0.999905953338534,0.99994958173488,0.988213623387266,0.996379478521604,0.999996001425928,0.996433307174496,1,0.99998108070933,0.999990060161286,0.999998665034783,0.999999675731807,0.999999267276942,1,0.999024300131665,1,0.999996251149597,0.999998105226256,0.999999974608704,0.999999994883608,0.999999882538595,1,1,76.3845,365.55165,211.1517,221.9718,297.181988826816,306.701933950617,257.9971,363.273994736842,361.54245,355.1961,NA,95.04765,NA,NA,19.7171730312769,19.187698083776,NA,77.2962189451981,71.64015,NA,76.3845,318.027825,211.1517,221.9718,128.53385,136.014075,257.9971,215.42115,325.722375,355.1961,76.3845,413.075475,211.1517,221.9718,368.5787,393.637925,257.9971,370.3691,397.362525,355.1961,1,2,1,1,179,162,1,19,2,1
"ZNF788",0.751609810788007,0.99999999999971,0.703026116287508,0.999999931411566,0.555766025291532,0.999999995517223,0.999616129034653,0.53040292991768,0.998919068928255,0.990212054854363,0.996143943923094,0.752672414014588,0.99205720951777,0.961436800120821,0.506894752117258,0.979480619879589,0.999987945058305,0.970189445758313,0.928034747278743,0.995118512696642,0.999463502221308,0.992799503141629,0.867278079337887,0.986468126552382,0.945513006951388,0.932148852980672,0.999993080872017,0.999876895379576,0.999999637784032,0.733286266191642,0.999997383144135,0.999879271885552,0.999990561736452,0.999018452010733,0.990821705361829,0.997302353094191,0.98021622758217,0.999986208683176,0.971166964981627,0.929877106408238,0.995445692450933,0.999514494401793,1,0.999890877557545,0.991271267667786,28.0076,148.20695,22.8519,8.4507,65.6621966480447,78.4506796296296,117.6966,84.1162631578947,48.44345,117.2169,NA,93.82295,NA,NA,3.67620459664935,4.77399557253301,NA,12.9009365153077,3.02235,NA,28.0076,101.295475,22.8519,8.4507,32.99585,35.048975,117.6966,51.6571,46.932275,117.2169,28.0076,195.118425,22.8519,8.4507,82.18925,102.3083,117.6966,87.01585,49.954625,117.2169,1,2,1,1,179,162,1,19,2,1
"ZNF880",0.998101702414736,0.999999999993102,0.995336666178457,0.999999979525782,0.98633475006165,0.999999999817843,0.998062416805466,0.999999916206386,0.994316887699974,0.980382048750556,0.997813851784949,0.999999957554546,0.993721744260025,0.978817621123337,0.999999999882484,0.999997715463121,0.999995731619055,0.999985134782608,0.999879529631428,0.999999580999116,0.999999392938679,0.998434579511634,0.9999999325858,0.995342700444701,0.983601927320783,1,0.999999999999364,0.99999969209807,0.995582268394141,0.999999999914242,0.990373780211059,0.975414513069432,0.999993107412882,0.999995373685107,0.999972270432274,0.999994794678498,0.999999999997673,0.995756209000315,1,0.999999999642106,0.99491488355489,0.994370444804853,0.999987709828885,0.995839302559628,0.991131085839434,41.0213,157.4327,26.5082,5.6338,136.586862569832,138.111228395062,101.3282,136.165731578947,171.00535,28.1409,NA,30.1367,NA,NA,8.12001978946569,9.75483437555416,NA,18.1898422600757,114.97925,NA,41.0213,142.36435,26.5082,5.6338,59.0762,43.766575,101.3282,69.40525,113.515725,28.1409,41.0213,172.50105,26.5082,5.6338,189.0069,186.28845,101.3282,170.77045,228.494975,28.1409,1,2,1,1,179,162,1,19,2,1
"ZNF630",0.999587228003182,1,0.999547375628268,0.999174959930905,0.872661760794838,0.999232906113017,0.999904866749191,0.999997792848317,0.999890788485077,0.835143975136077,0.999761492915256,0.999999836315926,0.999730661375024,0.799684449978812,0.999818170132274,0.999999999667621,0.999954453508755,0.999999999489793,0.996890067064165,0.999997266080889,0.999988793356048,0.999878280923708,0.99999950036474,0.999861314552115,0.838501499203,0.999999999828515,0.999999999281575,0.999995580457459,0.892794674108407,0.992417073077508,0.889708450928253,0.354468768997661,0.75373921398017,0.809247259211322,0.944089801596005,0.821599722671755,0.999999844712223,0.99209332302525,0.999999875474925,0.999981944364047,0.994185506192996,0.990500368840117,0.999994450064144,0.993800238395663,0.726381916223448,43.2506,68.67655,42.9616,11.2676,60.691869273743,62.7299117283951,49.152,61.6271105263158,98.8574,31.5001,NA,9.01495,NA,NA,2.06637606449074,2.62451363627212,NA,6.42467472776608,10.0691,NA,43.2506,64.169075,42.9616,11.2676,41.4276,41.041075,49.152,49.1324,93.82285,31.5001,43.2506,73.184025,42.9616,11.2676,73.9809,78.24275,49.152,70.3215,103.89195,31.5001,1,2,1,1,179,162,1,19,2,1
"ZNF844",0.995913701302026,1,0.995762455623638,0.99999971726361,0.962742706131343,0.999999748331591,0.993575841674299,0.999999988200786,0.993308440480826,0.930857726631124,0.964895053494489,0.999999997032538,0.963899634027441,0.819184319246154,0.273411020152936,0.995952366038353,0.999999999603751,0.99582265645913,0.970851714048637,0.99999943957355,1,0.946092815166824,0.999999251214422,0.944769145441136,0.775146304173111,0.841274697780174,0.999975808908485,0.999999999999383,0.980954121916437,0.999999877390765,0.980440166247281,0.90238371166718,0.999895064700144,0.999999990867043,0.999999999998135,1,0.990230437183592,0.999999842630867,0.98996658161352,0.947686952413911,0.999978845968946,0.999999985159773,0.999999999927627,0.999999999992456,1,38.758,114.6416,38.3912,10.7042,104.77543575419,123.100164197531,126.2705,131.109205263158,132.69275,137.3809,NA,7.445,NA,NA,4.87682691017402,5.2490677997382,NA,22.0561488512555,20.40175,NA,38.758,110.9191,38.3912,10.7042,63.03385,76.18835,126.2705,72.89775,122.491875,137.3809,38.758,118.3641,38.3912,10.7042,132.3485,164.113175,126.2705,147.91075,142.893625,137.3809,1,2,1,1,179,162,1,19,2,1
"ZNF717",0.99999999345556,0.999999999950648,0.999999380101159,0.988073846772564,0.990148246818438,0.976241455884669,0.999999830433809,0.99937174423187,0.999999999904064,0.752834315606962,0.999965277265248,0.98896274347787,0.999998572369679,0.597220188067663,0.492717561017475,0.999983425225778,0.999294806671045,0.999998443180773,0.880685615329783,0.999997102257511,0.999999999307809,0.999949719346153,0.988819654793767,0.999997328242088,0.60477331536481,0.983369559571087,0.999999999504407,0.999999999947622,0.999987330222834,0.998699778126219,0.999999311621979,0.808094310604414,0.999996560585093,1,0.999999999994892,1,0.434092310804115,0.149468365729096,0.511224771655398,0.035666860054285,0.11605404027625,0.201636434927377,0.754319780427793,0.245727195487318,0.508096498551608,34.7974,29.4275,38.3912,0.5634,41.1352670391061,46.4631839506173,49.8846,47.2600421052632,47.46215,107.0242,NA,21.6584,NA,NA,1.37227669245681,2.10106347631398,NA,5.60902697243505,15.07855,NA,34.7974,18.5983,38.3912,0.5634,28.0938,28.078925,49.8846,31.72155,39.922875,107.0242,34.7974,40.2567,38.3912,0.5634,54.02455,56.8349,49.8846,60.2292,55.001425,107.0242,1,2,1,1,179,162,1,19,2,1
"ZNF492",1,1,0.999999999992665,0.99999999999852,0.999999999414961,1,0.999999529224154,0.999999054395642,0.999998707027788,0.999993733524918,0.999999991351325,0.999999996759243,0.999999959014869,0.999999601205397,0.989565145142772,0.999999999999318,1,0.999999999985468,0.999999999433679,0.999999984500558,0.999999999982824,0.999829868564629,0.999126409393578,0.999724221471787,0.999383880026094,0.947796194063365,0.746344407184645,0.999959891644705,0.559682717031971,0.30190856909324,0.537729812837828,0.497827109025556,0.0629856137292039,0.0397185926307012,0.617088555375519,0.251283224216067,0.282711924259116,0.138714960854517,0.26818703196372,0.242861476448384,0.0494824077853921,0.0353383668949205,0.322965685390212,0.138985458163906,0.998446466824745,2.8291,4.7423,1.8282,0,11.0576675977654,8.07767160493827,5.4561,19.4935894736842,69.3686,95.5019,NA,3.6324,NA,NA,2.34891442862486,1.50128633092758,NA,6.57707023882861,24.4175,NA,2.8291,2.9261,1.8282,0,1.0265,0.63985,5.4561,1.48185,57.15985,95.5019,2.8291,6.5585,1.8282,0,6.01545,3.725475,5.4561,27.6634,81.57735,95.5019,1,2,1,1,179,162,1,19,2,1
"ZNF688",0.999999988277074,0.999810230272034,0.999962143680744,0.985686054292904,0.98876217839101,0.999984126128987,0.999995014957874,0.999999977579561,0.999981874849868,0.981647905127024,0.999993593826586,0.99999995683533,0.999985521656423,0.982987934521407,0.999999999950821,0.999292959606744,0.99976319744948,0.999999999960225,0.999998431540883,0.999804535753835,0.999834083601503,0.999997356975685,0.999999995499449,0.999978804925828,0.982323420513578,0.999999999996799,0.999999999777462,0.999790593523723,0.991125824872217,0.992452123633866,0.99999967630541,0.999999953917584,0.975236693736156,0.977621039289436,0.999999997513261,0.978509759701603,0.999123478256028,0.99968349911896,0.99999999982044,0.999999052152461,0.999719208405123,0.999759704310872,1,0.999702574332627,0.999999999307444,255.4381,229.0198,162.7057,93.5211,212.525325698324,211.255794444444,146.5361,214.614542105263,124.32675,143.5808,NA,101.7238,NA,NA,7.90215072442817,8.1889370571559,NA,25.269993330646,14.88045,NA,255.4381,178.1579,162.7057,93.5211,142.2723,139.4709,146.5361,143.8363,116.886525,143.5808,255.4381,279.8817,162.7057,93.5211,263.8366,251.2553,146.5361,233.3289,131.766975,143.5808,1,2,1,1,179,162,1,19,2,1
"ZNF879",0.88016183111055,0.99999969478896,0.974044713630471,0.999998873079762,0.652586122743876,0.999766598114524,0.998356261850166,0.897518480014527,0.99999599513069,0.953889122413362,0.998941338812488,0.872547260028632,0.999998567280492,0.962987385084272,0.999995108981918,0.999999993401208,0.951821348789315,0.999999999974045,0.999947032380557,0.99994048831445,0.999971032611123,0.971239795045655,0.997594555377802,0.99859180107737,0.80730770443793,0.769435477229223,0.657735733215984,0.995009506437521,0.99833664380899,0.997137820525787,0.999981446417442,0.970367680052414,0.999999914803671,0.999999424672617,0.999874377955248,0.999999367900331,0.999036037816657,0.99972964474561,0.999984146219854,0.984183953188496,0.999999906070999,0.999999625305645,0.99991197562399,0.999999998909258,1,24.8957,105.7468,42.9616,3.9437,60.1348134078212,58.2345858024691,36.634,78.3128631578947,67.9998,71.3494,NA,49.6361,NA,NA,2.88866952013462,3.52613029028926,NA,14.7413467205553,16.6908,NA,24.8957,80.92875,42.9616,3.9437,36.44605,25.706225,36.634,48.39715,59.6544,71.3494,24.8957,130.56485,42.9616,3.9437,76.5375,76.7886,36.634,83.89325,76.3452,71.3494,1,2,1,1,179,162,1,19,2,1
"ZNF737",0.999999999992978,1,0.999999999004065,0.999999999933215,0.999999975569559,1,0.999717917210372,0.998964503999246,0.999273709003496,0.998319328085108,0.997976006319181,0.990699589453856,0.995905797889428,0.992277351977362,0.803531360228983,0.999980324925518,0.999985311150289,0.999948312480425,0.999876632271324,1,0.999999998427619,0.957276689223728,0.837292338880806,0.938312416953029,0.913756771084651,0.164587225782903,0.623548810158679,0.999805719149007,0.996061669006074,0.991783270903473,0.993370654315368,0.989278972520553,0.999737275334796,0.999996471729508,0.99999823243146,0.999999874911683,0.976146137258813,0.960951565753139,0.967342479943469,0.956132276289525,0.992199902851611,0.99830576395254,0.999531326494954,0.999999113338038,0.999989730781072,70.1605,103.4269,45.7038,20.8451,268.749310055866,324.115380864198,274.3655,468.586768421053,408.35295,572.3466,NA,11.307,NA,NA,20.6080618995714,21.5694923400326,NA,145.125974832934,223.33665,NA,70.1605,97.7734,45.7038,20.8451,117.2843,158.850925,274.3655,176.78915,296.684625,572.3466,70.1605,109.0804,45.7038,20.8451,336.41675,401.0946,274.3655,446.2358,520.021275,572.3466,1,2,1,1,179,162,1,19,2,1
"ZNF709",0.963248481438579,0.998914776237908,0.999998260799322,0.982047095729099,1,0.999998584433083,0.952220561706552,0.999999453420076,0.999999981156744,0.999999810078537,0.928747064470401,0.999999994085362,0.999999594797584,0.99999999377401,0.998146854944973,0.992091159818344,0.999999999987224,0.9999999682242,0.999999999880161,0.999999999965005,1,0.874429670090323,0.999999999999749,0.99997987371053,1,0.980979208900633,0.999057751813154,0.999999998576322,0.961397462283754,1,0.999997808416817,1,0.999999141714392,0.999999987498493,0.999999999969733,1,0.000752634293230248,0.0073298327084127,0.0144431818570883,0.0446576538321932,9.0104868607499e-05,0.00013689941963746,0.030634934068722,0.000485394916503901,0.0075904517211044,23.4812,79.07935,63.0713,81.1268,70.9321541899441,74.1813216049383,74.827,80.8505157894737,79.50765,246.3993,NA,33.01835,NA,NA,2.93265718795852,2.53435819222435,NA,8.99808389885828,21.46955,NA,23.4812,62.570175,63.0713,81.1268,43.62015,50.091525,74.827,53.8953,68.772875,246.3993,23.4812,95.588525,63.0713,81.1268,85.71945,90.9795,74.827,102.1176,90.242425,246.3993,1,2,1,1,179,162,1,19,2,1
"ZNF585B",0.990278068322367,0.402257289625523,0.844190370645411,0.108288447405147,0.376611833416571,0.999817058116043,0.460596235084537,0.947438293166741,0.990715701061566,0.670509837048789,0.309781778371383,0.818879829679611,0.998730256170535,0.816185295221531,0.47154369646535,0.493400619726898,0.90933119816928,0.999999999745564,0.999101333188898,0.997984482862506,0.999863181631264,0.638437754960612,0.992860695083577,0.971555828093663,0.558485465513488,0.997395529498629,0.712919572829432,0.990989791668817,0.409878637805895,0.882983868184612,0.999998062314843,0.986294519889032,0.9983341891091,0.999978326362414,0.999999985037636,0.988096376667877,0.0154100488927841,2.0389257023079e-05,5.26772916509266e-07,1.5426553479081e-08,1.45589318378825e-10,2.8925306594374e-11,1.08586410618727e-06,1.49274759220219e-09,2.49633239635116e-08,165.4997,116.5687,40.2194,6.1972,80.0272865921788,70.8509203703704,47.5463,88.1059210526316,57.5516,360.5141,NA,14.3969,NA,NA,3.1810875492379,2.64249510310476,NA,10.0602960427229,18.0184,NA,165.4997,109.37025,40.2194,6.1972,49.35935,46.34815,47.5463,60.93705,48.5424,360.5141,165.4997,123.76715,40.2194,6.1972,93.19595,89.067475,47.5463,111.7184,66.5608,360.5141,1,2,1,1,179,162,1,19,2,1
"ZNF324B",0.999999999892774,0.999999999199998,1,0.998459835920467,0.988620322841091,0.994247213558763,0.999999381116048,0.999999946694503,0.999999999967125,0.907445995556227,0.999999999993706,0.99999999999616,0.999999999855451,0.967836017193041,0.498188577693622,0.998938889970868,0.998963224205803,0.999822712218734,0.858831979022834,0.998988532471077,0.992345730716821,0.999995882521555,0.999998685202734,0.999999994438243,0.887769028607304,0.99999829282153,0.949501929113649,0.99968184272169,0.999896276157319,0.997507166431004,0.999092146871555,0.999998579869584,0.910361428360752,0.982199760587153,0.903822760391103,0.890263608574899,0.999719048888733,0.999783402078182,0.999969548721624,0.906794722547225,0.999859572575049,0.998034139776465,0.999999999925821,0.999968899694102,0.945244410426066,117.6887,111.51905,108.7751,165.0704,104.346679329609,113.998987654321,72.4886,100.743536842105,147.16105,79.3264,NA,18.28935,NA,NA,2.68472696911152,3.73819120132927,NA,8.44101023447729,3.32755,NA,117.6887,102.374375,108.7751,165.0704,76.8845,78.178225,72.4886,76.1802,145.497275,79.3264,117.6887,120.663725,108.7751,165.0704,127.41685,141.6649,72.4886,132.6429,148.824825,79.3264,1,2,1,1,179,162,1,19,2,1
