"gene","p-adj-T3b-pathologic_T","p-adj-T3c-pathologic_T","p-adj-T3c-T3b","p-adj-T4-pathologic_T","p-adj-T4-T3b","p-adj-T4-T3c","p-adj-TX-pathologic_T","p-adj-TX-T3b","p-adj-TX-T3c","p-adj-TX-T4","mean-pathologic_T","mean-T3b","mean-T3c","mean-T4","mean-TX","SEM-pathologic_T","SEM-T3b","SEM-T3c","SEM-T4","SEM-TX","Q1-pathologic_T","Q1-T3b","Q1-T3c","Q1-T4","Q1-TX","Q3-pathologic_T","Q3-T3b","Q3-T3c","Q3-T4","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF534",0.868327436982785,0.999168519885253,0.999910271490962,0.338708439536001,0.790225610446103,0.904748799365949,0.95929832081204,0.999971084661619,0.999673893108495,0.919095296864222,4.45762949640288,3.53043333333333,3.8835,1.39275,3.32955,0.13977818795372,0.766897797913415,NA,0.40525,0.47705,2.961325,2.6973,3.8835,1.190125,3.091025,5.6372,4.7437,3.8835,1.595375,3.568075,3.868953125,4.40457724137931,3.72655,4.0965,2.482125,4.230175,2.9438,5.5683,0.364960980763045,0.135980835451865,1.13844161432669,1.09927412754424,0.18706030387571,0.136551198055609,"KIRP"
"ZNF525",0.998480962001484,0.997678090242338,0.994131900849914,0.999737734335898,0.999999988753094,0.995986466285017,0.395611276710251,0.447601012423888,0.941666804002379,0.638203048701255,165.725713309353,174.58705,141.7476,175.4928,72.4311,4.46294112495737,36.3963988864535,NA,4.2307,14.5704,119.02485,110.879325,141.7476,173.37745,65.1459,211.686225,215.210025,141.7476,177.60815,79.7163,145.3613,165.171269310345,145.0873,161.2863,120.17315,162.180825,118.57125,208.7322,5.66942527132309,4.35983744157632,1.13628090358538,1.11165002036705,0.18431953212506,0.152702657348029,"KIRP"
"ZNF814",0.392201689620994,0.999840946421746,0.984696228518096,0.768226574051891,0.31293819274175,0.926956702545508,0.995007995471777,0.730480362053509,0.996385699897347,0.981538879184089,207.318070503597,319.438416666667,232.3625,79.9241,164.697,8.87846809075287,142.450349947885,NA,9.0288,24.952,109.24565,173.24495,232.3625,75.4097,152.221,256.694025,233.726925,232.3625,84.4385,177.173,238.87148125,208.434709655172,245.29655,170.9416,206.036275,274.62305,109.24565,251.6941,9.09495688210159,9.00308933931188,0.87258097351951,0.696877310341299,-0.196639078551257,-0.521023412025483,"KIRP"
"ZNF551",0.867589046241915,0.991797947029062,0.93489864019329,0.993424978119819,0.999943605568099,0.973708964774919,0.952727090924073,0.999933246261314,0.936401233755319,0.999568922422956,71.5449071942446,52.08865,93.2039,57.064,46.8982,2.92343978454088,15.5239369092755,NA,37.7352,4.1106,39.754725,28.859475,93.2039,38.1964,44.8429,94.758175,84.06315,93.2039,75.9316,48.9535,105.7239125,70.8793989655172,112.44825,61.04785,77.602675,124.6159,39.6783,94.746925,5.66002072239302,2.83347675807103,0.670419749794232,0.542897288308177,-0.5768634450886,-0.881248817050954,"KIRP"
"ZNF805",0.0603919909952425,0.999803239126818,0.762254040343985,0.929653124966271,0.245543147072305,0.997595251768631,0.96457167814607,0.306244960482916,0.999238960916376,0.999976423547572,264.883819784173,369.54085,248.5437,210.85845,220.43295,5.61118325214565,64.7646997695234,NA,45.88945,12.91305,205.1048,286.056825,248.5437,187.913725,213.976425,303.209375,355.899275,248.5437,233.803175,226.889475,207.95431875,266.230992413793,200.45435,251.7447,177.6678,232.08245,206.787625,304.638375,8.39143414090211,5.60264521377675,1.28023786192126,1.25587047624559,0.356411880798182,0.328687680062444,"KIRP"
"ZNF468",0.502558204128491,0.984455135195956,0.999954056289423,0.993032409678724,0.764737827450606,0.960812162900877,0.677389798712788,0.996977894243466,0.997287942206464,0.726945256183216,358.346088129496,248.34585,269.9029,409.03885,201.3659,10.1416132276839,21.858031098321,NA,65.61555,29.6872,249.871025,199.036725,269.9029,376.231075,186.5223,421.97165,292.8345,269.9029,441.846625,216.2095,401.248090625,354.768994827586,390.93525,337.3793,336.130825,410.0529,248.943675,419.4336,17.8351722186787,9.81994968221167,0.884163696019049,0.863005574452547,-0.177614596795954,-0.21255821658502,"KIRP"
"ZNF616",0.96445768766018,0.917781141649265,0.984555246736592,0.851128093148421,0.745024971500108,0.708614518070118,0.825928734181563,0.976684794907852,0.999993810753388,0.583189190946433,131.483370863309,116.985183333333,86.7314,169.54485,91.43275,3.19440147690014,23.2054431563145,NA,9.52035000000001,13.39695,94.6423,77.114725,86.7314,164.784675,84.734275,157.60855,162.928125,86.7314,174.305025,98.131225,166.886975,130.949896551724,167.6907,126.0315,136.535075,186.600375,93.5918,158.897875,6.06571900428395,3.11289218603512,0.78466217361615,0.751571196255964,-0.349856441330683,-0.412018317931099,"KIRP"
"ZFP57",0.91983192923445,0.996963173029017,0.968706284347845,0.976329047085852,0.88294072809171,0.999996888928592,0.990912747339068,0.924497509527422,0.999999983315867,0.999981806487739,9.41482949640288,16.8688666666667,1.9417,0.32915,2.3779,1.30285643026446,9.12170230880423,NA,0.32915,0.4746,0.867825,2.788375,1.9417,0.164575,2.1406,7.740425,17.31645,1.9417,0.493725,2.6152,8.97075625,9.55727172413793,3.53845,3.11545,1.919575,13.769,0.867825,7.82455,1.77229898285128,1.2699891468259,1.06538082830396,0.880456131922169,0.0913692247204825,-0.183676970257294,"KIRP"
"ZNF155",0.653852888693103,0.921023664506496,0.999125031240735,0.61421352261704,0.982075589206934,0.999901562098405,0.885892978973606,0.567386853790048,0.741547054351037,0.455857501398813,144.976473021583,111.3658,95.1456,84.54645,184.422,3.59169171626654,23.5972134118417,NA,66.56615,1.70410000000001,105.7903,85.5501,95.1456,51.263375,183.56995,179.258675,142.004375,95.1456,117.829525,185.27405,157.1997125,143.88617862069,153.1952,140.87,128.0834,177.97075,105.51095,179.007175,6.72466239208896,3.52064081871418,0.915308153764528,0.919545782113278,-0.127670562350528,-0.121006689925485,"KIRP"
"ZNF425",0.814654060455844,0.709258203601688,0.503126817840184,0.999987286552293,0.971311932142577,0.859937199138025,0.999986063693705,0.989884312120971,0.811178608297074,0.999946171412061,79.2705866906475,61.1862166666667,130.7443,81.75145,76.732,2.42779036210287,15.5966543734955,NA,20.61855,32.5181,48.6851,41.172825,130.7443,71.442175,60.47295,98.7625,66.708625,130.7443,92.060725,92.99105,131.38621875,79.0322179310345,117.40295,70.62415,101.903,137.02515,48.357475,99.386425,10.926992453008,2.36536514170573,0.601525933868422,0.601553453299087,-0.733301156560303,-0.73323515568525,"KIRP"
"ZNF611",0.869336995004816,0.99823419698211,0.999983883291292,0.999972640994593,0.977898035810408,0.998088247748449,0.843041635748507,0.994432161984741,0.996785978413121,0.929634252111146,397.677228417266,308.6516,330.7443,414.25035,235.3378,13.3671505744401,98.7038055450717,NA,126.56595,111.2419,231.520575,193.5952,330.7443,350.967375,179.71685,536.731425,283.35215,330.7443,477.533325,290.95875,284.421478125,394.326135172414,281.0232,359.6992,228.4091,344.815525,229.36845,525.20955,13.2709459795385,13.0242833397969,1.38641475943358,1.27996265077047,0.471358918272205,0.356101713089045,"KIRP"
"ZNF254",0.997319568606604,0.811312924571072,0.902617385536008,0.985106409952171,0.971464324068937,0.754598495883092,0.660207332473465,0.665312301114253,0.451585656853038,0.976850739632803,289.54843381295,305.178416666667,413.6181,247.49625,180.7711,6.81557389995474,44.5466511447151,NA,62.02975,94.5815,217.7919,243.55985,413.6181,216.481375,133.48035,346.906675,290.458525,413.6181,278.511125,228.06185,303.780303125,289.048388275862,286.02865,282.4613,262.0228,330.8739,220.392175,344.874625,14.2260176001787,6.65327522901895,0.951504706863512,0.987527997632405,-0.0717173017071909,-0.0181064439529532,"KIRP"
"ZNF625",0.673034629383354,0.99999686267368,0.99139155608527,0.997678340041822,0.994965411655828,0.999921595962199,0.65601592050627,0.986629797672685,0.947876617402077,0.948292483510929,30.2715043165468,19.9766166666667,29.1262,25.99005,12.2074,1.12156134002454,7.76152044500804,NA,25.54055,4.1945,16.764375,9.184625,29.1262,13.219775,10.11015,41.3133,24.20215,29.1262,38.760325,14.30465,32.2391,29.8562896551724,30.23465,27.2531,24.2081,37.25035,16.09605,41.19805,2.25588049949102,1.10023488460883,0.926089427284645,0.90138632330786,-0.110776581671088,-0.149782534611787,"KIRP"
"ZNF845",0.778545432155983,0.937341621673344,0.998653748797418,0.987255353025186,0.847289327565679,0.887116779731772,0.636164372940147,0.971181685327776,0.999815618342378,0.666461799416763,112.839317625899,90.9415,77.0227,129.20615,67.47755,2.7651974796533,19.735855894353,NA,12.33435,30.93395,82.31795,63.0896,77.0227,123.038975,52.010575,132.690325,93.2361,77.0227,135.373325,82.944525,146.00699375,112.03149,149.7725,106.40975,127.2264,162.961625,81.270725,132.543425,4.97382089386142,2.70098260851338,0.767302216987123,0.710475888430787,-0.382133171562822,-0.493142405632662,"KIRP"
"ZNF90",0.299261588835999,0.992937292133972,0.78610326747335,0.872929076608543,0.367606681509727,0.999601864332643,0.993950075472234,0.971479595544166,0.976631300408871,0.867149460269895,218.116076618705,368.848033333333,137.2168,89.81785,273.1562,11.287132793221,94.4780476661454,NA,5.31055,41.3328,108.74345,199.22645,137.2168,87.162575,252.4898,263.826575,516.3255,137.2168,92.473125,293.8226,112.80286875,220.2262,116.2182,165.58775,69.825725,139.1207,109.038575,264.51705,8.78454006969387,11.0678807232643,1.95231027756996,1.42480050456813,0.965182356352931,0.510759932457428,"KIRP"
"ZNF788",0.995108988491917,0.966864872680104,0.944341132862272,0.999998848458301,0.999286534812015,0.98704832730839,0.96667422613419,0.941414276616235,0.999872970305879,0.993030133478738,66.6878183453237,59.0038333333333,97.7346,68.29625,88.71545,2.87432988654733,13.3505721001927,NA,54.81105,27.38655,28.25075,32.732675,97.7346,40.890725,75.022175,94.535525,82.447225,97.7346,95.701775,102.408725,125.970171875,66.8098431034483,124.1238,58.4149,113.959725,137.7541,28.25075,95.103625,4.2043117055667,2.78780911754537,0.530362403329445,0.470618044242925,-0.914949586504427,-1.08737145804653,"KIRP"
"ZNF880",0.99834665166339,0.999092632164682,0.99686440899152,0.999998328050181,0.999973717422645,0.999297561742904,0.997954664911957,0.993496663926063,0.999999885299124,0.999023312968658,178.85949028777,162.193416666667,213.5922,173.7987,209.12325,8.22081468225111,52.3141084466476,NA,131.9946,73.98815,72.631125,69.26275,213.5922,107.8014,172.129175,260.641525,192.9795,213.5922,239.796,246.117325,190.369690625,179.107261034483,183.19245,143.5223,148.3719,252.076375,72.631125,261.220225,14.0217161215277,7.98545780531495,0.940839166394914,0.783450955538834,-0.0879799752024947,-0.352085130866661,"KIRP"
"ZNF630",0.983064672747453,0.998606738778602,0.999997854372677,0.637857459576972,0.884786217775319,0.979086919882081,0.728697575402115,0.929350649289365,0.988524635975744,0.999973681843907,53.8325823741007,47.1119,45.3074,24.19375,27.3231,1.81112993489498,12.3679336282447,NA,23.29475,3.3414,36.154225,31.5716,45.3074,12.546375,25.6524,65.082725,72.109825,45.3074,35.841125,28.9938,46.090775,53.2808062068965,47.7497,48.8944,39.842,55.5941,35.798975,64.958225,2.31644459297401,1.7671049552079,1.1559971861375,1.02397292548435,0.209137886116777,0.0341775700392319,"KIRP"
"ZNF844",0.240054981336082,0.991878535488677,0.99577457333733,0.998729608059817,0.929833564958856,0.999613097064961,0.798624036868104,0.999993674035967,0.998603220219042,0.975672194424492,215.392288489209,97.00635,153.3981,188.165,105.259,8.38440467001105,24.2005080026949,NA,184.1194,46.637,114.766825,62.909875,153.3981,96.1053,81.9405,291.33315,125.916875,153.3981,280.2247,128.5775,376.553271875,211.646660344828,366.32705,187.3133,280.12265,416.896925,113.5244,286.3159,25.0947507719791,8.18460958211872,0.562062996534221,0.511328060540438,-0.831196256800417,-0.967678894812611,"KIRP"
"ZNF717",0.743792077753901,0.99998015581157,0.981493641379057,0.822853106203734,0.536551827630142,0.983110918622175,0.939374244613098,0.999997905659905,0.984820069588726,0.689363688931178,59.3474579136691,41.5904666666667,62.7832,86.2306,39.9956,2.13408733460303,13.9890126313157,NA,17.456,9.9233,35.231075,20.068,62.7832,77.5026,35.03395,78.0494,48.098975,62.7832,94.9586,44.95725,54.695175,59.0234279310345,52.64665,54.77405,46.1473,58.847825,33.784975,77.83975,2.40235794998137,2.07682797945969,1.07913409054884,1.04040902887458,0.109874141703056,0.0571508244397385,"KIRP"
"ZNF492",0.000382335176654758,0.999999987745287,0.51129913244012,0.999865646366143,0.281717896670009,0.999991549229586,0.99880655119197,0.33410893877159,0.99990087477217,0.999989894164872,3.79414316546763,13.88395,3.8835,4.4437,4.92205,0.328337266825133,6.83926733589449,NA,4.4437,1.49605,0.693675,2.4689,3.8835,2.22185,4.174025,4.61775,26.132625,3.8835,6.66555,5.670075,4.44528125,4.02186517241379,3.33305,2.49745,2.3754,5.717225,0.715075,4.7631,0.521450616542632,0.351442468344391,0.904749316460864,0.749298690388683,-0.144409982246879,-0.416387164930728,"KIRP"
"ZNF688",0.524853752662643,0.999003651471536,0.919218580356841,0.994035059507019,0.782676070979255,0.999999900495806,0.994976857049112,0.991699999920124,0.992245051645905,0.97938868998021,456.688177697842,613.241533333333,393.5275,385.86865,524.4159,14.4836381523815,146.122053910826,NA,90.60865,41.629,298.0035,410.5318,393.5275,340.564325,503.6014,530.2923,626.287475,393.5275,431.172975,545.2304,253.485759375,459.649023448276,258.7992,406.0942,217.766975,287.825575,298.2603,532.5882,9.68789736124789,14.2347504043761,1.81331300259863,1.56914781807672,0.858627975452313,0.649981264582139,"KIRP"
"ZNF879",0.145546150202439,0.990316264483012,0.683206616137604,0.970058512340827,0.427015494007617,0.999999986614569,0.848377016850867,0.245932675082293,0.99958746581119,0.998778258612658,56.1103298561151,83.446,42.7184,43.2657,35.43015,1.49941398593149,44.9908259287157,NA,7.7547,8.78375,40.828125,32.83165,42.7184,39.38835,31.038275,68.225125,60.545325,42.7184,47.14305,39.822025,72.722228125,56.3998696551724,69.21475,51.73975,62.1524,85.088575,40.7582,67.70845,3.17767219291571,1.69205379045074,0.7755520025903,0.747524913403574,-0.366704574278711,-0.41980643284105,"KIRP"
"ZNF737",0.997155072914391,0.998904024177841,0.999957785432203,0.999999910505799,0.999887465526795,0.999622704882504,0.789552508493058,0.926648568257562,0.992281480744331,0.934696741557092,327.035876258993,292.247983333333,260.8414,322.61505,127.11315,15.0627947707111,53.3723593867801,NA,129.32705,48.31605,200.3434,222.411125,260.8414,257.951525,102.955125,402.66295,295.21885,260.8414,387.278575,151.271175,307.091325,324.358606206897,309.2276,280.79195,252.519475,349.47215,198.416675,399.6074,16.1462990010601,14.529757586435,1.05622848905581,0.908042975465321,0.078921960047111,-0.139167516508277,"KIRP"
"ZNF709",0.17046610694111,0.999999108366336,0.926832193541625,0.584664452777948,0.117230581628561,0.901739904981001,0.999397438129693,0.884914445604585,0.999980877778467,0.74963409979299,109.214348201439,72.5827666666667,107.4434,150.60165,102.78025,2.37637769963077,8.9886118812887,NA,75.53395,4.18875,81.556375,65.213875,107.4434,112.834675,100.685875,134.45895,86.893,107.4434,188.368625,104.874625,152.012128125,108.576954137931,156.6901,107.2249,127.422125,173.5615,79.39035,133.6339,6.84464804222689,2.34604086599743,0.714265075275098,0.684311899730742,-0.485468513890076,-0.547274059786707,"KIRP"
"ZNF585B",0.673669826503419,0.962230106177569,0.999958951392932,0.975412049033604,0.999878785396539,0.999614101607817,0.433838670078104,0.927854026326404,0.992408776308609,0.934958792510189,68.6685399280576,49.65355,45.3074,53.96525,26.7521,2.09148838553818,8.39852657084364,NA,36.88395,3.9124,42.299225,34.690725,45.3074,35.523275,24.7959,91.149925,62.2884,45.3074,72.407225,28.7083,98.81030625,67.7780862068965,102.7115,64.77375,85.5487,111.7154,41.71235,90.464675,4.23404904790905,2.03830730035457,0.685941464804402,0.630637757213165,-0.543842626418621,-0.665116545999171,"KIRP"
"ZNF324B",0.934755933995643,0.99997921810871,0.99957142583616,0.958647158579465,0.999624067579353,0.99773361598889,0.999959314587324,0.998314212754115,0.999999993610841,0.994198940780186,107.171631654676,116.631983333333,110.0324,121.4584,109.5698,1.75191625118101,12.4873125369557,NA,0.990600000000001,23.2814,88.1671,97.837875,110.0324,120.9631,97.9291,125.3867,127.359175,110.0324,121.9537,121.2105,117.08935625,107.446886551724,120.53645,106.6441,103.031575,135.2036,88.2662,126.131125,3.85223553611987,1.70356551183662,0.917648623178968,0.884745651626541,-0.123986257848501,-0.176665328818649,"KIRP"
"ZNF564",0.222909545811516,0.934829874526355,0.999993105458609,0.871381317763931,0.999437966979823,0.999988691930819,0.999427785897497,0.90921932849401,0.9861700215709,0.984898254365187,235.292408992806,177.147033333333,182.5243,189.42565,224.57205,4.05256984008127,20.988260251907,NA,13.66845,15.62585,195.15295,138.220875,182.5243,182.591425,216.759125,269.819275,220.275925,182.5243,196.259875,232.384975,288.91315625,233.308074827586,274.2053,227.3861,231.069625,327.663125,192.982075,268.35895,13.8035259358204,3.95176486434961,0.807537039350683,0.829254941461744,-0.308399661381677,-0.270112390947791,"KIRP"
"ZNF674",0.998351332981321,0.994205458538984,0.988241502179448,0.999321414048359,0.999997847953616,0.990030956670662,0.477446856984291,0.70949703806535,0.704207048249703,0.858753179006862,49.9088151079137,47.03615,59.5469,45.9663,22.5166,1.40889222972623,13.6722242012471,NA,0.116600000000002,9.5741,36.631525,31.5643,59.5469,45.908,17.72955,58.159675,38.54545,59.5469,46.0246,27.30365,57.796284375,49.6130913793103,55.8598,46.49375,51.7889,63.3796,35.696425,57.90975,1.71152871566284,1.38400369684708,0.858413164718434,0.832329331648162,-0.220255893293903,-0.26477361564874,"KIRP"
"ZNF432",0.999993944326649,0.999999919906811,0.999998574057187,0.999975489007465,0.999944902676938,0.999999464344266,0.71798851668608,0.79139342388924,0.954529846630381,0.924527110178738,102.090829856115,104.238416666667,100.3236,96.8488,37.47065,4.32396720407666,40.199960745714,NA,34.8168,19.57955,59.138425,49.70655,100.3236,79.4404,27.680875,132.660925,91.73465,100.3236,114.2572,47.260425,123.9304375,101.55039,122.0293,91.1471,108.152525,142.854275,58.854325,131.5576,5.05807322805213,4.23136669588227,0.81941443965289,0.746927991883916,-0.287334778793501,-0.420958929194679,"KIRP"
