"gene","p-adj-Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","p-adj-Cluster 14 (HNSC)-BRCA basal-like c8","p-adj-Cluster 14 (HNSC)-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-BRCA basal-like c8","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-Cluster 14 (HNSC)","p-adj-Cluster 6-BRCA basal-like c8","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 14 (HNSC)","p-adj-Cluster 6-Cluster 5","p-adj-Low purity c2-BRCA basal-like c8","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 14 (HNSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","mean-BRCA basal-like c8","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 14 (HNSC)","mean-Cluster 5","mean-Cluster 6","mean-Low purity c2","SEM-BRCA basal-like c8","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 14 (HNSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-Low purity c2","Q1-BRCA basal-like c8","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 14 (HNSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-Low purity c2","Q3-BRCA basal-like c8","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 14 (HNSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-Low purity c2","count-BRCA basal-like c8","count-Cluster 13 (HNSC-LUSC)","count-Cluster 14 (HNSC)","count-Cluster 5","count-Cluster 6","count-Low purity c2"
"ZNF551",0.974447802457298,0.949903144800651,0.99996157699557,0.992970635821927,0.99380204850662,0.92344589761946,0.998205083554547,0.958711606006918,0.770594428585169,0.975569523218648,0.991723056526579,0.999224416285265,0.98876844552487,0.999992537395965,0.995883059653791,179.2293,116.67824,108.32145,136.011901428571,146.73927826087,132.0781625,NA,43.8539309629205,9.74331374397702,8.4244365166478,11.7948117492453,38.1493487935899,179.2293,71.1044,108.385925,80.87525,83.366275,84.99705,179.2293,97.0501,124.04525,183.4916,181.051025,111.445875,1,5,8,70,46,8
"ZNF805",0.999785451732603,0.99980647388153,0.908034859003663,0.995134725553574,0.996429126847074,0.255221699573749,0.99151489863635,0.988641254120973,0.200518500297457,0.999139454707158,0.999368952365515,0.853140283791467,0.999986996931367,0.168623364320453,0.129935608657459,295.7123,342.2768,251.562425,377.464638571429,388.186736956522,239.501175,NA,68.2873178404819,24.452324955701,18.3952428559805,25.9360272305053,15.8584986427484,295.7123,218.0058,202.691875,290.94495,270.087425,206.54915,295.7123,476.3897,280.2898,425.8456,445.712725,271.6408,1,5,8,70,46,8
"ZNF468",0.894276240679514,0.658618709013963,0.973260342121737,0.993281679569255,0.785220319032271,0.0678301637825387,0.98963800094551,0.857697123279835,0.116676823015837,0.999636461568724,0.944976732463071,0.999130386991289,0.792233220968597,0.898876651320523,0.952008471739277,737.5111,416.48486,296.8994875,581.914577142857,565.9577,473.8090875,NA,107.542566909822,37.068749244856,33.1798341896364,41.4721695829456,120.056136813669,737.5111,221.7537,275.537675,383.76675,342.4105,310.270475,737.5111,523.6103,351.290675,674.0857,770.4892,539.5671,1,5,8,70,46,8
"ZNF616",0.241972122835039,0.152407959393013,0.999725853502986,0.525236998935153,0.669876373998479,0.204974329608463,0.429537416792868,0.866772748473014,0.455273103983977,0.961786538580642,0.641666299358958,0.738237844628109,0.404574549073414,0.999838679253203,0.985648680399919,387.4186,135.01964,117.8455125,207.159578571429,190.741,217.2526625,NA,16.6206271012137,11.7350156543574,13.4280521990171,13.3405313235398,57.8288482552855,387.4186,113.0632,98.461525,132.585425,134.03385,120.032575,387.4186,157.2026,146.281825,243.2285,222.121375,256.140425,1,5,8,70,46,8
"ZFP57",0.999999997925187,0.999999999824343,0.999999999376962,0.999488199022943,0.986936934333102,0.959950496311258,0.999994846950969,0.999936067237683,0.999691383517626,0.899769503883355,0.999999069729121,0.999996631263869,0.999985312196171,0.989102245946048,0.999999276850469,0.9653,4.68792,3.1649375,42.4684585714286,17.3993695652174,13.1986375,NA,3.00420441654692,1.1339010419057,19.9319914823227,8.85441969073196,10.2706009770596,0.9653,1.1955,0.4056,0,0,0,0.9653,2.5459,4.94025,5.5123,6.613625,6.095625,1,5,8,70,46,8
"ZNF155",0.999992873492524,0.999980136980255,0.999999953473195,0.977413350907072,0.393139607377778,0.143344980837581,0.967045897259733,0.326491629575402,0.109333991388716,0.99909661530836,0.997369530549439,0.871840149199498,0.764636064192993,0.98470872517342,0.959988379210476,109.3074,91.14516,87.696425,198.077605714286,206.477689130435,167.9405875,NA,8.31655396366789,21.7512216433169,12.9621021265691,21.5805809664618,42.7207532258262,109.3074,90.803,46.114375,120.8354,128.80395,104.2688,109.3074,95.8277,131.7064,247.315825,223.50595,173.8414,1,5,8,70,46,8
"ZNF425",0.489917937412161,0.326188741021716,0.998713006933272,0.664158147147858,0.941301720788771,0.505517703890869,0.575296762138116,0.991038968558783,0.771008625648118,0.974206321511499,0.613962840814494,0.997371719778452,0.924685578277736,0.997967037234711,0.999999954884363,130.3194,45.62846,35.7484625,64.2097485714286,57.9340869565217,57.0958875,NA,11.7425617853005,8.44650011088569,5.88148659967427,5.91063407482801,10.5746364076879,130.3194,24.6102,15.502975,30.059125,29.872975,45.123325,130.3194,52.0024,59.094725,87.392375,75.90705,66.467075,1,5,8,70,46,8
"ZNF611",0.864281275169597,0.618610130620351,0.977103495974476,0.975905946442346,0.890433075530707,0.144592325988734,0.985529138557097,0.824402211622082,0.104543555542875,0.998402499063752,0.957318510022725,0.990418273214154,0.64537436417633,0.99853205786726,0.990717434604943,286.059,147.56318,100.9880125,202.819521428571,211.554617391304,185.9431125,NA,29.9696502250927,13.2842339451891,13.3083725392614,17.0262330584592,50.6546423787503,286.059,84.3419,81.12385,122.1577,137.683875,92.23805,286.059,196.0327,119.768725,242.5721,253.719975,219.701125,1,5,8,70,46,8
"ZNF254",0.989725644707426,0.999998685540051,0.917138468951244,0.713465858390262,0.575451939924514,0.00674027940097088,0.818023277451894,0.82521420141501,0.0381427064763976,0.929383000110962,0.852510971858317,0.922090485885163,0.216782669950273,0.995013856150377,0.999999989796985,64.2137,264.70074,95.2065,490.011677142857,435.8053,431.5733625,NA,139.256257309812,29.0608552271903,38.1268632888424,41.1401494968252,112.128135255474,64.2137,130.4423,28.697225,274.213975,227.76925,226.47055,64.2137,257.6372,137.723225,590.55175,555.0826,582.8576,1,5,8,70,46,8
"ZNF625",0.994739019058787,0.664562865111076,0.490003337361755,0.999980651378138,0.947372882464924,0.0028650833588385,0.999999934370361,0.870738245804761,0.00137953867424878,0.990314360273593,0.999983114832776,0.979395872285009,0.0581771622877266,0.999999999974214,0.999596689488981,25.2498,16.93276,2.57185,22.8290857142857,24.4729347826087,22.769325,NA,5.0088112622258,0.514512818457561,1.56252910433222,2.27282006955291,8.23703611244772,25.2498,11.8961,1.736,15.085375,14.085975,14.9722,25.2498,24.118,3.265875,27.6245,33.194425,19.973775,1,5,8,70,46,8
"ZNF845",0.87352326587127,0.709971968898628,0.995708453963979,0.947577234064848,0.981572560054182,0.568197958385164,0.976798801090394,0.912392187519586,0.344324204230351,0.965615324956416,0.924920731991675,0.99945854917109,0.929693871622606,0.999162159702691,0.974566207267312,346.2312,212.55128,180.779025,247.98145,264.734641304348,233.196425,NA,57.7753737459343,18.0851686232586,13.0552503277664,16.7356344585276,39.4240509235513,346.2312,110.7457,152.09965,179.947725,189.85825,150.83445,346.2312,277.673,219.111325,276.30495,301.246875,289.6863,1,5,8,70,46,8
"ZNF90",0.999501230109284,0.999943105907819,0.911715499208726,0.995539084398118,0.999316680417362,0.357028817114376,0.999551643763031,0.999999687831284,0.713552225718146,0.906711441567265,0.999927454117117,0.999933077093063,0.942859385358569,0.973275637557127,0.999906472403779,208.1892,345.53872,122.6540125,407.4551,332.190343478261,298.0314,NA,139.225769504188,26.2470151797606,47.4478704725981,62.2431872654423,60.977733598749,208.1892,119.1377,47.523925,177.4973,148.36545,220.6487,208.1892,497.2281,182.278175,515.949025,357.2933,356.7024,1,5,8,70,46,8
"ZNF788",0.245883160647625,0.200939386923746,0.99999989892383,0.182165795628206,0.999999191835413,0.999954483877461,0.189750033201248,0.999997504096976,0.999919457161928,0.99999988952618,0.94919001663198,0.111132077356353,0.037049338289755,0.00274981926276563,0.00429004634306029,189.2044,51.69448,49.7795625,54.0522428571429,54.7012326086957,135.5044125,NA,18.6315090454155,20.2007315501103,5.04601519156917,8.90155650151654,45.0945821150725,189.2044,15.2753,8.691,19.078575,11.232475,55.13965,189.2044,83.682,83.323925,79.14565,81.2197,149.97665,1,5,8,70,46,8
"ZNF880",0.553318549212309,0.554871566388591,0.999998053432825,0.97625403369315,0.1857108481764,0.0742350225001421,0.910728604880607,0.534842978365793,0.388444846265416,0.67014386164255,0.889168271530576,0.834002772675704,0.810142199677287,0.895221311690978,0.999688174543272,248.733,47.26702,53.939875,166.488411428571,135.326504347826,122.8417125,NA,18.5015568736093,21.0144906001936,15.1448372372125,13.9749593960811,31.4202885723224,248.733,3.0257,9.355125,75.687125,37.67385,52.692375,248.733,72.9819,89.854225,205.23605,194.536225,184.265425,1,5,8,70,46,8
"ZNF630",0.981184541411101,0.535829742790554,0.465631613830414,0.957008665274357,0.999967721190782,0.123948545746729,0.90848724590975,0.99311096647127,0.351664365243168,0.934062216525159,0.737352604457193,0.826516812839655,0.985104637583768,0.579485145263051,0.871780201776208,114.8902,78.36476,29.6041625,74.2645128571429,65.7729,45.4281625,NA,34.5484308011898,8.63925081771598,5.60483771679708,7.41230453816506,6.85431770788982,114.8902,41.5398,14.671875,44.030625,39.9053,33.37165,114.8902,76.2339,40.547875,88.2166,82.91885,51.5402,1,5,8,70,46,8
"ZNF844",0.00037414511202527,8.96058665436072e-05,0.998771621052838,0.00267643292112474,0.360505310512522,0.0320538848145975,0.00522368513719906,0.189621563155556,0.0096668626936286,0.930707413211034,0.0238287959987146,0.131919307767644,0.0155722256825378,0.748493762899916,0.956329547014111,330.1424,53.97572,41.024275,106.972007142857,117.476984782609,136.429725,NA,23.4618066919281,10.6432213847552,6.91321413135153,8.84179644078126,23.9750000921775,330.1424,2.9886,16.664475,69.11555,82.77805,103.338075,330.1424,93.3489,67.020275,147.129375,150.93995,196.42085,1,5,8,70,46,8
"ZNF717",0.990679149744098,0.71806512066321,0.00306092097052613,0.998853225165729,0.214612914686623,0.0397260397807268,0.995179443747387,0.124405770702928,0.120916725370487,0.977641824099726,0.995060118735632,0.275319448681133,0.415382597819495,0.997637023640037,0.999999644926017,54.0584,71.64868,14.082225,43.6761128571429,39.9752804347826,39.2035125,NA,32.3501635744613,4.70971614085294,3.0876840653345,3.24574264219284,8.08027925481976,54.0584,25.7186,2.815,27.417775,23.4895,24.17085,54.0584,99.0084,22.42255,54.799275,50.1444,41.935675,1,5,8,70,46,8
"ZNF492",0.999958871333034,0.999703001197757,0.999980943975904,0.995140926321526,0.597125148669597,0.223755417064285,0.999999999997093,0.997846247658668,0.968348623570638,0.0607240266720259,0.996829452493858,0.802000595350063,0.575660814890544,0.999999935821398,0.759789338805386,12.5493,4.22624,0.5168875,32.9627985714286,12.2645934782609,32.187425,NA,2.72487693127598,0.178166361300631,5.82811803481261,3.41600701588901,12.8488085966275,12.5493,0,0,0.9395,0.32015,7.917425,12.5493,5.5128,0.760025,44.903475,11.054275,40.8643,1,5,8,70,46,8
"ZNF688",0.995710075653904,0.998876254200451,0.999824689085863,0.914514178224521,0.921654703466535,0.583350024346546,0.940240629687574,0.96840370740812,0.747223851358676,0.997888896940223,0.947550899129462,0.983722743491644,0.889608387769872,0.999971692680128,0.99999998478811,100.0724,170.77356,151.7795625,228.523101428571,217.973315217391,219.9242375,NA,22.8767674007627,32.485412829997,15.5293355795402,20.0285839618023,29.2671390404466,100.0724,155.2944,106.775075,151.37465,129.469675,184.02245,100.0724,206.5777,150.30495,259.5535,252.3932,262.82425,1,5,8,70,46,8
"ZNF879",0.604029935521495,0.39720388173194,0.996036930518682,0.840007746954297,0.846331457450254,0.232046380177262,0.62283226324304,0.999312314392603,0.848165648707469,0.341997285469453,0.828779862325237,0.966724338204951,0.673619626737436,0.999895914406372,0.972805493069899,137.0767,39.34514,23.3376875,69.8822971428571,48.522997826087,64.9330875,NA,10.6502652571943,5.68139538558083,7.31424999704743,8.12179020202534,16.1156624379873,137.0767,39.4603,14.70365,30.189025,8.853775,32.37565,137.0767,53.4635,24.217675,87.19945,70.93695,74.953925,1,5,8,70,46,8
"ZNF737",0.999910784462622,0.999155871848117,0.99990100379749,0.999550976765742,0.817596425458182,0.410919175177556,0.999997543122063,0.971536380603263,0.784717461070639,0.880824478677614,0.999999953541725,0.999318043333455,0.985544443603283,0.915890181635919,0.998021962140448,640.9782,242.71458,31.03915,1149.68457857143,819.3084,556.4557,NA,153.97863291842,10.623085301042,226.740181378733,196.860408566923,181.759086091447,640.9782,49.3254,14.2219,137.20765,91.775525,173.2885,640.9782,189.2715,39.005225,1246.03115,867.304975,847.898675,1,5,8,70,46,8
"ZNF709",0.999980831934406,0.988943907941266,0.95933060466879,0.999871536248727,0.93635554168204,0.148550816223498,0.999651330185119,0.902799220006375,0.122444381685046,0.999659417420326,0.998125416205595,0.871944105111425,0.228386418572081,0.993856684789048,0.998849042092866,62.1028,54.19404,33.6467875,72.7804157142857,75.2343652173913,81.5954875,NA,15.2183868362123,6.56168032985665,4.49042925880844,6.28535879800002,31.7663773516649,62.1028,43.0365,25.237475,42.79135,44.5524,41.78755,62.1028,64.123,47.23005,92.67065,101.32545,75.1562,1,5,8,70,46,8
"ZNF585B",0.999832796274789,0.98567780432087,0.9777420789568,0.999088003366167,0.714752531322618,0.0518577541229515,0.994761814783937,0.501921448240446,0.0185848318094971,0.95145580749387,0.996573300062843,0.723222839621413,0.151258673655244,0.998859310594229,0.999999907307722,60.4939,48.0576,29.9155125,76.6715742857143,83.914,82.9503875,NA,8.26109074347934,6.95147433004163,4.04707337080844,8.54065678040604,16.8446138635453,60.4939,34.6683,14.768625,56.122075,51.15725,48.9842,60.4939,54.3121,47.57785,94.5305,92.880925,112.1587,1,5,8,70,46,8
"ZNF324B",0.99999025982708,0.99981464748469,0.970813879079184,0.999999999998485,0.999173382219215,0.976577937419916,0.997767219181973,0.989972870173567,0.400400521966971,0.163295475951245,0.999976224151388,0.990192820699834,0.999963181003024,0.99670607140169,0.560658676774051,147.3735,164.88144,116.643,146.670848571429,196.25082173913,127.0873,NA,52.928198342411,16.4289356662914,7.23135214630791,24.1633831250854,22.9655058705286,147.3735,103.2526,73.99225,111.488475,123.10705,89.326425,147.3735,174.5368,153.8954,175.984025,192.655325,127.8196,1,5,8,70,46,8
"ZNF564",0.133233579209513,0.0532699572082296,0.994237748964858,0.526512196125438,0.254743697914484,0.00735548315352996,0.461753740179848,0.39853177712665,0.0234471416025457,0.993023409199353,0.41130600602257,0.799686651613418,0.309560954882731,0.973725958917678,0.997390739903423,357.4934,145.3427,121.2957,223.644631428571,215.30272826087,201.6428875,NA,14.277546586056,10.2844750016712,9.33853121723638,12.8972750626626,18.9570294853014,357.4934,114.8992,102.400875,156.842775,162.727675,178.809875,357.4934,175.7322,134.377725,271.7623,266.6217,251.18195,1,5,8,70,46,8
"ZNF674",0.744375236920892,0.195522728376291,0.552077172787083,0.253172003285955,0.662633110215229,0.982735835241852,0.346048480640161,0.875875708950581,0.870923778117196,0.943519732407619,0.0608896249855309,0.102538780408018,0.893884402387983,0.284083703234055,0.127239710564008,105.5426,72.0121,50.7157625,56.4703342857143,60.324497826087,38.81225,NA,15.929247313825,6.44769897637736,2.5402138032796,3.56139727742594,4.21874584901383,105.5426,53.7065,36.6851,43.794925,44.156775,33.6272,105.5426,83.1654,61.6801,62.936875,66.70575,41.7269,1,5,8,70,46,8
"ZNF432",0.999986188061257,0.999962741419272,0.999999925886032,0.999999690945196,0.999938521729636,0.999308708959198,0.999975647596944,0.975694107835838,0.917457850511706,0.767189696601943,0.999991724330196,0.99999998812167,0.999998021741887,0.999948313422645,0.955219961614023,270.9356,109.2942,79.7995875,201.588837142857,438.124643478261,129.741425,NA,26.5363156842091,17.3062908742378,22.8271399206079,233.692537320522,40.0696112120241,270.9356,55.9069,56.224275,81.456675,87.1438,55.674225,270.9356,157.5511,91.0251,233.009225,219.775025,151.68505,1,5,8,70,46,8
"ZNF10",0.999999999717429,0.999999498782143,0.999968896290632,0.999906389249073,0.997328731763265,0.95606797914041,0.998112040928343,0.950885641484958,0.752427255194114,0.897899657383506,0.999982387204807,0.999790376059477,0.995177745051607,0.999987155908837,0.984481609114612,129.6758,135.1682,105.9163,194.235174285714,249.612706521739,178.2090625,NA,37.996048642326,19.4533745462342,18.1687659198637,63.296016715954,51.7655410852209,129.6758,78.9206,75.0227,89.37765,96.480975,88.1225,129.6758,206.1373,132.28855,259.275525,249.916475,207.012475,1,5,8,70,46,8
"ZNF486",0.998412386063733,0.994727172756758,0.999958930212676,0.999929711982058,0.692805650797887,0.290875820938888,0.999885344785302,0.676497408624861,0.286747416947993,0.999995535223531,0.999999999054846,0.974737147672431,0.887827403075518,0.986278645306268,0.981476649082685,205.9368,48.48868,9.6336375,282.447808571429,290.7258,197.433675,NA,25.8929363946695,2.88164200512346,44.3114110537782,54.8543695673939,57.3920316888147,205.9368,7.1861,3.36915,40.149225,26.31065,66.479575,205.9368,49.6115,12.555,433.589475,427.821875,351.266925,1,5,8,70,46,8
"ZNF225",0.994526287351419,0.997501331897765,0.999968773066913,0.888713180509662,0.889662159253635,0.587034428475609,0.870797309445464,0.854012841339969,0.531193364221397,0.999849156530395,0.735933855099442,0.63637708740809,0.363631567073253,0.909508414798304,0.952971679079312,30.247,52.18806,48.2408375,70.7734542857143,72.5805608695652,85.003375,NA,12.0859913564672,5.89144942752805,4.29759791141005,5.43475630700016,22.43154562284,30.247,37.8215,40.3966,48.292,46.2589,46.11615,30.247,66.1929,58.74805,84.4872,86.950275,97.717475,1,5,8,70,46,8
"ZNF350",0.995087856219967,0.994757482635198,0.999999999698735,0.999999534035128,0.892858890816949,0.78586710739959,0.999996654087059,0.680105895494975,0.477621355206823,0.898012262061631,0.999999960344286,0.941223849829982,0.908448198427792,0.99999961384228,0.997686307012179,330.4642,127.4623,131.158475,302.080328571429,372.75812826087,312.2102,NA,22.3314347898428,15.8409235652217,29.3372425392387,75.0487686251234,103.647469916416,330.4642,89.5301,98.8764,145.7075,155.1105,159.6001,330.4642,161.3867,150.4335,405.269625,330.7072,323.52555,1,5,8,70,46,8
"ZNF253",0.950559075739844,0.81091114077053,0.988194599597401,0.999978003671765,0.529551890199054,0.0290763770976145,0.998619264597437,0.843217649260039,0.163260400442069,0.824801456228443,0.999883530892262,0.815798425949835,0.274117050379679,0.999924958360553,0.99880836918502,277.3711,109.7533,46.8756125,247.078244285714,206.734526086957,232.698125,NA,29.2538298444323,9.70809085228541,25.0418572797317,17.8888780771518,69.7165538724426,277.3711,102.4227,41.31675,109.2299,110.654075,131.456525,277.3711,128.5117,48.4472,309.735175,298.03545,267.3,1,5,8,70,46,8
"ZNF878",0.998130466871602,0.99999997408541,0.976567944460579,0.997567323285426,0.999999997069986,0.882991568191496,0.990053488887501,0.999572435052392,0.67176450693954,0.956450356946531,0.999961846007589,0.997283425465444,0.999576131756697,0.984752264217777,0.88947337081198,5.792,9.12844,6.1297625,9.03313,10.1860456521739,7.25075,NA,3.10586073747681,2.45369760252166,0.80763911616516,1.08393967805808,3.16621271609654,5.792,5.5128,0.4977,3.52845,6.24375,3.0254,5.792,15.9288,9.147725,11.91035,11.1233,6.522075,1,5,8,70,46,8
"ZNF727",0.99671882560518,0.973561380587897,0.99650160432302,0.999989823836136,0.963738350777876,0.494392734337475,0.999742811975649,0.995711552446565,0.754029247851866,0.977927849122027,0.994553035592646,0.39172993819325,0.0720609010369612,0.39133009168635,0.227826518619743,9.6533,3.59712,0.4024125,7.94102714285714,6.35231739130435,16.1838,NA,2.66611929954381,0.172811001672657,1.4407053770732,1.52093797723071,6.55767816004371,9.6533,0,0,0.507725,0,3.507375,9.6533,4.2431,0.664925,11.3369,8.74645,31.46695,1,5,8,70,46,8
