"gene","p-adj-BRCA nonbasal-like c7-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BRCA nonbasal-like c7","p-adj-RNA cluster 2-BLCA nonsquamous-like c1","p-adj-RNA cluster 2-BRCA nonbasal-like c7","p-adj-RNA cluster 2-GBM-like c6","p-adj-RNA cluster 3-BLCA nonsquamous-like c1","p-adj-RNA cluster 3-BRCA nonbasal-like c7","p-adj-RNA cluster 3-GBM-like c6","p-adj-RNA cluster 3-RNA cluster 2","p-adj-RNA cluster 5-BLCA nonsquamous-like c1","p-adj-RNA cluster 5-BRCA nonbasal-like c7","p-adj-RNA cluster 5-GBM-like c6","p-adj-RNA cluster 5-RNA cluster 2","p-adj-RNA cluster 5-RNA cluster 3","p-adj-squamous-like c4-BLCA nonsquamous-like c1","p-adj-squamous-like c4-BRCA nonbasal-like c7","p-adj-squamous-like c4-GBM-like c6","p-adj-squamous-like c4-RNA cluster 2","p-adj-squamous-like c4-RNA cluster 3","p-adj-squamous-like c4-RNA cluster 5","mean-BLCA nonsquamous-like c1","mean-BRCA nonbasal-like c7","mean-GBM-like c6","mean-RNA cluster 2","mean-RNA cluster 3","mean-RNA cluster 5","mean-squamous-like c4","SEM-BLCA nonsquamous-like c1","SEM-BRCA nonbasal-like c7","SEM-GBM-like c6","SEM-RNA cluster 2","SEM-RNA cluster 3","SEM-RNA cluster 5","SEM-squamous-like c4","Q1-BLCA nonsquamous-like c1","Q1-BRCA nonbasal-like c7","Q1-GBM-like c6","Q1-RNA cluster 2","Q1-RNA cluster 3","Q1-RNA cluster 5","Q1-squamous-like c4","Q3-BLCA nonsquamous-like c1","Q3-BRCA nonbasal-like c7","Q3-GBM-like c6","Q3-RNA cluster 2","Q3-RNA cluster 3","Q3-RNA cluster 5","Q3-squamous-like c4","count-BLCA nonsquamous-like c1","count-BRCA nonbasal-like c7","count-GBM-like c6","count-RNA cluster 2","count-RNA cluster 3","count-RNA cluster 5","count-squamous-like c4"
"ZNF354A",0.999969084532868,0.705585092292877,0.999090298879971,0.730026765533552,0.973803807250952,0.280429749915259,0.940719578000465,0.997796635884888,0.99998757641993,0.677541767869438,0.999999975108762,0.999980216652594,0.985517084548022,0.99756924522699,0.983995752713422,0.99999999982896,0.999974813630656,0.740706985279324,0.752233146672916,0.944556633678171,0.99999996047433,259.603489473684,296.3597,369.3552,163.33778,404.3529,248.4737,260.587797142857,16.6153536507813,NA,64.4085685452254,7.45436484681291,NA,NA,21.4486882576097,172.874575,296.3597,315.270025,159.7896,404.3529,248.4737,168.8948,304.3735,296.3597,433.099825,176.2216,404.3529,248.4737,353.43435,76,1,4,5,1,1,35
"ZNF764",0.999999987293798,0.000212170753420282,0.391065211343226,0.981558367643682,0.99958939431583,0.00151482028927952,0.999999996406594,0.999999942051313,0.322611177069503,0.999943944964223,0.999953579381011,0.999976423234954,0.220977970658858,0.999999963174325,0.999998414052326,0.302378062627903,0.998592630882965,1.01671293581962e-05,0.999999292011501,0.9997331852152,0.999998528416187,177.549180263158,184.1542,392.11105,142.81886,172.199,151.4042,136.677414285714,10.7042839955609,NA,133.920968867105,11.3598895224205,NA,NA,8.52530202064,134.3501,184.1542,168.286375,132.6861,172.199,151.4042,106.2173,198.645975,184.1542,600.544275,148.6538,172.199,151.4042,165.0701,76,1,4,5,1,1,35
"ZNF747",0.999969915439174,0.430416435181203,0.993913775293423,0.959473346699591,0.994763072617325,0.311897399409447,0.999956056516273,0.999711848501714,0.905604553009364,0.999999052704151,0.957750356621281,0.974115106012392,0.556803701061867,0.998940236911372,0.998883464067514,0.898668252440816,0.998782778447508,0.213652093608501,0.999495792157187,0.999999999468278,0.990287352097155,245.617698684211,275.7173,360.1877,195.21344,213.5213,134.7741,218.378382857143,13.7497694793832,NA,73.8709343607371,18.5290112090905,NA,NA,16.3991436274671,184.700325,275.7173,279.285025,168.9765,213.5213,134.7741,163.56735,270.819125,275.7173,404.219775,192.9062,213.5213,134.7741,247.1612,76,1,4,5,1,1,35
"ZNF778",0.992750923147835,0.00115575004497503,0.156728047194492,0.933714471798023,0.999996681240867,0.00274192312679633,0.532648213498191,0.554849718421345,0.999969945586713,0.340759854274397,0.999999890298575,0.997589924437654,0.539171317626995,0.997991171181049,0.882333218691315,0.999957049092102,0.995642653794213,0.00118888003197104,0.968795378937113,0.504055749655631,0.999998542694343,62.4563894736842,43.2548,121.236525,48.77712,113.0655,65.3236,60.8703,2.93176889881368,NA,41.1369181010273,4.48897208026515,NA,NA,3.90335825338501,47.908525,43.2548,83.44925,43.2382,113.0655,65.3236,46.29275,71.352375,43.2548,142.802525,53.8669,113.0655,65.3236,71.6107,76,1,4,5,1,1,35
"ZNF212",0.974386194302331,0.195098722012756,0.477306756072527,0.281006060157216,0.999999493535918,0.0155182117048042,0.991074116918507,0.999999785311215,0.574484190329629,0.999956114134639,0.946146609972885,0.999999887418751,0.394019484174629,1,0.999990204963482,0.499281455215428,0.998831254616589,0.0391133158920672,0.819545879369034,0.999877826511521,0.995153239575003,470.851898684211,350.7495,639.317125,330.97034,372.8698,330.8913,419.051357142857,16.4604022702809,NA,83.8376073693997,50.3321314845259,NA,NA,19.153900782396,386.400675,350.7495,583.648225,235.7882,372.8698,330.8913,340.20865,550.6206,350.7495,723.8669,439.6862,372.8698,330.8913,470.4124,76,1,4,5,1,1,35
"ZNF282",0.856151143310379,0.998972919155312,0.809677826663978,0.069158602927239,0.999999999941394,0.228205406595937,0.857639333855759,1,0.811227558777559,0.999999999894498,0.987570854450781,0.999787945381395,0.969585844926337,0.998703270425397,0.999795647458766,0.0363345498043143,0.994857116452411,0.630773615168693,0.774584308294997,0.994996662776422,0.999999488571308,1242.81790394737,818.8437,1324.588575,808.29126,819.9302,990.232,1034.64402571429,41.6615317287646,NA,52.1500392332926,79.1956371292169,NA,NA,44.4795622992825,1061.551775,818.8437,1250.248675,678.0432,819.9302,990.232,877.15245,1442.716775,818.8437,1366.00585,912.3897,819.9302,990.232,1163.4283,76,1,4,5,1,1,35
"ZNF160",0.966748667574371,0.971189443620232,0.87134381915763,0.619237304627812,0.999999325035182,0.510951343964237,0.995722149250748,0.99999140217375,0.957090068131331,0.999999406088528,0.985099101003557,0.999999924354787,0.917476241897342,0.999999999999178,0.999999763273209,0.016275058985061,0.999982758663903,0.308775508287646,0.999995682885613,0.999999996576389,0.99999987277641,687.50265,379.015,840.22415,429.5888,479.0911,424.2979,459.718448571429,41.7290942372152,NA,194.456591653735,51.7474867470392,NA,NA,42.3375189574963,458.354675,379.015,714.83,336.7463,479.0911,424.2979,318.8509,806.3824,379.015,1036.4556,499.8076,479.0911,424.2979,611.43995,76,1,4,5,1,1,35
"ZNF415",0.902010636793905,0.628159345872648,0.999953867087178,0.266298062975986,0.999999703919205,0.999961926552726,0.999970181888248,0.947166006264903,0.950477539949411,0.892282635464977,0.998897408849593,0.998998228260532,0.999895555986307,0.998754091621685,0.998166440550494,0.000399458639465555,0.99996576408282,0.999999970208501,0.999943096453624,0.90807818120077,0.999644146682372,194.919085526316,79.6574,110.767125,92.69958,220.9294,146.5201,106.485417142857,11.6240039989701,NA,35.1495510646621,20.8718101037596,NA,NA,16.0700067666934,133.7431,79.6574,106.936675,77.8663,220.9294,146.5201,15.9061,243.844225,79.6574,146.31885,120.3008,220.9294,146.5201,191.64855,76,1,4,5,1,1,35
"ZNF439",0.999987552884293,0.949759087926084,0.999973830873571,0.593576260545891,0.998496347179267,0.999568305004435,0.999999730099788,0.999999981022369,0.999829008360736,0.996013436787506,0.969987028966163,0.998986856506538,0.999833178894204,0.999999870771485,0.997674467252825,0.000315085063186782,0.993461396727659,0.988402730809792,0.999979885523289,0.985739209094913,1,288.026963157895,233.833,165.586275,99.45996,259.5305,72.0391,71.5466057142857,32.8589309207662,NA,90.5957380767014,31.1716743575574,NA,NA,11.1935353913495,101.60255,233.833,32.993975,32.8656,259.5305,72.0391,15.24765,350.340325,233.833,251.50525,132.5142,259.5305,72.0391,112.94375,76,1,4,5,1,1,35
"ZNF440",0.73529630042873,0.247372173738412,0.999934306276033,0.0663783857598487,0.999997682267107,0.999989086620975,0.931542425580386,0.999930057068308,0.999999967560433,0.999989246644345,0.873502363167302,0.999995890269401,0.999999994353493,0.999999986820887,0.99999977586377,4.72334752144032e-06,0.999689055195635,0.999999757870348,0.999393391172788,0.999999999910427,0.999999550544857,907.570864473684,163.1692,328.691825,255.4021,374.7861,294.2613,359.13498,66.9578258328589,NA,97.3710652538899,58.2459339674196,NA,NA,39.9900272504571,504.280375,163.1692,253.2536,149.1594,374.7861,294.2613,190.90165,1159.89625,163.1692,420.997675,334.7441,374.7861,294.2613,446.98745,76,1,4,5,1,1,35
"ZNF562",0.844179645603345,0.999885310250396,0.833597850678705,0.249757262335832,0.999985393247912,0.522380323194479,0.999997883706823,0.983079821143172,0.999930825460177,0.982881374183844,0.916432336024176,0.999999602051337,0.902682142656706,0.999999990057935,0.993157984655504,0.808012513890062,0.947305328648152,0.977532462797652,0.659951438925136,0.999999836540544,0.979453572832483,637.577219736842,265.0964,685.765425,337.63032,589.4189,316.2393,557.812331428571,35.5719897183968,NA,181.302001020969,26.9382245346162,NA,NA,36.437670110777,448.4909,265.0964,548.979175,320.8927,589.4189,316.2393,404.20975,750.303375,265.0964,807.75855,327.8638,589.4189,316.2393,680.8587,76,1,4,5,1,1,35
"ZNF561",0.716827295361862,0.93517691844915,0.971952072522583,0.240662327481478,0.999430548802981,0.986320528050989,0.999808246733593,0.980069539309881,0.999998301110156,0.995067162580268,0.975899169460203,0.999073156186156,0.999945133005284,0.999997168725601,0.999815025229931,0.0104822940046047,0.982101926954237,0.99990330319107,0.989808894961261,0.999850299740611,0.999998742512907,984.001976315789,369.1649,766.739075,559.51666,839.0938,636.7521,699.158131428571,51.865657078749,NA,202.483583161711,62.7282165459181,NA,NA,43.1791043077096,694.6557,369.1649,601.440975,482.872,839.0938,636.7521,545.81205,1231.544925,369.1649,934.9433,554.8288,839.0938,636.7521,812.6919,76,1,4,5,1,1,35
"ZNF584",0.994487282755688,0.82562004699843,0.887567582129682,0.994568140637832,0.999894985145997,0.752397277067973,0.997666649530354,0.976240370709754,0.999999816962342,0.985042585441789,0.968803809742563,0.919738268484931,0.999993104252128,0.920272170902093,0.999977484309881,0.999994536755487,0.996258760737549,0.805474709548301,0.997978066725352,0.996712704771269,0.962878500934108,214.996856578947,131.9058,301.87815,176.98792,286.0858,330.8913,209.899468571429,16.7111469003608,NA,68.9397632995949,23.038734845221,NA,NA,11.6198410627741,147.97435,131.9058,241.814725,189.3036,286.0858,330.8913,164.55145,240.56265,131.9058,392.381525,195.9717,286.0858,330.8913,250.83085,76,1,4,5,1,1,35
"ZNF274",0.999856978007312,0.999999177059824,0.999760717505681,0.969053963908264,0.99999999074334,0.989549217295125,0.999904658430312,0.999999999998254,0.99982804322018,0.999999953084323,0.999551932862456,0.998037277830903,0.999920798944294,0.986974376810345,0.998347889180357,0.99999712866591,0.999928434296655,0.999992495267952,0.983551023753149,0.999954703918467,0.999310618184356,490.198014473684,385.8672,512.458225,363.408,392.8547,617.2161,479.2678,35.965099864022,NA,128.537378957513,53.1426744698176,NA,NA,48.1636344690986,303.081125,385.8672,350.537175,295.3074,392.8547,617.2161,327.1695,606.2209,385.8672,649.4366,356.3256,392.8547,617.2161,554.88125,76,1,4,5,1,1,35
"ZIK1",0.999980337950451,0.897397315202369,0.999905768370349,0.748282950765496,0.999658930024192,0.999999743797625,0.952322874116129,0.998202640432872,0.99982604766104,0.999946887699661,0.661156514773326,0.832360911914272,0.410625186230632,0.342231517219652,0.499890850620145,0.610421516865473,0.999999914952175,0.998909815189553,0.991690268113426,0.994833540879394,0.442073068818173,128.771386842105,100.2141,58.8287,49.64488,12.867,317.4603,88.6662828571429,14.5854086705608,NA,53.2343408372046,8.6529336200736,NA,NA,15.3366896195982,49.9406,100.2141,5.029825,48.3818,12.867,317.4603,16.6277,160.887025,100.2141,60.070475,52.585,12.867,317.4603,131.15645,76,1,4,5,1,1,35
"ZNF540",0.808917449846329,0.99999917099815,0.84449878997286,0.947262973143804,0.614595605511601,0.996870583943874,0.957414643397755,0.999951409936502,0.963562782536692,0.835359623327135,0.992975793937102,0.75835451157393,0.997887571550319,0.999994185438691,0.897404997279291,0.00502278808245038,0.342486392579975,0.845773486839361,0.996297679697821,0.598898805851363,0.999999988118211,42.8688631578947,93.4261,40.167275,25.70366,78.6449,17.7045,15.0768457142857,5.03306772331235,NA,12.3884747614718,6.63299600509453,NA,NA,2.15384842536199,12.5225,93.4261,24.773575,13.3758,78.6449,17.7045,6.50035,58.423525,93.4261,49.501,31.9354,78.6449,17.7045,21.43605,76,1,4,5,1,1,35
"ZNF570",0.999998789924127,0.0032331434838101,0.472215209915638,0.999049024866198,0.999999995589236,0.0214645193949079,0.999998628286455,0.999989457041559,0.658542918055352,0.999853446903359,0.999993295931726,0.999975343225056,0.686432584230635,0.999705604042639,0.999999999853357,0.113151073441684,0.999731486161077,9.33591568641479e-05,0.993466908042639,0.992581848380456,0.989428323292075,56.3336921052632,50.1071,135.904575,47.45476,62.6925,64.6337,34.4529342857143,4.95350880238381,NA,45.0521210452104,9.61060516032159,NA,NA,4.04457344666006,28.1964,50.1071,85.21055,38.0259,62.6925,64.6337,18.3016,70.93105,50.1071,159.578025,50.9971,62.6925,64.6337,49.5236,76,1,4,5,1,1,35
"ZNF57",0.881861860236156,0.479031932250421,0.432177619339642,0.998849733833965,0.96887201783435,0.54972319819401,0.999994026723156,0.990441434227578,0.938940687870245,0.999999999983892,0.926519731710248,0.999999952252107,0.506090000806074,0.984306814302125,0.995300438417746,0.00965410503662811,0.998771724213527,0.0261701070045508,0.944020129884887,0.998596628068981,0.999764210704581,143.035247368421,74.0899,197.641825,130.22992,131.6816,81.1966,102.546588571429,5.51027275734309,NA,64.4593045856243,58.2390898470297,NA,NA,7.67763658360077,109.8846,74.0899,129.43545,65.7077,131.6816,81.1966,69.87125,163.790175,74.0899,225.608125,93.6309,131.6816,81.1966,126.25795,76,1,4,5,1,1,35
"ZNF556",0.999941786825981,0.99995833431203,0.999686992487438,0.88228306800636,0.999981751721305,0.938558826451101,0.998131006407587,0.999997539635479,0.996165868484052,0.999999999995571,0.999999974224463,0.999967366170703,0.999999997345602,0.996945539131291,0.999400763865173,0.96126402498238,0.99999990327395,0.995108668290971,0.986966056993877,0.99986186735055,0.999963729171226,14.6906855263158,8.137,17.846325,2.2773,2.7377,16.4835,10.3897657142857,2.40113963411288,NA,8.69303336081783,1.33136398141154,NA,NA,4.28975007325493,0,8.137,9.8966,0,2.7377,16.4835,0,23.369,8.137,22.208025,5.2881,2.7377,16.4835,10.03045,76,1,4,5,1,1,35
"ZNF554",0.984698512632486,4.93397621093017e-07,0.0126465035654376,0.671762095297297,0.999999998166021,1.94959008403828e-06,0.995676749403239,0.949163701486304,0.313112345549098,0.868234692885122,0.995396676625835,0.999999798589027,0.0197917057078582,0.999999931765968,0.971524283061044,0.014988963147458,0.999999881917118,1.77383263633146e-09,0.99999989671027,0.844454378665134,0.999999997525868,116.736772368421,63.8116,319.169625,67.58382,158.5107,74.4811,70.8098914285714,8.38764721017103,NA,72.6569629645521,12.2728015888957,NA,NA,5.46452429461244,73.275275,63.8116,228.370425,45.3074,158.5107,74.4811,45.6975,131.68225,63.8116,408.06185,90.4194,158.5107,74.4811,88.72995,76,1,4,5,1,1,35
"ZNF738",0.999857504845756,0.831196456192649,0.967501353253903,0.467498234034013,0.998895216929677,0.229320329712061,0.724458393990477,0.979580509345054,0.423262727989595,0.996800429200452,0.999425450837992,0.999999991887356,0.950418575638267,0.999633794448725,0.986669222038517,0.00011917523580951,0.996305211649877,0.033926133153152,0.999998009213781,0.997631543745469,0.998532942915967,399.403046052632,314.3469,567.317775,182.31508,22.7226,291.2088,162.690688571429,31.1773817304085,NA,288.305041766819,24.1677915096808,NA,NA,17.4750537555912,221.12865,314.3469,115.543575,160.2832,22.7226,291.2088,85.0502,497.12175,314.3469,876.831,212.3894,22.7226,291.2088,239.4788,76,1,4,5,1,1,35
"ZNF596",0.999999996055333,0.0208535864538415,0.765532507877479,0.863463352040069,0.996981477296916,0.0154990327538416,0.628243457856128,0.908848807373942,1,0.369688708016844,0.93600474116263,0.984273133838311,0.176643582080441,0.999382478103677,0.446391387853243,0.1560039308216,0.997521549660131,0.00102789088355026,0.99999920953563,0.313347038580426,0.997979319105184,48.9218934210526,50.9636,106.820775,28.8823,106.7689,12.21,31.2327571428571,4.63154002691134,NA,7.89738643353768,5.62559770726631,NA,NA,3.10900431994717,24.000025,50.9636,97.048025,18.0418,106.7689,12.21,18.20755,59.3303,50.9636,118.77105,34.8881,106.7689,12.21,40.54155,76,1,4,5,1,1,35
"ZNF621",0.962808524220064,0.997200832802621,0.919165661667768,0.998901645994848,0.994086907346465,0.986006466971886,0.297483652581468,0.276479046216726,0.601677650144435,0.282694860958924,0.909206648485343,0.999999212452981,0.847358377256305,0.978487351786435,0.209666885587552,0.00157972558902153,0.999999677081068,0.333841036758688,0.865649190593053,0.0479004086065387,0.999901965030309,600.545806578947,375.5889,670.646625,547.13122,1122.7158,327.8388,405.086374285714,30.5123926746213,NA,138.300965958108,66.6866338102651,NA,NA,25.2306456317577,428.952025,375.5889,557.2231,459.5469,1122.7158,327.8388,305.91095,682.48285,375.5889,780.566275,657.3126,1122.7158,327.8388,502.92435,76,1,4,5,1,1,35
"ZNF680",0.994211477255956,0.923015471086388,0.924122879143722,0.118101096847424,0.998670832919917,0.112227278519569,0.966044805798652,0.999995570015417,0.825383677999156,0.99997237765161,0.987843306914019,0.999999988956752,0.893421324832219,0.999568094840792,0.999999710457029,0.000918973539632217,0.999995726149996,0.10319028592257,0.987911686788968,0.999999981346407,0.999999943118014,316.526315789474,217.9872,400.572875,135.72262,177.9481,203.2967,189.446294285714,18.262391779116,NA,125.658573351107,29.4505298389757,NA,NA,18.4782888957861,201.380375,217.9872,238.0631,86.5696,177.9481,203.2967,121.6555,419.4893,217.9872,506.478525,167.8675,177.9481,203.2967,222.4389,76,1,4,5,1,1,35
"ZNF483",0.9999999997568,0.00109855156435357,0.495500136169637,0.999970881740753,0.999999981318245,0.0483635444519122,0.0123769761863142,0.188879610973023,0.888149082800666,0.0399628198062041,0.999632385647989,0.999971360074084,0.71395666365568,0.999971597120232,0.312385576637524,0.805744155602065,0.999982208952399,0.0106694492857825,0.999873620180503,0.0312232081588152,0.999999672488166,7.02953947368421,7.2805,21.3391,7.8439,30.3881,9.768,8.92639142857143,0.670266406470131,NA,2.81601243457245,1.56127817252404,NA,NA,1.43974212085389,1.99805,7.2805,18.994775,6.541,30.3881,9.768,3.81775,9.779375,7.2805,24.624925,8.0906,30.3881,9.768,10.74045,76,1,4,5,1,1,35
"ZNF417",0.967292168795805,0.708865228259076,0.713675118810815,0.93154842331472,0.999689522877842,0.459836185363708,0.995905500458039,0.925514625950672,0.99999886106248,0.945918875920942,0.999372434086973,0.95763577446604,0.999921799940704,0.976579971113771,0.999999645407699,0.590551480105471,0.997507972154355,0.309989574743286,0.999934062892378,0.959442889944765,0.985113966973594,145.095955263158,77.5161,202.92595,108.87826,190.5414,177.6557,119.374937142857,9.10266698020804,NA,42.3397260505525,5.33161816352222,NA,NA,9.73309661658264,93.61795,77.5161,133.49735,111.9838,190.5414,177.6557,76.6711,174.617825,77.5161,268.8693,114.6595,190.5414,177.6557,138.05955,76,1,4,5,1,1,35
"ZNF791",0.998687469637262,0.444706434984048,0.822534217318508,0.999999997530457,0.998931483811356,0.766388393894534,0.976787503982338,0.957620468266415,0.999999734032573,0.987094080863091,0.993707906362156,0.999999755166116,0.739564348655843,0.995151572913676,0.927769926749033,0.809453826979485,0.999988307140295,0.190932637784518,0.995126061811338,0.91478154311989,0.999708246336588,189.513897368421,158.03,251.351975,191.0733,243.1045,147.7411,172.143385714286,7.22796823084698,NA,31.9695528580026,29.7117521428138,NA,NA,9.63210164796736,135.422875,158.03,244.675725,177.98,243.1045,147.7411,137.3749,233.111925,158.03,281.4678,220.5459,243.1045,147.7411,193.7583,76,1,4,5,1,1,35
"ZNF519",0.999991331368693,0.000297431679428861,0.497964836523101,0.848984247375878,0.989188264626976,0.000567170459614408,0.479748524932625,0.891229897642214,0.999831459680671,0.2520165032028,0.955870441747275,0.978174996757412,0.055468574127718,0.999827659109105,0.383366233268581,0.430882502701544,0.996285156510875,2.10702157849019e-05,0.999610672806704,0.25660437761109,0.997261441822822,58.8532118421053,68.0942,157.69995,33.18818,140.7159,16.4835,41.5779685714286,5.47344583688774,NA,42.6585640237592,5.93505830497056,NA,NA,3.84752938632068,30.187875,68.0942,124.6177,26.2925,140.7159,16.4835,26.913,72.0819,68.0942,214.44105,45.1128,140.7159,16.4835,51.01875,76,1,4,5,1,1,35
"ZNF25",0.979317822986615,0.999999858623488,0.991584461417177,0.997395790883588,0.998247196342108,0.999920686921764,0.998904880743734,0.999978039374187,0.999696234293816,0.999992397415652,0.696696870473809,0.600413336354137,0.761895127701363,0.622697630597121,0.759680708098011,0.165516190676669,0.828672271772529,0.933844145271013,0.664862699395428,0.954228504174706,0.938220472751566,172.583425,232.1199,176.4532,191.12742,207.2411,61.6606,136.775725714286,8.1888477369483,NA,27.3959911041743,24.2028951845724,NA,NA,11.7029201263008,123.561025,232.1199,152.6901,152.1036,207.2411,61.6606,91,212.71395,232.1199,195.5896,224.2787,207.2411,61.6606,168.06495,76,1,4,5,1,1,35
