"gene","T1a-T1","T1b-T1","T1b-T1a","T2-T1","T2-T1a","T2-T1b","T2a-T1","T2a-T1a","T2a-T1b","T2a-T2","T2b-T1","T2b-T1a","T2b-T1b","T2b-T2","T2b-T2a","T3-T1","T3-T1a","T3-T1b","T3-T2","T3-T2a","T3-T2b","T3a-T1","T3a-T1a","T3a-T1b","T3a-T2","T3a-T2a","T3a-T2b","T3a-T3","T3b-T1","T3b-T1a","T3b-T1b","T3b-T2","T3b-T2a","T3b-T2b","T3b-T3","T3b-T3a","T3c-T1","T3c-T1a","T3c-T1b","T3c-T2","T3c-T2a","T3c-T2b","T3c-T3","T3c-T3a","T3c-T3b","T4-T1","T4-T1a","T4-T1b","T4-T2","T4-T2a","T4-T2b","T4-T3","T4-T3a","T4-T3b","T4-T3c","mean-T1","mean-T1a","mean-T1b","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T3a","mean-T3b","mean-T3c","mean-T4","SEM-T1","SEM-T1a","SEM-T1b","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T3a","SEM-T3b","SEM-T3c","SEM-T4","Q1-T1","Q1-T1a","Q1-T1b","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T3a","Q1-T3b","Q1-T3c","Q1-T4","Q3-T1","Q3-T1a","Q3-T1b","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T3a","Q3-T3b","Q3-T3c","Q3-T4","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF189",0.089321378450562,0.0587807770930593,0.999999547325603,0.00186219796523301,0.474370605527319,0.726742480179572,0.382810194438099,0.999930468501725,0.999994378828582,0.999997257801484,0.664513699001081,0.999715693376463,0.99991929714893,1,0.999999969750971,0.606772955270832,0.999818843109235,0.999960048223991,1,0.999999998709932,1,0.000254351496709937,0.0775183789710797,0.2721722232765,0.999999999905962,0.99998198130257,1,0.999999999950982,0.00302659195524746,0.607360816488343,0.827881403163612,0.999999999994396,0.999999449611348,1,1,0.999999955841874,0.426249237876657,0.946151967171368,0.961309535400563,0.998270267597882,0.994557862891004,0.999711019960565,0.999190392266425,0.998665244472197,0.9977031770566,0.0193631625718221,0.696106313447643,0.79931264068041,0.999635289132297,0.997930432012312,0.999998932667666,0.999983455445936,0.999787940057405,0.999240281262402,0.999988088772371,2138.93326190476,1414.37819285714,1366.65892410714,1049.46607272727,1205.35385,1036.4265,1091.69132,1023.53643636364,1072.73984423077,389.77665,796.339145454545,469.418645064766,89.5921047304813,110.677847977316,97.132909543125,226.465701824335,134.350609491639,311.47137388151,67.0773629331702,123.375240800848,35.00215,176.684626744844,1054.2129,734.32845,700.96585,554.6091,669.204025,983.669875,680.9728,559.842,608.07725,372.275575,500.0281,2440.5128,1632.625525,1669.18025,1253.9379,1562.41885,1153.749775,960.7251,1176.0812,1208.621675,407.277725,759.62375,617.528972222222,1248.41975290807,595.08745,943.9589,531.0391,725.547375,635.8404,1511.8983,16.5909619437879,45.2494498738826,2.02163754101373,1.5862524071042,1.01552435992335,0.665622353327,"KIRC"
"ZNF434",0.940681018923825,0.994836224564764,0.999753637095722,0.997053064510461,0.999974543797242,1,0.999303565178188,1,0.999999998785397,0.999999999375664,0.999999842908577,0.999999930857695,0.999999999990511,0.99999999998954,0.999999997236233,0.999513318250378,0.999999999996521,0.999999913718008,0.99999993814152,0.999999999972693,0.999999926292176,0.977020331337491,0.999999868138064,0.999999273762563,0.999999936786878,1,0.999999996592441,0.999999998876637,0.910331496447528,0.999999507926187,0.998186007160964,0.999520243346429,0.999999991609548,0.999998616935686,1,0.999946972461091,0.998601590168351,0.999997510729923,0.999972284582266,0.999975534691006,0.999997717451034,0.999982456865842,0.999999908200036,0.99999214831475,0.999999721600821,0.998842485358435,1,0.999999993930455,0.999999996891589,1,0.99999999413907,0.999999999990261,1,0.999999995582389,0.999998073684978,300.290219047619,277.232853571429,283.507166964286,283.387969090909,278.91412,287.859325,273.70994,280.011070247934,273.072884615385,255.6632,278.334327272727,28.2267747171881,4.85349970432409,7.77679137779836,10.7400986361301,14.2436525740088,11.227624860389,23.3733384433333,4.71210519021396,8.21561683491738,14.947,23.5031636003523,241.4159,235.8281,243.41725,242.6584,249.63145,275.228375,248.1657,241.5211,240.208775,248.1897,249.8075,327.9517,307.890625,301.4382,307.0118,317.034975,303.0521,273.8693,309.0909,301.2136,263.1367,308.19475,289.345340277778,280.335780300188,289.7488,270.4342,264.198375,311.39635,241.3434,307.5346,4.08809211488195,2.9673745104655,0.968862259993747,0.933340189847206,-0.0456365179454032,-0.0995250751699566,"KIRC"
"ZNF287",0.99639913056097,0.858550979346611,0.969962563462017,0.664288516373779,0.80935406489269,0.999815703106143,0.984282286841392,0.99983499998522,0.999999999493434,0.999999999909111,0.957293174440779,0.995333042316433,0.999837549800294,0.999996685769301,0.999993381478102,0.99174680164015,0.999841130456182,0.999999875939334,1,0.999999999894397,0.999999938796619,0.302706917419144,0.116983483134687,0.911750698617106,0.999986612003976,0.999998330975932,0.999999950918017,0.999999999995803,0.241787106957036,0.1776616526773,0.838908573420026,0.998573393850692,0.999905703313841,0.999999999989828,0.99999995385933,0.999989874159918,0.544948232260228,0.712081922611163,0.847870354766622,0.91930527868344,0.930939448286234,0.996475063534441,0.976014385782381,0.949170926707321,0.974302964911698,0.530398175734837,0.754099743001586,0.967369892203016,0.998147409468367,0.999312268986683,0.999999999997161,0.999992573199304,0.999853791160077,0.999999234554705,0.995109703068856,148.3295,137.018970714286,128.934936607143,123.285530909091,125.9241,111.7168,121.65632,119.079457024793,114.915348076923,69.9678,108.546136363636,11.8226545323153,3.8617460910695,3.76252842951521,9.04888124756747,11.3919745301486,18.6955840042954,11.7753440855628,4.44052693820078,7.65960312323056,12.9386,19.6480528170016,113.8462,113.202,106.432,86.06595,113.70265,86.193975,100.8584,96.8641,89.087975,63.4985,57.43935,191.627,156.27395,148.9379,137.3582,138.6104,137.785475,139.0157,141.6915,128.490575,76.4371,141.1216,201.553956944444,126.812877673546,193.38255,122.9248,166.4717,246.1514,99.1879,147.3443,5.985700125277,2.15639514162366,0.629175827634583,0.635656112715444,-0.6684648501058,-0.65368161028416,"KIRC"
"ZIM3",1,0.999999997463928,0.999999552945914,0.923397569553301,0.34905241118925,0.234767421871118,0.999999999988128,0.99999999984268,0.999999930121624,0.996708115835175,0.999999999976596,0.999999999976061,1,0.998527048306766,0.999999998403736,0.999999999941514,0.999999999929743,1,0.996505366507263,0.999999996574529,1,0.999999980068528,0.999978542622617,0.998567273184182,0.678209767405087,1,0.999999978224832,0.999999937250985,1,1,0.999999835855385,0.681726388245131,0.999999999985327,0.999999999934804,0.999999999818797,0.999999660195929,0.999999999999001,0.99999999999932,1,0.999921605903607,0.999999999890287,1,1,0.999999999235394,0.999999999997574,0.999997208501765,0.999980738279066,0.999833723303361,0.999893304443829,0.999999980539357,0.999998715283964,0.999997240919372,0.999999869165385,0.999993385386078,0.999999911865116,0.050247619047619,0.0468121428571429,0.0151553571428571,0.309338181818182,0.08332,0,0,0.0932256198347107,0.0529692307692308,0,0.162563636363636,0.027531086861295,0.0185002674758547,0.00753748887098279,0.265641519544033,0.0555479168526297,0,0,0.0379147670797543,0.0237051679803759,0,0.0705459879314419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36065,0.117763888888889,0.0806303939962476,0,0,0,0,0,0,0.0362224264731009,0.0293459188754766,0.684678425254137,NA,-0.546501542175815,NA,"KIRC"
"ZFP14",0.992798752391538,0.999823545693348,0.999863721803478,0.949041807272482,0.999846887244664,0.984814917959995,0.999999999558515,0.999979195858629,0.999999961637999,0.999031798627525,0.999893537259537,0.999999998058574,0.999999411684828,1,0.999993555132193,0.997895030906227,0.999996524770218,0.999914118053592,0.999999998102236,0.999787745915417,0.999999999942073,0.806826467116773,0.963932753985292,0.713283769849745,0.999999754807845,0.993834547329137,0.999999999996353,0.999999999999624,0.667292803579407,0.880099153739528,0.605972764054687,0.99944340576451,0.972629368075083,0.999999947915464,0.999999999995832,0.999966142932766,0.818334571042594,0.935164971066838,0.895732869949236,0.971399245222301,0.89642186704516,0.992779277804037,0.996190987870003,0.980489512359998,0.992625088576646,0.227326871968765,0.401946837344234,0.25242876561956,0.717860418071605,0.581446384356632,0.992324819857718,0.996377998035069,0.772088007363504,0.940093091377384,0.999999294512404,265.526957142857,245.654561428571,252.437372321429,237.030585454545,259.95456,237.116075,229.18354,232.554898347107,224.924619230769,163.54785,187.130327272727,18.7062756931611,6.17490335680265,7.84594295337509,14.2032219728142,24.7848407221664,38.7636122061738,35.9558392438085,6.23638383659718,10.9017310344008,34.06485,25.0698894660365,215.5947,195.16,194.598575,180.86505,195.836075,177.59215,203.1474,180.6557,170.64945,146.515425,139.069,327.0164,291.60565,316.51935,282.6177,327.94525,292.656725,238.2391,274.6782,265.34365,180.580275,230.75855,229.4937,240.46899249531,225.4109,231.2925,201.6345,261.574525,186.9266,286.7327,6.05666491193347,3.46737029629641,1.04782393806588,1.02609279320565,0.0673963265913049,0.0371612048671576,"KIRC"
"ZNF473",0.904655575806529,0.215664476059977,0.531607350124811,0.0770136516957129,0.201441522522303,0.997296797241831,0.91264008254549,0.999845694949387,0.999999999911376,0.99995087961578,0.966347617181204,0.999801463021849,0.999999999884029,0.999999999957315,0.999999996651806,0.355446696351327,0.747310972859754,0.976921058736367,0.998456160801313,0.988590049594125,0.999722456691657,0.0207031855979559,0.00810924204006813,0.92487843666219,0.999999993682367,0.999649240934046,0.999999996714847,0.999192446856656,0.0626987144432206,0.160064821881583,0.992280100250926,0.999999999985828,0.99986538297158,0.999999999262254,0.999114828383645,1,0.334994940382169,0.619181980444354,0.857798316039921,0.942346630553944,0.886349461515375,0.973557088186172,0.999713011110474,0.952318889385084,0.951280280755162,0.981222032618436,0.999999962375979,0.999962285230209,0.994522932149816,0.999999926289022,0.999996476435859,0.948652017647962,0.981846873634824,0.990783154555893,0.794109667858426,263.853728571429,242.583221428571,226.418350892857,217.241803636364,229.43491,221.6401,192.88568,214.95712231405,215.770994230769,156.8886,237.311681818182,15.5576579109318,4.5136368563938,5.90112589401921,8.88500750688335,18.2001334916133,20.2818527618082,19.4227905660438,4.7719762171195,9.06559862504501,54.1035,21.3021574484234,212.8205,204.830675,186.779775,173.24075,199.075575,210.397225,178.8269,174.4637,179.20975,129.83685,195.1359,313.3281,278.9147,261.337375,255.1326,266.037075,240.057625,208.2699,238.722,241.28485,183.94035,260.7179,170.878654166667,227.185705440901,171.6274,222.9622,149.414875,187.70305,185.8073,258.2829,3.43310947172033,2.60390044984353,1.32951483348713,1.29910608679034,0.410899873531751,0.377519248058297,"KIRC"
"ZNF614",0.99926094805899,0.890313189339624,0.000507499515875365,0.834170871567933,0.00442520857269446,0.99999952649181,0.969742552583213,0.578486123934597,0.999999558842973,0.999999999697722,0.98207094311772,0.850745469651099,0.99997845164088,0.999998236162709,0.99999997914506,0.999771659953977,0.982787119982868,1,0.999999999682597,0.999999984844895,0.99999686364175,0.892045293176051,0.000373669832478551,1,0.999999117699668,0.999999413021499,0.99997571028938,1,0.992429066370393,0.131933635985159,0.999963169293992,0.999187643855515,0.999919680149913,0.999716283838118,0.999999999851353,0.999969912317813,1,0.999999867348395,0.999995357505133,0.999979133827217,0.999960297269385,0.999776862782568,0.999999473612757,0.999995743071221,0.999999853154076,0.999885336887432,0.950167681800888,0.999998672288876,0.999966208010938,0.999967849710526,0.99979585692685,0.999999998812798,0.999998925044403,0.999999999999325,0.999999981455143,359.4582,391.445792857143,296.258486607143,286.006916363636,275.85828,249.0758,299.86404,296.802400826446,312.734551923077,352.5263,318.138481818182,43.8879871804808,16.748634542962,13.7284422995881,19.4434535577583,27.1836289152285,53.8451488864286,59.7038163714984,13.8373185286497,24.6143603080975,219.9003,58.9974791990869,273.0242,282.85545,198.94655,203.3619,255.382375,197.8262,253.171,200.8549,194.48285,242.57615,237.96375,438.4787,460.550925,359.977425,369.1738,323.66105,304.66235,380.66,352.7088,392.125375,462.47645,355.2979,284.952331944444,324.361082926829,283.90005,307.1994,248.4575,325.099225,216.3751,392.9571,6.56891210026208,7.45294476338659,1.13829945069573,1.08206884782162,0.186880135152265,0.113792295145211,"KIRC"
"POGK",0.999533176076156,0.992854663208812,0.999967072910111,0.999997333947642,0.999998358804994,0.998899623955178,0.999999086013911,1,0.99999992315902,0.999999999996469,0.957731316917826,0.769945896251764,0.68096185634123,0.859974559610656,0.916471690266673,0.99992271134576,0.991650149909153,0.97720093685768,0.997924339170303,0.998883007439962,0.999919191651996,0.999999307568072,0.999744187752727,0.977592837033751,0.999999999971279,0.999999999462512,0.865951589959227,0.998400213422641,0.984354670037082,0.999546013354358,0.999999920512259,0.99601184216279,0.999997273828186,0.637867462894326,0.964413034160934,0.969877391495997,0.998698993369918,0.999903038278496,0.999980841020148,0.999699282115945,0.999922635219046,0.883457880244376,0.987743146712899,0.999524673981041,0.999995519669177,0.984565268532981,0.99915871045929,0.999961801257306,0.996237337414373,0.99989170558605,0.635014316889466,0.948969134183553,0.990613544553794,0.999998945175579,0.999999982517307,1312.52575238095,1248.782815,1222.96050357143,1272.43331090909,1258.77958,1574.15445,1423.63936,1280.39022231405,1204.68565576923,1085.79905,1157.56885454545,98.8213716212101,23.3889996286333,28.1657626860041,56.7424426763003,123.49631263676,115.324516584842,234.127496796819,40.7293414197417,36.2151873973502,241.63455,76.2977443895468,1022.0879,1092.201025,1023.4,1057.54615,1050.32645,1482.773375,1060.804,1062.1162,1053.29315,964.981775,1023.5528,1640.7577,1415.6448,1363.992175,1511.07865,1260.2182,1690.780575,1651.9144,1377.5174,1352.73745,1206.616325,1365.29975,1477.42712638889,1251.13906829268,1486.0515,1215.0039,1325.7904,1625.08175,1049.2162,1406.9686,32.214418197595,15.2581825972556,0.846836399539179,0.817605513671632,-0.239844812898902,-0.290523169502362,"KIRC"
"ZNF514",0.999995857761888,0.999999999989688,0.991522945275192,0.99999999085321,0.999999966616413,0.999972227644467,0.979499335095767,0.797897105675696,0.962156272002353,0.90052838494055,0.999998937533701,0.999904951236833,0.999999491796933,0.999980159487726,0.999998209301847,1,0.99999997118523,1,0.999999999709406,0.999146106691833,0.999999939084674,0.999980705831448,0.710000459126574,0.999612024845697,0.984208478188875,0.994188914706915,0.999999999643672,0.999999992559123,0.999999987758128,0.999999984165779,0.99997044060408,1,0.900466535873713,0.999978894269153,0.999999999620592,0.985005810701265,0.999996967542186,0.999937073456441,0.999998252186497,0.999979153673357,0.999999999629099,0.999999999984966,0.999999462261977,0.999999963453608,0.999978130583717,0.99999999997272,0.999989644624792,1,0.999999743447574,0.99695112907502,0.999999959328758,1,0.999999991383737,0.999999699841847,0.999999586285794,272.377952380952,256.442157857143,276.74965625,263.044721818182,341.55376,304.633125,275.04512,291.306241322314,262.688798076923,321.15875,279.9172,24.5664954499829,11.3854903539957,13.6627305173133,19.1855061486238,54.0081585539778,71.0400749960703,72.340930709816,14.4603607608202,22.9295274728613,34.68665,45.4272482436638,201.6129,153.99245,173.216875,167.3793,250.597275,267.716625,157.3677,170.0242,151.76175,303.815425,201.862,357.3655,331.186175,341.296725,349.3777,385.634,371.1508,356.2814,396.2071,342.154875,338.502075,326.4899,158.915756944444,273.224677673546,149.3343,233.7283,131.028,190.270825,165.5194,355.8454,5.31806015978367,6.35081596149701,1.71930513957192,1.56513473461891,0.781825614786776,0.646286856902078,"KIRC"
"ZNF300",0.90318395008536,0.711054997179273,0.999725952427166,0.383546988353905,0.899220109389718,0.99730290342956,0.999999755677328,0.999804351456835,0.996582724655628,0.951217672389667,0.960399415756025,0.999703103632452,0.999979074365442,0.999999993469743,0.995163805285305,0.801062133354483,0.988568754834155,0.997726670789776,0.999968846372461,0.95735696849757,0.999999997784169,0.999997698246615,0.587986062666623,0.21324771545606,0.0703987914543173,0.999999999999768,0.977481026697075,0.836728482839996,0.999999999999132,0.377546840926076,0.139705445688534,0.0427715491612712,0.999996223523589,0.931102427961536,0.698077796042234,0.999509425322085,0.999999999992903,0.999921193259889,0.999582668360596,0.99664384679103,0.999999961079119,0.997194530202021,0.986711809578696,0.999999978725381,1,0.999998128975496,0.999901758154894,0.997555985759569,0.956095984776299,1,0.996237389878288,0.962777650574091,0.999999999671479,0.999976850987343,0.999999876223288,175.293919047619,134.410379285714,124.007183035714,106.41922,160.28576,92.424425,76.17152,163.656931404959,178.18285,185.372,157.362045454545,39.4096585847354,6.63287048920564,8.35478353664179,13.2521238984477,40.4623813052794,25.842130860521,26.1870268956863,12.3440128113982,21.9285633774935,71.2593,29.4965548812195,67.8098,81.74255,65.882675,46.84985,85.334,76.15925,35.0501,76.5343,80.729025,149.74235,93.5285,184.092,171.327925,164.149375,145.96725,253.603975,123.240975,99.5992,211.5052,217.72435,221.00165,181.0219,107.914779166667,142.047629268293,100.07095,114.5565,75.3394,136.726925,69.6584,177.2018,4.4111255408749,4.95493770988007,1.31629449057122,1.1447527978899,0.396482294967385,0.195036091106194,"KIRC"
"RBAK",0.999970783575708,0.999839355318503,0.999999994865531,0.999753627789565,0.999999885606155,0.999999999985339,0.982465092214867,0.99571309950525,0.99817594546004,0.999322688105597,0.999990952145083,0.999999971041027,0.999999997265656,0.999999999720504,0.999999901727734,0.999787697619888,0.999994264002907,0.999998643779965,0.999999657071312,0.999999998914844,0.99999999999562,0.99997306917604,1,0.999999996552381,0.999999910862399,0.995910535344678,0.999999972033177,0.999994456867258,0.99995918693034,0.999999999993748,1,0.99999999985221,0.998342543882757,0.999999994610087,0.999998206715823,0.999999999995406,0.981640221156985,0.992833235839191,0.994851522125844,0.996237566399958,0.999975828242457,0.99976463169705,0.999904027891023,0.992909642655774,0.994685771526984,0.999924970125029,0.984972948276828,0.975198777909781,0.973750413929355,0.885657754630554,0.998645379720721,0.991730984588806,0.985543737612009,0.985729735531613,0.930051777813843,560.9113,535.609836428571,529.988754464286,525.939741818182,473.42155,508.81805,494.18096,535.573304132231,531.938005769231,391.34815,605.449854545455,35.4308791974445,14.1460079474654,17.7873416910873,39.0188279730493,41.5442009362324,115.963205595406,66.0650821092095,14.9104223531722,24.798726651479,23.70495,78.8176435014479,427.9133,426.811725,417.015575,395.1556,378.855875,373.0334,391.7688,442.4771,413.86165,379.495675,419.68265,623.3535,636.2476,595.6342,578.4908,561.979,651.06775,499.3526,609.7152,615.66205,403.200625,840.94465,423.679398611111,532.885747467167,433.6373,498.4408,365.50775,478.807425,419.2112,611.6197,11.4779570836723,8.19165848867248,1.25775704274046,1.14944171084914,0.330853267936504,0.200933307638452,"KIRC"
