"gene","Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","Cluster 14 (HNSC)-BRCA basal-like c8","Cluster 14 (HNSC)-Cluster 13 (HNSC-LUSC)","Cluster 5-BRCA basal-like c8","Cluster 5-Cluster 13 (HNSC-LUSC)","Cluster 5-Cluster 14 (HNSC)","Cluster 6-BRCA basal-like c8","Cluster 6-Cluster 13 (HNSC-LUSC)","Cluster 6-Cluster 14 (HNSC)","Cluster 6-Cluster 5","Low purity c2-BRCA basal-like c8","Low purity c2-Cluster 13 (HNSC-LUSC)","Low purity c2-Cluster 14 (HNSC)","Low purity c2-Cluster 5","Low purity c2-Cluster 6","mean-BRCA basal-like c8","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 14 (HNSC)","mean-Cluster 5","mean-Cluster 6","mean-Low purity c2","SEM-BRCA basal-like c8","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 14 (HNSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-Low purity c2","Q1-BRCA basal-like c8","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 14 (HNSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-Low purity c2","Q3-BRCA basal-like c8","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 14 (HNSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-Low purity c2"
"ZNF596",0.995876838671517,0.740845047386171,0.606988031400527,0.967808405367305,0.994679890721858,0.491612595796428,0.947279281497668,0.976181403520132,0.696818122508404,0.994499890451984,0.889365760536665,0.905850888371585,0.988258900444713,0.941773384526126,0.989137180214666,77.5481,57.65882,25.1371,48.7851957142857,45.0963688888889,36.5137,NA,18.3284574458518,4.40256127851407,4.86388710039501,4.61975402243412,8.89655492821318,77.5481,26.548,16.588525,23.432,20.7419,19.272575,77.5481,74.7161,31.8317,57.79535,61.0178,45.13685
"ZNF621",0.999090228224919,0.999788602222652,0.999955162485981,0.883666087763856,0.662544443382534,0.258802045642282,0.792403592115083,0.406708409624734,0.0970123796045175,0.901667951446201,0.994463436501385,0.999701938992883,0.993233964505456,0.716758585274109,0.407660997269199,281.876,388.49112,358.4351875,572.150158571429,624.839022222222,432.6241125,NA,92.1136520594987,57.0064713352586,27.8971300609655,49.8731287712408,38.8665616078335,281.876,326.0717,269.441475,399.96585,414.0739,366.04375,281.876,548.2126,429.56605,665.1064,730.304,458.709125
"ZNF680",0.951626492547304,0.650829730177164,0.860003319730973,0.992495995987246,0.963045807661004,0.0682281613071545,0.950591031693611,0.999990155201069,0.414592751146889,0.581909632239998,0.989486944255716,0.994780793563522,0.39717199613145,0.999946891499429,0.990196862843996,417.6655,244.55822,126.439875,313.184582857143,257.08026,299.2633125,NA,70.9677669072192,23.5852632270189,24.9352122265542,21.9037076998784,56.4934638425905,417.6655,172.0586,76.6461,185.15385,151.359,192.90525,417.6655,275.7867,168.756425,400.0237,312.1991,442.28425
"ZNF483",0.983968612364741,0.9999241657853,0.522204618422948,0.999526209837681,0.94451536702257,0.663662857903699,0.999500692047416,0.950932648889838,0.681767593447446,0.999999998569323,0.995812237108375,0.999183268765503,0.633994047378678,0.992679479905186,0.99420941730704,6.1137,11.48782,4.4112875,8.46027571428571,8.4949,10.0022625,NA,4.01143404849189,1.293284035817,0.893906640669868,1.07182587285304,2.2592329007824,6.1137,6.575,1.802,3.42605,3.2503,6.64595,6.1137,11.5562,6.9238,10.91955,13.0397,11.038775
"ZNF417",0.876843234934373,0.70847286728436,0.994862529565067,0.956173223121148,0.97309812736924,0.497279769594425,0.954786981003545,0.978044035964893,0.54537305450704,0.999999948899394,0.848979813327283,0.999999951292384,0.994077524297674,0.908954131756349,0.926321261770612,214.9465,116.34342,91.8178375,145.022998571429,144.227533333333,113.9927,NA,33.6398399494914,13.0913060376089,10.3783478426968,11.6900584449421,26.6322420603969,214.9465,64.2965,78.321625,92.699725,98.7609,77.0014,214.9465,136.6604,117.526325,169.7355,176.9759,119.994775
"ZNF791",0.487914295951019,0.295326536792768,0.996164104754441,0.596976253444652,0.981636487142541,0.580768122404014,0.631469801479117,0.969248296760081,0.529385483075816,0.999873885879184,0.574825093861312,0.99924361341897,0.925748648870962,0.999501310896815,0.997880254658171,283.1631,162.52824,144.8697625,182.678721428571,185.604955555556,175.11475,NA,9.04625878728881,19.7569875571452,7.20083620848727,10.427953210288,17.5250824631237,283.1631,156.9708,96.620325,135.991675,135.991,149.7936,283.1631,167.6037,182.57155,224.522375,231.4862,191.991325
"ZNF519",0.953685102701915,0.999926143091902,0.808876789686136,0.989140184599554,0.982161290237012,0.898584065107982,0.975379518821811,0.998486193172967,0.750466440865484,0.984522349110607,0.953833395509516,0.999999933183756,0.745609073234228,0.970456860443894,0.998235777515337,27.351,74.76292,39.0552875,58.6868585714286,65.1154044444445,73.2222375,NA,18.9813236260647,6.61536149658606,6.41054163044195,6.40465339190687,25.7743629710037,27.351,39.1702,26.65945,26.43805,37.9198,29.518275,27.351,112.8673,51.01155,74.6197,83.1644,84.0356
"ZNF25",0.815294076110423,0.527087943276321,0.967642304183423,0.875942856595067,0.995246819125968,0.429194598539171,0.900753427191739,0.987796985346935,0.365661195850049,0.999583396758047,0.99055520469097,0.804956203910706,0.183030798211914,0.794859132099648,0.884768335752837,263.8565,147.9269,109.229325,168.491885714286,173.606697777778,209.2286375,NA,26.7705405556182,13.8195140076161,9.53442194204154,15.2830411636812,20.9115891585259,263.8565,150.0299,84.356175,115.65015,100.8859,182.21475,263.8565,183.6496,123.030325,195.621025,209.7174,240.88585
"ZNF77",0.870661239158952,0.999948299246893,0.48410465635328,0.94664465202151,0.980643957014405,0.446633844583339,0.71895637278755,0.998309588117633,0.0238483962960245,0.0722397132606629,0.990358459580867,0.907064817945172,0.956970008013429,0.982272327024442,0.322637207413165,41.5091,112.67692,54.11725,93.7206985714286,124.105771111111,78.736225,NA,45.4199469043217,4.08122552528212,4.13757621307801,11.9386958669146,23.3857819403826,41.5091,56.7842,44.920625,67.76465,63.7755,42.425675,41.5091,103.381,62.776325,118.233325,162.7512,83.916
"ZNF169",0.99999998937561,0.998703459414872,0.985270962756171,0.999998645291495,0.999995378382247,0.954945190010066,0.999998797290448,0.999996439831315,0.958863442453332,0.999999999983328,0.998363415225784,0.981282388049685,0.999999981727496,0.941510958727096,0.94656577701081,64.0335,62.6003,49.33205,60.5555442857143,60.6242666666667,48.602925,NA,19.7309446941093,6.3381210960516,4.53901067882269,4.95453935252993,5.34678916289119,64.0335,41.1584,39.4373,35.3507,34.7181,39.9887,64.0335,62.1638,64.306925,76.5159,75.846,52.3363
"ZNF613",0.995551324038764,0.995040806851047,0.999999999991627,0.999996297450799,0.931540976321232,0.850845867176688,0.999999993661226,0.871393225205614,0.747523415030446,0.997400619111619,0.999862995154232,0.995228457563571,0.991893565044878,0.998875260421195,0.9906319527025,191.7786,79.5732,80.592925,167.50176,184.972317777778,138.84425,NA,16.9795871356167,8.72259268584318,16.8844967634158,43.3657329475172,40.0434984893526,191.7786,41.9818,67.149525,94.044025,78.5482,76.235575,191.7786,114.7639,98.809225,189.94205,183.5877,141.27215
"ZNF404",0.991747590379444,0.988148501055189,0.999999934313334,0.999999985465442,0.783316620020872,0.535785448446263,0.999969589490103,0.494906190675325,0.225581256631909,0.841928447881889,0.999958974930266,0.973195620566734,0.937752213214168,0.997629354919974,0.907263623521419,60.4939,25.20292,23.515125,58.28906,70.7462155555556,49.069075,NA,6.77464477839244,5.48385208559608,5.85209060851264,10.5741579501818,9.62489104698538,60.4939,14.6795,13.030825,26.688,30.261,28.39315,60.4939,27.4955,29.76315,68.507525,82.3268,59.2546
"ZNF135",0.898553556694072,0.59792619705528,0.930114337354202,0.962040475665522,0.982314217183291,0.191651896399824,0.689010558887455,0.983136839950406,0.992199509012456,0.0121659373861837,0.999226583611786,0.750125176343882,0.0940652007828798,0.827507374707313,0.053656231823441,192.1004,67.30948,8.2448625,102.054988571429,32.3013133333333,151.192675,NA,27.9960542041446,2.54763689495758,15.8692149301079,7.98822604405605,55.5250293966982,192.1004,3.1916,3.274775,13.893575,5.5071,57.522,192.1004,95.4705,8.97855,139.46255,28.0899,188.65015
"ZNF620",0.986849582436383,0.999961503065372,0.948689549387054,0.884680109290925,0.960858966238029,0.16729232302629,0.603983920358519,0.401742759287714,0.0047361391499493,0.0840794559013359,0.916423609639888,0.989703231558076,0.524267251484304,0.999999043666999,0.70911563443935,9.0097,37.77784,17.3134,53.3567871428571,74.1262733333333,51.9660875,NA,17.8142024498601,4.54730719484463,3.4749186350931,7.91266958725465,20.7316355142452,9.0097,17.1781,8.2235,30.09945,36.8725,14.611675,9.0097,45.8258,26.866,71.687,89.6811,61.481075
"ZNF619",0.999996683921187,0.999991524968184,0.999999987942238,0.999991770078711,0.991613660990871,0.968908284922627,0.995935237186571,0.752589334710029,0.518638426716157,0.394695703200133,0.999976796679578,0.993746094850835,0.984484504189737,0.99999725219655,0.958341856077514,42.7962,39.68298,39.1568875,46.23148,55.0418866666667,47.252875,NA,14.6472733723857,7.65757248126784,2.46169074749714,4.31199902318115,5.81829661531958,42.7962,19.9891,21.67515,32.18465,35.5893,39.168025,42.7962,41.2433,50.353675,58.159375,70.3693,51.3192
"ZNF354C",0.799722691677089,0.076765163081877,0.0974670249217144,0.215413988451466,0.394072896951543,0.577839472282143,0.0973042497928033,0.0851044755590283,0.990328271646354,0.36455512545421,0.849944338957268,0.999816201626557,0.0153808641310812,0.0655936422724293,0.00428056491820239,69.5037,41.6135,11.607675,23.8128528571429,16.2742755555556,44.64765,NA,11.3999971362716,3.47123172075798,2.4136250528202,2.59309910868174,11.7741444288201,69.5037,44.8296,1.687075,8.14635,2.7584,29.3709,69.5037,47.8747,17.917875,32.788575,20.7539,48.0209
"ZNF114",0.996522430791667,0.999989046307525,0.827638107565226,0.999999350663494,0.926917473121045,0.986114366543287,0.999999748049755,0.922793362634044,0.990738989359789,0.99999963021165,0.999612858185256,0.656305017465559,0.999409836534126,0.876541135191977,0.902940281017353,56.3108,117.68624,37.989425,66.1798628571429,64.5071844444444,18.6172375,NA,47.822701091925,16.4546354565769,15.3083174341261,16.3780018354138,7.70461201563104,56.3108,58.1309,6.13155,3.305375,5.1163,4.53795,56.3108,148.2367,64.740175,48.519225,80.5172,26.08175
"ZNF454",8.7180659725572e-05,6.60065886060046e-07,0.502021860573903,3.90776962377881e-06,0.986903273815858,0.427259021475682,7.65649805667401e-07,0.704700169958394,0.960603238557793,0.364569456915087,1.90066151114499e-05,0.998984218478813,0.623372618492255,0.999911924777467,0.834089608293545,65.6423,12.42726,2.1578375,9.33186142857143,5.45382666666667,10.2120375,NA,9.06064885477856,0.654651240011891,1.35857007946631,1.03343793358368,4.61999175288911,65.6423,0.3782,0.442375,1.81045,1.4058,1.205925,65.6423,13.7478,3.933175,12.6646,5.298,10.6985
"ZNF543",0.879722679352589,0.94348795308211,0.998184471296134,0.800297925153839,0.999986546327872,0.95845372956805,0.73996431487893,0.998735698665956,0.873317452871192,0.991262268820655,0.933044295881508,0.999256974375388,0.999999467837975,0.977235131094833,0.91363872789067,42.7962,121.7724,105.8968875,126.519938571429,133.948217777778,108.579075,NA,17.3727319717999,12.6058766139538,6.41382509278235,12.6500851427527,23.1775504461502,42.7962,112.4385,86.7765,85.273975,83.9782,81.9579,42.7962,151.7482,131.7639,151.49565,141.6397,104.069525
"ZNF354B",0.992122813062431,0.991179115037264,0.999999999993253,0.990277117185871,0.999999946726066,0.999999950277132,0.996940928568347,0.999456145439666,0.998735319494013,0.98241825296501,0.884650686736928,0.943060060772172,0.900376587398594,0.692690161837749,0.494211388634925,137.7202,99.51508,99.80945,100.95224,108.902635555556,68.3409,NA,18.0898638035061,18.1502176683229,7.29870602393263,9.71152094407116,7.11065085789319,137.7202,90.8548,68.22005,62.808625,69.238,51.6297,137.7202,123.6824,138.166575,124.725075,126.6044,76.94395
"ZNF223",0.999966979474049,0.999984148640048,0.999999892910576,0.929409638646699,0.570149024232817,0.277602710848841,0.934032461929266,0.606937539510587,0.325021207811579,0.999999833672111,0.96837432529177,0.875084201488095,0.763733610699296,0.999385590980749,0.999675287898004,33.9667,56.16662,52.5080875,138.338864285714,136.999691111111,124.6409375,NA,6.4008206931924,7.74768099160363,12.3055357999307,18.9351145403093,37.5856599312915,33.9667,46.6717,35.625625,65.11275,73.6338,66.375375,33.9667,66.9456,65.7327,171.4312,163.5724,129.782725
"ZNF713",0.993812234246086,0.859783499996792,0.889454565827268,0.966931871593315,0.997951639813221,0.878688950057805,0.997079620964604,0.999789777325501,0.384620167017226,0.513431077872989,0.985589086087235,0.999977427726657,0.906928347285184,0.999780274909017,0.991268389200247,82.2267,51.30796,19.8744625,40.9679842857143,57.8985822222222,46.232925,NA,15.9523138602398,4.96719907503707,4.03723293923479,10.7785319434411,22.2433162554327,82.2267,23.6995,5.778125,19.2882,24.021,17.68355,82.2267,58.9293,30.289325,52.24335,55.5736,38.53325
"ZNF552",0.996330150902338,0.987283643874164,0.999858813049945,0.999992582254235,0.683556381718158,0.24075003194927,0.999986126917839,0.96552477649421,0.746116617150093,0.621025435685263,0.991076411214536,0.999983932291638,0.999998412589222,0.308344656843974,0.819007267405698,446.3036,191.69086,124.0276,512.278971428571,371.187768888889,148.0661625,NA,40.7264420240782,20.1113620472004,71.3437405278142,46.9438876772744,30.528409229244,446.3036,143.4549,82.32215,171.241975,122.3736,99.3478,446.3036,214.4204,165.206025,606.0849,607.0479,181.743875
"ZNF154",0.896438953363281,0.890489669768957,0.999999991894995,0.999029537306786,0.538524382161888,0.322211281035005,0.992470687469316,0.822695910563919,0.69311546436197,0.890593792685472,0.997609581305563,0.0524463379067898,0.0187120651371471,0.205503036539668,0.0701189430028284,34.1083,8.53714,8.9829875,25.8123285714286,21.2873155555556,44.6474,NA,1.76260468755759,1.86507712215469,2.74198496308443,2.59690339802549,15.6339017478044,34.1083,7.5439,7.25075,11.61225,9.5958,9.306125,34.1083,11.3568,10.1259,28.94895,25.0875,67.501425
"ZNF571",0.998709032465809,0.933267461744792,0.917019144602737,0.999999965360377,0.960408430477028,0.113674129391342,0.999987945726277,0.991377452736247,0.238148447030041,0.993290472840747,0.99998723187382,0.8996476741458,0.186283298000001,0.992855391992719,0.960852008033653,97.82,72.2042,38.570225,95.0015257142857,88.6770911111111,107.52315,NA,19.1021404747217,10.5330378694466,6.84650907368723,7.78096867130478,41.3408187311196,97.82,59.6549,19.8948,56.3996,47.9052,42.0236,97.82,89.6593,53.0184,131.650825,118.5741,116.105325
"ZNF443",0.999999040076532,0.999363873643028,0.997366429660584,0.992536075773407,0.685115635602827,0.124743904631495,0.986138320212645,0.583742565368133,0.0862428599681643,0.997580833911236,0.99999241005283,0.999999446801968,0.998085428977132,0.378557933906014,0.284037292124899,80.1223,71.23024,48.15715,130.998837142857,138.595391111111,67.08645,NA,20.4098317196296,6.12674410445128,10.2861984168935,15.5313786516597,15.9407363238026,80.1223,38.5779,36.9842,68.2425,77.934,44.256025,80.1223,75.9115,59.72675,165.628625,158.9774,76.6841
"ZNF792",0.999990326627,0.998840189491573,0.997880985983332,0.996765594394852,0.731387888214468,0.164209813268116,0.999115913174376,0.869171551911794,0.326565578360323,0.991385991587648,0.999928854536703,0.982785915622338,0.791078469281021,0.984577372440696,0.999192662492424,98.7853,84.43502,62.0553625,141.994347142857,131.886782222222,119.5577625,NA,17.567919893186,13.7364561123199,10.9028994270194,14.131094697868,32.1901825470512,98.7853,63.957,39.4341,83.702125,80.9533,73.091225,98.7853,97.4902,69.7472,189.607525,150.6376,137.2273
"ZFP82",0.998857611138864,0.865636156555321,0.744860092115003,0.999633939759631,0.99986622734253,0.163242970402841,0.999995220866732,0.988966912107119,0.063148701314054,0.935636622466706,0.999998200769932,0.935972083296528,0.097090395116442,0.870972854719654,0.989000274314457,95.8893,69.98584,22.2224,77.0431,88.0149377777778,102.679825,NA,18.349762613331,9.12584731471158,5.66349498676331,11.5568679810477,32.5215317202188,95.8893,67.1508,4.948325,43.03565,38.5034,56.697125,95.8893,90.8548,29.107925,97.782925,116.4948,104.437825
"ZNF707",0.738277594112411,0.966616043360535,0.85449117720543,0.857540168001783,0.973990282584578,0.960746408974868,0.956741447437256,0.738845943741577,0.999999997013988,0.619895018249509,0.958800656044033,0.886492572179228,0.999999320204012,0.979442447261748,0.999999429003811,156.705,353.15284,267.2258375,307.617861428571,268.673897777778,272.8177,NA,77.8921049348751,60.1924594960198,16.5657436861485,14.5329276329805,50.158533030365,156.705,226.9289,169.5092,213.1897,202.4793,195.149625,156.705,428.5563,269.25065,345.690525,322.3626,278.1187
"ZNF746",0.980217440139636,0.989995079668526,0.999911744742643,0.947681990559905,0.999843609474323,0.985004008440414,0.995792089757522,0.9931027578644,0.9992615986459,0.338656747708111,0.998063600247159,0.993073432888047,0.998906152455611,0.844481809294723,0.99999056154487,361.9982,517.2249,491.225425,540.933007142857,464.240702222222,453.0904625,NA,117.468868231387,51.1331531580146,28.9089551557858,18.7260745380863,25.6409844236787,361.9982,402.8691,400.7609,408.55795,372.017,404.96785,361.9982,702.7231,540.703,556.358325,546.3798,485.82535
"ZNF678",0.263137348923158,0.138281047351123,0.997441320437633,0.438537174362788,0.88360272091069,0.318186281672509,0.35359974726109,0.974509663243459,0.596091689851167,0.969392076545758,0.703560595232803,0.679639044560953,0.242425991145681,0.945705003618486,0.801971055102154,83.9836,32.19172,26.487475,43.2550571428571,39.9678,50.608275,NA,5.54371311012754,5.00242971542508,2.74349326143639,3.15110860602577,9.12152846176776,83.9836,28.0932,18.39295,24.85455,24.8778,37.213175,83.9836,36.0666,35.69455,58.435975,50.7585,63.086675
"HKR1",0.966413444656217,0.99994025587396,0.859234380566541,0.83250549485869,0.978486346801234,0.0912379954919977,0.843778288022035,0.984714251176665,0.121723950310192,0.999998581441399,0.943361396788213,0.999989610153689,0.676860405775683,0.9846586126844,0.990555807587984,229.4264,595.93202,322.92965,735.761021428571,727.821186666667,631.26025,NA,82.0305458903292,44.3563585769721,41.5319908514232,81.6727614049247,128.46610810085,229.4264,598.9241,187.830975,516.948925,445.1958,394.41445,229.4264,717.0892,408.20355,883.316575,860.4811,693.151425
"ZNF101",0.744763280643227,0.804797667800741,0.99974554103481,0.972595859247535,0.616931313574326,0.652972341020376,0.965987058091107,0.693173190040557,0.747322008434384,0.999921587527065,0.999793412973796,0.280486733333544,0.293673446683342,0.787285573222183,0.744184219359512,155.0961,82.2074,90.072775,117.597572857143,115.521717777778,141.0704125,NA,10.6027905747025,15.0927081156378,6.00891800314545,5.68633343511759,31.4957766425881,155.0961,70.5864,64.2548,86.686,89.6198,107.675325,155.0961,90.803,119.748575,130.571475,137.7694,139.763275
