"gene","T2-T1","T2a-T1","T2a-T2","T2b-T1","T2b-T2","T2b-T2a","T3-T1","T3-T2","T3-T2a","T3-T2b","T3a-T1","T3a-T2","T3a-T2a","T3a-T2b","T3a-T3","T3b-T1","T3b-T2","T3b-T2a","T3b-T2b","T3b-T3","T3b-T3a","T4-T1","T4-T2","T4-T2a","T4-T2b","T4-T3","T4-T3a","T4-T3b","T4a-T1","T4a-T2","T4a-T2a","T4a-T2b","T4a-T3","T4a-T3a","T4a-T3b","T4a-T4","TX-T1","TX-T2","TX-T2a","TX-T2b","TX-T3","TX-T3a","TX-T3b","TX-T4","TX-T4a","mean-T1","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T3a","mean-T3b","mean-T4","mean-T4a","mean-TX","SEM-T1","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T3a","SEM-T3b","SEM-T4","SEM-T4a","SEM-TX","Q1-T1","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T3a","Q1-T3b","Q1-T4","Q1-T4a","Q1-TX","Q3-T1","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T3a","Q3-T3b","Q3-T4","Q3-T4a","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF92",0.999761906758381,0.999890550216385,1,0.999999999459898,0.99995861700765,0.999984184879289,0.972826853190672,0.991129599212704,0.998100509934913,0.980719997888525,0.978854307290678,0.993743032744695,0.998988984668875,0.985539328870929,0.999999999977166,0.999787607637628,0.862524941131653,0.933294330202141,0.998083292226833,0.644551409481889,0.652884208239275,0.998652391122567,0.999954812870417,0.999976342104729,0.999375899158838,1,0.999999999997084,0.964828667216728,0.977118644806126,0.994457882314882,0.998517872388437,0.984403328230627,1,0.999999999766135,0.696251730301846,1,0.999981022898569,1,1,0.999997981034459,0.999824828692281,0.999929911375498,0.985616418314011,0.99999164333211,0.999821050186623,307.163533333333,261.905575675676,260.25756,294.111325,202.030211111111,209.666009090909,365.667057142857,199.25005,199.0226,259.33532,52.8819316651454,18.7084668589359,43.3469910527998,57.6418039757783,31.1697960056618,17.198236240205,135.678101543331,84.76585,85.9629402390134,25.5761371066352,210.268925,138.399225,139.84105,151.2493,110.6301,162.7762,186.8009,156.867125,98.53295,240.2867,419.5612,327.820575,299.914,403.39255,263.6197,246.44405,331.20465,241.632975,146.5809,280.0458,99.6282947368421,243.301929166667,87.0588,207.78255,67.65995,119.5927,141.86955,296.008425,11.9002668596066,7.76321879664467,2.44209669360821,2.38669209775462,1.28812032425133,1.25501245930008,"BLCA"
"ZNF157",0.549005898603281,0.99999902462492,0.258427016407801,0.9305903042924,0.999998186857354,0.943371836474373,0.34458598305228,0.987306799030632,0.230462723168903,0.988569112595482,0.495951010620853,0.999703465702956,0.369567054715102,0.999165459805935,0.99999787051168,0.451743766203259,0.996540632341161,0.371261249257596,0.994858471938635,1,0.999999709314113,0.860009889008084,0.999916616849564,0.894606112284245,0.999600131537352,1,0.999999931053922,1,0.957349841524316,0.999991131403434,0.971604810092957,0.999999999999179,0.98556227453301,0.998639395133011,0.993060320679943,0.999388674319346,0.981698253887062,0.99999029920759,0.991718733196031,0.999999999906147,0.989597409787201,0.998940557600587,0.994590917656524,0.999338110894405,1,4.97126666666667,1.78440540540541,4.38585333333333,2.2684875,0.425122222222222,1.02058181818182,0.509828571428571,0.33025,2.40164285714286,2.51318,1.6951506048464,0.37561427949425,1.77318218455024,0.819479726158507,0.239857274562382,0.503593257377453,0.379123822413059,0.33025,1.68453558865813,1.61774096393706,1.452775,0,0,0,0,0,0,0.165125,0,0,7.2201,1.9814,7.7719,4.496775,0.7199,1.51985,0.41475,0.495375,2.53795,2.9989,2.84992631578947,1.59425808823529,2.5316,0.44535,1.19095,4.5196,0,1.988875,0.452141889365962,0.153102695204564,0.559403265762561,0.175916416495497,-0.838039418681949,-2.5070379736948,"BLCA"
"ZNF182",0.899035187493697,0.999999966436741,0.719357091492164,0.973504340394202,1,0.969724375602761,0.78911433478442,0.998826204451424,0.687127723238651,0.999943210226477,0.603847190068337,0.972133868660062,0.413696981705648,0.998452159598672,0.999999925628037,0.887438315704014,0.999944338225428,0.850981100552486,0.999996838027358,0.999999999867625,0.999998110355141,0.831494670025111,0.992852266890144,0.835972577631134,0.99701671204405,0.99992880487792,0.999993871872361,0.999821969230061,0.680883224970331,0.987347198675041,0.5682559335752,0.998667659617256,0.999999709909088,0.999999999999107,0.999996188100216,0.999998446789015,0.999083945637885,0.999997492872966,0.999650657410425,0.999999243539978,0.998498404683499,0.98954804223058,0.99969533943843,0.988664190589862,0.991073910425606,245.432333333333,190.303022972973,235.7124,189.1487,166.2578,156.366818181818,171.718442857143,128.4321,153.326285714286,205.45674,19.2613409059817,10.9891873977984,29.3328021992461,32.3211359550969,16.0669165006163,21.7586602074159,21.3929661672093,20.7489,19.5246031966438,36.8665687714032,224.4012,125.9824,155.8169,108.6344,129.1214,98.192,132.8292,118.05765,128.92585,211.9235,259.8396,224.346725,281.7818,234.610325,204.602,188.84305,206.6376,138.80655,179.78375,245.8316,127.538563157895,183.478162254902,128.7544,166.58635,86.48955,158.8084,122.227475,226.052725,12.0173175341221,4.57007154150331,1.43860929362794,1.29383034676873,0.524674829270022,0.371648456649097,"BLCA"
"ZNF673",0.999712173709098,0.999999954930163,0.999901418196815,0.919806259065286,0.948655426289105,0.89491228540352,0.849183670260482,0.847671702224525,0.781839931788581,0.999999999081459,0.999869902014389,0.999999999998769,0.999982037011308,0.991723689438105,0.971072734806981,0.763797562869734,0.755175782736632,0.682940444335947,0.999994982110468,0.999999866632066,0.92687172501156,0.997768620303426,0.999900318716019,0.99898656198921,0.999999999979894,0.999999991523787,0.999966823568719,0.999998195237009,0.960370068760207,0.986249146416824,0.955798734063295,0.999999999866038,0.999999832817612,0.997968843378432,0.999962285850108,1,0.999999620718488,0.992299520440598,0.999898463935639,0.814374330279462,0.713772839996618,0.996437113675287,0.617800683298148,0.989304648032692,0.886315095248585,252.24265,225.587487837838,241.21656,178.3612875,171.189566666667,223.286009090909,158.191214285714,185.9825,184.5237,269.81966,29.2224001838401,11.3464966520636,36.013050551806,16.03090951806,12.6404788991337,28.9429893531984,43.8715318417277,2.92110000000001,24.4316181536296,39.3630334448782,200.665425,171.480525,167.38935,146.562825,140.9331,170.4679,96.54915,184.52195,148.2474,246.7587,297.308425,249.31255,276.11875,195.8204,180.3483,234.9006,167.3727,187.44305,201.27435,325.7348,213.419031578947,214.408412009804,209.3503,199.32825,181.9864,245.98595,161.60635,246.78265,13.4559029468734,4.36808934895069,1.00463585849648,0.952127845052049,0.00667267519682578,-0.0707727933716973,"BLCA"
"ZNF41",0.839344318929392,0.999113730594959,0.979082876387563,0.999853595794338,0.993434894944111,0.99999999999528,0.790477241409861,0.999839493765583,0.957404980885701,0.973697430084381,0.48270621953834,0.954756940440052,0.69278005477355,0.808577157859455,0.999987207324112,0.942669365008842,0.999999999156639,0.997818144731427,0.998272664138069,0.999999560443352,0.999208701315028,0.88298430214489,0.998841711984026,0.97616428618036,0.977314276755362,0.999990441103784,0.999999996189808,0.999815976616892,0.249035098716842,0.692430277980375,0.38421144976337,0.515137211696478,0.98927062125586,0.999658223311288,0.959070001595475,0.999999966469726,0.997525240270919,0.999997891387214,0.999999628683621,0.999998962252609,0.999553407248309,0.985429995343028,0.999996226126595,0.99724710327543,0.870007838037053,308.610483333333,233.305681081081,268.911373333333,273.0100875,209.776211111111,187.544354545455,226.7205,172.3932,152.227271428571,251.87742,79.0064434917449,12.6051894355263,30.617259036682,53.7989505741795,32.8034395579244,21.8053087816179,26.8772300278064,80.5791,25.7967043689482,26.7484508037082,178.379625,150.89055,186.4229,179.33945,157.2872,155.0317,178.7834,132.10365,88.76305,217.9214,351.88145,298.71875,351.65785,330.4338,243.1592,228.91575,255.6502,212.68275,201.12205,303.6625,203.139084210526,224.811438970588,215.1603,209.6525,167.25715,235.7959,144.43865,287.583525,15.4782456143519,5.62234207174242,1.10668727214307,0.974401411412793,0.146247602726226,-0.0374118719091654,"BLCA"
"ZNF7",0.999945063734518,0.999988848935681,1,0.999999828261629,0.999999984682755,0.999999999256795,0.999979331407295,0.999999999999439,0.999999999994023,0.999999984109999,0.999987518455732,0.923626190076978,0.982684643154006,0.998336670552586,0.987248696074785,0.999999853770175,0.994266836157915,0.99855062203901,0.999893436816797,0.998548456945493,0.999999998608095,0.999999991466017,0.999999999989971,0.999999999999128,1,0.999999999924153,0.999965796114473,0.999996518514608,1,0.999765759344129,0.999955336089867,0.999999040588598,0.999933201807761,0.999992888538705,0.999999956890306,0.999999964416109,0.999856876635172,0.999999694666086,0.999999749435509,0.999997388448637,0.999999990042169,0.984616183607497,0.996972533754955,0.999999946155209,0.999675863266439,467.065066666667,511.939240540541,509.444693333333,496.4896125,516.743966666667,421.952554545455,437.2984,498.80835,462.221414285714,538.80692,32.77446101021,23.3281751865644,67.9133727332047,68.4722301482204,75.7439322272473,49.2742010909385,51.8247232602218,101.82575,53.3700679265806,79.0343089609405,441.455775,408.683525,313.639,358.488875,338.6676,319.6309,325.7579,447.895475,436.0209,449.8795,513.1509,558.513175,612.9943,591.710425,712.4378,451.11415,513.14535,549.721225,533.85225,495.0423,333.917247368421,503.836250735294,342.6237,462.766,275.12095,388.93065,391.535975,596.7667,19.2463832693791,8.7548681509686,1.50886560878779,1.35065379306802,0.593464314035825,0.433657922604395,"BLCA"
"ZNF214",0.999885660272691,0.999948764623285,0.749436925430095,0.999999994105259,0.99999623130991,0.99822975828338,0.999775411372473,0.999999943427002,0.92673530688444,0.999979399784697,0.999486803601873,0.999999087186732,0.874817105867472,0.999935231428842,1,0.999924871326688,0.999999999012296,0.965964744598633,0.999995500142454,1,0.999999999985941,0.999999532363526,1,0.999617522674703,0.999999993751877,0.999999999971182,0.99999999971902,0.99999999999923,0.889767534291133,0.895310530420676,0.344876476958849,0.920017103480626,0.992033638877643,0.992192415315966,0.992639583403568,0.999285420146331,0.999978623782932,0.999999999991222,0.988017532342049,0.999999164583961,0.999999999997878,0.999999999887445,1,1,0.995127350725185,42.7951,34.8387378378378,51.0261866666667,39.5213375,32.0806111111111,31.3811090909091,32.8756571428571,34.6977,15.9101285714286,33.4826,3.59947262711266,3.4642202006677,13.3753208928016,11.2343571703683,7.66131716122271,10.1955441342994,16.3082550127792,4.9751,5.96958220870863,6.05641356026816,34.993225,16.662175,2.11775,13.076225,21.164,13.64785,0.98065,32.21015,2.52745,26.7744,50.0932,46.135125,77.47395,63.698075,43.1965,34.32985,47.05925,37.18525,20.97605,38.9964,33.6388315789474,32.4172620098039,31.7808,27.8796,10.82755,50.95475,13.8325,44.343175,5.74526066945135,1.35177262385249,0.963685731287172,0.877246639480441,-0.0533653507494337,-0.188945578864866,"BLCA"
"ZNF215",0.999999999398696,0.997115179145008,0.792667897900216,0.999999782062725,0.999999941486553,0.950310483726946,0.998120306924675,0.98822369427868,0.58391059497461,0.999892112775294,0.99999959864221,0.999999772893125,0.910541352320155,1,0.999799899472,0.977720122795079,0.902381334319514,0.382895580143932,0.994543170492753,0.999993707688608,0.991171423549335,0.999998725911495,0.999999547110243,0.995116405520075,0.999999998328899,0.999999992297444,0.999999998005442,0.999987274455768,0.999906733228311,0.999739696825764,0.842124475270585,0.999999414419779,0.999999960667455,0.999998993764985,0.999830248938952,1,0.999999998465184,0.999999999997833,0.991637962107159,0.999999999986471,0.999850096382996,0.999999999973486,0.995223803236468,0.99999997668902,0.999997526310774,68.2906333333333,63.8785689189189,98.21876,57.4190875,37.4021777777778,57.3432272727273,22.5177857142857,48.20815,45.7666857142857,61.30234,18.3768283111761,5.6100895378887,45.7288642562699,14.9040984390493,8.48149154164817,12.7210111774904,8.23320354685912,23.76955,20.2414631289392,15.3296393861891,31.967975,29.78795,14.4205,28.921525,25.4661,28.51355,6.1359,36.323375,15.0224,37.6289,99.30205,89.265725,97.0441,100.39525,53.9269,72.59505,33.4755,60.092925,57.5644,66.9758,25.8272315789474,55.2155115196078,23.6549,45.7558,13.18365,35.93165,15.600025,78.95565,3.66030695013196,2.81216678742847,2.13787960009682,1.93430536590727,1.09618060645675,0.951815568911846,"BLCA"
"ZNF547",0.999826960492653,0.999999386187718,0.999997353103176,0.99999999973519,0.999965807758094,0.999999994637642,0.978827651951967,0.993199584119807,0.986913086413551,0.984479266156502,0.984464640916408,0.995711976417177,0.990999733651372,0.98907811505666,0.999999999962266,0.833123868083428,0.830585418805374,0.825401826956102,0.841579838190452,0.999859042014641,0.999331209202095,0.998424978876262,0.999924900329358,0.999641917217317,0.999187842767081,0.999999999999579,0.999999999770421,0.999999510053467,0.87338404580456,0.885925195664428,0.874841453318747,0.883264189865826,0.999967246211557,0.999799078314455,0.999999999992636,0.999999926161016,0.962245889615885,0.98605346354966,0.975584393553713,0.970703061576781,0.999999822362324,0.999997382656298,0.999999924184654,0.999999999885658,0.99999999773457,77.49225,65.4308824324324,70.36574,74.1533875,49.4431444444444,51.6797272727273,35.4721142857143,47.00235,37.6916,42.29198,19.0064591441743,5.59750844458088,11.8040919712647,31.3480623908995,10.8524179079174,8.90711104217596,6.62958582209968,3.25735,9.95516168159346,8.68255042941877,42.7899,35.810825,34.8563,29.18615,21.4622,27.7446,27.00615,45.373675,16.00445,28.9453,117.862725,84.825725,92.25675,63.2803,76.3211,73.7835,36.19645,48.631025,59.2685,57.7262,41.1173105263158,56.8852291666667,43.0452,44.44655,26.9274,49.70555,28.848225,71.382225,3.58217459980702,2.21135085171324,1.38348613852696,1.03255531394906,0.468308189319323,0.0462190688335706,"BLCA"
"ZNF773",0.999999253008875,0.999999999917014,0.999999746363041,0.922252587190809,0.324915839204544,0.690320680085007,0.981782931045742,0.955946060077645,0.959227315815111,0.153309574596496,0.999992506281452,0.984869207333075,0.999571826736557,0.974711358866594,0.73938109264276,0.982525125910785,0.968204953738286,0.96614155671901,0.197557359110436,1,0.779048598382499,0.999908321291356,0.999986272782806,0.999939284216193,0.869719225824657,0.999999998338095,0.996797913878703,0.999999991720742,0.916639923082085,0.816030217596719,0.84062166956727,0.0889638401501953,0.999995025196888,0.540681897930684,0.999999229075746,0.999993915416997,0.999985000242945,0.999999604247319,0.999991687867162,0.720050596039687,0.99991559751528,0.995840946099454,0.999881800850254,0.999999974745472,0.996782466932155,128.93585,120.944339189189,125.66098,173.0687375,94.6991222222222,141.376745454545,93.0148285714286,102.103,82.9153714285714,112.84998,13.1288930924317,6.30537002346194,18.1876534543085,33.7432458143686,15.8885986170533,18.835425410884,17.6104105621635,1.0462,15.176856793686,29.3400318869016,104.05775,87.016075,73.39855,113.85695,50.8305,92.90575,63.71255,101.5799,61.41025,93.185,143.908775,136.630225,174.18975,186.5327,140.4609,176.9228,124.9539,102.6261,101.72725,106.0932,92.1115631578947,110.591298284314,88.975,104.2728,76.3438,103.77185,72.763425,135.48985,6.2838896159738,2.93092484588153,1.20062340158902,1.17193368923855,0.263783693206888,0.228890940994666,"BLCA"
"ZNF776",0.99999896353504,0.999999989278271,0.997600889135192,0.993716991682303,0.743989293509309,0.993561885515343,0.99959125024007,0.999834364905063,0.985926302999094,0.728711485182089,0.999994533882532,0.999999990903764,0.99892039171368,0.861729755224856,0.999998996520355,0.999402478197012,0.999750570761682,0.986115233050408,0.751727815842492,0.99999999999847,0.999996219015557,0.999997206937874,0.999999964195614,0.999940451948555,0.988505554022302,1,0.999999999758127,0.999999999954558,0.717685040886459,0.457233354950825,0.315880121054258,0.0974808690690256,0.95080138954594,0.808506494920123,0.977022131813419,0.996764794193016,0.999999999999364,0.999995300429834,0.999999999963288,0.997786420146901,0.999364422204622,0.999984003042548,0.999108633088421,0.999993122950146,0.729851414891835,384.772783333333,359.635375675676,401.853273333333,476.2792125,321.898066666667,348.417572727273,315.2204,330.6249,206.316685714286,392.16476,45.52429520359,20.607390721023,52.810496748541,102.378266907715,63.1177039550095,29.5548413902977,27.0995102610554,156.3368,35.7370571378375,67.180895187111,331.817125,252.575375,240.6497,290.3235,175.5652,271.5095,257.26155,252.4565,165.00805,252.2176,462.259875,428.256675,570.80465,531.452675,430.0126,441.4436,361.8426,408.7933,244.79865,531.0884,261.667384210526,346.987008823529,267.6028,325.6969,211.42795,304.94815,230.395275,429.1555,23.4266130809296,8.5524131763055,1.32606136554015,1.21709077782445,0.407147539939152,0.283436776788675,"BLCA"
"ZNF256",0.999999958792,0.999999494762834,0.999999996236357,0.940507858838639,0.447414489120488,0.597491353302044,0.994555862459656,0.980630588532434,0.998045294371535,0.265985152670769,0.999991388736024,0.992810707071103,0.995298974710253,0.984337037523112,0.848642262444905,0.92662370140148,0.786656489861438,0.934618902344767,0.114208944463848,0.999927309348593,0.560790861817295,0.987563030371398,0.986788856954835,0.994337857153725,0.589774758724986,0.999981374019304,0.922094638503946,0.999999999945644,0.977271312632091,0.931971442834496,0.98592404467396,0.205325297346961,0.999999733350753,0.74438462775359,0.999999932448638,0.99999981913353,0.988714212312253,0.977551322363509,0.994966330286159,0.341960610314676,0.999999945116806,0.856050981440321,0.999999939765991,0.999999811212381,1,144.679783333333,137.761331081081,134.232326666667,195.32395,109.971522222222,159.862636363636,90.6228142857143,84.39515,99.8330142857143,100.58272,19.9905665761531,8.35561062190072,17.1759983842555,33.4975831834925,21.4218700763689,25.3332377332385,17.1636973428753,10.71715,12.9700039572346,24.7212980042392,112.0783,88.94695,100.1785,138.72015,78.8841,112.60765,61.984,79.036575,82.84865,82.2529,186.62605,176.007225,197.8119,225.864375,129.8067,215.1287,117.9723,89.753725,100.98125,96.3441,111.012284210526,127.165745588235,116.4978,117.4032,82.23345,131.26885,83.79595,163.22605,8.43781156747773,3.21931220193419,1.14551057563211,1.00777182058374,0.19599077801541,0.0111690212015264,"BLCA"
"ZNF599",0.995263942532623,0.9952014604023,0.999999991990373,1,0.988746614547126,0.990903564196769,0.952339883458183,0.998111730239176,0.999919642432421,0.925702539684542,0.999999999999005,0.944140315864924,0.967234429363583,0.999999999992547,0.843718254929963,0.910130685485874,0.989321413982618,0.998805215562596,0.871277281546677,0.999999952243389,0.770698860266524,0.999980862075639,1,0.999999999995144,0.999977395838497,0.999996811909986,0.999930608305679,0.99995336573027,0.866581195017522,0.972430294047688,0.995945163933525,0.814037907833444,0.999998200679577,0.691739409202472,0.999999999933856,0.999854042790171,0.995591517301802,0.999998479695867,0.999999985457626,0.993545283839781,0.999999966077911,0.983928927995113,0.999992477234086,0.999999987151258,0.999950368285868,110.653066666667,87.9314027027027,84.75076,110.36965,71.1827555555556,112.7678,64.2661571428571,88.4583,60.7515857142857,78.54926,16.6345742750387,5.08719096883049,9.92361577542514,21.2113569287776,9.75147631666484,43.7889493494753,18.9959468516169,4.012,20.0005520590883,9.36545226503237,99.28715,62.598225,57.86345,76.590975,54.1045,56.28835,30.3499,86.4523,28.3519,64.4414,127.53705,103.64915,119.8107,135.98345,85.6287,90.6484,77.928,90.4643,74.0008,96.2431,61.0102052631579,83.0976549019608,60.8219,73.98105,49.8827,74.5661,52.43025,103.6341,5.54742229013232,2.40146074665932,1.36202877114627,1.21635545749146,0.445757178791719,0.282564891464271,"BLCA"
