"gene","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 5","p-adj-UCEC CIMP c18-BRCA CIMP c7","p-adj-UCEC CIMP c18-Cluster 13 (HNSC-LUSC)","p-adj-UCEC CIMP c18-Cluster 5","p-adj-UCEC CIMP c18-OV-like c1","p-adj-UCEC non-CIMP c3-BRCA CIMP c7","p-adj-UCEC non-CIMP c3-Cluster 13 (HNSC-LUSC)","p-adj-UCEC non-CIMP c3-Cluster 5","p-adj-UCEC non-CIMP c3-OV-like c1","p-adj-UCEC non-CIMP c3-UCEC CIMP c18","p-adj-UCEC Serous c4-BRCA CIMP c7","p-adj-UCEC Serous c4-Cluster 13 (HNSC-LUSC)","p-adj-UCEC Serous c4-Cluster 5","p-adj-UCEC Serous c4-OV-like c1","p-adj-UCEC Serous c4-UCEC CIMP c18","p-adj-UCEC Serous c4-UCEC non-CIMP c3","mean-BRCA CIMP c7","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 5","mean-OV-like c1","mean-UCEC CIMP c18","mean-UCEC non-CIMP c3","mean-UCEC Serous c4","SEM-BRCA CIMP c7","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 5","SEM-OV-like c1","SEM-UCEC CIMP c18","SEM-UCEC non-CIMP c3","SEM-UCEC Serous c4","Q1-BRCA CIMP c7","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 5","Q1-OV-like c1","Q1-UCEC CIMP c18","Q1-UCEC non-CIMP c3","Q1-UCEC Serous c4","Q3-BRCA CIMP c7","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 5","Q3-OV-like c1","Q3-UCEC CIMP c18","Q3-UCEC non-CIMP c3","Q3-UCEC Serous c4","count-BRCA CIMP c7","count-Cluster 13 (HNSC-LUSC)","count-Cluster 5","count-OV-like c1","count-UCEC CIMP c18","count-UCEC non-CIMP c3","count-UCEC Serous c4"
"ZKSCAN3",0.999899886657138,0.898453631230346,0.994191059777935,0.735193716440937,0.99799681480704,0.999924811216792,0.999969595090844,0.999987927064166,0.908504870107794,0.583234669402522,0.99999882084485,0.999958916112438,0.889338163215666,0.510411845179877,0.999986098669954,0.833359107806847,0.999964366708251,0.994619258231,0.993279612594157,0.274469117612219,0.177660022000719,61.52816,75.4717,112.2258,98.94662,66.4657794871795,64.389997368421,86.2822025,12.8738799800837,NA,NA,16.9242997689831,5.57569140256664,5.27038367794396,7.67187409174802,41.259,75.4717,112.2258,60,42.1238,38.504775,52.31435,81.2819,75.4717,112.2258,117.3486,88.64355,83.8483,116.825375,5,1,1,5,39,38,40
"ZNF676",1,0.999854163039392,0.999962816970734,0.823210833344048,0.985418685104164,0.999459592978863,0.999999999950815,0.99999999998982,0.999813523720473,0.56527569855978,0.999981929694328,0.99999969169825,0.999972680223356,0.707628384504823,0.999357225621823,0.860871075159972,0.996485796497591,0.999989506616381,0.998324014268046,0.125362374765616,0.323204145944027,0.19366,0,8.6574,19.26702,0.495792307692308,2.77117894736842,13.66213,0.118754728747953,NA,NA,14.8637498711933,0.129022564921419,0.956650312229316,5.91201206389313,0,0,8.6574,3.0881,0,0,0,0.4645,0,8.6574,8,0.63255,2.378925,4.5041,5,1,1,5,39,38,40
"ZNF699",0.999599966108729,0.191601148005055,0.702230795183328,0.999976802308638,0.999969198539387,0.256234678615768,0.82510305094187,0.999996221682672,0.417821141532781,0.949771339296507,0.963502693634503,1,0.307730889677244,0.996355382957867,0.980329324965771,0.710897676402653,0.999958180221966,0.477404064933187,0.886756100734127,0.999555574826844,0.867520473249968,3.90138,7.8074,26.9342,5.28788,9.44267692307692,7.79453684210526,10.2598575,1.54337850134048,NA,NA,1.38939717554053,1.47110207924198,1.01508593180743,1.66482993048758,1.5666,7.8074,26.9342,3.7393,2.70105,3.29075,3.3848,5.5736,7.8074,26.9342,6.5934,11.8504,10.70785,13.0497,5,1,1,5,39,38,40
"ZNF250",0.999999093747144,0.57315149639206,0.871138883791783,0.127501131572666,0.817464315582002,0.999978716897849,0.990425401883189,0.999996690224608,0.702828788195159,0.0914561874784636,0.861958823984566,0.99943346776686,0.84554231102595,0.29523645768886,0.914701197813331,0.29229574450225,0.974790026287208,0.976213113132856,0.859920389494224,0.0337901141346487,0.437767658014424,229.5706,257.1243,559.7021,512.8593,288.777758974359,333.072402631579,409.2872225,56.9542449522685,NA,NA,151.120859427215,23.2648305623636,22.2215437385653,31.3509960271924,148.7234,257.1243,559.7021,375.6036,196.5788,236.62675,263.75845,262.7182,257.1243,559.7021,561.3184,352.8378,409.8344,461.56065,5,1,1,5,39,38,40
"ZNF79",0.999997955497599,0.999176256675595,0.999986367263714,0.999874808306342,0.999999999968433,0.999964320539065,0.987416490613127,0.999997200783662,0.999999126618724,0.999912759668007,0.986383996720909,0.999996593357492,0.999999321861158,0.999890943179617,0.999999999966856,0.999982115878895,0.99994224052619,0.996003004623634,0.992667629795157,0.337951747331502,0.330687695939637,89.42486,97.4068,111.5845,98.6625,105.185582051282,105.448997368421,84.446555,11.2157852318329,NA,NA,12.7713475066259,6.62552974931466,9.02986250864791,5.15203381480401,71.0183,97.4068,111.5845,76.9231,86.92525,72.9785,67.325,97.1414,97.4068,111.5845,124.4072,113.23315,124.899475,98.83075,5,1,1,5,39,38,40
"ZNF681",0.996707485534518,0.588209252515121,0.974060158498518,0.986445342842213,0.999999014003847,0.853838508454229,0.951486499077925,0.999997333331091,0.793437465032028,0.999999999906811,0.999498589770771,0.999375831491043,0.628214047531365,0.996481608728787,0.892474807019571,0.94200279858699,0.999998571282765,0.802668733302362,1,0.999999977927062,0.856497856250697,110.18746,168.0454,278.32,153.62904,152.297971794872,128.198978947368,153.8673575,42.6771517214844,NA,NA,36.4355207673034,13.3786498119532,13.6086308134231,15.1164399340577,76.7808,168.0454,278.32,95.3846,93.3191,77.57805,89.4223,109.6606,168.0454,278.32,193.9103,220.23575,184.07205,207.388675,5,1,1,5,39,38,40
"ZNF766",0.999913584736443,0.983674592216138,0.975934299723072,0.828808189803996,0.928526133883503,0.999999999906322,0.994658872763682,0.994838892927598,0.997585083157105,0.915536905966043,0.99819240831827,0.996805329633118,0.996002697494551,0.872717381421105,0.999983057191259,0.999682909909161,0.998351132575159,0.992997750415992,0.802439347495391,0.998055313651249,0.99993890567435,426.40426,369.9229,570.1071,564.446,476.896148717949,467.981173684211,456.9709425,38.6899971074902,NA,NA,127.042161643617,25.0614856669305,28.6245052386864,22.2647606081592,375.4569,369.9229,570.1071,341.3462,388.3459,372.0028,353.149125,465.3099,369.9229,570.1071,630.7692,519.69745,544.7475,545.3185,5,1,1,5,39,38,40
"ZNF471",0.995951088719354,0.430498448784178,0.94004746612082,0.512707687009647,0.999358015626484,0.970144774719352,0.411079989427735,0.999966299819881,0.892721614976084,0.999280916681036,0.173447157036718,0.998895125560052,0.95803938365946,0.999999999997284,0.954978180952378,0.110974166587814,0.997174115411452,0.973731360094218,0.999992779178683,0.797041243547953,0.999669652904281,16.02384,62.4593,163.8497,95.9297,81.1256846153846,96.5028789473684,102.6703225,8.47995776632172,NA,NA,41.9833642870959,12.3290954734474,10.4553349640105,9.77593571193459,6.5026,62.4593,163.8497,32.5855,16.1885,50.027675,56.25405,13.876,62.4593,163.8497,130.5927,125.1611,135.538725,134.062025,5,1,1,5,39,38,40
"ZNF836",0.990138786861654,0.593223445243748,0.986847913989269,0.614208054547976,0.99997921238344,0.988836168193625,0.126708007828482,0.999443424584313,0.995086432145326,0.999826326518848,0.339330951606995,0.999992946502435,0.97561380081684,0.999999535876081,0.948122918598066,0.456359668976954,0.999999789761478,0.959808613828651,0.999892309753193,0.772258303451341,0.999595704734433,41.50412,88.1123,151.6652,103.95052,113.805982051282,100.318978947368,94.882135,9.18130486033439,NA,NA,25.3640801814574,10.9715051129035,10.0322112906251,6.92384352009421,28.6772,88.1123,151.6652,57.6923,72.38945,66.272275,62.1737,57.9715,88.1123,151.6652,131.9674,147.50855,126.2022,118.959975,5,1,1,5,39,38,40
"ZNF493",0.999999984900876,0.999993771926853,0.999999909954689,0.999999763472839,0.999999264726944,0.999965702167222,0.999959632038326,0.999999998504435,0.999999954661157,0.999457478767206,0.999920371401624,0.999999992060603,0.999999986415384,0.999166398634551,0.99999998731943,0.973077529799107,0.999876922327932,0.999994783988464,0.941146337145755,0.854528091495044,0.888869777620631,158.04152,167.3018,183.409,149.57656,173.123217948718,174.994778947368,206.164995,55.8443293126294,NA,NA,27.4729892386067,16.1206574093982,18.8609428163334,19.830861739628,64.7549,167.3018,183.409,160.8791,100.8166,96.80545,104.417275,219.675,167.3018,183.409,168,203.35025,226.43295,278.203775,5,1,1,5,39,38,40
"ZNF167",0.999287473694396,0.590182198934742,0.615574970313097,0.797781438349938,0.864699748330026,0.967128026684192,0.999996687003715,0.999626546794086,0.439664051490092,0.386175490197873,0.999999989860363,0.998402291854889,0.517494382334174,0.551111478447404,0.998404468154269,0.332888488094266,0.744168716637055,0.975179045405863,0.999965762560338,5.767527250089e-05,0.000560376633193416,60.51854,27.1401,187.5774,119.75562,54.7197897435897,62.7242552631579,128.3401775,43.2449795943367,NA,NA,36.526672221192,9.10323650127145,9.66159987077253,11.9675352544024,20.6575,27.1401,187.5774,90.879,14.83515,28.241225,70.553175,24.5431,27.1401,187.5774,107,80.56005,77.24385,191.55815,5,1,1,5,39,38,40
"ZNF565",0.999998861368957,0.998666145703876,0.999961683674048,0.000806145366139654,0.251567314506473,0.455327933149671,0.997122758936001,0.999999850832643,0.999961077705392,2.84447389357068e-05,0.971340890496197,0.999974275189024,0.999999615886722,0.000112577377588963,0.994180573362749,0.84757672921882,0.999378514282277,0.999999995911522,0.000527517210355488,0.733334081391646,0.980378730789863,55.77722,60.9759,73.1071,139.10546,64.3966205128205,69.0989842105263,74.983065,10.547463673955,NA,NA,43.7163603420344,3.27479710826683,4.49052553885083,4.55878029655699,40.3073,60.9759,73.1071,74.5561,48.98545,52.714475,57.527975,53.654,60.9759,73.1071,182,76.43575,85.707625,91.2133,5,1,1,5,39,38,40
"ZNF34",0.999998116176894,0.984038614063554,0.988769312366535,0.649673872411879,0.920901341722864,0.9999990789505,0.999999474678466,0.999999770531544,0.966253558631374,0.237178765032353,0.999855254449698,0.999864620919532,0.99191257121628,0.518897014085465,0.95197388745556,0.902537335605495,0.990433604078244,0.999908084330389,0.946792110154373,0.0928103629838538,0.597839801019012,103.36528,92.5737,155.5129,165.08492,99.5869794871795,113.128986842105,136.2859025,33.5156777100121,NA,NA,17.4207814043286,6.43347799670742,10.0952920013767,11.1257791697564,67.5301,92.5737,155.5129,134.0659,73.0955,79.17595,94.613675,77.2846,92.5737,155.5129,181.4551,126.424,130.465275,166.6667,5,1,1,5,39,38,40
"ZNF140",0.999758809571589,0.999154963423782,0.994517412931794,0.998646041088632,0.999999969890488,0.987639855581632,0.977762684447835,0.983238991988648,0.999999869282398,0.719616939463959,0.909047456953814,0.96289782157868,0.999999999880269,0.52643947579135,0.996011514501149,0.999993184700056,0.998718248312436,0.999603964194532,0.973541965531406,0.812587615178233,0.423894387963299,473.08366,392.9733,572.6722,410.6112,551.834935897436,579.160710526316,492.0139025,89.228469674833,NA,NA,85.2608717650306,28.685403840913,35.393674465216,28.3777617353533,418.799,392.9733,572.6722,275.6044,426.73765,428.975225,396.142875,608.4533,392.9733,572.6722,528,645.67695,700.638825,599.8931,5,1,1,5,39,38,40
"ZNF658",0.999999972625549,0.566175504281653,0.77903321477046,0.98325197055462,0.997942922798733,0.847274871498455,0.916579605798202,0.996044526269581,0.806003312597722,0.999999998432866,0.999999371684203,0.99999882760271,0.51323910569762,0.964850683550352,0.375719392829263,0.969924554232608,0.998577213909028,0.747356253802126,0.999997789272182,0.999182727153713,0.669843669309723,31.97138,30.1143,72.1452,42.5828,43.0824974358974,33.3328605263158,40.906715,9.00035131105447,NA,NA,8.45685579296466,3.36320651636908,3.72776278583378,2.84455952138002,17.2348,30.1143,72.1452,26.8059,28.76925,17.701225,27.3481,34.7651,30.1143,72.1452,54.7039,57.4389,41.1402,52.0818,5,1,1,5,39,38,40
"ZNF765",0.999209711627617,0.566414914623241,0.949616506950457,0.506106618450804,0.996324339812014,0.992460806748991,0.904957128089423,0.999999999366566,0.814551516814286,0.842160102077213,0.792743644958698,0.999998469605628,0.870138435225239,0.936513873787816,0.998510784431295,0.839803222066025,0.999999782621753,0.849760155993075,0.905452559295573,0.999901467015415,0.999994264170069,136.01684,183.6602,317.7593,246.29038,187.804928205128,198.888744736842,194.637855,24.8168487387017,NA,NA,70.4737679194493,12.8205154198082,16.6372008747534,14.3157722535608,124.8215,183.6602,317.7593,143,130.0612,150.75315,129.698975,178.8638,183.6602,317.7593,399.6912,241.97265,259.405375,231.470725,5,1,1,5,39,38,40
"ZNF124",0.907916369921639,0.912841516796152,1,0.953881246364803,0.997179006718024,0.997545058079026,0.659981801663662,0.998984261618442,0.999156040578985,0.9999278980745,0.981508634482054,0.977130522124785,0.979144118111413,0.99886608733391,0.631957127251338,0.954802122315417,0.9856450720369,0.987063363649284,0.999879712111817,0.821823085565478,0.999877125749613,58.326,147.9691,146.8555,102.8296,113.168905128205,86.1626736842105,91.56289,16.2527729641437,NA,NA,30.1801254421018,13.9283263255273,10.5458266879955,9.50335197933812,40.4087,147.9691,146.8555,36.859,48.3386,42.3308,46.67865,86.5197,147.9691,146.8555,134.0659,155.8649,99.7599,123.6328,5,1,1,5,39,38,40
"ZNF569",0.05965854765562,0.999864711744316,0.416645604136101,0.234664345075784,0.693826330827698,0.951598491677632,0.998791149182609,0.0590154888444383,0.999999443163538,0.131653090167452,0.999999220339933,0.0253069058737606,0.999439127482391,0.0242709978087801,0.82882900401894,0.999547059271399,0.0532737067659346,0.999997618152272,0.108336775874634,0.999997997624281,0.897874214700985,121.20616,442.0485,158.761,268.91676,145.015461538462,114.375042105263,141.230745,21.7613084945874,NA,NA,172.601096029679,13.7151924633779,9.84593938076557,11.2331922363272,77.7058,442.0485,158.761,64,82.39465,68.073925,95.859225,166.0574,442.0485,158.761,147.8172,187.94075,146.038325,164.5879,5,1,1,5,39,38,40
"ZNF777",0.992447268475699,0.98266001123723,0.999999943759311,0.27063644021201,0.996469494393637,0.99896647293502,0.999926325657984,0.996371181321678,0.98974274996496,0.10611861304285,0.999998343865595,0.993528649703623,0.983729742313081,0.074751199650103,0.999933087791234,0.997778469136157,0.998891876032323,0.995932629725779,0.184117111254454,0.998432902213611,0.981567442033284,605.39968,788.5491,819.8896,947.82606,640.562238461538,623.963515789474,668.84933,51.3211686592911,NA,NA,127.874912496567,24.6103402200664,38.0945906407678,48.4759801339442,550.4163,788.5491,819.8896,854.3513,528.32195,514.80905,497.6972,664.2298,788.5491,819.8896,1031.5171,758.50165,766.27995,686.02255,5,1,1,5,39,38,40
"ZNF605",0.999999999998929,0.75478996680135,0.915583263024911,0.99994110381573,0.999998698007207,0.845946848265247,0.746243201890796,0.993188953831851,0.97174205705142,0.926939671592298,0.74115495440568,0.992925887689972,0.972569612364932,0.924159075178995,0.999999999988385,0.651272669854511,0.98854062257692,0.981190205258157,0.872258184914497,0.999917696095055,0.99994907914823,304.30512,307.0917,574.2754,335.62334,422.518751282051,423.371989473684,434.3154125,76.6595651280413,NA,NA,62.0907925855162,26.4378791335998,26.2951106992822,27.3850067760023,225.7169,307.0917,574.2754,241.9872,313.9122,298.82645,306.02075,328.4595,307.0917,574.2754,430.1312,534.909,506.14015,558.58035,5,1,1,5,39,38,40
"ZNF799",0.999234011871319,0.998557798092916,0.999999999490469,0.998882735535222,0.989083661095917,0.984234312407162,0.98750097454892,0.999999318245056,0.999994489815167,0.786049743357205,0.986141415905982,0.999999514916313,0.999995653523031,0.778065498484648,0.999999999852056,0.996609651844796,0.999990565486291,0.999961150688677,0.867238056614125,0.9998474360403,0.999745128946615,165.14578,229.3893,236.9568,125.51366,211.363794871795,212.356294736842,201.38043,34.4445534113799,NA,NA,14.8713155202423,19.7422063346704,21.0495297921139,21.5930613333425,92.9504,229.3893,236.9568,109.4505,131.6567,149.42995,108.399175,226.6605,229.3893,236.9568,130,262.75315,247.948125,262.67025,5,1,1,5,39,38,40
"ZNF782",0.993909306683621,0.980828517301629,0.9999996397234,0.999999916685898,0.996251561361548,0.986710254418073,0.998692209605896,0.998972463604112,0.994264706247392,0.999765730977384,0.999719105978197,0.998106929691802,0.991158134369701,0.999974960022679,0.99997988036481,0.999243513645502,0.998674931070246,0.993136689199292,0.999891977245097,0.999999911415447,0.999998973323302,43.9759,64.3182,69.2593,45.70592,50.6602923076923,49.0952842105263,50.03839,20.0616381499867,NA,NA,6.54727197788514,4.06746312885318,4.88576959408004,4.10777762020711,19.3211,64.3182,69.2593,43.6455,31.0149,31.7627,30.4145,36.2766,64.3182,69.2593,52.0569,66.9631,63.38115,64.6213,5,1,1,5,39,38,40
"ZNF846",0.999999868875479,0.747662705296985,0.934294912963898,0.706149047946864,0.985024103758227,0.996940209239941,0.997626482282577,0.999998996934048,0.826191091118925,0.735475744052564,0.980231032080678,0.999959997786163,0.884494435333754,0.877906384992415,0.997444852931267,0.932219886638663,0.999708513639695,0.924006920143154,0.952827053183469,0.930857353101275,0.998775570969749,38.68958,42.3831,90.4219,69.9215,47.1822358974359,51.3117684210526,54.9121575,9.97936192401097,NA,NA,34.7935405909488,4.110050206845,4.9601501645151,4.80427261879237,22.169,42.3831,90.4219,23.5043,29.98185,26.536325,28.048175,49.0862,42.3831,90.4219,51,58.7625,67.6361,78.740025,5,1,1,5,39,38,40
"ZNF136",0.999998909309544,0.881877548210199,0.980950611721066,0.884503343033288,0.997905669606129,0.998475112542317,0.994886768256324,0.999999320874533,0.947675590576115,0.958197963843347,0.978801647931894,0.999985365518604,0.967292973007905,0.987113866820857,0.999553913403394,0.446245827372939,0.988751247186973,0.999613523062944,0.999892721944697,0.0934406490910836,0.245945269798139,144.08222,169.1607,346.6174,260.39378,190.577323076923,205.041757894737,283.94956,32.9900926399791,NA,NA,132.107539747304,13.8771813288783,16.6756779284573,33.182916242001,97.1279,169.1607,346.6174,102.0299,132.27045,146.000675,128.2747,208.0817,169.1607,346.6174,200.2868,235.27495,263.68905,346.614625,5,1,1,5,39,38,40
"ZKSCAN5",0.999932024465881,0.907505350981511,0.994349846217542,0.0646802695399388,0.816604345987761,0.998599160617326,0.981027678823235,0.999999995600692,0.977105530373863,0.0457981205343876,0.952672709390253,0.999999319462903,0.986122734303477,0.0728687700180234,0.999833730442789,0.864482858532804,0.99997070236361,0.994430112445587,0.135345621364134,0.969081350291399,0.997890471235766,335.98988,372.5253,474.8754,536.53502,379.225833333333,388.083076315789,401.7966625,37.9583190049217,NA,NA,80.2810823017316,17.6195700215747,16.5300622435105,17.0803250782839,273.1448,372.5253,474.8754,449.1011,309.4048,328.197625,317.896525,387.3665,372.5253,474.8754,539.5299,432.331,439.608925,461.877125,5,1,1,5,39,38,40
"ZNF33B",0.9964150190087,0.942119568176119,0.858878308537505,0.909414703252918,0.86158871982842,0.99975826018137,0.414876363552739,0.681849705476756,0.999995984749141,0.999157129449313,0.524166048228172,0.730611899443443,0.999969123024869,0.999932641093974,0.999859289635316,0.737461364327398,0.817848390973664,0.999542478407772,0.9999999999571,0.940211314621914,0.992465662810933,468.31702,255.7859,833.0361,700.79878,772.022994871795,746.948226315789,696.57416,133.72926102854,NA,NA,148.893861987758,55.5618687480962,51.7341865002864,45.4754459913983,258.4856,255.7859,833.0361,534.0659,527.0981,531.665275,465.35355,639.1082,255.7859,833.0361,1012.9039,994.36005,913.25175,872.486975,5,1,1,5,39,38,40
"ZNF431",0.997256365191747,0.559339835570286,0.966217250257485,0.997734842377155,0.99997545266803,0.765890707752074,0.928442613227125,0.999999801072856,0.790468831764549,0.999852786313327,0.770596028337315,0.999999997441507,0.873210854685461,0.991837870825895,0.988679398326447,0.265752237102582,0.999454132608801,0.976498362797139,0.729473431605343,0.176254312575098,0.614862506495719,75.23046,119.3419,210.9845,99.8372,111.308053846154,123.227510526316,149.99306,15.9910929131376,NA,NA,9.90037053983335,8.73496023779859,9.37787102656759,14.8262256354804,51.1749,119.3419,210.9845,78,71.71415,76.6894,75.797475,86.9565,119.3419,210.9845,116.8461,139.2194,150.40195,219.2136,5,1,1,5,39,38,40
"ZNF418",0.15471976859472,0.999997727672543,0.359255503793367,0.855592951272194,0.554131185689407,0.969304216707185,0.998981865142496,0.161973782583998,0.999595746455022,0.881161223646352,0.586165258098346,0.467731329811118,0.951698916006404,0.999999999890856,0.125760328818835,0.317758547770037,0.597912596111228,0.891298483498005,0.999316737932526,0.00952090623210466,0.974634734856893,18.01812,213.031,4.8097,75.1907,34.2315769230769,76.2808868421053,90.2882325,13.6504322006082,NA,NA,34.0977112300811,9.19796199673493,12.2018259066411,12.3505221404278,2.6113,213.031,4.8097,10.1467,3.5522,13.346475,13.559675,8.3256,213.031,4.8097,135.6838,31.7536,118.6671,131.457375,5,1,1,5,39,38,40
"ZNF700",0.869888818843937,0.999693657604633,0.994092811332613,0.985473768320161,0.98454323470013,0.999999995111611,0.999999999983326,0.816175812182297,0.999440489117714,0.933743325558193,0.999885280806402,0.891994144005152,0.999966664355588,0.991287360171432,0.989286459037363,0.999343135358667,0.911408272550029,0.999991154735905,0.996600258965158,0.952927420028837,0.999982110864818,303.51088,553.9548,382.209,394.48552,301.445494871795,332.383023684211,342.4110025,74.9206681818201,NA,NA,167.252728111088,18.1186307760973,22.9993074813961,36.9867042727202,186.864,553.9548,382.209,231.2866,208.0453,240.23635,182.38035,311.3742,553.9548,382.209,256,362.1442,415.1237,441.4947,5,1,1,5,39,38,40
