"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-T4d-T1","p-adj-T4d-T2","p-adj-T4d-T3","p-adj-T4d-T4","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","p-adj-TX-T4d","mean-T1","mean-T2","mean-T3","mean-T4","mean-T4d","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-T4d","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-T4d","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-T4d","Q3-TX","count-T1","count-T2","count-T3","count-T4","count-T4d","count-TX"
"ZNF570",0.999757011165354,0.323835002189096,0.14212367404827,0.999963686502033,0.999565748321595,0.923708791190074,0.976094410720183,0.971374082006715,0.99824154174078,0.984225786206247,0.880824955951407,0.863955603993784,0.981161642045001,0.916762423725002,0.999996410474499,79.237725,80.2647017006803,68.1966897435897,77.5264941176471,53.42465,48.0459333333333,2.37077528705402,2.30441740061579,2.93762190520177,6.00017350457385,44.46665,9.54909461577961,53.022775,50.937275,47.257,60.56565,31.191325,38.50085,99.7447,95.197425,87.3886,93.1642,75.657975,53.05815,260,588,117,34,2,3
"ZNF57",0.913187757626011,0.999999617527922,0.961725064899596,0.999999999982905,0.997938250063483,0.999999993294987,0.807256830909529,0.857966484771782,0.803985538235143,0.821764151336836,0.756451297062211,0.824953877040255,0.753322857549932,0.782203384120259,0.99999656389575,111.160708846154,114.707692687075,110.757596581197,111.071661764706,153.11065,147.977966666667,3.22638960247515,1.91362149827138,3.43649570325448,7.9398721372783,26.99305,18.5541413158297,86.646,86.46945,88.7068,75.960425,139.614125,137.27515,127.889625,133.628975,126.162,130.9358,166.607175,166.4549,260,588,117,34,2,3
"ZNF556",0.999999997457306,0.999997003069128,0.999989820528525,0.997662319056971,0.996909074330755,0.999257385681507,0.996008381190172,0.996078725950235,0.995381898537645,0.990674956259305,0.99985359233138,0.99986140799526,0.999786096652584,0.998939932731643,0.999912060872469,6.00575769230769,5.97497278911565,6.19534188034188,7.20720882352941,0.7718,3.841,0.852169649398013,0.626027451901252,1.25557444036095,2.58686100809335,0.1712,3.64979959449831,0.491025,0.259225,0.361,0.057375,0.6862,0.1929,3.376075,2.719775,4.4944,3.6186,0.8574,5.7615,260,588,117,34,2,3
"ZNF554",0.981766789749119,0.978558598400611,0.999751839473286,0.902507760061749,0.741080055606354,0.730753755831041,0.905635789487481,0.928925176152931,0.941961732166891,0.79981798440087,0.999979605655687,0.999999494048031,0.99999999557874,0.996797640205624,0.982305348578977,143.262460769231,145.925788265306,147.391121367521,133.547523529412,180.75925,148.332733333333,2.75829817372397,2.22707150007327,4.56544924343835,8.3107800554043,47.43495,25.6528650756813,108.7112,110.264525,113.0389,98.7012,157.041775,133.5754,170.5037,171.107525,176.9779,168.2606,204.476725,173.8833,260,588,117,34,2,3
"ZNF738",0.527970069817766,0.99999552745317,0.730664449175176,0.628205344232233,0.183510160944134,0.73684760195563,0.777424337955863,0.666908412324787,0.791667543740316,0.948486529941694,0.999994220802918,0.999999335281319,0.999987162180205,0.991095662383739,0.878914763963662,241.397521538462,260.103286054422,239.328120512821,199.638935294118,104.1087,252.7615,7.47776072666537,6.76290872348845,10.9320156741579,19.5952884087375,56.6645,52.0576260443495,162.9004,159.3362,165.3076,127.49165,75.77645,201.8489,297.873675,323.048375,284.9097,282.86325,132.44095,287.6214,260,588,117,34,2,3
"ZNF596",0.42350751305939,0.970674712089733,0.995641668599037,0.4995680771062,0.911268466639661,0.841430508734772,0.744334672434669,0.847440573888084,0.815552033966206,0.946667902209501,0.999962465138665,0.999999971537028,0.999999977875582,0.99937646471464,0.935195476943374,79.0069130769231,72.3460989795918,74.8392794871795,63.7247147058824,32.37165,73.6178,2.8725044200904,2.05795015897522,4.07106511502312,6.43691427119733,5.34645,18.7098829106438,48.515,36.75875,38.1829,42.241275,29.698425,54.90855,95.164775,94.119025,99.8632,72.203675,35.044875,83.1057,260,588,117,34,2,3
"ZNF621",0.127915277962899,0.477929232595791,0.999995293815155,0.948120789706737,0.999995262407112,0.999972495930167,0.878696707948461,0.958481431833168,0.963232494886169,0.956690805797906,0.95572409564563,0.994383454308747,0.995602072694089,0.993552433149616,0.999597891393085,754.632591538461,702.807554251701,699.19878034188,709.103973529412,535.11195,615.048933333333,15.9153413872037,11.866008588674,26.768944973218,46.8634378700468,0.0129499999999894,119.61000708772,581.938,499.020525,500.8526,547.478,535.105475,537.9915,917.9608,860.442375,834.3059,849.813725,535.118425,732.8022,260,588,117,34,2,3
"ZNF680",0.938541874086436,0.996036625950527,0.817632719989697,0.688697032370127,0.399873299184655,0.889176043196126,0.623784641856322,0.685078733699195,0.576365424299319,0.408614800563608,0.999758422195653,0.998633134095149,0.999970470707202,0.999980148264389,0.73051365199039,453.204253846154,434.81361037415,468.081662393162,523.928102941176,159.0517,496.707833333333,13.7175266431288,10.6822103602076,31.5494894902633,62.5973182714749,21.5235,210.174928883302,288.059275,250.58865,269.4889,350.635525,148.28995,291.99985,577.7829,551.501925,535.743,646.7694,169.81345,640.3063,260,588,117,34,2,3
"ZNF483",0.0450775999436112,0.54278219272406,0.99978480134879,0.27982102938139,0.928427053818267,0.911894641862367,0.780574468116976,0.915706698145346,0.904586993682367,0.97606297319301,0.759175210516348,0.924903182473154,0.912670227584583,0.98643377411289,0.999984963108451,25.6984388461538,21.0806476190476,21.6793512820513,17.4258117647059,5.78955,8.94273333333333,1.41196833959837,0.862842854945937,2.05452609460774,3.01653498286492,2.01775,1.3168879493378,9.39055,7.523325,7.535,5.6141,4.780675,8.0195,34.74265,26.488125,28.111,21.75985,6.798425,10.2176,260,588,117,34,2,3
"ZNF417",0.96148996646666,0.676583093892957,0.912590067625559,0.999809512575439,0.999999704636194,0.991421276972417,0.987667035883524,0.99364225522269,0.998531602662765,0.993482385393317,0.792325334340437,0.844648382715701,0.919270072207774,0.856036446953373,0.99956570041004,227.500959615385,219.652870238095,206.629288034188,221.288361764706,169.69295,132.9043,8.65817552989639,5.25287178617373,9.2494147224595,15.0238499227329,47.10925,24.2793303320609,145.58555,137.349325,134.0105,155.8949,146.138325,119.1337,273.829825,273.0921,268.2087,270.592425,193.247575,157.107,260,588,117,34,2,3
"ZNF791",0.992060672733022,0.418759688875565,0.578061444420021,0.993289507003384,0.999434785345925,0.994348864998724,0.999998880295145,0.999999993231647,0.999958815419811,0.999999964375588,0.800363880470398,0.836571453358958,0.944938828925562,0.898657037087732,0.977614912310042,307.454754615385,301.298346938776,277.946114529915,292.916394117647,297.852,202.997166666667,7.42485293842681,6.39174902383967,11.0669498816264,20.6163469853709,30.0538,37.9271088818334,219.1444,206.09815,186.1547,213.901925,282.8251,165.4546,393.6924,379.4512,346.9236,364.128325,312.8789,226.43385,260,588,117,34,2,3
"ZNF519",0.970965560746625,0.936172172584985,0.997434577783483,0.20195688589827,0.0782065534387757,0.0814583843813612,0.999999178310972,0.999979150122439,0.999899933049741,0.996705483179274,0.999998096899908,0.999947804813836,0.999749453221176,0.991791836905353,1,54.0346111538462,55.9656017006803,57.5131760683761,40.1881176470588,51.91225,51.9801,2.0424297262021,1.34179760533634,3.72090738238737,3.18630163012212,16.55155,17.0107359490999,34.051,33.683975,33.8766,26.388375,43.636475,35.14195,64.24145,69.38455,70.545,48.88285,60.188025,62.49235,260,588,117,34,2,3
"ZNF25",0.000104816669926011,0.2823519915393,0.918607505277991,0.571432860105746,0.999946003015027,0.999483387739688,0.991698682434988,0.999996945680441,0.999845593744088,0.999983372403368,0.292061894630619,0.652428077298253,0.548082985716804,0.651194322908046,0.953109726501096,347.236426538462,305.318940646259,317.922279487179,309.905585294118,294.98375,195.680833333333,7.67370319603393,5.08794874709221,12.4409858277365,21.0621161960815,41.32985,67.5760395013236,269.080775,215.984975,240.0527,207.24365,274.318825,134.4679,413.939025,382.914075,390.7068,398.280425,315.648675,251.0789,260,588,117,34,2,3
"ZNF77",0.900228122904065,0.909484631517678,0.402016316299245,0.564598538656904,0.262026937654071,0.930416292682189,0.999999999984731,0.999996423172262,0.999989480379202,0.998619325824736,0.0511141790309442,0.0719796925166751,0.030737717352031,0.0153278824475334,0.453800361079027,99.1421415384615,103.386840306122,92.9543076923077,82.8178941176471,98.75085,188.7726,2.49971514256623,2.52813872566229,4.15897948758937,5.74090202093642,0.259050000000002,75.5889317045161,72.8615,72.01285,66.2612,63.000125,98.621325,114.54695,113.54575,118.049225,99.3831,95.260225,98.880375,238.262,260,588,117,34,2,3
"ZNF169",0.143584395854343,0.778346704909585,0.999289579739364,0.0863182635882714,0.524953391355908,0.510992888182476,0.929134543274928,0.980817787273848,0.974791526002389,0.999784079602501,0.757669922211071,0.904742956849165,0.885708889520703,0.99626896426718,0.999997935279614,76.7800896153846,71.1487474489796,72.2533923076923,61.7985147058824,55.57465,52.5157333333333,1.86704926068272,1.26846989811848,3.18136260852282,5.1463296496973,7.48415,12.9614272693164,55.06245,48.528175,46.0922,42.95335,51.832575,41.1855,92.564,88.352975,93.7374,76.596925,59.316725,63.6323,260,588,117,34,2,3
"ZNF613",0.209365896993719,0.177063574002134,0.94336441874879,0.612231952054426,0.984491055169427,0.999992910796075,0.980267122255011,0.996927369975919,0.999360125419185,0.999671364648551,0.941962487134666,0.988837271781553,0.997287053381578,0.998573239547683,0.999999997288911,208.743612307692,183.474615136054,169.639463247863,165.597744117647,132.8281,128.911233333333,11.2449391833583,6.09794518095021,7.97941221399094,11.7837543302623,74.3651,30.9479614611546,128.48395,117.911425,112.9962,128.51075,95.64555,97.97655,223.121975,209.130175,206.5049,190.3545,170.01065,145.1636,260,588,117,34,2,3
"ZNF404",0.98004874098891,0.999999907608361,0.991674457549124,0.896139300832872,0.726705154174223,0.929970985041313,0.96774822491182,0.952284866915195,0.969920820591977,0.995686702586582,0.999896286141703,0.999990621793932,0.99987440406014,0.993963194736761,0.972118632659561,57.9728657692308,60.6847474489796,57.6442153846154,48.1182323529412,29.13585,64.9985666666667,2.62853223343048,2.34186853740518,3.83527282504513,4.45042265081289,1.51005,18.2341148119245,30.18135,31.91035,26.6032,30.03175,28.380825,47.195,73.827075,73.1302,82.9763,61.468925,29.890875,77.31165,260,588,117,34,2,3
"ZNF135",0.216288906267083,0.451123653429967,0.999308667473737,0.00676740415281696,0.0855723008106741,0.228788133860156,0.515418754731496,0.66938755387456,0.707191068436557,0.965892389368825,0.8872084746491,0.967586787997742,0.978114408756755,0.999999999992008,0.986999707801354,255.923813846154,225.55412670068,219.127745299145,140.673152941176,33.9458,141.648766666667,13.1758721103607,7.33939388730034,12.1363263877134,20.9506138977571,16.5012,62.5657354717776,136.108175,101.08265,109.9215,53.249375,25.6952,103.0876,328.26135,313.64225,308.8792,219.795775,42.1964,203.5982,260,588,117,34,2,3
"ZNF620",0.727102117624811,0.937055184352364,1,0.999013244285058,0.924095655531393,0.949481957696612,0.668623584571748,0.757159556819956,0.762402100446681,0.63092269516277,0.992654447865946,0.998738708577763,0.998798006582775,0.985349658611137,0.968278953023033,62.2275630769231,58.542293537415,58.5434341880342,64.6563852941177,24.76075,50.4319,2.1189936920255,1.51851633543669,2.78820172439034,5.94638714094403,4.94225,23.2418437688006,39.20275,34.815275,39.5566,39.60015,22.289625,27.2706,80.9717,73.013425,71.3583,78.146,27.231875,63.6868,260,588,117,34,2,3
"ZNF619",0.343326089463245,0.801647971955261,0.999999670678523,0.80497002206244,0.262448249138652,0.397847906554723,0.999951090366858,0.999999999999376,0.999999999999527,0.99556442085794,0.567922258505489,0.730577918822606,0.731224266136266,0.360598013656723,0.949347101569322,103.197801538462,94.906575170068,95.3285145299145,116.025282352941,95.1219,49.9708,3.21052437251173,2.39413524891758,4.38201616034025,11.7360825416435,37.6019,24.8436268705544,61.853175,52.44015,58.6019,80.7317,76.32095,25.1868,137.91115,122.310475,126.2056,145.623325,113.92285,63.85255,260,588,117,34,2,3
"ZNF354C",0.675510351809511,0.496156571190216,0.960318529171487,0.992555641729058,0.999999996532361,0.997350062947766,0.971232924135128,0.989294451151378,0.996158313897412,0.990002883794827,0.726870634578282,0.830079737545384,0.89824251858108,0.848517832643407,0.999743528093417,57.4887253846154,52.4063321428571,48.5006452991453,52.65065,32.0741,20.0623333333333,2.88241689580308,1.95109107826767,3.71462872911629,6.87298479789458,0.9567,8.89976367183109,21.940925,18.30145,15.3999,23.786625,31.59575,12.16955,80.099725,73.569575,74.6228,67.037025,32.55245,27.56995,260,588,117,34,2,3
"ZNF114",0.945588490253574,0.75256935924979,0.258899098177775,0.998022325074275,0.999999788900679,0.845060506414046,0.999933570960802,0.999601070383276,0.999999999999918,0.99954657443768,0.999590615306079,0.999956840276156,0.992887588256795,0.999979533722842,0.99910761208968,12.1238857692308,13.5783988095238,8.85864273504274,13.8394264705882,8.7896,16.0705666666667,1.13239333612525,1.01105083137491,1.01869754902672,3.26889163767821,1.5829,11.6534597378251,3.16895,2.433325,2.5226,2.8579,7.99815,4.42215,12.377775,13.63285,9.7163,14.12075,9.58105,22.19165,260,588,117,34,2,3
"ZNF454",0.999999870553668,0.929853206241714,0.914071011764042,0.255256687088698,0.232961912822191,0.679143436264738,0.807020251578222,0.802151311941671,0.724890414524675,0.484973677912815,0.99993933225575,0.999926119119828,0.998760087088848,0.955493696861403,0.959259302914079,18.7392780769231,18.6470484693878,16.6041923076923,10.8651735294118,36.5673,21.2108333333333,1.25190603893907,0.854993271868159,1.56882526786704,1.73625921638334,20.9527,15.5138257961872,7.394825,6.346375,5.9343,4.481025,26.09095,5.77205,21.572325,21.8167,19.7796,12.193025,47.04365,30.2501,260,588,117,34,2,3
"ZNF543",0.722950962691871,0.551055370317825,0.966962966780327,0.951012186677068,0.999574117465583,0.999994779068632,0.98134484386116,0.993558340458362,0.997896459710467,0.997231973706674,0.80970227523399,0.890475086112405,0.939491624783647,0.935372856220007,0.999868750757669,169.60313,159.818112414966,152.225054700855,154.595135294118,122.85835,101.587933333333,8.00790555757451,3.34415533959904,5.65877760692391,8.3225280729501,80.81915,10.1098482549333,121.1074,113.01935,111.2943,127.02225,82.448775,94.8449,187.78465,189.6712,180.1026,184.253425,163.267925,111.4829,260,588,117,34,2,3
"ZNF354B",0.198201311418704,0.925145692862645,0.99022117008607,0.199610568389044,0.728068396649145,0.60953123677615,0.999952673776922,0.999999989467792,0.999999958405952,0.99902869185925,0.438324362262995,0.629024095261795,0.569115952858554,0.887772027642191,0.913131915364116,117.967564615385,109.291302380952,112.437583760684,96.7541676470588,110.6444,63.5656666666667,3.08429164605646,2.13294878758065,4.52408675053985,8.79856874798438,13.3537,20.0669571729525,89.977125,76.471475,75.4316,62.333875,103.96755,45.40505,139.67385,137.14895,135.7803,127.6555,117.32125,80.03895,260,588,117,34,2,3
"ZNF223",0.67088165644907,0.0516241194616347,0.325238249300043,0.999860569553485,0.999120831319252,0.73403074427676,0.76706815161154,0.847227897910573,0.950811183740023,0.818935261245289,0.999959220548231,0.999999999999082,0.999349425709154,0.999997380367302,0.943863253848996,108.706293076923,102.969151530612,92.337658974359,106.324744117647,59.8151,102.7927,2.66859317267042,2.35052992649297,3.89512703662314,7.71749907846561,38.5987,30.6721040723217,82.0575,68.7276,58.4838,82.58965,40.51575,72.95585,128.986725,131.195675,116.8918,130.022925,79.11445,123.86785,260,588,117,34,2,3
"ZNF713",0.747567848427098,0.999999671013126,0.886595311555752,0.998668274507209,0.920805820713139,0.999462707271939,0.992282314115306,0.997951120387863,0.991713845895511,0.985450878295931,0.999850498065078,0.998077742457569,0.999891264528774,0.999995647948353,0.989987080040741,89.0971823076923,101.385718877551,88.0906461538462,80.2640941176471,138.9106,71.1264333333333,2.87509633478172,6.25346809567687,5.6069455007699,8.10523940693013,72.4325,7.47869904224287,55.5501,53.303,51.2016,46.691725,102.69435,63.6478,110.68565,112.892675,105.6033,105.880375,175.12685,74.8929,260,588,117,34,2,3
"ZNF552",0.378947969614286,0.948622590579225,0.997772340020653,0.998501955884729,0.998777392815303,0.9999957935882,0.901049924128869,0.958435263062304,0.945245719466991,0.941304073056343,0.904727117297424,0.968775346305514,0.955332573942747,0.951931814737693,0.99998762896112,1558.01753076923,1372.99411955782,1430.87857606838,1462.01593235294,603.8625,785.056,86.3858613275695,52.6604494411421,101.034240919035,187.378481322779,345.0223,321.533727492239,616.394525,478.5901,660.9897,949.68215,431.35135,594.7945,1972.13185,1932.535525,2068.9188,1859.377875,776.37365,1104.6603,260,588,117,34,2,3
"ZNF154",0.00456861994260116,0.117615584326109,0.999994383734568,0.106832412888932,0.867039497745773,0.930839260040508,0.967347127750812,0.998244364934312,0.998634834681617,0.999992944394643,0.793597588530707,0.962741843112741,0.968427691885232,0.997382879330498,0.999961942107794,58.2478623076923,43.0332343537415,42.2729931623932,31.6653970588235,25.9449,15.8703,5.28400789906904,1.8056449825707,3.71671921865935,5.02199791066587,7.0859,5.3398317972885,19.374575,15.575825,16.361,16.3215,22.40195,10.68295,66.247325,53.04945,53.3078,35.7028,29.48785,19.5612,260,588,117,34,2,3
