"gene","p-adj-N0 (mol+)-N0","p-adj-N1-N0","p-adj-N1-N0 (mol+)","p-adj-N2-N0","p-adj-N2-N0 (mol+)","p-adj-N2-N1","p-adj-N3-N0","p-adj-N3-N0 (mol+)","p-adj-N3-N1","p-adj-N3-N2","p-adj-NX-N0","p-adj-NX-N0 (mol+)","p-adj-NX-N1","p-adj-NX-N2","p-adj-NX-N3","mean-N0","mean-N0 (mol+)","mean-N1","mean-N2","mean-N3","mean-NX","SEM-N0","SEM-N0 (mol+)","SEM-N1","SEM-N2","SEM-N3","SEM-NX","Q1-N0","Q1-N0 (mol+)","Q1-N1","Q1-N2","Q1-N3","Q1-NX","Q3-N0","Q3-N0 (mol+)","Q3-N1","Q3-N2","Q3-N3","Q3-NX","count-N0","count-N0 (mol+)","count-N1","count-N2","count-N3","count-NX"
"ZNF534",0.999708459205785,0.999999685375039,0.999682425459852,0.886112157523368,0.998572600504899,0.918005906635693,0.999448312732307,0.999871121866752,0.999144526638702,0.908868234591041,0.979287877724658,0.997460506974234,0.982457202597833,0.999883690053978,0.964415926934327,6.28693262711864,4.9332,6.31135223880597,6.81599369369369,6.08709411764706,7.10819411764706,0.208405813511198,NA,0.22766387793978,0.514258375611537,0.571936222418941,1.93562024763364,3.59815,4.9332,3.67135,3.79805,3.363025,2.8579,7.478725,4.9332,7.95465,7.7862,7.3765,6.8517,472,1,335,111,68,17
"ZNF525",0.992351824822812,0.99391683371624,0.989666042296753,0.960697455386281,0.985605280811718,0.997788750015858,0.999752789554889,0.994524893861154,0.992747635901362,0.965383388734264,0.976501446988791,0.976581613090812,0.992399154361508,0.999150857456458,0.965372607737601,371.818796610169,256.9373,379.623466268657,389.282728828829,364.533442647059,408.116141176471,9.43903366127712,NA,10.9272430554469,17.3420799736198,19.8459276542361,41.5261564981648,250.4702,256.9373,245.9603,253.11825,224.59845,296.1786,448.142175,256.9373,462.1703,470.54475,455.01305,460.0164,472,1,335,111,68,17
"ZNF814",0.999998407943214,0.966864303795418,0.999985501654987,0.999997710306501,0.999997326565822,0.998373321726982,0.995305248920162,0.999999992870748,0.935772387432907,0.995583371842571,0.999999999182984,0.999998948744319,0.999858503282844,0.999999823370218,0.99991350903673,475.598965466102,438.5406,496.306889850746,479.799188288288,451.169391176471,473.592388235294,17.4431989562877,NA,19.1079479946072,35.7160490671139,32.986794404205,53.6708956093975,252.4562,438.5406,285.65185,259.64035,282.864975,338.9802,582.85685,438.5406,580.1982,549.64675,533.16335,543.874,472,1,335,111,68,17
"ZNF551",0.999999999987128,0.998494295503845,0.999999987065916,0.32338283637568,0.999923845816003,0.53778066204046,0.999337149906146,0.999999992689238,0.993519201647558,0.541329133529259,0.997659987193317,0.999998696535479,0.993164901269817,0.811159348863088,0.999881414173706,151.34178220339,150.0514,155.195709850746,179.493027927928,145.435247058824,136.741911764706,5.08452374145297,NA,5.57150328043431,24.7580043060961,8.86603209293344,19.8761604617243,91.9651,150.0514,94.5131,90.9457,92.8293,73.3128,186.9038,150.0514,187.0401,203.2867,192.541725,190.9681,472,1,335,111,68,17
"ZNF805",0.98946104311906,0.917039928045202,0.982761224748372,0.999175561484229,0.986378102350173,0.999650831455642,0.883133194519204,0.996953141769565,0.593885719537532,0.850316746332758,0.999845909566877,0.985517687907861,0.999999995105606,0.999998784156282,0.974190765706511,381.490322669492,279.9589,393.181559701493,387.740618018018,358.296360294118,391.873529411765,6.54614649649792,NA,9.44778510935679,21.9450815857161,13.9519520900123,32.8660110552029,296.477725,279.9589,301.9154,296.64095,275.827375,312.4303,434.61385,279.9589,430.6766,432.0252,395.624075,443.276,472,1,335,111,68,17
"ZNF468",0.992259431098927,0.991391186735759,0.98931241557753,0.314574991058754,0.968454902790517,0.607346344792459,0.999343590520935,0.99483076476401,0.986396773385395,0.534454605791412,0.713196707676218,0.944813402500783,0.816128833130779,0.995479827436727,0.689306244014927,547.586649364407,388.9003,559.174681492537,606.57406036036,535.330917647059,643.368017647059,13.3811194010127,NA,13.3174905233009,28.2392343444724,27.2966910557963,72.7733972131044,362.556975,388.9003,400.4658,394.5339,372.53345,443.5146,659.4238,388.9003,670.2422,759.15455,652.63605,802.4152,472,1,335,111,68,17
"ZNF616",0.999964166607296,0.999999994411445,0.999966374226318,0.997763767771289,0.999991295731085,0.998541044296432,0.900179976790112,0.99951146328787,0.903190702324926,0.840990950015136,0.999993872185885,0.999987822425297,0.999995905740329,0.999999939102295,0.989156109074112,221.493340889831,241.7266,221.742468358209,226.455555855856,207.128491176471,224.990876470588,5.29662181058278,NA,5.48785655111734,9.18969656819598,8.28558541196685,21.0665390296236,152.7523,241.7266,156.1679,163.49455,163.200675,154.505,260.43315,241.7266,267.99485,273.4078,241.61975,274.9454,472,1,335,111,68,17
"ZFP57",0.999982906728963,0.384318570627067,0.999999997760355,0.937886917366688,0.999999814280004,0.999208861750307,0.99999759962518,0.999974880114564,0.862241036534156,0.977818616911968,0.999814074068017,0.99999882450355,0.999730906203253,0.999995883785846,0.999690286707181,44.0075300847458,25.8993,28.920971641791,33.2353540540541,45.5893485294118,36.7744588235294,5.06832972244999,NA,6.19565045300683,9.19246706758654,11.7642279415861,32.1156927479479,0.504625,25.8993,0.381,0.28575,0.432125,0,24.1477,25.8993,13.59435,20.3667,28.541825,9.4777,472,1,335,111,68,17
"ZNF155",0.999962599040607,0.87708582731251,0.999796617149253,0.628260239963874,0.999999996828413,0.228169146334921,0.9935871249803,0.999996460510683,0.86418696125447,0.991358484799455,0.999941204414526,0.999893419368167,0.99999789432951,0.961766150518018,0.997423393583854,167.921882415254,152.9866,174.037462686567,155.275400900901,162.341185294118,171.957111764706,2.90515229065664,NA,5.34159343122726,6.82820067123166,6.48439430823308,19.1197206971141,124.62315,152.9866,132.4492,106.24295,121.73725,106.1889,208.199875,152.9866,198.32605,194.14055,205.360875,252.9111,472,1,335,111,68,17
"ZNF425",0.993384284154741,0.0422599196485259,0.999273293180705,0.952439702464453,0.98690014929826,0.0677576453220858,0.973562537010418,0.997420229587682,0.963622289156691,0.816002090437548,0.581458813719276,0.999986940074439,0.971379098007435,0.405423341873062,0.875149473993181,97.7302029661017,127.852,108.879451044776,92.7878144144144,103.029641176471,119.223176470588,2.31238004190729,NA,3.24765388018536,4.7348234926178,6.08122578815018,13.6117885427013,59.7739,127.852,68.1564,53.99655,59.6426,70.819,126.0997,127.852,136.9838,116.7757,136.30845,159.7729,472,1,335,111,68,17
"ZNF611",0.999999014928057,0.97929470481512,0.999991193089411,0.608513730969686,0.999841032361436,0.89849009213712,0.996132484683356,0.9999999975327,0.95210163584874,0.659172235859415,0.999955691678794,0.999992849384294,0.999999999993657,0.997626549058171,0.998294297783894,241.767608050847,230.6269,247.923654328358,261.72992972973,234.007479411765,247.670123529412,5.89644782134179,NA,6.01460428909289,11.6996721920445,11.0832214559286,28.0020874799482,162.1068,230.6269,173.9745,184.3954,160.607825,175.4111,290.290175,230.6269,318.0895,327.0848,287.962675,338.1031,472,1,335,111,68,17
"ZNF254",0.999672029645568,0.179612314854539,0.999994070569231,0.999861935608874,0.999795216986167,0.794542889754622,0.987400633026297,0.998946507113124,0.411080134125775,0.979897556527666,0.999999440426184,0.999603922384862,0.974803383350424,0.999973193082861,0.999905576510557,432.946201059322,551.2066,498.609666268657,443.396718918919,399.996910294118,424.869917647059,9.60609063422752,NA,33.7400206115423,17.7879402042886,19.121605804361,52.0023654978297,294.366625,551.2066,308.86825,307.7424,275.262775,307.9927,524.2298,551.2066,600.89525,571.5601,524.90695,508.8537,472,1,335,111,68,17
"ZNF625",0.878900200764083,0.96997277418545,0.90082855626295,0.829412377011656,0.925913618677775,0.986314346774062,0.897112827078432,0.819193690533908,0.692782571454524,0.515316966323653,0.990398152140431,0.938753169915919,0.998984954152707,0.99999937831006,0.896496163224017,42.1364459745763,69.1799,43.5070710447761,45.2675072072072,38.7795220588235,45.8082352941176,1.07766035871965,NA,1.42137243617299,2.41702417775972,2.591282682448,5.7612562155145,25.734875,69.1799,25.46205,28.54365,25.303125,29.8117,55.494525,69.1799,57.822,61.84175,46.970325,57.9623,472,1,335,111,68,17
"ZNF845",0.837617801220184,0.882597684191679,0.873234288513947,0.804377480600047,0.896373261907266,0.996096713677559,0.999667253335987,0.859118855255793,0.999699393720341,0.990171166442566,0.961378806820448,0.928490175350358,0.995729273287881,0.999778765676562,0.990027278330218,279.95665720339,430.8325,289.812262089552,296.727420720721,284.873661764706,305.812411764706,6.16759390498322,NA,6.67793931139521,10.5905703440225,13.1933039353657,25.0392280350149,193.992175,430.8325,204.88965,208.31265,187.4147,248.9862,336.526425,430.8325,358.61395,380.808,344.452725,338.3103,472,1,335,111,68,17
"ZNF90",0.999990059381504,0.997947635020646,0.999974293397387,0.9826245981619,0.999999670738518,0.931889598602269,0.983142553860518,0.99999990342658,0.944540041585172,0.999998197550876,0.999227068851836,0.999999905848352,0.996789657264961,0.999999903701082,1,160.136113135593,139.3628,164.523056716418,149.887892792793,147.619498529412,147.754317647059,6.91981114104749,NA,7.81674439999532,9.14166722016076,13.810917221338,26.0018610791701,78.726675,139.3628,75.9761,76.8937,69.688525,72.8751,197.61105,139.3628,195.6171,198.00785,180.8473,201.514,472,1,335,111,68,17
"ZNF788",0.999996038133271,0.774632848917808,0.99999999706416,0.745753640489019,0.999818158975559,0.248578042817024,0.815595554272307,0.999999989498345,0.996041459897634,0.351921091850771,0.999845643173709,0.999972632272739,0.988376597402601,0.999618425637945,0.962106934155584,149.058840466102,138.1295,140.712076119403,161.850968468468,134.777466176471,154.6978,4.30474132266264,NA,4.42068446646945,8.75853471473241,9.21587380657459,27.2954809812853,87.539825,138.1295,82.33765,87.66205,83.72345,85.6173,195.24345,138.1295,192.84575,216.41025,163.097125,227.4647,472,1,335,111,68,17
"ZNF880",0.999615668212493,0.992772730321327,0.999298811791902,0.349248819199157,0.999998564799502,0.199219462102593,0.976835656724159,0.998620237509168,0.998438160106878,0.350950613786108,0.486283021538811,0.978698450218773,0.603943604431557,0.130205473539466,0.808519029497231,153.32442690678,198.1501,147.423393731343,183.585887387387,139.473741176471,90.3352823529412,6.06352027515886,NA,6.5524996916858,23.907069446915,12.2397413706464,20.9857125731434,62.574,198.1501,65.7165,66.7494,77.9758,42.5174,193.969675,198.1501,193.35625,210.32645,166.943225,80.6319,472,1,335,111,68,17
"ZNF630",0.999999999996725,0.493439506319675,0.999994227132636,0.975344581719294,0.999999739961312,0.421190272700925,0.999667150699574,0.999999970241814,0.987038003489496,0.972742752758609,0.999999999818409,1,0.995322105556612,0.999732510577943,0.999985737646826,85.869973940678,85.554,91.1633611940298,82.5317252252252,87.5179338235294,85.6964235294118,1.81441362979261,NA,2.56304409807722,3.86001027657233,4.75289826231635,8.68343882164377,60.826875,85.554,64.63965,55.08805,63.3999,55.7041,103.6262,85.554,109.694,103.8086,100.891125,109.4195,472,1,335,111,68,17
"ZNF844",0.735556575206654,0.322127035261975,0.817007677363491,0.115015100678638,0.875256331647267,0.876060522062226,0.999895484167371,0.722211115207886,0.77038970863449,0.379977765681969,0.876280184536273,0.888831564559785,0.99542142539594,0.999999997670584,0.870268394443405,255.955143432203,487.5642,280.24561641791,300.595120720721,250.796577941176,301.803435294118,7.60593995530329,NA,9.74170896523525,14.9397908768105,16.872054921672,33.7143680242378,138.52125,487.5642,144.88765,183.8505,136.558325,226.2652,345.9766,487.5642,382.1124,397.87895,354.077025,407.3495,472,1,335,111,68,17
"ZNF717",0.992711155334513,0.998966884720672,0.994195789012613,0.978983964079853,0.987263963347243,0.934422591805207,0.981849317082844,0.986103375443144,0.94946615020095,0.999998964309997,0.810311794905764,0.999846401921781,0.866784397975353,0.676533359540659,0.679756975497609,51.2921908898305,70.298,52.1914197014925,48.7640855855856,48.2842397058824,61.5277,1.604460895831,NA,1.78414823127722,2.73215212056054,3.43223646047198,8.44612424111776,27.710675,70.298,27.41045,29.36915,29.3934,35.2861,68.10205,70.298,72.9146,62.35185,67.08105,76.6457,472,1,335,111,68,17
"ZNF492",0.979293106933839,0.160829382291825,0.993958077082821,0.983355672582182,0.987323119405383,0.947349860504315,0.704698968984207,0.994858920371813,0.99999689061368,0.977026978633769,0.955699795636989,0.996322208409341,0.999981669300504,0.994645818023753,0.999998851737803,21.7746336864407,0.8222,16.8251570149254,19.6721396396396,16.3724411764706,15.6165941176471,1.47834277391586,NA,1.46952051718868,2.42130972400912,2.72740354814273,4.70754204030985,1.857525,0.8222,1.41695,2.9255,3.0151,1.7129,27.89185,0.8222,21.6298,26.47145,19.78365,24.3735,472,1,335,111,68,17
"ZNF688",0.991751976063266,0.999669873219206,0.990291816603204,0.999999920911728,0.992252734844658,0.999866046253919,0.809595167983181,0.998254669089157,0.736149057244387,0.911981070669586,0.912658294421486,0.999485751406565,0.88329929819057,0.935962231575151,0.99951977355431,227.303104237288,328.0576,223.630623880597,228.316731531532,255.092776470588,270.142282352941,7.37976777701926,NA,7.99023723935768,22.5384196515554,25.8261137457965,47.7201261540179,124.4091,328.0576,133.78855,119.8956,134.806975,128.1007,271.165075,328.0576,276.17065,248.99005,277.1157,341.2236,472,1,335,111,68,17
"ZNF879",0.988696506364563,0.845658260556168,0.994187452109917,0.959879763951193,0.979878075445557,0.611767110399296,0.999999557771835,0.988172489495253,0.980504019913097,0.995846408638881,0.999998288015453,0.991770600617925,0.99989992657957,0.997937978168129,0.999994251119452,88.3467129237288,56.3207,84.0673507462687,92.8406603603604,88.8688235294118,87.0434235294118,2.3887503274176,NA,2.66362648825901,5.07362185572447,5.32437148000371,14.6632678842619,51.4338,56.3207,53.5072,53.19075,57.8822,45.0906,112.640675,56.3207,109.67095,121.6973,110.474975,105.7329,472,1,335,111,68,17
"ZNF737",0.90147340865565,0.963125081545419,0.921598873504496,0.927310687056406,0.935353899342212,0.998730177936003,0.692783875174149,0.95706225647507,0.925302754781243,0.993417533749562,0.985922180546674,0.95564738120418,0.998316894475791,0.999902616433191,0.999999015700201,472.745425635593,883.4532,495.791541791045,512.813393693694,546.656701470588,536.760888235294,18.3730778530165,NA,20.5472772235611,31.6271759103157,57.0207907272827,116.00486940462,210.962525,883.4532,236.9515,246.5511,258.343675,243.3101,622.707375,883.4532,666.34055,653.71585,657.76315,634.8787,472,1,335,111,68,17
"ZNF709",0.988414410367922,0.923638134363722,0.9932589968096,0.999999991154026,0.988904905413304,0.990636074551257,0.459411948575085,0.95496137498265,0.197747751274178,0.631966282164082,0.478870363235933,0.999965744150803,0.673540162799873,0.550095809135737,0.128876069896008,120.708412288136,155.8191,124.586822985075,120.920035135135,107.72875,145.003317647059,2.61757964950794,NA,3.07046035387668,4.34512799185909,6.22000028493661,15.3543251441722,83.09625,155.8191,82.55445,88.18825,77.823425,100.3988,148.083475,155.8191,158.70665,148.92365,132.5467,168.9502,472,1,335,111,68,17
"ZNF585B",0.98795992300583,0.999708391419916,0.989678871503448,0.988907986145212,0.992831048085961,0.998446290939535,0.672780891318255,0.962462982762351,0.593630327376296,0.543415217709771,0.9999386000405,0.992860247119362,0.999995195645249,0.999999947702311,0.945011186263225,95.0932402542373,125.3854,96.0846217910448,98.2284567567568,85.9731264705882,97.5906058823529,2.31529823783141,NA,2.56821453073875,3.6690737197289,4.71296231038615,11.5481106637033,62.4069,125.3854,62.08685,70.64425,57.67585,59.5105,119.3784,125.3854,125.59295,120.5698,107.507075,119.0893,472,1,335,111,68,17
"ZNF324B",0.999893456001052,0.994346841217056,0.999955676988483,0.999913376378098,0.999831612678137,0.992619026621984,0.821784580894982,0.999999563226097,0.944427029880264,0.839977841160285,0.999556844558423,0.999987193855926,0.999984883886607,0.998747262580729,0.999687268486762,138.76704088983,154.9846,141.396215820896,137.128236936937,149.579829411765,144.112182352941,2.76457474507312,NA,3.47891336323194,10.4305159306461,6.11938061811303,9.900143463593,103.153825,154.9846,102.11435,95.6936,115.886475,134.6351,165.165125,154.9846,165.46385,159.79425,172.665375,166.4505,472,1,335,111,68,17
"ZNF564",0.962486957496371,0.634830356544182,0.979945565920365,0.839461789800988,0.982062678411754,0.999991768616076,0.997721681210113,0.973349891046988,0.998793610264175,0.99790055440262,0.519599604423835,0.998798248033362,0.805320352278107,0.862293670486915,0.756654994503255,315.390192372881,416.8428,328.914933432836,330.829833333333,322.514702941176,367.367847058824,5.60642132767883,NA,7.05104050133922,10.5389431141017,14.2120744469051,23.4858789529414,232.266425,416.8428,251.18005,251.18005,246.61695,293.6112,372.89665,416.8428,383.33475,386.80875,363.914325,425.2601,472,1,335,111,68,17
"ZNF674",0.929152914245265,0.99938326233792,0.936260478956961,0.648644852071678,0.967406486450729,0.814459455723526,0.404983758021153,0.835889436188602,0.324269741221948,0.0884863956532366,0.969640239486209,0.975642377216495,0.983746839186729,0.999994991013459,0.582686703047445,72.3552008474576,99.4861,73.0422182089552,76.8756540540541,65.4402308823529,77.8215235294118,1.14992865542238,NA,1.33145296489926,4.54661221654155,2.49081122647193,7.62435139912362,55.557425,99.4861,57.33845,59.93195,50.2841,68.9061,85.6117,99.4861,86.06845,85.6647,78.555275,97.8373,472,1,335,111,68,17
