"gene","p-adj-stage II-stage I","p-adj-stage III-stage I","p-adj-stage III-stage II","p-adj-stage IV-stage I","p-adj-stage IV-stage II","p-adj-stage IV-stage III","p-adj-stage Tis-stage I","p-adj-stage Tis-stage II","p-adj-stage Tis-stage III","p-adj-stage Tis-stage IV","p-adj-stage X-stage I","p-adj-stage X-stage II","p-adj-stage X-stage III","p-adj-stage X-stage IV","p-adj-stage X-stage Tis","mean-stage I","mean-stage II","mean-stage III","mean-stage IV","mean-stage Tis","mean-stage X","SEM-stage I","SEM-stage II","SEM-stage III","SEM-stage IV","SEM-stage Tis","SEM-stage X","Q1-stage I","Q1-stage II","Q1-stage III","Q1-stage IV","Q1-stage Tis","Q1-stage X","Q3-stage I","Q3-stage II","Q3-stage III","Q3-stage IV","Q3-stage Tis","Q3-stage X","count-stage I","count-stage II","count-stage III","count-stage IV","count-stage Tis","count-stage X"
"ZNF160",0.320186007842273,0.212876514495176,0.9866590262461,0.742381674188448,0.977759584076617,0.995135335857641,0.99956545718578,0.999992325532863,0.999999212850384,0.999999958764385,0.995497483846555,0.806478811421952,0.703908077425306,0.716626261476347,0.997956115079071,711.150578698225,666.105786828423,653.099728571429,617.677313333333,630.5518,744.392929411765,22.838200464435,10.8927025305723,12.5749319742664,53.9163163165933,NA,53.1526333662553,552.1376,508.9885,531.066025,522.18205,630.5518,657.9306,786.7696,775.6453,762.350775,708.66595,630.5518,827.0659,169,577,224,15,1,17
"ZNF415",0.558982838849551,0.515131526716061,0.998844792859782,0.99999624153219,0.984078812412297,0.970509291980508,0.999035645316332,0.995362913472001,0.993978125025039,0.999463760289763,0.994960006216824,0.865419157317358,0.819569233006018,0.999733810602496,0.999903453489177,251.859263313609,234.267483535529,230.553508482143,255.84066,297.4428,268.207194117647,10.1189897259841,5.00044439668458,7.38313810412295,33.6770692806118,NA,41.2976987176873,179.021,145.1513,164.824425,204.14945,297.4428,191.8239,318.8192,308.3439,299.354175,323.1235,297.4428,328.0093,169,577,224,15,1,17
"ZNF439",0.871906048932069,0.17028392166563,0.458910250224375,0.456461517413921,0.668170554514615,0.938630212282349,0.992330099471294,0.996746958096331,0.999398845408116,0.999999178194945,0.979475858440106,0.862797586100479,0.541480780023875,0.40403150363327,0.976393122061349,174.059219526627,163.704016811092,148.671995535714,122.507786666667,112.7187,193.384764705882,7.38961326178326,4.79953529446583,5.72465156602421,16.0139143915857,NA,26.0224178526221,112.497,87.1894,83.966375,89.05815,112.7187,126.3704,230.3078,214.5074,206.686575,157.2914,112.7187,234.4963,169,577,224,15,1,17
"ZNF440",0.972043467782603,0.71603205114901,0.925309264520038,0.389092979189696,0.517713402526963,0.727162186777561,0.862147855757429,0.829400395493338,0.790328910625833,0.58953797549273,0.995241013657163,0.964590826358259,0.879783190617616,0.44166695121408,0.922124773958541,351.898827218935,340.136656325823,326.756347767857,261.7896,551.817,375.086923529412,13.0386807073431,7.75517430587723,9.8746346234558,21.6869364531299,NA,38.4789326507381,236.2362,226.4162,222.807225,194.80835,551.817,238.2075,438.0153,408.5465,387.865375,305.95575,551.817,470.2694,169,577,224,15,1,17
"ZNF562",0.993085799539257,0.896307519019906,0.976319802636602,0.939795941525035,0.973356059217724,0.994971712393401,0.99062074953366,0.993616600841615,0.996231402642282,0.999340106148461,0.907950132825272,0.803313283995426,0.68256459565799,0.699960976777604,0.958893070820534,662.145763905325,647.945995493934,631.182205803571,590.737566666667,488.2234,737.127505882353,22.6226947997926,12.1019062722875,17.4131484205588,53.6554958654977,NA,99.5198173489063,456.7351,449.7196,457.041075,460.3205,488.2234,545.7303,798.2771,781.8279,767.08765,675.3488,488.2234,731.552,169,577,224,15,1,17
"ZNF561",0.789201187880821,0.800486087164278,0.999944275615695,0.477546364068809,0.724695925614215,0.776892381485304,0.994728306236768,0.998267960944925,0.998578723359474,0.999999930520203,0.996934429005873,0.932418339808894,0.918727938499192,0.533122445110557,0.987977081178687,864.962513609467,832.887223743501,828.201779464286,728.714826666667,712.6514,899.4095,20.7066838630877,11.8950670104371,19.2399494555477,65.5255908827212,NA,78.0660424238128,679.4088,636.0218,635.994525,574.57475,712.6514,662.0862,983.8222,978.2788,964.412825,838.9628,712.6514,974.1321,169,577,224,15,1,17
"ZNF584",0.972781998108364,0.890753336788709,0.99451271769804,0.981738306131082,0.997259798449136,0.999687328473814,0.932227174884323,0.949329946646445,0.958999520100725,0.97649282425174,0.990846499209318,0.99930822943728,0.999978181627081,0.999998546030557,0.970844033656685,194.048668047337,188.075048526863,184.296029017857,177.237,109.0175,180.411847058824,5.77671046439946,3.51498681426409,7.4486254992152,11.6479685651558,NA,10.27803769435,150.289,143.3415,145.1716,153.09225,109.0175,145.0757,221.5644,213.8272,208.232675,192.8842,109.0175,209.4643,169,577,224,15,1,17
"ZNF274",0.455745345577208,0.11962985554618,0.816068721472383,0.835475987531005,0.988630888432422,0.999859126619767,0.999999574811694,0.999999547985985,0.999975870969992,0.99989747392878,0.77561774355396,0.979990909687429,0.999605943979757,0.999999995937552,0.999870326007031,509.656465088757,463.865706065858,435.681979464286,416.222533333333,486.8775,413.050447058824,25.6656710830904,12.9103237153609,12.6975126863215,44.0260958176816,NA,32.8118834174373,324.9203,311.5721,297.884525,273.29785,486.8775,294.9162,597.879,552.4257,533.0162,517.64985,486.8775,498.9739,169,577,224,15,1,17
"ZIK1",0.151037226071813,0.530624980033029,0.996749133416547,0.794588784135017,0.995692056562437,0.987481294400991,0.982429779548952,0.996658488994515,0.995262763984132,0.999391971327976,0.999222215746943,0.996578484807334,0.99950831397489,0.979804998857434,0.991742709687184,107.704349112426,80.3680941074523,85.2846785714286,63.0321666666667,17.4966,95.9036470588235,15.3292411514058,3.6985175948547,10.214531116086,19.4839862821893,NA,23.5815291976286,21.9711,19.5197,22.827175,15.2622,17.4966,24.5196,116.7548,108.4681,89.75075,93.96575,17.4966,160.8884,169,577,224,15,1,17
"ZNF540",0.999992717517654,0.998641851702146,0.984588611369543,0.988155747632826,0.981549122072673,0.996513333991009,0.999999920195026,0.999999976017795,0.999998778871287,0.999927788161165,0.908774361421277,0.876601475280793,0.952194078053592,0.999859406549399,0.999624654889427,75.5626384615385,76.2461750433276,73.2608767857143,65.92252,78.7349,60.8930411764706,3.36063878443495,2.47023991649786,3.83016779371391,10.7190148646279,NA,11.1866046874023,47.1214,40.1251,36.094875,30.31245,78.7349,29.5287,94.6364,95.2967,93.51935,100.6256,78.7349,54.5088,169,577,224,15,1,17
"ZNF570",0.985886365280754,0.999999997984599,0.972290344394838,0.999999999861272,0.99994986853916,0.999999998237831,0.969678381170068,0.95854281354151,0.970040281485764,0.97267923827178,0.85732645981493,0.930317068551007,0.846242908372147,0.964156889495307,0.899472646213314,76.6113786982249,79.4438724436742,76.47695625,76.8194933333333,38.0215,90.9886,2.583549953496,2.31583196273616,2.65541910046776,6.68277118143198,NA,13.1625237069783,52.9325,50.7893,49.909375,64.93445,38.0215,38.9802,99.0641,95.37,92.179475,86.9457,38.0215,104.6047,169,577,224,15,1,17
"ZNF57",0.908682711781659,0.999999998285806,0.878190692796309,0.996898270493586,0.960679782944934,0.996414638027761,0.871522858881111,0.905606746958541,0.872304979037312,0.829032109353202,0.797575756589267,0.931718126321659,0.795428503774925,0.795424492612141,0.970953362977918,110.640443195266,114.857618544194,110.765395535714,104.59374,163.5262,125.886629411765,4.52754481638939,1.96414258553471,2.27492061225289,9.62790702754387,NA,13.8957946472992,85.6,86.4051,89.75985,78.4456,163.5262,104.4878,128.2131,133.3422,129.37445,111.89055,163.5262,137.771,169,577,224,15,1,17
"ZNF556",0.999979836742992,0.999523521875221,0.999912128058904,0.992768611087297,0.987322842438324,0.981648346548776,0.998216350272307,0.99848181356692,0.998785360612797,0.993318295401546,0.99999999431235,0.999999998201123,0.999998749429224,0.997438878754517,0.998567639079403,6.24692603550296,6.02837989601387,5.76364375,8.50308,0,6.12332941176471,1.15217241601013,0.605870920486688,0.931617422410452,5.1500643455823,NA,4.06123121175714,0.4357,0.2983,0.29165,0.7219,0,0.3858,3.2597,3.204,3.016225,2.77405,0,3.0896,169,577,224,15,1,17
"ZNF554",0.730054436350739,0.997469790108652,0.265937863724897,0.994823405450804,0.91272880782602,0.99917091508272,0.994128448336673,0.99819740175008,0.991394727371321,0.985070625364192,0.999951844578696,0.999746278954606,0.998810673178118,0.993921838235918,0.996736524815075,141.978231360947,148.184478856153,139.603108482143,134.672026666667,169.9192,144.614205882353,3.52639470509613,2.23054729235948,3.15788794633448,15.0068328477539,NA,9.95812748989292,106.8364,111.6729,108.83245,102.41595,169.9192,128.904,169.9205,174.2312,169.181275,150.83935,169.9192,159.8248,169,577,224,15,1,17
"ZNF738",0.99943067630901,0.98357593580622,0.806190214097283,0.911979411110577,0.855099892512625,0.973019571735697,0.997527426381692,0.996640775911012,0.998880502594644,0.99997575434322,0.990607400284077,0.995910605074162,0.948782108171369,0.832265206705945,0.991413147342379,250.63720295858,254.986017677643,240.318655357143,210.109753333333,183.0417,273.426123529412,9.51879555190018,6.5276865157376,9.48418410294672,29.8731573065741,NA,36.0151122229068,162.9844,159.2363,157.104075,149.04455,183.0417,136.2725,312.0903,314.3664,289.48035,248.72815,183.0417,354.5867,169,577,224,15,1,17
"ZNF596",0.828167652836102,0.954743935689333,0.999904303930749,0.974920128458523,0.999105226279821,0.998110097180914,0.983739051730092,0.96894886467185,0.972132428206943,0.955608912152938,0.999613410062418,0.99999759626863,0.999999991718932,0.999309649338095,0.976416078369393,78.0955822485207,72.9793603119584,73.8641758928571,68.34094,111.0363,74.2969470588235,3.42368605348841,2.09953567862577,3.03111129571432,8.50811909004346,NA,10.0919735361497,48.7633,37.8445,40.19045,39.9085,111.0363,47.5645,93.1835,95.7204,94.409875,97.79515,111.0363,103.3299,169,577,224,15,1,17
"ZNF621",0.804160082698516,0.637049258730702,0.991671176086861,0.431023083097068,0.672328340226164,0.793613643131917,0.783790185175115,0.839542045619276,0.86167113981081,0.970737693127955,0.966431976674785,0.794379829373102,0.702555910369167,0.348959759664931,0.684340378423731,744.682917159763,713.760224263431,700.764980357143,605.00536,379.5424,802.018417647059,19.4474660722372,12.2855784020129,17.1358758498136,65.6738239847678,NA,72.4195003389317,565.9435,510.7157,519.02635,432.6082,379.5424,621.2053,916.8393,875.2406,838.77165,711.7281,379.5424,1024.3178,169,577,224,15,1,17
"ZNF680",0.845360923449845,0.998186477750955,0.423293948505519,0.971791875374477,0.998645644212004,0.934471969521694,0.54515803560619,0.474507140451249,0.573354043895248,0.444351707301413,0.988366705175144,0.890580720904849,0.997170153484076,0.902482003740692,0.67671117539143,459.22281183432,431.79985407279,470.773373660714,403.89738,906.1238,502.075258823529,17.3254989534116,10.5534057456785,21.5185373654833,49.03476051495,NA,58.5662825176677,297.5064,253.6224,267.388775,321.3831,906.1238,317.3144,581.5371,550.7674,560.131275,450.70965,906.1238,689.9259,169,577,224,15,1,17
"ZNF483",0.989919517992464,0.472490992428349,0.576627602457321,0.981209747854235,0.995326536201727,0.999999996846698,0.965812414542234,0.974393474359263,0.988938561982019,0.990903987129145,0.966919457620779,0.990189478144233,0.999999282552755,0.999999985796361,0.991679186957923,23.8709479289941,22.7120332755633,19.9444638392857,19.7749466666667,6.393,19.4706823529412,1.56275199728887,0.978513443000476,1.10755314268782,5.35030557134349,NA,5.11391715775826,9.0858,7.4369,7.85315,6.8919,6.393,7.8273,32.9341,29.6383,26.1062,19.5047,6.393,22.3138,169,577,224,15,1,17
"ZNF417",0.987382111416027,0.998244561733534,0.99998105231678,0.9803681938515,0.995459190945566,0.993581691717493,0.993282895828558,0.995860162589068,0.995355724071703,0.999193843711794,0.99453316053118,0.969647505098624,0.979834967945135,0.938792916303447,0.983840701952875,225.451146745562,218.282062911612,219.966486607143,201.090126666667,153.7685,242.851517647059,8.93663235661376,5.33318333739501,8.94852877773128,25.8325853699611,NA,24.4207617080947,137.2525,135.9585,144.5779,134.88725,153.7685,179.0334,278.7194,269.5486,273.96565,243.25185,153.7685,304.9036,169,577,224,15,1,17
"ZNF791",0.999858352606888,0.989376280815041,0.886496682369955,0.981012849376897,0.96499766469738,0.996931830210186,0.913765696500394,0.905395250906614,0.933171687307789,0.967725918612119,0.989914968683429,0.994192946303935,0.952483470635697,0.9241389592284,0.864857179389012,299.990873964497,303.129890121317,291.005554017857,272.97662,156.1238,322.176047058824,9.43721481927516,6.52593770924437,7.7432117467184,29.8471836270187,NA,22.3370199007693,206.4772,198.9855,213.59135,197.3684,156.1238,278.0823,388.6419,382.1053,363.69965,332.12455,156.1238,367.5234,169,577,224,15,1,17
"ZNF519",0.965723700722896,0.997250422847505,0.662015456997963,0.999705508134741,0.999999995283257,0.996994005138242,0.982856210099821,0.973381976757741,0.987515235081457,0.975673384627663,0.999998802186764,0.998860818399071,0.999999134815998,0.999709316132965,0.987030219117804,54.1032828402367,56.4664734835355,52.5182857142857,56.7456533333333,30.9556,53.2804705882353,2.44714318033222,1.40372729337691,2.28146096982667,7.50027872236293,NA,6.75497673560654,34.1072,33.8839,32.3352,36.98275,30.9556,33.0766,65.3218,69.6301,66.368275,67.232,30.9556,67.4209,169,577,224,15,1,17
"ZNF25",0.203879678036958,0.202778993490884,0.998318518351915,0.929665096053041,0.999913420185934,0.999998555121788,0.820878997404823,0.905773985444811,0.917495318634162,0.934404054979476,0.971620013801517,0.999999999995592,0.999992664273521,0.999977429436193,0.914843345910129,339.523343195266,314.459665164645,310.292861607143,306.916006666667,184.0511,314.705688235294,9.95892757235628,5.36493969434808,7.83484833113837,31.33285454821,NA,20.7743842739911,258.5297,223.7194,228.41375,221.29745,184.0511,287.3926,406.8901,395.3112,391.5356,373.8429,184.0511,363.0556,169,577,224,15,1,17
"ZNF77",0.910416032535833,0.982760577838782,0.324315999385324,0.973815312110023,0.997866102113925,0.906550268208529,0.974665780628823,0.985387440251021,0.962619608879854,0.994732344830847,0.457864815778455,0.657321051831185,0.280708178467628,0.979141929248723,0.999732982441495,98.0463313609468,102.915291507799,94.2037138392857,109.211713333333,139.3001,123.154705882353,2.9682010366149,2.44899868218617,3.32259975418762,18.2199143182107,NA,18.1554707827191,72.8543,72.2327,66.60695,72.92845,139.3001,66.0792,111.3025,118.3508,100.512,123.67,139.3001,167.1205,169,577,224,15,1,17
"ZNF169",0.536584034802186,0.708239172915761,0.999999996868604,0.672980409857792,0.928820031430116,0.931753255604405,0.682349093090815,0.769992950797477,0.76970282369897,0.903755533780116,0.948147920406102,0.647869112762137,0.675325823470777,0.484288491871975,0.56168978205139,76.125250295858,71.5264109185442,71.5984928571429,63.6882133333333,30.2826,83.1832117647059,2.28906136202152,1.29793149459477,2.0267704878672,6.73235645538531,NA,11.8207033384007,53.7948,48.5989,48.86585,47.2397,30.2826,52.0884,92.7995,88.4528,88.6744,83.6495,30.2826,95.9837,169,577,224,15,1,17
"ZNF613",0.253988450978498,0.231510770913535,0.99745405371836,0.853637952528377,0.9970107854735,0.99948229088842,0.999990487940285,0.999999981258512,0.999999591217981,0.999984981017101,0.949379438901792,0.999990174304461,1,0.99987336263318,0.999999635470581,212.884180473373,184.44914627383,179.030483035714,165.830066666667,190.7806,178.990388235294,15.7571273769859,6.32766334171319,6.12460506271629,20.655231435357,NA,19.9315459045968,132.2537,117.1057,118.962475,104.8217,190.7806,123.1019,218.0083,208.4602,212.5987,200.5863,190.7806,205.565,169,577,224,15,1,17
"ZNF404",0.708476360299806,0.997726983344281,0.253177293219294,0.999881798377715,0.978242801217568,0.999999655614853,0.952476179157863,0.975243785930974,0.94115949806439,0.943172024933625,0.999999894693673,0.997759771598856,0.999887625127567,0.99991485399794,0.960378543511696,56.035675739645,62.3907025996534,53.7162022321429,52.6929466666667,100.6057,56.8057294117647,2.75939708902648,2.45991892983834,2.38549354226197,8.53322403988343,NA,12.9629848365303,31.0078,31.968,28.097275,26.01675,100.6057,29.5129,71.6053,76.2042,67.7886,70.00615,100.6057,52.1103,169,577,224,15,1,17
"ZNF135",0.450107380819479,0.511321420736961,0.999939670291566,0.832015063990662,0.988266738099012,0.993432803429235,0.999146875385369,0.999947892947413,0.999965950607813,0.999999986617609,0.766714119654211,0.978310389848176,0.987356530683249,0.999999990322252,0.999999998038358,255.306572781065,226.199593414211,223.139195535714,195.851446666667,188.4253,193.464223529412,16.2881743557034,7.30574721473594,12.0309989909105,37.5699477900557,NA,36.2693860304851,146.9741,105.4172,98.391975,100.9667,188.4253,53.7855,324.8435,314.4671,308.321975,249.9731,188.4253,296.2582,169,577,224,15,1,17
"ZNF620",0.958052363819427,0.99999999754632,0.944698172210077,0.724012688467905,0.854139828425126,0.721848873597653,0.95460255411861,0.968742138683417,0.955092899764046,0.997035835311186,0.987497796109615,0.92765746781391,0.985764247618853,0.643564305222143,0.916997658076455,61.308173964497,58.6814712305026,61.2069986607143,47.9228266666667,30.6191,67.1134470588235,2.65853049009037,1.51688965614116,2.26735936946009,7.67117571775122,NA,6.64601000128205,40.5412,35.1195,38.31435,26.61235,30.6191,48.0432,80.1105,74.3096,75.521325,63.4088,30.6191,84.1097,169,577,224,15,1,17
"ZNF619",0.923788741753453,0.999999994227913,0.867247960923366,0.982036785421321,0.998805971568912,0.979650722405401,0.727978127913725,0.776409911049794,0.725308356798084,0.848449375379108,0.994660360040404,0.945542544826967,0.994995585869018,0.942134830530086,0.667029376252453,100.546857988166,95.7512568457539,100.7364875,90.0259733333333,22.2073,108.174252941176,3.91908686472829,2.40824732173372,3.65227264151779,12.463224154835,NA,13.1899193825947,60.9119,52.6147,58.597475,57.49885,22.2073,77.193,128.8057,126.2056,134.27595,119.6394,22.2073,120.7288,169,577,224,15,1,17
"ZNF354C",0.788973550542259,0.975723759477554,0.997203353748728,0.999985640422916,0.999813333653633,0.999995809083202,0.871596116173281,0.913665694281,0.901286133860485,0.900864394900108,0.999998990858945,0.993680790238058,0.998717209335322,0.999967046582894,0.873822258601705,57.0078437869822,51.7937653379549,53.4925861607143,55.0251466666667,5.0471,58.1067941176471,3.8240141826414,1.95529371651324,2.70633104769751,10.1430180266168,NA,12.9950430040805,20.9931,17.8257,21.225775,25.0056,5.0471,19.2737,80.2447,71.2026,77.22105,77.8491,5.0471,77.0276,169,577,224,15,1,17
"ZNF114",0.966677877432926,0.997313981041828,0.667713903116168,0.999950895948424,0.999999904019284,0.998920430578216,0.802947370134034,0.837250448542325,0.776695663768585,0.847812397629035,0.947925606016891,0.988077967778068,0.884505507718113,0.996631719872891,0.913386533958637,11.8848130177515,13.4070547660312,10.8621602678571,13.0762733333333,39.3674,16.8052647058824,1.50702115904426,0.982471953187609,1.09865064799909,6.71039793759667,NA,6.43101209553651,3.2563,2.5304,2.7926,1.67795,39.3674,2.7086,10.4353,13.2602,12.273975,10.36335,39.3674,9.7166,169,577,224,15,1,17
"ZNF454",0.999982775635634,0.554921017179097,0.179160484799186,0.999525691833907,0.998845082971569,0.999624951454506,0.995326263283719,0.9946351725024,0.999283567510375,0.998294093072637,0.996871921114742,0.993790611969643,0.99996593834901,0.999998755793793,0.998834282684561,18.8405029585799,19.1291308492201,15.4579808035714,17.1000933333333,8.4118,16.4103470588235,1.69663197040669,0.866836595780886,1.02922538678128,3.71403158208316,NA,5.6709109656282,7.0389,6.5036,6.4381,6.5598,8.4118,4.7962,21.2307,22.215,17.484575,23.3915,8.4118,15.7913,169,577,224,15,1,17
"ZNF543",0.987669298952659,0.999117013532957,0.999895830972948,0.957146617048233,0.98574468051792,0.979330228113793,0.994791723957139,0.996885179757686,0.996288154871944,0.999696840207439,0.999999997682704,0.999956081802744,0.999996372894515,0.988850092575228,0.995662121211255,165.197643195266,159.930818370884,161.685241071429,143.670813333333,115.074,164.5364,6.6934510967836,3.34887630922185,8.56888849127204,12.8163943677243,NA,11.2215938825716,115.2932,113.7066,116.0741,116.03105,115.074,135.1259,189.1193,188.7951,185.456425,165.97035,115.074,197.031,169,577,224,15,1,17
"ZNF354B",0.643750075815614,0.999157018930063,0.82225272818913,0.497638907960765,0.789283268205347,0.578512452520295,0.544708585097747,0.631363964330375,0.568647482675652,0.848585517553781,0.717280329107506,0.941494551736095,0.793596432843411,0.999585816454868,0.791523582339879,116.434840236686,109.615487175043,114.54310625,92.4107466666667,30.6191,98.0952411764706,3.50045445838002,2.19038106078069,3.44201498913957,11.3334281472359,NA,8.94132644182856,90.1522,76.0185,81.074825,60.2419,30.6191,74.6831,140.0452,132.9524,147.152375,131.03025,30.6191,118.6644,169,577,224,15,1,17
"ZNF223",0.789166064416516,0.210701360595336,0.669677508464795,0.993496391945418,0.999991263941128,0.999682094737304,0.907207421473043,0.861495904752591,0.805301287378786,0.861000334371633,0.581293801915178,0.267111274946517,0.108021320590983,0.602826539477207,0.990783731620491,109.041015384615,103.204462218371,97.1421125,101.254293333333,162.4664,130.400958823529,3.2324623150887,2.33648769376201,2.94215310069645,13.4461465111348,NA,16.6570708902319,82.3965,68.6055,67.026525,58.67675,162.4664,80.0681,129.6378,130.7727,125.180975,118.33345,162.4664,174.1229,169,577,224,15,1,17
"ZNF713",0.777688544703748,0.999994016805709,0.577086117207877,0.999086522380521,0.963638809179731,0.999530292406197,0.999950764648597,0.999555802129596,0.999964861934201,0.999998460896093,0.999725627581686,0.999981954282817,0.999335235381542,0.996516069334567,0.999802443693405,88.3895272189349,102.2704152513,86.7413553571429,76.31652,63.5935,97.3007470588235,3.73750660910829,6.40250355912493,3.13381807791063,9.23318546279153,NA,10.1266857401225,54.5365,53.0891,54.5065,41.5539,63.5935,68.2336,110.102,114.2486,106.5561,108.6431,63.5935,103.5067,169,577,224,15,1,17
"ZNF552",0.484338153116592,0.998468433688386,0.705740517954585,0.539690518939671,0.861601069062215,0.633098941869286,0.9986014653413,0.999864812889849,0.999172788222323,0.999999967270658,1,0.989060351434424,0.999983581387361,0.79499109458735,0.998775797813744,1564.03371360947,1365.50290519931,1510.17079285714,981.363526666667,1043.7416,1563.00954117647,113.833833106399,54.334857912203,70.8547071290554,196.915149027283,NA,318.309007358055,553.1761,426.9208,732.49635,380.6451,1043.7416,841.0483,1997.3794,1926.163,2066.099925,1191.80575,1043.7416,1781.3866,169,577,224,15,1,17
"ZNF154",0.0233198275655424,0.246695280391693,0.988453937812644,0.445441011582929,0.958719475690025,0.912386122325411,0.992842357861353,0.99967166941579,0.999309925634089,0.999999618298417,0.831069445081591,0.999990582337623,0.999384991860984,0.995281148823417,0.999847046394647,58.9265816568047,43.4010651646447,46.2469741071429,30.7850133333333,26.245,41.3436529411765,6.97838569275539,1.84230299623649,3.70028072748854,7.38867080548945,NA,11.293974443312,19.3861,15.563,18.183625,11.26495,26.245,12.5786,67.6593,53.3333,62.774975,32.40455,26.245,48.3322,169,577,224,15,1,17
"ZNF571",0.999998567257475,0.764211499576701,0.58609574679654,0.998812853120187,0.99910051024268,0.999997148878592,0.585775780026831,0.577667877068367,0.494565791603887,0.548854968904158,0.999453763594042,0.99896297604585,0.951515526508887,0.994630052754788,0.666954362598415,112.584121893491,112.135447660312,105.629859375,107.200393333333,195.4913,116.917352941176,3.12879939126723,2.31750986234645,3.15125403946816,9.28422831493058,NA,8.67571940665576,86.9698,81.8688,80.841325,89.51095,195.4913,89.857,132.0614,129.3851,122.5837,118.4344,195.4913,129.2337,169,577,224,15,1,17
