"gene","Stage IA-Stage I","Stage IB-Stage I","Stage IB-Stage IA","Stage II-Stage I","Stage II-Stage IA","Stage II-Stage IB","Stage IIA-Stage I","Stage IIA-Stage IA","Stage IIA-Stage IB","Stage IIA-Stage II","Stage IIB-Stage I","Stage IIB-Stage IA","Stage IIB-Stage IB","Stage IIB-Stage II","Stage IIB-Stage IIA","Stage III-Stage I","Stage III-Stage IA","Stage III-Stage IB","Stage III-Stage II","Stage III-Stage IIA","Stage III-Stage IIB","Stage IIIA-Stage I","Stage IIIA-Stage IA","Stage IIIA-Stage IB","Stage IIIA-Stage II","Stage IIIA-Stage IIA","Stage IIIA-Stage IIB","Stage IIIA-Stage III","Stage IIIB-Stage I","Stage IIIB-Stage IA","Stage IIIB-Stage IB","Stage IIIB-Stage II","Stage IIIB-Stage IIA","Stage IIIB-Stage IIB","Stage IIIB-Stage III","Stage IIIB-Stage IIIA","Stage IV-Stage I","Stage IV-Stage IA","Stage IV-Stage IB","Stage IV-Stage II","Stage IV-Stage IIA","Stage IV-Stage IIB","Stage IV-Stage III","Stage IV-Stage IIIA","Stage IV-Stage IIIB","mean-Stage I","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IV","SEM-Stage I","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IV","Q1-Stage I","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IV","Q3-Stage I","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IV","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF284",0.88266517016206,0.85603534742513,0.999999998291708,0.906675219632309,0.999616449180308,0.999728689457994,0.891953313305584,1,0.99999999420971,0.999589688136973,0.844543463675,0.999999836745351,0.99999999944294,0.99981692908888,0.999999739326975,0.999469108292312,0.999994947078546,0.999988235153411,0.998643051064618,0.999996133933857,0.999979426405611,0.968634593066033,0.996754264437694,0.98063580177549,0.996905653672584,0.998582538533994,0.978642499291964,0.999999999132338,0.964020505411622,0.999995409774924,0.999959469769591,0.998710588927624,0.999997986027613,0.999898748260227,0.999999969140996,0.999999990645285,0.976300425668187,0.999999999936863,0.999999997213912,0.99968817435115,0.999999999984104,0.99999997665133,0.999999802733619,0.999999902139873,0.999999999886903,63.920925,43.6816535714286,43.0977059210526,31.0625,43.8354222222222,42.5918460674157,49.9018333333333,47.5477612903226,46.2360952380952,44.8513857142857,14.1823947401567,2.65941886378516,2.33706081597925,10.1183,2.76360155072224,2.35404667771059,12.7152558884113,3.60371636320439,6.63717709248255,7.9162716027971,40.639875,29.689475,23.186725,26.00335,28.965,27.1073,38.44835,28.1979,31.5735,35.75435,83.2683,51.125675,56.486275,36.12165,55.70485,52.8922,60.411,58.21235,50.4996,52.01635,32.0751862745098,44.1361576846307,30.9087,39.8714,22.3742,36.03685,26.6296,54.6332,2.07880599069494,1.16413094905209,1.37602186646398,1.28997337319266,0.460503396194434,0.367341286765303,"LUSC"
"ZNF749",0.998723695719769,0.994821010014527,0.999927335803907,0.999993177809588,1,0.999999998746934,0.994810019190148,0.999967375065604,1,0.999999997758898,0.998016059072146,0.999999999296307,0.999996098882954,0.999999999995667,0.999997623994932,0.999999999099997,0.996814788589749,0.990761279182308,0.999952298219042,0.990690928722171,0.995562256186228,0.999950673304093,0.998905089580755,0.938278138128114,0.999999999837415,0.972890545148966,0.995775485460547,0.999687090933308,0.984019517497637,0.998284203819393,0.999949020800363,0.999999369565821,0.999986133374395,0.999314677794218,0.976779407109565,0.952521202298411,0.98772760841356,0.999652427516017,0.999976376328151,0.99999745711532,0.99998788977665,0.99983219698168,0.980562910218761,0.992916511392793,0.999999999399539,96.006475,80.3966845238095,77.4722440789474,81.87075,77.1341841269841,79.5152494382022,100.5552,85.4058951612903,72.669819047619,70.1853571428571,15.7835974252479,3.59612435344501,3.24345453841712,15.19825,4.41105357547262,4.19144182559195,38.1339695963236,5.90972120094243,7.1267064857432,8.4554079321731,72.0334,53.3712,50.076525,74.271625,54.81715,48.3464,77.6166,53.2971,48.3582,61.95255,111.126825,100.847,99.370925,89.469875,101.09635,102.3903,138.4066,105.4166,79.7274,75.572,46.6657941176471,79.5403233532934,43.75,72.1973,37.2444,55.32905,51.4081,102.3903,2.09707160830995,1.72239763349856,1.70446736967055,1.650224,0.769320980783179,0.722661867959082,"LUSC"
"ZNF17",0.948223552157078,0.811068482093484,0.963687576632691,0.898087414808935,0.997691580023935,0.999828053118245,0.802749723351807,0.978127185638283,0.999999999125226,0.999898421469826,0.729905770215869,0.834651517017018,0.999895336190032,0.999967935926835,0.999999181916698,0.999997432772064,0.999690938254207,0.994301272436299,0.985325210654505,0.993051828182072,0.986125036324699,0.9756613632927,0.999993712134295,0.851629990532741,0.994879199230721,0.903460871390282,0.656180141905686,0.999944114548286,0.800404892774727,0.991785235940219,0.999999297919584,0.999975089885145,0.999999985958039,1,0.990479258461245,0.963631537184206,0.880545829269878,0.999423260144687,0.999999767978145,0.999994836990811,0.999999977451017,0.999999999995647,0.993743600054197,0.99699942573449,0.999999999997343,166.400525,132.178542857143,123.584676315789,101.40545,122.42176984127,119.665233707865,151.8331,135.717806451613,119.754176190476,117.9738,18.2839863525607,4.88784574798076,4.31488787115678,12.74065,6.45846036272065,4.65252517996043,51.8514895358851,7.53292664112603,11.0243741623686,13.2656443233209,147.3284,107.5668,90.770325,95.035125,89.65435,91.0568,111.40245,96.2611,91.8383,100.9551,181.401375,152.116325,144.7795,107.775775,146.1195,142.3734,200.16345,172.767675,123.8938,126.52475,128.029039215686,126.269090818363,128.9777,117.9328,112.5289,139.51725,93.0233,151.3437,2.93826246420791,2.31832071874942,0.986253521793926,0.914365816726457,-0.0199695480598105,-0.1291566250194,"LUSC"
"ZNF555",0.999999999998822,0.999999999785983,0.999999985549364,0.999999756776201,0.999995500613595,0.999989302173795,0.999998855654361,0.955319029859663,0.834475769091621,0.999999999979509,0.999991934777831,0.798399783785698,0.496550025950366,1,0.999999909078682,0.999994168228301,0.999981305735159,0.999992138152108,0.999817960716666,0.997985832476721,0.996004986254099,0.999938986546175,0.666069181668559,0.387267180075398,1,0.999897331520242,0.999997854883449,0.991563305255579,0.999998109117679,0.999699844182205,0.999912946161276,0.999850013958029,0.894893569779597,0.780663755248975,0.999999993846675,0.66922993217614,1,1,0.999999999990749,0.999998668035915,0.999957363901361,0.999769758325732,0.999994194306917,0.99880850874122,0.999996930913312,68.2736,69.3391869047619,70.142315131579,61.2448,63.2852714285714,62.0893707865169,77.1758333333333,60.3701306451613,73.8623142857143,69.1367428571429,11.5245230816001,3.99028234910822,2.4113684823848,5.7768,2.72036097366462,2.50662679135566,19.4004585789729,2.60141289388917,7.38021680000077,7.56814816617447,55.211125,43.83665,50.5875,58.3564,46.1895,44.9192,59.47235,45.608825,55.6397,58.3799,70.970775,84.835325,83.2351,64.1332,75.9132,75.4717,92.8995,74.13345,86.9968,79.7855,67.8567411764706,66.6466578842315,64.6867,61.9531,56.29575,73.46605,47.501,81.2465,2.66458281256726,1.27332386776673,0.982167088026051,0.957740926651073,-0.0259596156010781,-0.0622926418315311,"LUSC"
"ZNF75D",0.988189084941256,0.999891717452999,0.725621257128922,0.999264538833557,0.999999999756632,0.999979085582396,0.988155425816801,1,0.808909089190502,0.999999999844875,0.999933068184589,0.787705444772652,0.999999999973496,0.999971723927479,0.843463906470262,0.88779149115547,0.989591478641495,0.902654388176692,0.999916248446471,0.990504892325532,0.897515380101783,0.999999960522799,0.264020136176466,0.978459941360704,0.999395220734032,0.342517585263979,0.993838238625748,0.768354490899215,0.999999963889302,0.794463087528686,0.999360855598653,0.999565512897146,0.81488038768045,0.999774241784277,0.815578251900643,1,0.999997601852297,0.998808719439019,0.999999998915955,0.99996939553144,0.998796760497718,0.99999999990754,0.945937933808362,0.999999787979048,0.999999939820793,205.375775,266.791338095238,238.836367105263,277.57705,267.27966984127,237.264580898876,336.064833333333,219.11690483871,219.762342857143,231.951771428571,42.5094037607048,16.043403388767,8.28997175571961,82.46835,15.2738132997267,11.8005202517216,82.6795346585101,10.7548960285785,21.635645164605,30.5017998082839,144.469475,174.11865,164.735825,236.342875,202.9597,156.3572,253.57675,150.8726,153.0803,209.83905,253.9054,325.864975,295.922225,318.811225,305.1214,275.2083,382.1788,282.779125,259.0904,258.33875,403.460249019608,244.196187824351,401.4106,230.3968,358.60445,470.4729,166.607,298.1321,13.2617403588694,5.04021579462993,0.60525464012313,0.573967902192917,-0.724385860345978,-0.800958035062868,"LUSC"
"ZNF197",0.935142995471317,0.907063922787703,0.999999848905353,0.999997064989429,0.999960184557633,0.999906511018233,0.987248056930333,0.996405863364937,0.963612871178061,0.999999580629611,0.94672134104537,0.99999999914829,0.999987405125119,0.999977000331182,0.998934498223656,0.999922546379968,0.999983621417395,0.999948127052805,0.999999999969883,0.999999985471545,0.999992320743659,0.863037823496146,0.999776532937206,0.999985624829531,0.999680777094712,0.915801403103305,0.998775050249017,0.999751348192968,0.705389040955122,0.96383953636943,0.979157513424389,0.996041017048083,0.731599511028411,0.940652394652055,0.995123433191738,0.998763781535678,0.854808392159631,0.999222952973745,0.999704698113436,0.998165374061416,0.983744789322066,0.998543424940749,0.998263433753392,0.999984507857644,1,321.482175,263.898467857143,260.850155921053,294.28625,276.212384126984,265.807023595506,286.394866666667,255.167343548387,238.909357142857,239.999414285714,58.8751603369561,7.67992466663526,7.09581771197799,27.59635,7.32365176966477,9.28758356831087,19.7774491956819,11.8934010993242,18.9618091064489,23.7105571277701,249.477025,216.2882,208.19265,280.488075,246.07695,206.2685,267.3186,178.77635,190.9938,195.31715,388.68305,300.091775,297.43175,308.084425,314.17795,309.3628,300.45325,282.9777,280.0617,290.8505,319.829841176471,263.308002794411,309.0581,255.204,274.9688,350.3679,209.1487,301.3316,8.23245512969494,3.62271170345653,0.82327528233717,0.825747650684451,-0.280553183004617,-0.276227134949028,"LUSC"
"ZNF732",0.99584887115554,0.998452774541506,0.999988827994477,0.0184703134917336,0.0141539251282691,0.00982701561074173,0.999443549737305,0.999817234835955,0.999999780885001,0.00894611511151266,0.999892281947288,0.981227868170686,0.997997551270163,0.0059189753624187,0.999993785601146,0.99136218380519,0.999960065762474,0.99980302005817,0.289614962002468,0.999561773509686,0.998391285692132,0.999157935494717,0.999969873563308,0.999999999096408,0.00989248846239221,0.999999999959007,0.999948848725457,0.999707648871535,0.999998551452183,0.980711470544147,0.995434206429455,0.00563761720559153,0.99956459513287,0.999991448029884,0.994958100176206,0.998989208760064,0.999997170029367,0.999885284231067,0.99999012712633,0.0196291735800713,0.999999393536299,0.999999999300192,0.9988767863659,0.999997895193217,0.999999999968112,1.1618,5.31018452380952,4.774175,27.86875,4.39703015873016,3.79039550561798,7.99743333333333,4.56931129032258,2.86302857142857,3.27174285714286,0.328625840939713,1.22496304541013,0.713061774811866,2.38655,1.14592827214819,0.612206369543287,4.75283709284372,1.20880648947237,1.70647548660617,1.26104058747738,0.8346,0.62595,0.637625,26.675475,0.6062,0.5701,3.2978,0.741475,0,1.1518,1.3405,4.407125,3.936775,29.062025,3.60985,3.1808,10.9614,2.456525,2.091,4.1691,2.63625294117647,4.59725928143713,2.2456,1.5228,1.65425,3.7442,0.6274,3.743,0.187330367236715,0.393910821273096,1.74386122425169,0.678126113288208,0.802285235613678,-0.560374493950262,"LUSC"
"ZNF546",0.999999985832295,0.999961109106572,0.980787767409143,0.999999999997359,0.999999937715561,0.999983989786092,0.999999999960767,0.999999572755239,0.935052894951341,0.99999999714563,0.999997775626108,0.999941808564525,0.999943687206377,0.99999816944274,0.998395226067399,0.99986496719995,0.999870553132928,0.999999082812307,0.999900332310783,0.999617259485871,0.999986697348135,0.999999991010917,1,0.988547489268548,0.999999952265395,0.999999899011202,0.999955090282423,0.999863060367525,0.999999737173219,0.999999984725952,0.999989841113305,0.999999555388853,0.99999490120907,0.99999999983851,0.999977923215369,0.99999997623096,0.999952644509887,0.999910900231992,0.999999996302615,0.99997037872823,0.999557249475063,0.999998250183203,0.999999995903494,0.999905916220759,0.999996127104221,61.245,56.4193035714286,49.4711888157895,64.3864,58.7257507936508,52.7117056179775,40.6722666666667,56.6223306451613,54.0992666666667,46.3350857142857,18.0028729302205,3.19937528148854,2.57032551489251,8.9184,5.71408022244391,7.32425169211168,12.381727496104,6.74218292881767,5.97264549705506,8.84053234893607,40.878275,34.88305,28.98845,59.9272,33.0821,27.1514,28.52705,27.797525,28.8745,31.01385,87.407175,73.543175,61.58495,68.8456,66.18095,57.8332,48.8307,69.664525,79.6117,60.7727,63.7481764705882,53.5368069860279,62.485,43.611,52.71805,76.1279,29.9744,68.6567,3.32612329862434,1.98206006417661,0.839817073210376,0.697943506441546,-0.251852976891183,-0.518817829620168,"LUSC"
"ZNF286A",1,1,0.999999962973564,0.999999449854278,0.99999763829945,0.999993429191636,0.999999999993021,0.999999422751141,0.999999999559223,0.999988977823823,0.99999970080134,0.994741438860399,0.949263721724469,0.999999997550969,0.972510345538973,0.34410386016433,0.0634175123091497,0.0690950970437351,0.39992458532714,0.0854947259333158,0.029965167417621,1,1,0.999999983712301,0.999997747097288,0.999999672885802,0.997262576318079,0.066782726530741,0.999999999992883,0.999999997431288,0.999999430765861,0.999999612889632,0.999997377839529,0.999993413354952,0.0794104732147843,0.999999998242637,0.999040782294978,0.972990209136135,0.953904794816331,0.999999924761229,0.950505758097138,0.998091693025582,0.0326912926724338,0.975428160719657,0.993262863079367,290.516275,289.519971428571,294.173136842105,250.3267,297.296761904762,268.37814494382,556.3526,289.46975,283.327514285714,220.607257142857,54.0647903883599,17.3641552323146,10.7368991893091,68.3748,22.601894948745,12.2884510163129,276.387279166993,18.4401520090286,33.4401698653248,41.2901361444713,208.465875,187.2342,198.557175,216.1393,191.8917,187.2104,285.5406,184.228825,190.596,152.86255,352.62895,316.9297,372.523175,284.5141,346.4484,317.2365,739.5926,392.22175,327.033,224.34625,155.632005882353,290.029636526946,150.629,247.9564,135.6119,165.41475,191.6625,349.7225,4.59253399381009,6.62615128174836,1.86356035754104,1.64613985354746,0.898061546254834,0.719086910150947,"LUSC"
"ZKSCAN4",0.999996280882279,0.999999995414903,0.99866192591071,0.982696988578336,0.830154314184315,0.894847650933716,0.999999999952133,0.997372484088857,0.99999994834168,0.91790860285896,0.999996002346752,0.19457992695969,0.444205270535295,0.987209397700101,0.857652696167526,1,0.999994146912727,0.999999963785397,0.991303217717643,0.999999998005434,0.999999848100376,0.999999966493448,0.999974489509276,0.99999999788829,0.886219180482102,0.999998805948195,0.637575937687941,0.999999852073619,0.999999982430001,0.999998811554657,0.999999999979098,0.904347897793274,0.999999956595001,0.949090182908511,0.999999909450343,1,0.999999999996576,0.999751738684239,0.999997470559623,0.979893466961685,0.999999845177293,0.999996985207744,1,0.999992116441248,0.999996748956197,121.35095,130.134754761905,125.431150657895,79.09955,123.847538095238,112.505382022472,119.510533333333,126.544183870968,126.45899047619,119.082757142857,25.4054373518905,4.83280425340189,3.94702459495544,12.70605,5.1818420149976,3.66670689952983,25.6899046879206,6.08694116450617,6.78999980999686,11.2487141041788,85.567525,98.57185,91.38515,72.746525,95.3035,95.6921,96.7312,87.94135,111.1233,100.9116,152.068225,167.01305,152.63345,85.452575,156.97845,129.2135,141.18635,154.78695,150.3381,140.52555,87.3716549019608,123.335873453094,86.5385,117.1662,62.20485,107.02895,93.2543,150.3381,4.97374662998753,1.95579746300197,1.41162341026376,1.35391993159114,0.497355260982168,0.437142423025185,"LUSC"
"ZNF643",0.999999254853264,0.999999786811624,0.999999997326225,1,0.999999939350603,0.999999982332535,0.999985976719616,0.999994339618228,0.999825949259414,0.999998922271599,0.999946100742587,0.999500389378797,0.99343596741533,0.999996060077064,0.999999967419699,0.999990253970664,0.997555588871176,0.998212947890373,0.999998368627901,0.993830856051457,0.989672577154356,0.999873377864524,0.998107981873286,0.986626862452711,0.99999039817463,0.999996470755931,0.999999992880607,0.985872199125322,0.999541073773539,0.99736612874217,0.991712994420248,0.999956224756116,0.999917428609358,0.999991928277945,0.978119271184741,0.999999773339494,0.999994238537951,0.9999999632993,0.999999672254059,0.99999910227683,1,1,0.997428093907178,0.99999999991684,0.999999848845711,80.98925,66.8572845238095,68.8500328947368,81.73845,61.0550412698413,57.8615674157303,109.298,55.1561177419355,49.0632714285714,59.1242714285714,16.338177138862,5.64510274283789,11.1636501386325,19.95295,4.9168948763912,3.81816880519961,27.7301602261869,3.77565527790618,8.74261567853025,9.68654435275858,63.164925,31.942025,33.241125,71.761975,34.653,32.6012,84.8735,30.987525,31.2088,44.117,90.171075,82.7052,72.6358,91.714925,74.93405,73.4831,132.88145,73.7875,54.6866,64.11065,17.5734352941176,63.2804910179641,16.3607,48.9603,12.3901,21.5525,33.3396,74.9097,0.876790634355051,3.70078583385545,3.60091751890684,2.99255533076213,1.84836455414444,1.58137792208212,"LUSC"
"ZNF642",0.999972655373216,0.999999663124378,0.999138951712216,0.999999999810715,0.999999991479009,1,0.999985558762895,0.99999999998382,0.999908492222399,0.999999997258722,0.999531756088503,0.999653850149209,0.880149170742149,0.99999894533988,0.999388331623474,0.999999957420098,0.999999999875074,1,0.999999999998546,0.999999999988102,0.999999681854088,0.999441207716642,0.9996292356976,0.917886253402846,0.999998498441092,0.999350041496382,0.999999999999561,0.999999482032495,0.999778076717093,0.9999971859994,0.997948356310086,0.999999441163612,0.999991271140811,1,0.999999872533599,0.999999999997482,0.999935100579079,0.99999996833257,0.999971868332035,0.999999752102257,0.99999987518497,1,0.999999959267757,1,1,131.583375,106.445976190476,116.556184868421,120.4805,108.070806349206,96.3362719101124,113.6382,95.2249693548387,97.2312380952381,97.5052285714286,20.1118553366074,5.95111789372904,13.3589537013723,22.3917,5.13927656721757,4.33507508171705,10.0614719983377,3.57532651777903,8.72339362650655,9.63665187531719,108.696825,75.8095,75.72955,109.28465,77.4677,68.5522,108.157,76.175475,79.138,81.83365,139.34425,125.9182,128.0288,131.67635,125.40305,120.6294,123.6858,112.87565,103.2609,104.5525,72.9865058823529,107.148748702595,74.8483,96.758,62.66285,82.46585,75.9967,122.771,2.29094622248128,4.36897930065999,1.46806245082218,1.29272141117434,0.553913341188674,0.370411399647774,"LUSC"
"ZNF490",0.951910801962665,0.999511448667091,0.382968966316487,0.985168557948132,0.999996592523933,0.998030459305956,0.998044792684536,0.915168692491085,0.999970560812202,0.999372824703008,0.999975791185514,0.155683444865382,0.99878556018583,0.993477648818726,0.985526607328266,0.999768200734688,0.999999570368871,0.999999968710867,0.999968780359317,0.999999999982577,0.999995155126803,0.999974266464866,0.283388053147093,0.999670686671942,0.993973252163136,0.99325104257791,1,0.999996087938825,1,0.130912840985708,0.84263567649175,0.951561863990051,0.744247418093316,0.983122768862303,0.998197607008471,0.985794881898892,0.999999995746491,0.605403626546443,0.970030578883662,0.947613544863036,0.937016071384307,0.995484862690169,0.997168382847461,0.995630424319551,0.999999981618232,144.35655,195.794955952381,171.614290789474,217.2366,177.377041269841,163.569505617978,181.886066666667,163.887366129032,142.770347619048,135.526742857143,34.0452588425687,9.55160992778719,5.75391090994823,100.4176,9.2817790737625,9.85237460212892,38.0320559369476,7.571659928181,11.0915782984994,20.9913000673052,91.162925,142.706325,120.6965,167.0278,131.2737,112.2581,161.695,117.699625,111.6094,93.874,192.111825,233.14145,206.997525,267.4454,202.3256,178.5781,219.8934,204.153775,175.3818,174.3118,169.299874509804,172.195105588822,170.5005,157.9881,133.6876,201.0861,121.4828,206.9459,7.62950941819462,3.44665819736105,1.01710120038424,0.926613704945147,0.0244632328126749,-0.109960074387341,"LUSC"
