"gene","p-adj-Stage IB-Stage IA","p-adj-Stage II-Stage IA","p-adj-Stage II-Stage IB","p-adj-Stage IIA-Stage IA","p-adj-Stage IIA-Stage IB","p-adj-Stage IIA-Stage II","p-adj-Stage IIB-Stage IA","p-adj-Stage IIB-Stage IB","p-adj-Stage IIB-Stage II","p-adj-Stage IIB-Stage IIA","p-adj-Stage IIIA-Stage IA","p-adj-Stage IIIA-Stage IB","p-adj-Stage IIIA-Stage II","p-adj-Stage IIIA-Stage IIA","p-adj-Stage IIIA-Stage IIB","p-adj-Stage IIIB-Stage IA","p-adj-Stage IIIB-Stage IB","p-adj-Stage IIIB-Stage II","p-adj-Stage IIIB-Stage IIA","p-adj-Stage IIIB-Stage IIB","p-adj-Stage IIIB-Stage IIIA","p-adj-Stage IIIC-Stage IA","p-adj-Stage IIIC-Stage IB","p-adj-Stage IIIC-Stage II","p-adj-Stage IIIC-Stage IIA","p-adj-Stage IIIC-Stage IIB","p-adj-Stage IIIC-Stage IIIA","p-adj-Stage IIIC-Stage IIIB","p-adj-Stage IV-Stage IA","p-adj-Stage IV-Stage IB","p-adj-Stage IV-Stage II","p-adj-Stage IV-Stage IIA","p-adj-Stage IV-Stage IIB","p-adj-Stage IV-Stage IIIA","p-adj-Stage IV-Stage IIIB","p-adj-Stage IV-Stage IIIC","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV"
"ZNF75D",0.999996471692078,0.996191768319467,0.999664855081051,0.992522303665124,0.9994962049496,0.999999997006031,0.999999023567169,0.999717750050814,0.986393885590571,0.976489896108457,0.999996550612406,1,0.999821609856137,0.999810236749379,0.999757377495763,0.999090595557395,0.999987791832082,0.999998913345553,0.999999898242575,0.994103094528344,0.99999586950882,0.999999830071879,0.999405263325135,0.97220306895662,0.898934707899016,0.999999998285501,0.999604950889155,0.980834029155653,0.999466868301119,0.999988797278716,0.99999995801667,0.999999999811165,0.996372366348098,0.999995002603065,0.999999999989121,0.993251642300342,420.496466666667,382.47495,304.08125,320.696283333333,459.06185,379.9675,341.169375,443.8487,332.44585,131.73481363367,57.6833122354941,8.16565,94.6537742064253,103.43115,13.1215520889616,22.7571325784677,66.1757323203835,37.13815,288.788,317.550175,299.998425,178.950275,407.346275,372.5824,328.446175,342.41695,313.876775,488.6323,446.499825,308.164075,322.507425,510.777425,393.05295,370.1533,557.40355,351.014925
"ZNF197",0.6413293206354,0.914374223880421,0.999999288125218,0.974765868475995,0.976581314319159,0.999656038570919,0.777554944411825,0.999999999940438,0.999998119080846,0.99022893129734,0.717333814157307,1,0.999999593383271,0.98709047943714,0.99999999993793,0.281913029654451,0.998613793627024,0.995536345122535,0.68610469295597,0.999894170168985,0.999151029309703,0.211397313392659,0.99884493572347,0.996137227475323,0.581204740958277,0.999948356032459,0.999379860541994,0.999999999310812,0.447422978542751,0.998967159108827,0.996354173328406,0.835234542053206,0.999855992291589,0.999255603962011,0.999999999612306,0.999999930254774,242.6178,381.506975,360.33755,315.659766666667,388.0041,381.120066666667,428.4469,422.057028571429,436.66155,63.811418231771,38.2604903875041,82.96525,26.0799022899968,102.8551,57.6334312049391,44.4643039301003,42.3272925631729,76.60405,180.3138,347.62205,318.854925,281.2015,336.57655,347.41735,427.366775,362.89555,398.359525,285.71055,409.656025,401.820175,332.678,439.43165,438.45975,472.696475,427.17075,474.963575
"ZNF732",0.999954160223866,0.644216695579665,0.358542150752648,0.99999931905533,0.999999582189655,0.38176215745542,0.999182112060801,0.999997872831593,0.392982499802131,0.999872548963717,0.999981056562554,0.99427491869193,0.835816564527322,0.998469811927121,0.984863498868475,0.999999880075214,0.998636337943652,0.690594877990456,0.99983114192071,0.994015943458269,0.999999834416965,0.999965862866866,0.999999999976988,0.292078289491574,0.999999902559838,0.999986742355615,0.992923646753696,0.998348496235948,0.999999998914331,0.999999008336508,0.681676327699681,0.999999999748721,0.999898821544436,0.999931173815211,0.999997576048075,0.999999650544246,6.6598,4.4439,18.1502,5.46715,2.75495,8.77033333333333,7.69355,4.73362857142857,5.97615,2.81493863935492,1.11295831757828,15.6113,2.10643148519797,1.35835,6.71006995153139,2.72887236311387,1.10751097397858,0.0803499999999997,3.85465,2.847,10.34455,2.556125,2.075775,2.07305,3.690225,2.3858,5.935975,8.2655,5.7958,25.95585,6.78855,3.434125,12.47755,10.915525,6.692,6.016325
"ZNF546",0.992409579122057,0.985234134327518,0.999999263118811,0.999999979651359,0.993227830168462,0.987379657902547,0.999929678596455,0.999997614535808,0.999906122631084,0.999985589375329,0.961044522604274,0.999991044291238,0.999999999997796,0.95772884193007,0.999626351218865,0.849451410104891,0.998832746383412,0.999997723528304,0.802204285914086,0.994372787187181,0.999998779744411,0.999999987162916,0.990899205630611,0.98480413558742,1,0.99997923642983,0.948625647757581,0.76938658730051,1,0.995400708914318,0.989446724273024,0.999999947158006,0.999935716655205,0.974867852466583,0.904171721838189,0.999999962859138,56.3521666666667,84.4491,93.62865,61.1132,73.78595,95.5956666666667,104.2282,60.7368,54.9133,17.0076407493155,21.6045817090959,18.39925,25.0551792597858,39.10255,36.846594218839,9.1254690442921,8.87626451627356,8.0741,41.8021,61.49665,84.429025,22.6962,54.234675,59.31975,94.911375,43.2088,50.87625,71.2539,103.2051,102.828275,78.949875,93.337225,119.328,114.800375,75.56265,58.95035
"ZNF286A",0.985239646116009,0.999629689258115,0.865295957362512,0.999769010648857,0.999637393636283,0.969479360424217,0.957070626213564,0.999985486762732,0.806715833539904,0.994226221291123,0.96911169442891,0.999999869332476,0.821880741671739,0.997645047732911,0.999999945909412,0.79367251335548,0.998569183572242,0.54997563231886,0.917011473220172,0.999999922425384,0.999952410773132,0.997257862753132,0.999989158749513,0.924107269196143,0.999999174695917,0.998675845537812,0.999716693980024,0.963845567438502,0.979503912712815,0.999999715258314,0.865885264479799,0.998573699790228,0.999999996886372,1,0.999993102778097,0.999807407804896,206.016266666667,281.91205,153.00375,244.5338,314.65415,297.735,331.45215,259.093685714286,301.71215,29.1171066615677,42.0169539856929,40.02375,31.5599810368659,146.00695,13.5995967739243,73.3313926173107,38.215353894827,106.49435,179.3956,237.38645,132.991875,184.612225,241.650675,284.2296,245.287325,216.44065,248.464975,229.54225,301.0743,173.015625,309.57455,387.657625,305.8715,424.602375,281.1098,354.959325
"ZKSCAN4",0.798351404270554,0.881947281841505,0.999999999892197,0.992579636291426,0.988497331316432,0.994812222553575,0.99999481034752,0.973923390126888,0.982793578866615,0.999976503390601,0.983649429700697,0.999741181653235,0.999773298700858,0.999998804268825,0.999666366626927,0.84458915041281,0.999999999436925,0.999999972532976,0.994991166084141,0.984062799472255,0.999938655488874,0.924129055243368,0.999802386316412,0.999861295976005,0.999864342936207,0.99743332008257,0.999999997191323,0.999969990861412,0.958321125609164,0.999999927044761,0.999999579623876,0.99974893723439,0.997022584785,0.999998588976076,0.999999999306293,0.999999859508063,53.1806333333333,94.7456,97.19565,74.2028333333333,63.2513,80.6674333333333,92.284875,83.6051714285714,89.19125,17.7399969656455,19.2515170998288,26.10715,12.4016217907623,18.5586,10.4344178324002,15.8637388356998,16.1910813515565,11.36555,35.51105,73.33055,84.142075,59.0158,53.972,73.5435,71.2206,68.0668,83.508475,63.3829,122.0053,110.249225,89.575875,72.5306,90.83205,110.896625,97.27695,94.874025
"ZNF643",0.999999981742624,0.999999999986028,0.999999843926652,0.999570232814898,0.999937115992633,0.999600420643975,0.99999896011651,0.999963308288969,0.999999944366121,0.995945957050002,0.999976976109139,0.999999018963188,0.999964484698884,0.999999996947051,0.999340736829998,0.99999999581074,1,0.999999939961509,0.999894786579225,0.999976478711678,0.999997898468586,0.983276539276553,0.990984090417632,0.989058985547,0.999869776134511,0.959159901142847,0.999786550812686,0.988680405900382,0.999999999494328,0.999999402749558,1,0.999341762195623,0.999999988814579,0.999932682825708,0.999999730171636,0.985581250482131,47.4269333333333,51.342025,45.523,60.7168,39.62445,57.8218,50.680625,69.6161857142857,44.4441,12.0205498690553,11.0848352162895,5.8531,22.2864692376488,4.70825,10.4065252723151,9.86253512544442,11.4136568016321,18.2404,39.0198,42.77665,42.59645,28.656025,37.270325,48.193,40.850275,49.5928,35.3239,59.07095,56.672675,48.44955,71.105375,41.978575,66.05475,64.8572,80.04605,53.5643
"ZNF642",0.999983893444548,0.593356261880696,0.730553305877572,0.973518260733863,0.997796491013036,0.937054443185835,0.999952640251157,0.999999997307828,0.894499580085658,0.999940789608889,0.997525920863159,0.999963163705568,0.927458532734659,0.999999795870817,0.999999627055715,0.998192701555651,0.999988117084729,0.877529101956349,0.999993374917381,0.999999967636164,0.999999999882771,0.990990421728869,0.999767808047846,0.871290427353984,0.999999415137407,0.999998209239171,1,0.999999996873446,0.997763135552233,0.999945651430688,0.967313578451846,0.999999998970816,0.99999863596892,0.999999999979363,0.999999990724115,0.999999999994085,71.6772,79.553275,120.5472,92.4973333333333,82.51475,88.3265,86.5632,88.7471857142857,90.02255,5.61210829457166,5.38895151078807,26.6088,18.0434987382652,7.10345,13.9592043709518,9.66911963839866,7.6841555715836,28.54935,66.76165,78.368075,107.2428,74.719725,78.963025,78.98825,81.69575,73.32475,75.747875,76.48015,85.64375,133.8516,120.388775,86.066475,101.9813,98.5479,98.71745,104.297225
"ZNF490",0.99091842769992,0.124523338454573,0.368148612730059,0.995678818929285,0.999999938911269,0.234323061481282,0.603276452269728,0.939236799232543,0.988039428460681,0.863035327622248,0.999969226741492,0.999917546608665,0.241363104768057,0.999993485785781,0.814721235564698,0.999997126549454,0.999036305692382,0.151947210797891,0.999790149216598,0.701685098007535,0.999999994547876,0.816324010769285,0.999277074959175,0.54385001359205,0.989908280712455,0.993608133328117,0.972143084014711,0.904702905809881,0.413906872121993,0.812349804789296,0.998966638950259,0.676959058120473,0.999998063708754,0.635730142813569,0.498400536761259,0.947095555317302,229.523033333333,291.714625,473.8977,280.966616666667,388.8818,259.641166666667,250.258775,327.018842857143,414.6943,38.561211613154,31.1725422332265,111.7904,57.5501926750404,54.7867,31.0204629851723,29.3645457860148,24.3433783467062,50.0944,209.75195,267.7087,418.0025,166.068975,361.48845,240.18575,229.321975,291.376,389.6471,268.08005,317.622975,529.7929,402.53055,416.27515,290.29295,274.20555,333.4686,439.7415
"ZNF626",0.999998801737215,0.022286305677731,0.0240149668786551,0.999999097812836,1,0.0134053484224651,0.999999922739793,1,0.0669506269331454,1,0.999678755699976,0.999994377012239,0.0665125058301694,0.999980436182383,0.999996424380631,0.982308136836913,0.996134938288555,0.0963686056279422,0.990891800162309,0.998604934392304,0.999970656080362,0.99975615235489,0.999998954200993,0.0194230299471584,0.99999298008862,0.999999395737404,0.999999997603322,0.999225417299914,0.999999996039681,0.999999999554155,0.0597477150588944,0.999999999932328,0.999999999996617,0.999986068059144,0.997432582822191,0.999995978309306,38.2953666666667,104.494675,1149.1198,97.4080833333333,94.19075,185.1826,285.135425,157.887342857143,76.7536,8.01470763956975,46.5640450687612,1007.5774,66.8380477776614,39.72145,120.100517810555,50.8559868809198,68.0795620884434,44.9816,33.9312,51.1144,645.3311,27.26755,74.330025,66.25195,203.481525,54.46015,54.2628,46.29915,132.627875,1652.9085,39.97455,114.051475,259.12985,345.7085,173.3846,99.2444
"ZNF793",0.999999998955404,1,0.999999993803596,0.999998773571702,0.999999975199317,0.999998497127166,0.183306332303374,0.166902633776182,0.260868303987483,0.154942735756721,0.919216941661545,0.92531958080383,0.946757719640542,0.938423121051337,0.806787143164572,0.922938117202351,0.927486318935161,0.952489262287648,0.939097762097996,0.709286095856346,0.999999999421946,0.999014040614641,0.999560832866691,0.999423267065337,0.999917435451134,0.249723249269763,0.990942392750353,0.992949631705539,0.999999999979382,0.999999969691525,1,0.99999642810117,0.249705492252798,0.939533042465162,0.945408835067507,0.999153669009867,60.0883,76.501,53.23065,97.1511333333333,549.3316,268.347133333333,253.108025,147.4487,48.08725,40.0161820153214,32.014315293813,48.78765,64.504934472316,472.5492,108.905642165658,72.9912702669342,64.9384463051889,33.67515,20.69405,42.796075,28.836825,32.0383,313.057,197.87755,223.1966,35.9469,31.249675,85.87155,95.951425,77.624475,44.424375,785.6062,375.4906,316.852375,177.1931,64.924825
"ZNF383",0.961972182713788,0.479903690822915,0.93928394211987,0.935910601287742,1,0.923546217308348,0.0957851055423361,0.406809038880777,0.992223252109288,0.343668035071367,0.620379195394497,0.991274963492102,0.999955445394528,0.987713456182603,0.891328071374654,0.72236372251078,0.999088768822785,0.998069481325375,0.998646185590868,0.725026226436627,0.999997192469102,0.693202010637812,0.999591122653507,0.991593093732365,0.999298669922665,0.568431454531292,0.99991343094076,0.999999988114126,0.94599278439568,0.99999857243253,0.994388693709305,0.999998682058352,0.733573405896816,0.999879756464843,0.99999930111835,0.99999998548554,74.8159666666667,107.498175,147.8426,108.094166666667,180.857,133.164533333333,124.579225,121.052742857143,116.42685,8.05661458871597,10.7692047308808,69.7721,18.8741072337681,4.8972,30.559306898572,14.0642013745523,7.78906406040385,24.38625,66.8685,91.71785,112.95655,71.483875,178.4084,102.67985,105.25355,109.3731,104.233725,79.9343,122.637725,182.72865,141.384225,183.3056,150.25525,147.503025,133.5098,128.619975
"ZNF669",0.487582080612429,0.72147899515646,1,0.180451244344597,0.999806814461111,0.999934436908597,0.439903403905112,0.999935823411976,0.99996076636152,0.999999999984449,0.572045994280705,1,1,0.999901821641192,0.999956786391618,0.145993227317153,0.995077923578816,0.998225621338038,0.99998272870055,0.999999745567817,0.997071191947028,0.322397956798245,0.999999999928131,0.999999999458765,0.999821723689455,0.999959002485582,0.999999999965363,0.993935301394455,0.358723706146487,0.999425283560973,0.999689836239957,0.999999660340364,0.999999995248352,0.999607241407875,0.999999999982138,0.99951168403005,211.895066666667,132.756,134.32325,116.323383333333,113.71805,132.7679,104.3733,130.334528571429,107.18455,33.7657362295139,36.5121508890077,31.18135,14.251304842421,14.54075,15.2445727173094,4.34574447879762,24.225472895927,7.28285,181.11895,90.547475,118.732575,96.739725,106.447675,118.4739,98.041675,82.65335,103.543125,239.31295,142.298775,149.913925,132.732625,120.988425,144.5039,109.776175,189.0616,110.825975
"ZNF559",0.781978703825758,0.98280322475672,0.999979802713067,0.915811322758814,0.999894081714519,1,0.999680798410859,0.993784196276541,0.999972787031486,0.999802992992293,0.751592010413242,0.999999965137065,0.999833828667641,0.99927133966072,0.987262876009787,0.859587498493685,0.999999964332037,0.999999404491664,0.999997711604607,0.998183174812912,0.999993878103909,0.987794503168569,0.98752327225071,0.999994941669705,0.999835215809091,0.999999953664854,0.976452667945532,0.997261863182141,0.99403226228375,0.999721985394054,0.999999993511308,0.999999882181529,0.999998994289358,0.998882406489293,0.999970334886616,0.999999988225083,114.649,254.903175,217.2052,219.966283333333,171.9505,269.675433333333,241.187325,188.024242857143,201.55145,53.206295996276,65.2867909734858,15.0884,68.7757099074492,1.93219999999999,75.5633946944404,60.8730248184335,14.9577671376996,61.34405,61.98105,147.02905,209.661,109.118875,170.9844,204.83605,194.644375,168.075,170.879425,147.52115,359.056675,224.7494,343.59815,172.9166,335.6996,314.66505,192.6046,232.223475
"ZNF177",0.994788598129439,0.941523556285236,0.999626269010111,0.687832543752942,0.983947690622816,0.999999957903238,0.992142352480899,0.999999889018318,0.999995194893376,0.999628178072155,0.988256903120664,0.999999959555969,0.999976675258527,0.99815388181527,1,0.992662400073942,0.999999999998861,0.999778127244029,0.988576509029415,0.999999980238341,0.999999995971436,0.998300384474946,0.999999582325209,0.99590946489177,0.884972628886764,0.999974502024931,0.999969891348435,0.999997898102406,0.999455905525602,0.999999999584314,0.999580907070722,0.991977493126062,0.999999146709969,0.999999511018325,0.999999994106868,0.999999999939147,18.4711666666667,48.180775,71.3435,78.0878833333333,56.2651,54.4578,49.761525,41.2609428571429,44.17585,8.77681271729347,8.74280731328855,35.0132,36.4793101745123,0.864700000000003,19.3922047372993,16.0815942465486,9.15133534210945,17.52735,9.73985,44.290675,53.8369,25.75305,55.83275,35.0659,34.786975,22.94285,35.412175,23.60975,57.41365,88.8501,81.748825,56.69745,64.2479,63.8869,50.4791,52.939525
"ZNF548",0.363923307301701,0.983003499913983,0.981300909477719,0.999999712338014,0.113635555249487,0.920602850884186,0.999999999956259,0.572082163540592,0.994225363662766,0.99999847308173,0.958670355510379,0.969275597985129,1,0.817849832173041,0.986344209070159,0.976067201054959,0.893818513578703,0.999999997931699,0.850318986480619,0.9937699108059,0.99999993955634,0.95767904543799,0.814610253969149,0.999999995422593,0.728156025288938,0.989931451011141,0.999999845748982,1,0.998143131332251,0.919721285821349,0.999999108294414,0.983556108904193,0.999560238298419,0.999994921580818,0.99999995268623,0.999999922962622,191.632,378.3485,286.7218,175.04575,198.7255,290.5212,275.81245,275.562471428571,259.64155,17.1786846307665,25.7488346888748,65.2048,57.0709614727066,20.6529,95.337372659956,44.0045681568876,40.7057463564843,4.36104999999999,176.57915,356.2002,254.1194,83.087575,188.39905,196.9359,265.257025,220.19525,257.461025,206.32705,414.49155,319.3242,208.911975,209.05195,353.06995,322.409275,303.2034,261.822075
"ZNF563",0.9999995982767,0.330081575177212,0.189184090113291,0.999999699061536,1,0.1456349544777,0.999999996474091,0.999992148351356,0.514448703269336,0.999992628127036,0.999877037659625,0.997138584972092,0.583628989400426,0.996154852567936,0.999996365669199,1,0.999999812694862,0.254964791973829,0.999999869452593,0.999999969875262,0.999663468969978,0.99992406398108,0.999999741034619,0.0893525542720716,0.99999816651219,0.999739055080584,0.977860805621421,0.999922845329862,0.977609874786555,0.991519167774356,0.0870067144848248,0.985584127990078,0.97395780726757,0.855567481536844,0.974429886942998,0.996192194511265,50.4450666666667,46.897475,93.99685,47.27875,52.77895,58.3937666666667,49.879275,44.1437428571429,31.55865,3.50216836894579,9.83660728404997,17.19585,9.16462640506966,21.24335,13.0567222075238,4.83164272588785,8.39665829195381,1.75195,46.9885,41.77535,85.398925,34.37605,42.157275,45.3627,45.6766,33.94015,30.682675,52.6612,56.710575,102.594775,52.21275,63.400625,65.6178,52.114125,46.43255,32.434625
"ZNF567",0.966149995223524,0.849669553261338,0.999523837438197,0.96107753916451,0.999999999978987,0.998686084275395,0.740693001257017,0.995447286756906,0.99999991157075,0.990039414874764,0.999911314108501,0.999338438134532,0.973207564276427,0.99942985320287,0.927251670348996,0.999118647335204,0.999822384489712,0.981547288637599,0.999865106101314,0.94179349359854,0.999999993448869,0.999953651663312,0.991780094102467,0.91348053980619,0.989548651735653,0.813066181039702,0.999999997295436,0.999996635920336,0.999994315680878,0.912877450976437,0.764405358109584,0.903655156777748,0.650687302294981,0.99739072332212,0.990273948993804,0.997475134203131,128.420466666667,193.887925,232.98245,190.532966666667,247.79375,157.812033333333,165.9632,151.221828571429,105.45425,11.6610828334155,36.7154144049511,77.47625,39.3323738040957,98.34215,8.17455531926831,18.4801217619997,31.2625838675573,28.83985,121.62485,139.551125,194.244325,118.1514,198.622675,152.83535,141.224475,104.61845,91.034325,140.025,253.3635,271.720575,275.060475,296.964825,165.9166,178.237675,161.18865,119.874175
