"gene","N1-N0","N2-N0","N2-N1","N3-N0","N3-N1","N3-N2","N3a-N0","N3a-N1","N3a-N2","N3a-N3","NX-N0","NX-N1","NX-N2","NX-N3","NX-N3a","mean-N0","mean-N1","mean-N2","mean-N3","mean-N3a","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-N3","SEM-N3a","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-N3","Q1-N3a","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-N3","Q3-N3a","Q3-NX"
"ZNF140",0.73668292335086,0.999841645359604,0.750939047293893,0.99832520270457,0.844611060842719,0.99990257905651,0.999255826233006,0.980822062444958,0.996065841772905,0.991369890274559,0.23742782260582,0.759714774359827,0.248773296358351,0.355832432561149,0.513072577640856,305.22642,375.772485714286,291.58065,270.68165,327.04775,495.7067,32.8147485457381,28.5620232452567,22.727307585718,53.85315,86.6209386451538,22.1605,235.0335,334.7429,268.39735,243.755075,197.102475,484.62645,367.86335,414.38245,316.118625,297.608225,440.160225,506.78695
"ZNF658",0.594766741034656,0.993189288834745,0.955674901085878,0.932980030839833,0.478233687852971,0.836254910347202,0.999999999928455,0.836946112280256,0.998010334087461,0.963912673291824,0.993264102073158,0.99848491434627,0.999969154853999,0.867799220873574,0.99618538425992,53.3949533333333,77.8846142857143,62.2637833333333,29.99365,53.1429,67.183,7.72034470858756,14.0355526031037,18.2649788001778,15.25075,10.4738977365162,12.1783,30.74315,55.6726,31.900275,22.368275,43.2996,61.09385,76.81495,90.1161,80.1038,37.619025,65.62935,73.27215
"ZNF765",0.999940800063558,0.928165432847661,0.985092433851387,0.784528781565768,0.763165254911899,0.504776071742185,0.97091005829241,0.957259545960405,0.735766335990326,0.987967027147044,0.239319210920019,0.247645935197935,0.115202096063058,0.976655138738378,0.684778401296865,275.430626666667,265.9032,229.148483333333,373.28265,318.73525,446.4171,28.4155722850684,49.6208467564265,19.8470392834535,71.93135,22.1918843513607,15.7492,206.6008,189.11515,226.3741,337.316975,291.29365,438.5425,301.55485,264.39685,261.033225,409.248325,352.51425,454.2917
"ZNF124",0.849236062153456,0.99999184267805,0.957779868008122,0.708468237946615,0.361032089031791,0.725695642874992,0.997980156310272,0.81590969995962,0.996614047493163,0.925174259167697,0.959962826125673,0.701554737154695,0.956256303707203,0.997327068048349,0.99767036084498,124.443073333333,94.6070857142857,120.682566666667,184.67225,137.915,159.2787,15.5141975944416,19.8135089304582,20.7075135745244,54.38205,21.7982190724762,33.6829,84.087,65.2797,102.202125,157.481225,128.631275,142.43725,154.86445,103.47615,151.668225,211.863275,159.573625,176.12015
"ZNF569",0.997724844301895,0.991844291688432,0.999991744599666,0.999915814173328,0.997162178714056,0.993623462926571,0.990314641361869,0.953441268508235,0.928746113603165,0.999956187933923,0.999817662692121,0.995969024260987,0.991520667202186,0.999999997026006,0.999982457762681,81.92186,98.4272142857143,104.805033333333,68.1376,54.242075,65.79555,24.9202473006777,30.9494707110018,29.9331691903109,10.1045,15.3392944645104,30.24835,28.8185,34.1566,43.40715,63.08535,43.118575,50.671375,91.1825,164.2576,166.26595,73.18985,65.00365,80.919725
"ZNF777",0.999980331045143,0.999977330305638,0.999999999964686,0.999866543664323,0.999993023137147,0.999995326915557,0.858399413526533,0.941727634134716,0.950679434099718,0.994413888928485,0.658567394232955,0.768514897807795,0.785772798032074,0.928341956540019,0.99218430427989,593.150113333333,580.664271428571,579.59155,562.9099,487.38845,406.17295,39.9256106722619,85.28944126401,63.7591861835283,76.7881,33.4830940440719,101.21505,494.55975,433.9783,555.2341,524.51585,463.198475,355.565425,656.38725,725.64095,665.45015,601.30395,520.713675,456.780475
"ZNF605",0.983489589433817,0.967809462932604,0.999994696821624,0.975642013910254,0.886809176494522,0.858881091967416,0.996019085293191,0.933819394724904,0.907881820843858,0.999510378351115,0.512685688260611,0.805654946500645,0.857853942685085,0.438948368203007,0.456571840894039,347.763786666667,403.633228571429,416.4944,247.3798,297.419125,585.95535,49.6918911030053,74.7434534038703,64.174036785614,43.1367,91.8391002567477,27.32805,224.15925,279.2079,347.526325,225.81145,184.4597,572.291325,495.3709,456.03615,489.0351,268.94815,336.964325,599.619375
"ZNF799",0.99999998511884,0.999999990511781,0.99999983614624,0.997321821541157,0.997466971247439,0.998582565833024,0.922880953194521,0.942858786668951,0.961210697105841,0.999885282504816,0.999965365569525,0.999953894653265,0.999987997558738,0.99994856118722,0.99684464121059,103.556066666667,104.564442857143,102.583566666667,84.4091,72.90085,95.7054,13.1356011225896,28.5357013976966,26.5040173676705,5.4866,12.4054038918865,17.2974,72.64155,69.8878,55.339275,81.6658,55.276025,87.0567,123.228,93.7215,127.1467,87.1524,86.544375,104.3541
"ZNF782",0.67702706326342,0.78371573617827,0.999998885621162,0.999997798906022,0.97421925720355,0.984022828368156,0.999987891947982,0.930432896880529,0.95742294633587,0.999999999999671,0.892475504100383,0.999988199422403,0.999936018107647,0.978127972164959,0.960519419047934,91.9323266666667,73.8355285714286,75.2202,89.7848,89.67135,70.6307,8.8287496784273,7.41705550537839,6.93932900411368,14.9916,7.76346650123727,2.7089,78.31505,59.8849,62.205375,82.289,83.2058,69.27625,99.9433,85.8901,85.026825,97.2806,95.97955,71.98515
"ZNF846",0.835250464508425,0.744477136988802,0.999944809103743,0.633274942678357,0.969412072198699,0.988400341338315,0.997335172877479,0.792794385643706,0.714845933897732,0.576020770478351,0.999989360980516,0.993723488081066,0.983454319206494,0.893276425397669,0.998102799226877,69.6064866666667,88.3518857142857,92.2510833333333,109.6731,60.860875,73.3923,9.21723664814934,16.1789550675065,10.7501706726116,15.1022,6.97783729620372,30.256,33.9708,51.31755,83.78675,102.122,52.960325,58.2643,88.77075,119.2528,109.989075,117.2242,63.38755,88.5203
"ZNF136",0.0942858811402452,0.999993277052706,0.19544946645425,0.910619179333527,0.988537996141827,0.910507091629947,0.999999944161709,0.385963536480259,0.999990046001329,0.956254500935407,0.925597850279397,0.984430020165558,0.924387796689544,0.999999991497309,0.964405396438857,218.701073333333,323.055528571429,213.340316666667,281.7632,221.091925,278.8478,21.0739971637346,48.7363337420749,14.6846110311763,0.929000000000002,22.8996036491673,10.0203,172.1418,262.09325,191.001225,281.2987,192.421925,273.83765,254.2187,302.12915,240.319975,282.2277,254.5155,283.85795
"ZKSCAN5",0.999999996593968,0.999754124322709,0.999803631589935,0.995227036704424,0.995832213020484,0.999577665246272,0.999999499300902,0.999999950648317,0.999755929082286,0.995864090674635,0.999175715178829,0.999527302323322,0.996116637271368,0.985566016147498,0.999829875713939,394.897793333333,393.341214285714,410.439316666667,439.78255,389.702275,363.853,37.0985635604623,22.5323744948551,42.3212188749522,118.64965,19.537403131659,60.4688,307.97375,365.6497,350.7638,380.457725,367.87845,333.6186,404.56295,403.30035,457.773725,499.107375,403.404275,394.0874
"ZNF33B",0.734532032451713,0.903395824632137,0.999866461168441,0.971321342401263,0.99999966799616,0.999998794000782,0.99999999560065,0.900405384511391,0.965475612210197,0.982285385433629,0.999388329405128,0.875361859771836,0.93864932122141,0.96001699429261,0.999782397195811,840.236653333333,640.174271428571,683.11135,658.6921,845.70725,919.5254,92.7533467671549,55.0896782272095,96.6172338659612,396.5562,191.435892833182,80.2363,585.9352,566.7187,523.532775,460.414,605.068725,879.40725,1026.4302,748.7722,766.934125,856.9702,956.601675,959.64355
"ZNF431",0.786168234450718,0.999742457487027,0.778822895238341,0.999987855784486,0.9904648545162,0.999610008782561,0.999963602058838,0.871919806102823,0.999999969703003,0.999841830302435,0.999999792511726,0.983313753609809,0.999907909834618,0.999999839367393,0.999970604342569,258.228586666667,386.365414285714,228.973366666667,282.8025,235.3113,269.0921,33.4206349491774,166.246401631853,11.4567259972666,11.3363,19.4420136592124,23.1436,178.1681,187.9947,212.270925,277.13435,205.135025,257.5203,264.68775,299.90165,240.3161,288.47065,265.827225,280.6639
"ZNF418",0.611597099588373,0.999654232345746,0.897021715977258,0.143000925026448,0.67744040025903,0.280491326144715,0.998561612041315,0.655387985064995,0.992267574101598,0.164776979758564,0.99999999645169,0.948518802944143,0.999988726947062,0.425141039555964,0.999719140630496,32.50392,66.4878285714286,39.2107666666667,122.02295,22.018825,33.54275,9.46535181483952,27.5882355094282,10.2425378102521,69.63475,4.98508638814732,27.82305,11.0723,8.50115,20.2137,87.205575,18.071725,19.631225,35.45475,122.2349,51.331225,156.840325,27.18365,47.454275
"ZNF700",0.992635241794352,0.79299983499346,0.619887694932236,0.998831762147328,0.999999989709992,0.873511399047433,0.834858627419238,0.675107697139763,0.999999298804898,0.873526148876136,0.982005105871144,0.999478148130914,0.731683575547949,0.999901873919335,0.740968692481623,328.5369,364.462585714286,242.474766666667,368.54015,234.831925,400.5372,33.691257108319,81.7430996024316,33.2045158849683,17.22765,23.7851830485345,103.1111,239.73735,241.2151,182.49545,359.926325,217.31115,348.98165,375.43875,391.25015,295.4403,377.153975,257.622175,452.09275
"ZFP28",0.845306055922259,0.859312220000296,0.999999998027509,0.999863289487649,0.943112795031648,0.94268954420845,0.993054025059317,0.750906782686099,0.760277763534091,0.999988911882948,0.962344212614565,0.705341326984241,0.710077938891544,0.99796546965651,0.999264396424683,82.8242866666667,129.542014285714,130.811966666667,66.73205,55.585675,29.4647,22.8967998902443,44.025149519372,30.87095701477,26.81835,19.6004085359793,14.6887,18.99345,44.3174,73.7001,53.322875,40.9725,22.12035,97.58245,219.5079,180.733575,80.141225,69.215875,36.80905
"ZNF585A",0.740172168669312,0.999998881965467,0.896284285577277,0.933447073206302,0.563552473890745,0.938372066722819,0.945053506553674,0.999947092000755,0.979357307612726,0.729267453703917,0.784159243405628,0.997892250072147,0.860370269272929,0.553457538033145,0.993618496318348,130.364866666667,168.420928571429,133.090816666667,87.7482,160.7388,189.3407,14.1647754841557,34.0819237272817,13.3796475408838,6.4825,31.8022192788491,21.3235,94.52165,108.3901,115.41885,84.50695,123.13165,178.67895,168.22325,194.78495,156.26555,90.98945,171.70575,200.00245
"ZNF138",0.760676779282274,0.997259819216338,0.979723711209091,0.998731860592082,0.865015474260772,0.987961789503838,0.924236682041763,0.451751751592416,0.839871140620553,0.999684178454864,0.999999999041183,0.967714174275122,0.999687777123576,0.99976210125768,0.989492913250221,252.1231,169.980471428571,222.5948,291.28145,325.110775,254.41475,42.84709295174,17.0172071609846,40.2508816854737,115.40675,72.3120375668,32.52515,171.85005,137.0472,184.769325,233.578075,243.17875,238.152175,250.4241,195.3926,219.836575,348.984825,360.311525,270.677325
"ZNF429",0.956992376045592,0.323732640727381,0.871689969118006,0.999995200820791,0.990363589534879,0.757179125846712,0.999081135266714,0.999700262657455,0.813545775011639,0.999286178011017,0.818671550542119,0.582498472726227,0.200657616888265,0.959106549026564,0.779733126893764,175.554093333333,214.460671428571,277.03125,166.04305,196.19725,82.0679,29.4376221713036,43.3512736553419,30.6418530383608,18.06335,36.4591417194074,3.4898,101.25715,131.11405,243.23795,157.011375,134.2055,80.323,230.3349,285.3334,322.41455,175.074725,254.75495,83.8128
"ZNF470",0.935796853750737,0.740555918295704,0.997931017355283,0.95578984749315,0.999801221289911,0.999999994222946,0.996160487724076,0.869766917499422,0.692830776063385,0.894826536623248,0.14739720232865,0.453867083223268,0.655508414945088,0.800350694677575,0.150915284805197,85.9598666666667,125.766514285714,148.179366666667,145.69025,60.12605,264.24435,18.8334092812282,34.9858519212949,34.2521748599673,40.57365,20.8643154055555,215.97495,22.92205,48.934,88.93285,125.403425,43.05695,156.256875,160.35805,209.52185,199.086825,165.977075,82.2401,372.231825
"ZNF100",0.805313810647072,0.999840657910389,0.806554364793106,0.999995163027988,0.990246274056172,0.999800275578499,0.987739865152811,0.676496408234178,0.999121193895524,0.994999551905357,0.99996913226614,0.993632195649649,0.999519501600174,0.999999977744011,0.992390084817614,296.552073333333,451.255371428571,263.5877,321.92915,201.0858,333.39935,39.3240623034748,205.768509517756,36.1442108756944,48.08165,38.2577410908128,50.51085,187.24025,219.63885,216.42145,297.888325,159.836325,308.143925,340.103,310.7339,305.07,345.969975,223.177775,358.654775
"ZNF398",0.957762213351757,0.999999993777229,0.984877463568731,0.996520527213338,0.935651973786821,0.997092395577935,0.999999997667428,0.987225439596069,0.999999958079516,0.998545105016203,1,0.996544429902067,0.999999999433641,0.999112775697478,0.999999999789328,669.58784,617.436171428571,667.418,718.71825,671.6651,669.6888,33.6832633134983,70.4355175392754,48.8481801851888,72.54785,41.1597566884006,50.0443,566.88565,472.29735,589.8889,682.444325,638.459725,644.66665,763.2038,691.03495,714.4974,754.992175,724.910625,694.71095
"ZNF498",0.819724624137428,0.978459538547594,0.998729798988713,0.953776423575869,0.663466756439246,0.826826784107187,0.96587858451896,0.999969579569708,0.999984343528566,0.802374791213121,0.479450068278807,0.917230301833542,0.814833473348795,0.364995587036791,0.897265454574979,406.18436,346.5966,369.51615,474.55025,358.654175,262.3736,30.369859045788,28.0076199230206,36.9159134694037,155.79855,41.2532127155041,17.14,346.39135,321.78555,304.9826,396.650975,308.6565,253.8036,446.59925,386.63735,443.10975,552.449525,419.910825,270.9436
"ZNF441",0.123872515516116,0.999999999955203,0.283367604948506,0.818283468538427,0.999344352145008,0.859706100801107,0.998580897395564,0.237867163675551,0.999357642495194,0.767217705893803,0.997113869623445,0.892616268047463,0.997872824933739,0.99168512268198,0.985019484109419,148.962773333333,239.990657142857,148.5107,219.34965,131.963075,175.35555,20.1615025801567,42.8425225662645,15.2207642348208,32.72615,8.81263634479632,17.34795,89.81265,174.7681,123.502925,202.986575,128.06895,166.681575,204.03845,313.3761,167.726375,235.712725,139.774875,184.029525
"ZNF420",0.32907796798944,0.999909750737945,0.66246821767922,0.991339687738579,0.987517314739851,0.998451902356966,0.999997940799566,0.600562157796881,0.999816101746115,0.991856295325547,0.16802933054791,0.865424966886028,0.297061721335703,0.719070870427148,0.26377830404936,91.1914933333333,137.856728571429,96.5693666666667,112.85185,88.2651,182.42775,11.8423403920182,24.3146913043252,12.3996310934282,3.65305,28.0924931019243,46.59985,65.56455,107.57525,79.021025,111.025325,62.61775,159.127825,116.49115,123.86625,108.495425,114.678375,95.3043,205.727675
"ZNF763",0.964933278583735,0.999168011016293,0.924168078178064,0.99999952172821,0.994390396248752,0.999992211625424,0.848841452042439,0.584128745935989,0.973567957344914,0.98175866486715,0.98696809508893,0.893780225477897,0.998875417570866,0.998114750081468,0.999947985765703,59.8114133333333,72.5929428571429,53.8239166666667,57.74555,36.9531,43.05135,8.60785400782258,18.5269660886228,13.2997625498457,4.16775,9.19984050921536,4.13645,32.2079,38.5049,36.109725,55.661675,29.229775,40.983125,89.5489,84.6208,51.318325,59.829425,40.070275,45.119575
"ZNF679",0.69541167394506,0.613459339893986,0.999969257732422,0.983688072869168,0.690693603159141,0.630842466844088,0.803144294914589,0.999999714059853,0.999999184750072,0.724438664716631,0.908268752878334,0.999994999675689,1,0.797263585748146,0.999999812037492,1.19096666666667,0.157271428571429,0,1.9777,0.088,0,0.549991060417969,0.157271428571429,0,1.9777,0.088,0,0,0,0,0.98885,0,0,1.53435,0,0,2.96655,0.088,0
"ZNF682",0.963572546524289,0.785601872726084,0.997214308682314,0.0345859466124596,0.143577280869533,0.273922952267036,0.999993117991635,0.979024699775693,0.883074999239465,0.0731922568983112,0.999999959651588,0.998221954814429,0.977737948123491,0.197707024844939,0.999994379152026,32.9810933333333,48.0226285714286,58.3727833333333,130.83135,29.90635,34.4497,5.61325778533428,18.0818385664774,12.481249354623,103.61665,12.5546247051634,23.2243,20.95415,8.67405,35.686725,79.023025,13.285175,22.83755,46.05345,71.89305,81.61655,182.639675,39.107825,46.06185
"ZNF772",0.713243140490647,0.999096849936006,0.953878162649113,0.848640744106493,0.999725952572923,0.95265136524486,0.999951157790025,0.824467801037298,0.997572202644879,0.858832666568042,0.95952969967848,0.610219911066676,0.92096686345937,0.664888973274258,0.990844375682191,107.290333333333,187.194642857143,128.7483,215.07175,93.50475,30.6586,34.5866512893254,62.3206851097376,24.830726159485,84.10125,19.1252577506161,8.2563,32.77965,69.7357,79.89375,173.021125,70.7085,26.53045,130.3398,293.18325,168.853525,257.122375,103.3191,34.78675
"ZNF257",0.56578131412445,0.999832399558251,0.858420004371259,0.996743757872142,0.995614794606834,0.999718860130373,0.999957118236002,0.733224864977955,0.999104916857886,0.994083455071884,0.999961272057258,0.865848383619047,0.999446200221917,0.995798904214951,0.999999985330186,38.4084333333333,219.786557142857,67.9276833333333,123.3726,12.319475,4.2196,13.0624980371461,195.351293765232,40.0649007689226,93.0963,4.29399480852329,0.6448,7.2446,12.4119,18.8907,76.82445,7.50185,3.8972,46.81275,49.673,49.154075,169.92075,18.912425,4.542
