"gene","p-adj-BRCA basal-like c8-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BRCA basal-like c8","p-adj-LAML-like c13-BLCA nonsquamous-like c1","p-adj-LAML-like c13-BRCA basal-like c8","p-adj-LAML-like c13-GBM-like c6","p-adj-LUAD-like c10-BLCA nonsquamous-like c1","p-adj-LUAD-like c10-BRCA basal-like c8","p-adj-LUAD-like c10-GBM-like c6","p-adj-LUAD-like c10-LAML-like c13","p-adj-RNA cluster 12-BLCA nonsquamous-like c1","p-adj-RNA cluster 12-BRCA basal-like c8","p-adj-RNA cluster 12-GBM-like c6","p-adj-RNA cluster 12-LAML-like c13","p-adj-RNA cluster 12-LUAD-like c10","p-adj-RNA cluster 14-BLCA nonsquamous-like c1","p-adj-RNA cluster 14-BRCA basal-like c8","p-adj-RNA cluster 14-GBM-like c6","p-adj-RNA cluster 14-LAML-like c13","p-adj-RNA cluster 14-LUAD-like c10","p-adj-RNA cluster 14-RNA cluster 12","p-adj-RNA cluster 2-BLCA nonsquamous-like c1","p-adj-RNA cluster 2-BRCA basal-like c8","p-adj-RNA cluster 2-GBM-like c6","p-adj-RNA cluster 2-LAML-like c13","p-adj-RNA cluster 2-LUAD-like c10","p-adj-RNA cluster 2-RNA cluster 12","p-adj-RNA cluster 2-RNA cluster 14","p-adj-RNA cluster 3-BLCA nonsquamous-like c1","p-adj-RNA cluster 3-BRCA basal-like c8","p-adj-RNA cluster 3-GBM-like c6","p-adj-RNA cluster 3-LAML-like c13","p-adj-RNA cluster 3-LUAD-like c10","p-adj-RNA cluster 3-RNA cluster 12","p-adj-RNA cluster 3-RNA cluster 14","p-adj-RNA cluster 3-RNA cluster 2","p-adj-RNA cluster 5-BLCA nonsquamous-like c1","p-adj-RNA cluster 5-BRCA basal-like c8","p-adj-RNA cluster 5-GBM-like c6","p-adj-RNA cluster 5-LAML-like c13","p-adj-RNA cluster 5-LUAD-like c10","p-adj-RNA cluster 5-RNA cluster 12","p-adj-RNA cluster 5-RNA cluster 14","p-adj-RNA cluster 5-RNA cluster 2","p-adj-RNA cluster 5-RNA cluster 3","p-adj-squamous-like c4-BLCA nonsquamous-like c1","p-adj-squamous-like c4-BRCA basal-like c8","p-adj-squamous-like c4-GBM-like c6","p-adj-squamous-like c4-LAML-like c13","p-adj-squamous-like c4-LUAD-like c10","p-adj-squamous-like c4-RNA cluster 12","p-adj-squamous-like c4-RNA cluster 14","p-adj-squamous-like c4-RNA cluster 2","p-adj-squamous-like c4-RNA cluster 3","p-adj-squamous-like c4-RNA cluster 5","p-adj-UCEC-like c11-BLCA nonsquamous-like c1","p-adj-UCEC-like c11-BRCA basal-like c8","p-adj-UCEC-like c11-GBM-like c6","p-adj-UCEC-like c11-LAML-like c13","p-adj-UCEC-like c11-LUAD-like c10","p-adj-UCEC-like c11-RNA cluster 12","p-adj-UCEC-like c11-RNA cluster 14","p-adj-UCEC-like c11-RNA cluster 2","p-adj-UCEC-like c11-RNA cluster 3","p-adj-UCEC-like c11-RNA cluster 5","p-adj-UCEC-like c11-squamous-like c4","mean-BLCA nonsquamous-like c1","mean-BRCA basal-like c8","mean-GBM-like c6","mean-LAML-like c13","mean-LUAD-like c10","mean-RNA cluster 12","mean-RNA cluster 14","mean-RNA cluster 2","mean-RNA cluster 3","mean-RNA cluster 5","mean-squamous-like c4","mean-UCEC-like c11","SEM-BLCA nonsquamous-like c1","SEM-BRCA basal-like c8","SEM-GBM-like c6","SEM-LAML-like c13","SEM-LUAD-like c10","SEM-RNA cluster 12","SEM-RNA cluster 14","SEM-RNA cluster 2","SEM-RNA cluster 3","SEM-RNA cluster 5","SEM-squamous-like c4","SEM-UCEC-like c11","Q1-BLCA nonsquamous-like c1","Q1-BRCA basal-like c8","Q1-GBM-like c6","Q1-LAML-like c13","Q1-LUAD-like c10","Q1-RNA cluster 12","Q1-RNA cluster 14","Q1-RNA cluster 2","Q1-RNA cluster 3","Q1-RNA cluster 5","Q1-squamous-like c4","Q1-UCEC-like c11","Q3-BLCA nonsquamous-like c1","Q3-BRCA basal-like c8","Q3-GBM-like c6","Q3-LAML-like c13","Q3-LUAD-like c10","Q3-RNA cluster 12","Q3-RNA cluster 14","Q3-RNA cluster 2","Q3-RNA cluster 3","Q3-RNA cluster 5","Q3-squamous-like c4","Q3-UCEC-like c11","count-BLCA nonsquamous-like c1","count-BRCA basal-like c8","count-GBM-like c6","count-LAML-like c13","count-LUAD-like c10","count-RNA cluster 12","count-RNA cluster 14","count-RNA cluster 2","count-RNA cluster 3","count-RNA cluster 5","count-squamous-like c4","count-UCEC-like c11"
"ZNF44",0.99999986120789,0.933725923698458,0.905497910694726,0.577729178607649,0.9665700172874,0.00585883695271161,0.999966077191883,0.998888226795001,0.905036759664324,0.0122963134223171,0.978123462459368,0.960984384272275,0.999992919105519,0.00286741467361118,0.880012214267053,0.98532081218722,0.999971841104394,0.146776626015874,0.998942733512335,0.40738521977804,0.14249497188669,0.543854130466651,0.602306943826917,0.99994147161191,0.000178190142830048,0.144547177370883,0.945780077334041,0.0147305918117284,0.65785774573719,0.705061347680406,0.999999770320768,0.000183046766421557,0.123098692524138,0.985893353328222,0.0188246396824678,0.999999905028145,0.999966383391154,0.999999999462315,0.765799970867709,0.993792407987049,0.985088359115105,0.859228649293093,0.999999899001889,0.39513690833833,0.490204704118304,0.794826325158968,0.83360635029332,0.99999999999622,7.4502846031832e-05,0,0.999552649094843,0.017688694618071,0.989061154489807,0.999233118279114,0.628010979053152,0.999902521745522,0.998538999991976,0.999999288512378,0.351940072593085,0.999999613003966,0.999999999998027,0.853049172849788,0.998873917419572,0.999871685188532,0.990435960802141,0.999999522795587,225.1315,251.7312,145.881433333333,348.22465,199.071088135593,166.907577777778,295.92315,116.251125,129.782,270.1022,150.682766079295,175.1252,30.0324908326521,0,9.977390561754,31.2105451894201,3.39329549448658,10.6162665970718,32.297118396035,4.06969556753459,4.9284628661511,0,3.1315425984988,0,173.1137,251.7312,125.485325,294.1664,142.5121,132.8398,239.9829,111.442375,113.3215,270.1022,110.2193,175.1252,277.1493,251.7312,166.4606,402.2829,236.2414,190.833,351.8634,124.12305,141.7744,270.1022,179.066775,175.1252,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF790",0.999989283375959,0.99982078601043,1,0.984611229876506,0.99999929222542,0.999981757536369,0.999999983590669,0.999998274856635,0.99964449934199,0.952886528235087,0.999999999986038,0.99974419731185,0.98599230551511,0.837512370819766,0.996870910408485,0.999999999935573,0.999883738540302,0.998279961533333,0.95570486460354,0.999989099008148,1,0.998037399039551,0.999999999999034,0.999999999852725,0.999998950675694,0.984522609824547,0.89835283531807,0.989011825873261,0.997229778025436,0.999999999999814,0.999999999906056,0.999996964730678,0.944195969408468,0.804421292474306,0.984559676186363,1,0.999999997653454,0.999999996205778,0.999999974351033,0.9998272452266,1,0.999999563748848,0.999999662310924,0.999998576940031,0.999998554951487,0.979657565022278,0.999999999736782,0.999999844653334,0.999998859138998,0,0.0872738135354316,0.922753087372517,0.999999999997954,0.999999999790427,0.999984138413892,0.778503697337035,0.610027437418974,0.289165083992132,0.145650724224641,0.336384963490645,0.658593021183985,0.861191398806628,0.177602343987171,0.145305836527278,0.792806183492107,0.0621516737411305,96.4139,74.5418,74.8478333333333,57.6779,89.5465700564972,100.369877777778,102.23105,70.0554,70.58995,86.5036,67.9093519823789,167.2945,7.74220937480596,0,3.10169954838383,0.171530764976238,1.6317312222125,19.083686051782,24.2751828158066,7.67461269478793,9.16375785804237,0,2.04271235161136,0,83.004,74.5418,68.917725,57.3808,60.8563,56.6161,60.1852,57.163125,49.9331,86.5036,36.1274,167.2945,109.8238,74.5418,81.330975,57.975,107.5335,142.2064,144.2769,73.859475,101.0598,86.5036,89.205725,167.2945,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF677",0.513882113299811,0.99994685410663,0.135330179491063,0.883495177022912,0.999218562075683,0.341166177391245,0.325559748447087,0.998362706759272,0.00209912235091581,0.999999999969185,0.999999999967146,0.351982324601179,0.993262737929381,0.724578496352533,7.14175644319637e-05,0.999999688932552,0.289160031285921,0.999999999556634,0.639473917643768,0.0823634866319246,0.99992010659917,0.539190630054191,0.99985129227885,0.0437313737724015,0.999999992326704,0.999999998243635,0.121275079645308,0.232478868769879,0.607597571209049,0.998600683514827,0.0433587955755947,1,0.999999999997207,0.102837808304377,0.266647211198505,0.999999993207979,0.497228349291322,1,0.127185374929713,0.9990092433355,0.997877277844277,0.335107363230533,0.276104934100117,0.999794639735173,0.998208929916238,0.134254861150777,0.999944560713391,0.000251467915787895,0.999989160052507,0.0385836259205338,9.81271393807326e-07,0.0240894202543696,0.999999983755937,0.999590437583165,0.999916933684905,0.503708322080554,1,0.130313567020795,0.999095906607888,0.998079198680418,0.341634513955072,0.281150461114396,0.999818631337967,0.998371407366089,1,0.999928879763131,62.2999,6.11,74.8666666666667,28.3277,25.7881415254237,59.4837555555556,70.6927,23.178925,26.9735666666667,5.5383,19.9646546255507,5.7611,5.61455816278835,0,7.29188353557875,12.792754059623,1.08412535480633,15.6676356578398,13.312138361786,10.1750978619504,5.90939778859389,0,1.26405419304244,0,52.5752,6.11,59.818325,6.17,7.0271,2.7651,47.6354,8.27065,8.7146,5.5383,4.2243,5.7611,72.0246,6.11,87.917975,50.4854,33.3865,89.5179,93.75,25.118625,43.2457,5.5383,25.265175,5.7611,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF823",0.847291663258971,3.3696413163864e-05,0.595380055108109,0.445598155442232,0.999999999978535,0.355874577338031,2.65322476322716e-07,0.649390462432265,0.999929219976772,0.26937025236974,2.35039742113585e-08,0.245855564057246,0.999997077045045,0.0426718760678441,0.551543830667851,0.916613226209102,0.999999097793327,0.0441672060765996,0.999815191518014,0.0120859811010874,0.00109135992588183,8.95756974039763e-07,0.329886086503329,0.999999141329816,0.106902288849421,0.943731506361076,1,0.00585833636804267,6.67867101833419e-06,0.644732862490778,0.999999970885884,0.351574411206263,0.999999687944696,0.995246757284894,0.0315471007065943,0.999152831776098,0.999999999469529,0.977487075739257,0.0101911047709965,0.874577697624783,0.00533604992198855,0.000642688319842821,0.996111360971314,0.00186564583004345,0.00870076792491381,3.83042402241074e-08,0.480837486551154,0.999999992604131,0.126604725425216,0.203321342824791,0.942130295465105,0.00352402289429787,0.997251423756665,0.999999999991837,0.00211891381257745,0.0338122740316348,0.956910657350977,0.99999985612832,0.944690382652643,1,0.999865129332324,0.615881799156696,0.999918172914846,0.999999999911978,0.205123838418762,0.999999996289379,254.52755,179.6334,93.079,172.3389,107.196560734463,81.1862222222222,199.16925,80.953175,101.2555,244.7419,98.9978731277533,108.5752,18.114335828311,0,11.1662187693656,17.3415813605142,1.91199747487128,8.78116915652617,13.4195543793687,7.0805568895883,9.35256770456568,0,2.31115278787488,0,223.1526,179.6334,69.73735,142.3024,72.9443,46.3158,175.9259,67.05035,74.1862,244.7419,67.09215,108.5752,285.9025,179.6334,114.45145,202.3754,130.8467,123.2889,222.4126,90.787325,132.0986,244.7419,118.341075,108.5752,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF311",0.33220704627248,0.393022942078642,0.999842583088999,0.166892883261146,0.999999999876921,0.999938449625697,0.280563213072246,0.986276981440358,0.999973345382215,0.964155023812258,0.999940841321235,0.396715273359921,0.331955681183167,0.127121007208894,0.00610380658038645,1,0.388719535271991,0.474714770343429,0.213784615077985,0.373243810778308,0.999993942237871,0.253568824876099,0.999921736223658,1,0.999976044657817,0.999163490479865,0.131510710877108,0.324537166849111,0.982457496947225,0.766198425578862,0.887476146576632,0.550047475952285,0.722832670010692,0.998440327447391,0.992754943584903,0.729985399499118,0.358705453126874,1,0.999913428252314,0.99999999999062,0.990269177212539,0.430025180745281,0.417109710378237,0.999960146832748,0.794545312837045,0.476531014160835,0.955105669831691,0.997906693666999,0.872740365901682,0.361955040788518,0.0557167857306102,0.586139317901199,0.978027358520464,0.955331122216178,0.965376381167341,0.466941704015126,0.999999999974155,0.999994438596502,1,0.997922245896933,0.562474800144397,0.53011692219032,0.999998307096,0.884686380666266,0.999999999998062,0.989171580717396,98.3535,6.9246,32.7409666666667,14.1741,43.5950446327684,82.5165333333333,95.18545,30.2174,67.5173,8.4394,49.8248704845815,14.1813,22.832586565696,0,9.18277529510793,6.42175157414237,1.46522544680947,18.2139792581542,53.9660554941792,9.53099593094627,28.6634252256224,0,1.97727444935748,0,58.8063,6.9246,13.69025,3.0513,14.3431,13.1732,1.7135,10.74155,5.2288,8.4394,20.51485,14.1813,137.9007,6.9246,49.522925,25.2969,60.3306,114.899,188.6574,43.13565,66.8758,8.4394,73.777825,14.1813,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF347",0.530433934267511,0.958213116170389,0.986227987303375,0.623111518263619,0.999996867583223,0.999342511284968,0.14325327175753,0.999949080308701,0.979653310670302,1,0.953549513465223,0.93712563242898,0.999999998147515,0.985854139427266,0.212226675927188,0.989338028760453,0.0620755304898826,0.209735439579634,0.0469397560584712,0.000315896491822953,0.116481762495758,0.483447183739145,0.999954621100127,0.999193053022148,0.999999999998615,0.99999999999768,0.960090788642655,0.0133645834983843,0.306809784401516,0.999985672720639,0.994340897723002,1,1,0.812393162524234,0.00357587145967686,0.999999999990287,0.0979821336552178,0.000345732571303103,0.000878410462866963,0.000139408869388902,6.53202950728904e-07,0.000279868782461334,0.647323227211655,2.44573718447549e-05,5.78218209845716e-06,0.0256544492778408,0.999999998359336,0.683185032269721,0.999995824883037,5.83653955518182e-05,0.00475773114414502,1.80394316685595e-05,0.998251502596485,0.998737003099851,5.55409779279259e-08,0.367907194630151,0.999999999870108,0.946226944636723,0.999860807105288,0.998489780532495,0.827947658684213,0.0301808870087382,0.998952404011618,0.999458725131867,0.000135052217945963,0.999995023335895,199.7604,78.6151,141.8926,106.4819,108.511655084746,149.464122222222,252.8598,111.613475,107.077933333333,365.2667,89.8708268722467,66.0315,37.3098755057335,0,18.4997316504141,7.98637080364625,1.9905263754597,22.5478760132869,19.0250770104442,27.4885576458561,16.0973161420239,0,3.51174707084691,0,135.1378,78.6151,104.869475,92.6491,69.5012,47.0465,219.9074,82.3778,63.6166,365.2667,30.989675,66.0315,264.383,78.6151,180.447125,120.3147,146.0027,184.7472,285.8122,141.385025,147.2689,365.2667,133.017375,66.0315,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF273",0.999991972058867,0.806102100420654,0.999516646813962,0.212327525886159,0.882016555191341,0.991066286506817,1,0.99989487247012,0.131121731599437,0.00563923227374674,0.976596586105821,0.999999973237856,0.998604164716006,0.569304564304774,0.0691377651127875,0.876180448050158,0.999667325432624,1,0.996506842990809,0.389948535347438,0.999582374985229,0.999999999719762,0.999999237221794,0.737974631248254,0.128875259924505,0.99999930963387,0.962234325647622,0.85527153649049,0.996701756444387,0.999999999993923,0.992322712033139,0.474915153153902,0.582644021890805,0.999999954333615,0.997283734851915,0.997034092943061,0.999999994619381,0.999999999010079,0.992762129980907,0.728707621702237,0.999999859830785,0.999963040081646,0.995031011944753,0.999999999996901,0.999998797201009,0.979430911386025,0.999999999276874,0.982066965974865,0.311569118117908,0,0.999999976339969,0.995785027724928,0.951211067544721,0.999999999974811,0.999989594863352,0.990461751633007,0.999995006199102,0.999999999929872,0.996444285642378,0.946178278657179,0.999999817449521,0.999999999905727,0.993557017887085,0.999993456805606,0.99978561507446,0.999996229091552,147.15415,195.9267,265.246733333333,341.0954,144.533295762712,220.423433333333,266.6406,160.372925,207.55135,171.6885,212.614626431718,249.723,18.020343204487,0,20.2067441972669,10.6263049095158,2.9396736203772,26.9622847016254,30.656664208673,28.3613695590168,24.5774404028384,0,6.04857318654316,0,115.942,195.9267,225.74265,322.6901,87.2354,140.8732,213.5417,98.549525,149.8864,171.6885,129.276025,249.723,178.3663,195.9267,307.506225,359.5007,182.5885,293.8821,319.7395,201.22395,244.2913,171.6885,244.3366,249.723,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF84",0.998923471182453,0.992926285696031,0.774260317080986,0.999999999999662,0.997285596034303,0.997586470484026,0.999998451271581,0.949689976906268,0.988551990685019,0.999999985699032,0.0267511092754817,0.0147772918478332,0.333590100590834,0.0439714822076241,2.24819718397384e-10,0.00983902747812448,0.00406424480620382,0.116773866436333,0.015208664038933,0.000103828126643224,0.974614374417803,0.999945797710913,0.931586172098242,0.999985681915457,0.999994879362877,0.999998056860626,0.0211560287636835,0.0138960928974636,0.875873963878209,0.465584368336334,0.999998588472112,0.930589642776722,0.332406338656675,0.316043537894729,0.136247264776977,0.987251869915481,0.999458901999954,1,0.814359054087574,0.998504127973987,0.966316140192953,0.0192476926060925,0.00524503263812282,0.950637998619454,0.518968663774725,0.999999941659861,0.99932586831014,0.537333152778225,0.999996204950997,4.42802128297615e-10,0,1.38317978659597e-06,0.887287190099105,0.0051454333958092,0.999728675128406,0.759071004949723,0.377798787028038,0.993989198176161,0.817064379145684,0.703701915647468,0.999999911722967,0.991305995294938,0.92356246469223,0.999273649791851,0.415956237037134,0.297040937486994,506.73185,313.6456,684.632933333333,527.3947,564.895206214689,971.407022222222,1150.0098,607.038925,742.12335,327.2895,463.933089867841,905.3844,97.3225203691357,0,88.2069565164739,3.48205720850954,8.96186548695323,146.854235146843,8.75944281409114,51.5123262804945,54.1616509862522,0,10.6732354731995,0,338.1643,313.6456,500.159525,521.3636,381.2217,387.3497,1134.838,515.901675,619.3451,327.2895,315.21265,905.3844,675.2994,313.6456,854.8097,533.4258,705.7949,1130.492,1165.1816,633.5833,818.5334,327.2895,552.9407,905.3844,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF667",0.999933780391484,0.237651464813104,0.160690196525201,0.999999966139791,0.998369233669085,0.467600530188138,0.999999999999584,0.998814914543869,0.00291492636924173,0.999999945228513,0.00531680967847958,0.0117327847774452,0.998867016233234,0.0250114395138878,0,0.0187532781488891,0.0166707690055972,0.985938742840692,0.0553999533494474,6.2864442846422e-05,0.999960730275701,0.911570622940144,0.700406320735937,0.96435052894724,0.988439321403621,0.296600618960419,0.180692124491863,0.319125047761447,0.92044108316272,0.715774977129832,0.890221310981321,0.991805519256117,0.142486330642104,0.0355245600727205,0.176464549041613,0.999999999992232,0.99990188104633,1,0.14948778773534,0.997889753445912,0.99835308489966,0.0104312267117734,0.0151188905617901,0.679474909050631,0.694459869291742,1,0.999484757090647,0.00173687233285391,0.999998992673469,0.99889575401795,0,3.75889895594117e-05,0.217516992775586,0.0894344927564773,0.999254363571792,0.70988330797115,0.470862664300241,1,0.86701834951033,0.455409535432844,0.999980886505645,0.998651968431651,0.998811732031898,0.996290418842984,0.453697696287352,0.402099533240242,41.37265,6.9246,141.104,55.00905,44.8970169491525,166.260644444444,187.1347,97.632975,93.5543,5.5383,41.6972938325991,140.0399,15.0120018918475,0,8.00742103909451,2.19286292492258,1.87859230298654,27.0320231145537,106.45940592171,23.0340156923311,18.1510340223026,0,2.979196826436,0,15.3711,6.9246,125.190375,51.2109,10.6569,45.4783,2.7416,63.8548,36.1656,5.5383,6.18595,140.0399,67.3742,6.9246,153.942525,58.8072,67.0732,232.7963,371.5278,146.722375,139.6669,5.5383,50.827225,140.0399,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF649",0.999999999896063,0.996778399469011,0.997027636923632,0.999961257433895,0.999883338568543,0.999999977259832,0.999847529707866,0.999800233363272,0.999901593518417,0.999999999975414,0.999990357210531,0.999962863800366,0.999841918673733,0.999999997163643,0.99999999823846,3.69250638447838e-05,0.00111261490332604,0.000533576331360752,0.000813386146086947,2.16086665227877e-08,3.93716854119042e-07,0.969810665742513,0.982392428552974,0.999999986974866,0.999981016186213,0.980055337965686,0.987015596965617,0.000605649304089684,0.999999995534098,0.999999476782476,0.997237790938281,0.999996042573567,0.999862436012661,0.999999640760441,3.50651565006466e-07,0.94580061144797,0.899623089464659,0.916985637351247,0.999098846711959,0.995032677338356,0.951577863673812,0.949517234274458,0.354684168523557,0.999893591916593,0.896478677005157,0.999999955031259,0.999998298910026,0.988051549647898,0.999989117185737,0.0348596148800095,0.999985154999744,1.68087199714506e-09,0.783723244013256,1,0.847705477117395,1,1,0.999177182391674,0.999983081708277,0.99997907672497,0.999997391188303,0.0019097311762486,0.993188599745805,0.999999993346698,0.949046568740397,0.999999973007668,130.08945,102.2403,239.966433333333,205.8734,191.742201129944,181.789577777778,712.4642,267.05475,156.3198,360.7833,158.348611453744,120.3191,14.3985672308335,0,37.2532281644483,18.2852026404777,6.95332099728863,32.705792791943,347.433168455753,105.459665522588,14.2274230712552,0,5.34183243136373,0,105.1504,102.2403,172.1248,174.2025,99.35,81.6499,110.6923,102.60215,120.7419,360.7833,86.2503,120.3191,155.0285,102.2403,317.188375,237.5443,204.2473,226.5312,1314.2361,296.99485,206.8074,360.7833,205.296025,120.3191,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF248",0.999585267116438,0.998098738212216,0.887242780061229,0.999999999992758,0.998450180772356,0.999676385985591,0.999999650710321,0.999894582528186,0.658170299376811,0.999972128379758,0.999981701409849,0.960246578203968,0.999974069694393,0.999999696290888,0.490907905595214,0.986888702461895,0.799607072978483,0.999999916656679,0.995752624417488,0.590211218587775,0.998401422929504,0.995139518027804,1,0.403162263685149,0.982992168829969,0.980519868152491,0.434755912710466,0.33787563607373,0.993104740481671,0.817687120148565,1,0.998617296657487,0.119928179793712,0.9994539647082,0.999999907550739,0.143598750158696,0.999999724759897,0.999999905112124,0.988555469390166,0.999995302144256,0.999999999850246,0.998893579162124,0.962090713152688,0.999999782616438,0.976736980052862,0.965542485698631,1,0.05609868209772,0.906878832745782,0,0.00110848295733523,0.0797856528050674,1,0.000258839834475055,0.999998127052315,0.437629278437457,0.198630345607599,0.857064933714137,0.528152880949392,0.0672476219521165,0.487015047510701,0.971516089002983,0.0311966949987755,0.810711636875151,0.412112848833314,0.00657431581733292,290.69995,211.8126,359.923666666667,302.6232,267.860822316384,327.472911111111,385.63285,217.684875,362.414233333333,252.1263,214.286352422907,514.0705,25.082838107376,0,73.0359714230491,41.1522570172443,4.43453787791774,27.9680019250395,26.853975528169,46.5280921484719,40.8696331769677,0,4.36113392923156,0,247.2552,211.8126,216.1424,231.3454,187.9577,291.0788,339.1204,149.714525,212.3391,252.1263,154.013225,514.0705,334.1447,211.8126,512.59265,373.901,322.1304,348.4056,432.1453,250.56165,425.7081,252.1263,259.739425,514.0705,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF544",0.997654240593359,0.961417101416963,1,0.867627392300771,0.999999838823969,0.999999144140539,0.0633602593258902,0.996832515691214,0.874474288750541,0.999728564637704,0.999999961914516,0.960568613784256,0.45637429655083,0.331521035875491,8.12516720571921e-12,0.998985291225328,0.844746395626312,0.397768709997203,0.271609668681271,0.00049141202443137,0.999585533004525,0.998957213239226,0.999999835495168,0.999965461556346,0.996533508786183,0.132770921795871,0.838336296574118,0.711617345189712,0.999999999993711,0.98453491365538,0.695275422202877,0.523591300809201,5.36317851240753e-07,0.999999997146643,0.998287700064851,0.959046495080496,0.999999999987918,0.997538441862785,0.980752660612708,0.925902071559329,0.366446414165252,1,0.999987479145162,0.999235876977117,1,0.407420581102273,0.999998577992921,0.999905449893998,1,3.73790742802527e-09,5.84649307189267e-07,0.0126466074797648,0.816453608832155,0.000660133624541981,0.76105849236865,0.471647497711424,0.993311345059939,0.97490656454681,0.998946712211094,0.99999217002351,0.131028176692547,0.0947186566496997,0.808502912250111,0.212040910314733,0.595234640781729,0.993813824125527,933.34025,716.3136,705.608833333333,632.56095,532.777279943503,980.066744444444,1095.01305,792.91545,955.281233333333,968.2653,632.160839207048,433.7558,105.303464080252,0,111.261185118605,12.131890073995,8.28858076231847,80.6874998154468,235.433076338197,144.578440941117,109.867914979865,0,13.1250073679798,0,750.9493,716.3136,490.5382,611.5479,394.7393,741.8661,687.231,572.1192,677.9233,968.2653,442.25235,433.7558,1115.7312,716.3136,938.31235,653.574,663.2796,1151.3346,1502.7951,818.40615,1184.7199,968.2653,784.109725,433.7558,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF251",0.999964388342139,0.960254221121487,0.813545016021226,0.734125583819542,0.526393432476239,0.999914898163088,1,0.999826518822122,0.48568821799586,0.189138437167844,0.862547436755249,0.677171630314532,1,0.999807683979542,0.00298667485958182,0.995488898777338,0.932192754677338,0.999999999275746,0.999431541466087,0.91996716906397,0.999999969160583,0.999999999242223,0.999188673874234,0.95826476156074,0.690830244786749,0.999998692903216,0.76650347419449,0.99746741176511,0.997783472275524,0.943765623253779,0.999943377465599,0.96740538897042,0.65457598027043,0.997769309491274,0.999999974299784,0.998639205892504,0.974390764796312,0.859849779080646,0.999999990885867,0.999999998664181,0.883199096490825,0.999999994716662,0.999999117479107,0.981478625170711,0.999824484597442,0.999999899862402,0.999995486619064,0.238426246724347,0.0832726397294447,0.226216864703724,0.00017219917182576,0.76552114760936,0.998869508808267,0.279653744580741,0.762938288123147,0.495028248680496,0.320806244169723,0.98003009276706,0.999932032103448,0.174619981683074,0.968378469207628,0.964773223513561,0.469957836561694,0.803127948034159,0.99966396028208,0.0978076463635082,333.0012,229.3279,501.821633333333,586.10085,328.692820621469,507.712022222222,473.88495,359.6147,439.1468,546.4495,298.706030837004,696.6541,15.2752447470845,0,48.7733339648669,48.0628221967961,7.16606047100918,47.143121346127,102.530854882522,60.1086123161529,56.9409555375274,0,8.26286725190302,0,306.5437,229.3279,400.125575,502.8536,208.9468,384.736,296.2963,273.2898,285.3603,546.4495,178.07225,696.6541,359.4587,229.3279,599.253575,669.3481,386.9455,668.2186,651.4736,483.16725,512.7062,546.4495,368.71895,696.6541,4,2,6,4,708,18,4,8,12,2,454,2
