"gene","p-adj-BRCA CIMP c7-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA non-CIMP c9","p-adj-Cluster 14 (HNSC)-BRCA basal-like c8","p-adj-Cluster 14 (HNSC)-BRCA CIMP c7","p-adj-Cluster 14 (HNSC)-BRCA non-CIMP c9","p-adj-Cluster 14 (HNSC)-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-BRCA basal-like c8","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-BRCA non-CIMP c9","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-Cluster 14 (HNSC)","p-adj-Cluster 6-BRCA basal-like c8","p-adj-Cluster 6-BRCA CIMP c7","p-adj-Cluster 6-BRCA non-CIMP c9","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 14 (HNSC)","p-adj-Cluster 6-Cluster 5","p-adj-KIRC-like c17-BRCA basal-like c8","p-adj-KIRC-like c17-BRCA CIMP c7","p-adj-KIRC-like c17-BRCA non-CIMP c9","p-adj-KIRC-like c17-Cluster 13 (HNSC-LUSC)","p-adj-KIRC-like c17-Cluster 14 (HNSC)","p-adj-KIRC-like c17-Cluster 5","p-adj-KIRC-like c17-Cluster 6","p-adj-Low purity c2-BRCA basal-like c8","p-adj-Low purity c2-BRCA CIMP c7","p-adj-Low purity c2-BRCA non-CIMP c9","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 14 (HNSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","p-adj-Low purity c2-KIRC-like c17","p-adj-OV-like c1-BRCA basal-like c8","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-BRCA non-CIMP c9","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 14 (HNSC)","p-adj-OV-like c1-Cluster 5","p-adj-OV-like c1-Cluster 6","p-adj-OV-like c1-KIRC-like c17","p-adj-OV-like c1-Low purity c2","p-adj-UCEC Serous c4-BRCA basal-like c8","p-adj-UCEC Serous c4-BRCA CIMP c7","p-adj-UCEC Serous c4-BRCA non-CIMP c9","p-adj-UCEC Serous c4-Cluster 13 (HNSC-LUSC)","p-adj-UCEC Serous c4-Cluster 14 (HNSC)","p-adj-UCEC Serous c4-Cluster 5","p-adj-UCEC Serous c4-Cluster 6","p-adj-UCEC Serous c4-KIRC-like c17","p-adj-UCEC Serous c4-Low purity c2","p-adj-UCEC Serous c4-OV-like c1","mean-BRCA basal-like c8","mean-BRCA CIMP c7","mean-BRCA non-CIMP c9","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 14 (HNSC)","mean-Cluster 5","mean-Cluster 6","mean-KIRC-like c17","mean-Low purity c2","mean-OV-like c1","mean-UCEC Serous c4","SEM-BRCA basal-like c8","SEM-BRCA CIMP c7","SEM-BRCA non-CIMP c9","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 14 (HNSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-KIRC-like c17","SEM-Low purity c2","SEM-OV-like c1","SEM-UCEC Serous c4","Q1-BRCA basal-like c8","Q1-BRCA CIMP c7","Q1-BRCA non-CIMP c9","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 14 (HNSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-KIRC-like c17","Q1-Low purity c2","Q1-OV-like c1","Q1-UCEC Serous c4","Q3-BRCA basal-like c8","Q3-BRCA CIMP c7","Q3-BRCA non-CIMP c9","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 14 (HNSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-KIRC-like c17","Q3-Low purity c2","Q3-OV-like c1","Q3-UCEC Serous c4","count-BRCA basal-like c8","count-BRCA CIMP c7","count-BRCA non-CIMP c9","count-Cluster 13 (HNSC-LUSC)","count-Cluster 14 (HNSC)","count-Cluster 5","count-Cluster 6","count-KIRC-like c17","count-Low purity c2","count-OV-like c1","count-UCEC Serous c4"
"ZNF460",0.937850063416803,0.999999998510316,0.824358829706464,0.985239570408309,0.992658455153557,0.931139689861324,0.870871877558541,0.999995335086116,0.711934281700382,0.802884419681926,0.999647288732423,0.275154767702157,0.994200495627241,0.00119264217165949,0.0373091591803659,0.999999999965336,0.000301059690579586,0.999997893158154,0,4.73448812587929e-06,5.99757532526723e-09,0.999950133008413,0.999936555839406,0.999286899189637,0.999999881352362,0.999342376800675,0.999999999998367,0.999779503728021,0.999805524854407,0.340330906097846,0.996127280350057,0.174338762856774,0.068097172536576,0.999999983270343,0.026984128240869,0.999999999957016,0.997973803439059,0.997607470727298,0.984392593032385,0.999999340290745,0.968550153373303,0.999974847140174,0.718500802851465,0.99999999997756,0.99993129064803,0.999999939116363,0.994546184675888,0.999990362029344,0.9996437410672,0.980659373305324,0.999999873498737,0.999999966964542,0.999999933506197,0.999999969873963,0.999986114214037,46.3965,92.1969583333333,37.4771,82.3535771428571,97.9436615384615,69.29345,50.729484,72.4886,68.0258782608696,77.01948,59.384,0,7.51396983569753,0,3.34073463115862,6.75927345839221,1.77022177165335,1.39030322560307,0,4.20318138384927,6.14461534188539,0,46.3965,59.79455,37.4771,50.431675,84.0046,37.6996,32.426325,72.4886,41.1732,72.9642,59.384,46.3965,105.993725,37.4771,94.247525,120.5508,90.8065,61.862125,72.4886,87.9953,89.5805,59.384,2,24,2,280,26,660,350,2,92,10,2
"ZNF81",0.9398215810441,0.245841426214577,0.571427555339204,0.754842319318826,0.984322544705175,0.760849131422891,0.291977817009015,0.154628209303868,0.9946457623003,0.222127336047522,0.748127880827981,0.978539713551033,0.762806175702048,1,0.201978256581865,0.333740697299599,0.0474065027359938,0.979857015580432,4.40573867432903e-06,0.999979238320977,7.62775276275107e-09,0.954275578272173,0.999997799963372,0.978870326965309,0.999999999999365,0.999904249875153,0.99999999999986,0.999989231954967,0.696854041341419,0.944422515565925,0.827059871573288,0.999947106342104,0.562160927951413,0.999943394695405,0.0791814788806521,1,0.942953507088501,0.999999999991619,0.688217129104121,0.999917455443703,0.638938915894861,0.99988756393733,0.657218763321524,0.999999705146351,0.999067296241815,0.999996052583215,0.999321608106529,0.544824645769494,0.983537680181321,0.721981502978388,0.982551335069767,0.779561550615221,0.998015120879439,0.971461106868837,0.999163923096983,180.4937,131.1097,58.5009,119.336627857143,93.8722076923077,119.107063636364,99.1056777142857,116.1377,115.917204347826,128.94546,158.8744,0,12.4681164063336,0,2.584002158135,10.540184325031,1.85386154011454,2.45442781048001,0,5.0652311521448,16.8927243696424,0,180.4937,89.816225,58.5009,89.4624,57.2045,86.4583,70.051125,116.1377,82.2086,84.3363,158.8744,180.4937,147.93595,58.5009,144.8818,137.8016,144.1166,122.13135,116.1377,128.1583,158.5533,158.8744,2,24,2,280,26,660,350,2,92,10,2
"ZNF780A",0.506350468119367,0.87450710559204,1,0.401659782184664,0.999999996281903,1,0.173077283578233,0.935335539419663,0.999976132045271,0.799408800681959,0.883312984331867,0.407238327670994,0.999836592115574,5.39335243132655e-12,0.000408002367643268,0.847743446591749,0.624496918580441,0.999948449565389,1.78054755495261e-07,0.00188907553739126,0.998815230006111,0.858999254340213,1,1,1,0.999989495178344,0.999698824676003,0.999895694496799,0.937201930589741,0.272468829060499,0.999204128603697,8.11982381543341e-06,0.00040308120089072,0.998271408552225,0.961935333805037,0.998702535734494,0.937097727330548,0.964142876327568,0.999907868448633,0.834854161442981,0.338279761629922,1,0.99999999736902,0.999831603557286,0.999999985318477,0.999509543096218,0.987944881638379,0.999014128122871,0.976109034813267,0.833038764850543,0.999991473630771,0.999965783096205,0.998612070895026,0.999999680095846,0.999997492405971,399.1796,216.715233333333,216.6362,211.281249285714,170.421538461538,271.544423636364,265.133746285714,212.7892,282.821391304348,273.04626,311.5444,0,15.9803852054077,0,6.65698127457916,17.3812396810204,4.5754116225207,5.8956528391907,0,11.5753136914657,18.4041251144362,0,399.1796,170.691525,216.6362,139.4928,124.3551,203.4723,192.396075,212.7892,198.97,232.616,311.5444,399.1796,228.554475,216.6362,252.8671,188.6792,320.3661,306.468225,212.7892,324.5988,323.7785,311.5444,2,24,2,280,26,660,350,2,92,10,2
"ZNF461",0.782380744055052,0.73788084619139,0.999673170543417,0.73727921368345,1,0.999579614380289,0.271391896545848,0.674488072157113,1,0.205652240319437,0.747841015994559,1,0.999459496665547,0.999999998762228,0.147787644503427,0.656030178544103,0.999998351539298,0.999908858286357,0.993544755366821,0.436840956748971,0.920908400831653,0.560493074979739,0.99169608355655,0.999999988083267,0.98944732821887,0.99999982752321,0.987697265708523,0.995636752893576,0.804993557404924,0.999999959304183,0.998845914035202,0.999961367105338,0.158761931344024,0.999990788455119,0.964586290828083,0.981043533510386,0.831613617537398,1,0.999796570376831,1,0.922815598439407,1,0.999999974819139,0.994510829060272,0.999999998848081,0.99930996099027,0.125800917501503,0.211626215333922,0.0931455110787831,0.0117503886974744,0.0968215338932468,0.0662072773372239,0.114276346200126,0.127944944300147,0.178593231853776,228.3047,115.268533333333,68.5558,114.885572857143,67.7504538461538,116.121727878788,107.657318857143,46.7669,120.925608695652,115.19608,297.3632,0,13.4791859205606,0,4.6677244947328,11.9030399242097,4.05283553645961,2.97425790658044,0,6.63981263704293,18.0304080130502,0,228.3047,78.631475,68.5558,63.9299,29.7788,69.777,67.492625,46.7669,77.7154,114.8144,297.3632,228.3047,133.126675,68.5558,148.25045,83.8486,132.218,140.507075,46.7669,147.4312,155.4502,297.3632,2,24,2,280,26,660,350,2,92,10,2
"ZNF181",0.997966164402557,0.999999999992428,0.9921307099408,0.999809976016204,0.999056569020656,0.998681011686415,0.999999865544335,0.0495590252050324,0.999999999880166,0.015256265631008,0.99999955348589,0.657863048316729,0.999982438945946,0.0403155330820998,0.303581397942651,0.999999762624168,0.625399735200557,0.999988437182185,0.0660163161713259,0.378411973270984,0.999999992597772,0.999999554837465,0.944344256175859,0.99999999126964,0.980478564499345,0.999999999691474,0.998417008832702,0.99874513264975,0.999938481856545,0.995297031641143,0.999443184238108,0.999996830082161,0.0792172783110252,0.872450072993606,0.846350434474539,0.988626564025462,0.99689938168592,0.999999999292703,0.989616256468214,0.999507266857856,0.224966501225562,0.912360270758988,0.89758826410003,0.938367746601074,0.997994900906282,0.939235703647396,0.994424060001368,0.899479781889474,0.96456933382024,0.446042584062686,0.855937436849949,0.846020386952092,0.777470200115502,0.950646359925343,0.998396134276352,148.8083,208.555841666667,138.0256,192.772365,127.601369230769,171.952086363636,170.528755428571,116.1377,187.962795652174,214.94808,276.0913,0,15.5581739699409,0,6.2628505233641,10.2409747148671,3.31130247099572,4.80901757914447,0,7.04243054835638,17.7843746918643,0,148.8083,156.2294,138.0256,125.08755,86.0927,127.0544,121.7802,116.1377,145.6558,163.8757,276.0913,148.8083,252.3264,138.0256,227.664775,136.6072,199.2022,205.575475,116.1377,218.5617,236.7785,276.0913,2,24,2,280,26,660,350,2,92,10,2
"ZNF44",0.999999534402728,0.999487758267055,0.999829562792809,0.999999132660827,1,0.999793170810532,1,0.999687430826651,0.996498781828073,0.99341602437202,0.999740894835486,0.987001835217914,0.999999413410013,0.0454645448321113,0.472906298006057,0.985372504273846,0.225634668517416,1,5.17245912767805e-10,0.00766250373655919,8.37431514009168e-05,0.999992116063523,0.999999931081267,0.999999965172758,0.99999992981069,0.999959776479642,1,0.999995199486291,0.999318845667792,0.964318704129255,0.999999962959666,0.325670267748591,0.427445025237001,0.99996771855455,0.524452010748921,0.999999999996797,0.998899156034516,0.994651243899693,0.999999999909851,0.984518740176526,0.88089477091541,0.999995869125015,0.99998465990418,0.999999998153346,0.999999989569648,0.99999106469504,0.999999908459025,0.999999972346381,0.999999905851446,0.999953713852178,1,0.999996031244246,1,0.999999999998723,0.999999998771143,134.663,156.574208333333,197.4406,157.187135,139.763384615385,175.850260606061,201.479193142857,174.5962,181.009980434783,187.74088,175.1252,0,18.037103994065,0,4.19937472684687,15.5662413675924,3.2328571639162,4.61593659992724,0,6.71664443133321,25.7075308404833,0,134.663,122.8345,197.4406,118.678425,91.0173,128.6524,146.504075,174.5962,133.2535,120.6285,175.1252,134.663,175.098825,197.4406,180.426425,169.8002,206.0583,243.9308,174.5962,212.8934,236.82,175.1252,2,24,2,280,26,660,350,2,92,10,2
"ZNF790",0.99990980171789,0.999999826398592,0.991060794569027,0.999588018052685,0.999999910480827,0.978637573926586,0.921445753432255,0.503552679790197,0.682563713557635,0.193555014417085,0.999999999995377,0.725896498863618,0.999961047410241,9.43027633759641e-09,2.30528008771103e-05,1,0.355417118433645,0.999998383609008,5.43519673712467e-11,1.58964745222701e-06,0.788249442492241,0.999990281448424,1,0.999004589195937,1,0.999339944651186,0.999952417162675,0.999563041818966,1,0.694232487341573,0.999989631747176,0.00117737238576243,9.14303583156029e-05,0.999996137520809,0.999970878490414,0.999875216143682,0.999999992215003,0.99960943255471,0.999859442067627,0.991465463396522,0.340847035581168,0.999999819327522,0.999801973583369,0.999998707633508,0.999994785931298,0.803136791344662,0.0861177332042583,0.941989661584425,0.0471836553779338,0.00488296992081139,0.248553630629953,0.346841629845087,0.456447971992467,0.301587934989587,0.295276167097433,88.2665,66.9828,103.2907,63.9962235714286,39.0011076923077,84.5852709090909,89.8878502857143,65.4736,86.8880195652174,79.77876,167.2945,0,7.84275693447071,0,2.78234291665349,5.14968858585545,1.80956712427056,2.26142407644938,0,4.35019525025375,20.0390223074503,0,88.2665,50.76085,103.2907,29.198575,18.5538,56.1646,60.302025,65.4736,59.5806,42.3453,167.2945,88.2665,77.961175,103.2907,83.6772,57.2327,103.2352,109.470925,65.4736,99.1864,100.5152,167.2945,2,24,2,280,26,660,350,2,92,10,2
"ZNF677",0.999999992611158,1,0.999999675975476,0.999999995056128,1,0.999999721049682,0.999999999997323,0.997973943139911,1,0.982622421240314,0.997643951021008,0.422871283997333,0.993733684373338,3.33271077401776e-10,0.0100251757199447,0.999843922816272,0.934839751213383,0.999349767391987,0.00340987226073008,0.165902148424614,0.225539082597164,0.960901377453477,0.889481729915304,0.941486615992347,0.855246498762353,0.689917381492491,0.996842391075193,0.981330888253846,0.918903044799973,0.00463282550573874,0.873556100522765,2.70616862252382e-12,1.22898876453448e-05,0.00930898028693483,2.93866332977677e-05,0.999999448852346,0.0442944779474411,3.1232654684743e-08,0.0314644946019708,1.83847381762803e-11,2.00098937419568e-10,3.09410454479853e-07,1.39619201755536e-08,0.910266078708836,0.000696848370540737,0.999999999998012,0.999999277980215,1,0.999999352126226,1,0.992064730123453,0.999087140361305,0.935281277330966,0.85919129884422,0.0286250766009952,8.7701,13.82305,6.3985,13.4481092857143,6.49553846153846,27.4341639393939,22.4847685714286,46.7669,39.1521673913043,80.24314,5.7611,0,3.78611093359472,0,1.34728841760343,0.899797459997388,1.1438053852377,1.51296200478617,0,3.33577009996974,25.453407268136,0,8.7701,2.74575,6.3985,2.72295,3.1197,6.65,5.66545,46.7669,18.584,7.5829,5.7611,8.7701,16.397725,6.3985,12.251725,9.1743,39.7426,23.597825,46.7669,55.1364,118.179,5.7611,2,24,2,280,26,660,350,2,92,10,2
"ZNF823",0.988710515899988,0.802914865531315,0.975111984464998,0.996234584295174,0.999928208799709,0.921625859475581,0.99008327118811,1,0.971212838210451,0.999969967592652,0.999623888742458,0.937726460357774,0.818670749441765,0.416424516497247,0.944415680514173,0.938056057315598,0.998407046234188,0.994091338352984,0.00311084715728005,0.99564345441205,1.46486156538117e-11,0.999999977133321,0.999583953693036,0.923695368002581,0.999951292610587,0.999671758548935,0.99999954192955,0.993448945427411,0.99960533108503,0.97327090495208,0.832932615420723,0.96635291914412,0.977858014932424,1,0.00221993082916427,0.999999441324965,0.999991627316882,0.983998172886151,0.795770206411958,0.996666126795844,0.986825985001103,0.99999613332635,0.664753355446842,0.999999999944443,0.999995817896827,0.999343406853968,1,0.997046828432521,0.999999999954375,1,0.999999401412538,0.999999923758238,0.999985170372994,0.999999590220818,0.999983472213744,69.3118,110.0637,155.3931,103.529227857143,109.264676923077,95.4197836363636,119.242816,82.6214,95.8049956521739,88.23938,108.5752,0,13.5660797867301,0,2.70200181950121,9.52820042961105,1.83882149473616,2.76028427751226,0,5.9581946953937,10.0361808984715,0,69.3118,66.181675,155.3931,69.532225,78.3172,66.4527,84.392275,82.6214,61.9341,66.9826,108.5752,69.3118,130.192175,155.3931,129.0981,122.7382,111.6791,140.624925,82.6214,114.7417,102.4338,108.5752,2,24,2,280,26,660,350,2,92,10,2
"ZNF311",0.999999999511651,0.998616668337365,0.995624964553903,0.999999998525102,1,0.994769862352004,0.999999958980246,0.999999979695526,0.998181026517836,0.999999888610071,1,0.997386458922471,0.965240153275189,0.1245238393366,0.957233150220605,1,0.999990343591735,0.983220140398547,0.93033333527115,0.998224294547244,0.960340138386929,0.9996625660106,0.999146014325064,0.99999999998482,0.998993263307054,0.999731120828999,0.988366542708185,0.995431820288583,1,0.999999351857372,0.986693431190837,0.999223668709937,0.999689228121056,0.996630399607947,0.999999999846478,0.996572254185902,0.999999999165039,1,0.997578782106058,1,0.999999999848045,0.999882920248877,0.999999388863197,0.999562910104895,0.999999920666959,0.999503144693191,0.998650941512589,0.999999999999309,0.998401518757218,0.999539345438122,0.984220341932729,0.993432343863132,1,0.994995007053286,0.999294698423847,47.2452,41.4725916666667,10.0548,41.0235585714286,38.2371923076923,49.8053021212121,46.0218457142857,15.589,45.203847826087,40.83248,14.1813,0,6.71642768266063,0,2.09340127373983,7.77431911749076,1.91802506939029,2.00496964075273,0,3.29688079207833,10.0360259077076,0,47.2452,7.95635,10.0548,14.317625,13.4252,14.9626,16.8863,15.589,22.1607,12.5702,14.1813,47.2452,71.5556,10.0548,58.52245,38.5706,66.796,63.1947,15.589,60.3291,71.4962,14.1813,2,24,2,280,26,660,350,2,92,10,2
"ZNF347",0.978237583736542,0.999998732874914,0.783483279093973,0.999912582275597,0.55040972230707,0.98022135808461,0.999940089111138,0.874833448391124,0.985010818580029,1,0.832291969289867,0.939229965616164,0.443735707200563,0,0.00747918774460854,0.868602897294614,0.985519655703914,0.497312523268083,0,0.0229179679236524,0.999502926577798,0.999721672698803,0.999999991622526,0.988158723827957,0.999999311165784,0.999999439718501,0.999857951994666,0.999950688014554,0.755971806737517,0.799787880136315,0.357896304057741,7.33672012032116e-11,0.00507645311043625,0.997075939578132,0.960104233203674,0.999215505146262,0.358593513100372,0.277509729101948,0.110690225559354,0.000615425862923513,0.00680241187278663,0.596520549715737,0.490400171260897,0.928925256865024,0.853388466497725,0.999996526903516,0.999939191665301,0.99873190133848,1,1,0.993122428673157,0.996153811244452,0.999999976245304,0.982328070063395,0.765358063122046,37.0606,94.9030083333333,10.9689,66.0143642857143,65.8004,113.867804848485,110.597684,83.4009,120.632941304348,155.8531,66.0315,0,18.837940333906,0,3.67727025978083,15.3718476444801,2.56420520306296,3.00488585711252,0,6.26871289061191,35.5113783735423,0,37.0606,13.0639,10.9689,21.118275,16.9492,67.5781,70.592275,83.4009,67.2757,39.7487,66.0315,37.0606,125.497475,10.9689,95.476125,85.9168,154.6717,145.024275,83.4009,157.6025,216.5913,66.0315,2,24,2,280,26,660,350,2,92,10,2
"ZNF273",0.943749294066802,1,0.921895719456203,0.91003677096742,0.999999999302255,0.879479511559828,0.97639815729495,0.999997090475182,0.964324098817964,0.999242232167516,0.999716785615803,0.28428289062829,0.999302640646969,0,0.647461261563821,0.999976886790118,0.076330298526135,0.999921573510488,0,0.26365068776032,0.745470758880067,0.99999999999444,0.890993916451154,1,0.838092767939667,0.945706751945462,0.998292434934291,0.999742665555677,0.999750076914525,0.427533663058741,0.999380295650661,0.000121426131410085,0.772325413033161,1,0.994762872207604,0.998471688721171,0.995196155040816,0.999845511449375,0.991750615312169,0.997779493105554,0.99999972643588,0.998957781136755,0.979793453694396,0.985686101792298,0.999232289642185,0.961136716726971,0.999998883751975,0.949018853799972,0.999999617372138,0.999966453697419,0.985989002776118,0.962266548211824,0.932283080629936,0.986642906429221,0.999760810533969,112.5964,219.263591666667,106.947,223.420228571429,206.324907692308,165.439387878788,152.901224571429,100.5487,165.193341304348,192.99922,249.723,0,15.9224156633315,0,7.83248286116664,32.6438329729898,3.80599284564208,4.40735952926185,0,8.75837869319157,27.5590527929019,0,112.5964,151.95865,106.947,141.948925,84.1381,99.1162,99.926175,100.5487,108.8746,102.9316,249.723,112.5964,257.215875,106.947,247.74815,212.7649,204.5662,186.7084,100.5487,205.4795,255.7739,249.723,2,24,2,280,26,660,350,2,92,10,2
"ZNF84",0.999999999999871,0.995223605971918,0.970475890011915,0.999999995295467,0.999995833846782,0.982638224068276,0.997118672282364,0.474398800316156,0.999998056493594,0.241851011425978,0.9999999928494,0.988027611068818,0.847705270781892,0.000142164730616567,0.000705772462691656,0.99999999971422,0.998252309455355,0.879462344419383,0.0145418881226653,0.00256076534894778,0.999763270555524,1,0.999999999837588,0.992674543169733,0.999999916375739,0.994609991868906,0.999999999856668,0.999999999999375,1,0.999999999983886,0.955247213009198,0.992630711364509,0.0967544355428328,0.742390871360041,0.956758771452503,0.999999999987105,0.510955113207647,0.000160625752707033,0.020355460777559,4.79278339904354e-07,8.58552084981312e-09,9.70492941527734e-05,5.48700859241968e-05,0.563109520512668,1.18952314251963e-05,0.894922144386118,0.489346378028958,0.257347909087713,0.339337546289504,0.0732891859200371,0.66704400889586,0.621792293635821,0.915430231574246,0.472262112539256,0.999999999833866,519.4144,503.232708333333,269.6527,478.930819285714,347.099561538462,561.562408787879,549.916213142857,533.1421,510.618469565217,936.93492,905.3844,0,28.6805019268778,0,12.6539726174074,38.0160196626451,9.48231104734584,13.5284590510982,0,25.6865980067504,261.003022206115,0,519.4144,404.9033,269.6527,329.865675,177.8013,378.0488,368.101275,533.1421,330.0613,241.9483,905.3844,519.4144,591.04525,269.6527,585.822625,517.1493,680.8428,672.813575,533.1421,600.3044,1244.8744,905.3844,2,24,2,280,26,660,350,2,92,10,2
"ZNF667",0.926008517379183,0.999999999997881,0.96247717890893,0.999999917698746,0.00223094208770469,0.999999999887848,1,0.0104254767891327,1,0.998871166735428,0.995373082834384,0.780968449049004,0.99880596632549,2.83207790552353e-10,0.0327832564752774,0.999891467135753,0.106573433859487,0.999990542128644,0.0786483259632009,0.597192710770158,0.0074201948597119,0.989678243222398,1,0.995342449881987,0.974014267192444,0.931101173858899,0.999971410017634,0.997860514186642,0.988221407736946,0.982040462345215,0.996147591704893,4.58753310252913e-05,0.0232608513196086,0.998584773260208,0.103165206383838,0.999998132991117,0.665386430948529,0.985439262784312,0.756943328195745,0.00239594809148436,0.0033024279044046,0.272678660520745,0.0370521918429187,0.999985080913023,0.538802581908738,0.596169129804445,0.96228696524958,0.672081559677624,0.242947290217543,0.172572804850378,0.706038432876945,0.457008517067839,0.997128356763731,0.801839934764494,0.999805009655278,13.5795,80.0527083333333,20.1097,26.9985521428571,16.3129538461538,57.2613303030303,42.0009577142857,81.842,63.2163826086957,106.93278,140.0399,0,15.6934467040847,0,2.57889827448179,4.3163681296815,2.71251591957538,2.7967375520398,0,6.74959361654472,40.0939087688414,0,13.5795,4.7548,20.1097,5.30705,3.9053,10.9842,9.32125,81.842,16.6205,17.6935,140.0399,13.5795,143.5384,20.1097,22.778975,16.4043,76.331,60.76975,81.842,74.491,139.6278,140.0399,2,24,2,280,26,660,350,2,92,10,2
"ZNF649",0.998211558565159,0.999999999997064,0.999634405975011,0.999942263247983,0.992563832290533,0.999996374314938,0.999511041284215,0.999999840298547,0.999930799947576,0.999894268039446,0.988747794914274,0.999881830971585,0.996549118117003,1.73067658175707e-05,0.98651914838561,0.984211991429033,0.999101397457444,0.994734287296939,2.83008548518371e-05,0.964257647076862,0.99997021209606,0.999953579545189,1,0.999993213870219,0.999999995469583,1,0.999999963485762,0.999999806373912,0.927099081060248,0.82966110911878,0.964884499132325,1.47815518225514e-05,0.512719093984001,0.443618299331859,0.750124463675033,0.999916422940846,0.999919194464876,0.9999966706772,0.999992554056164,0.999999999647604,0.999999998503444,0.99674956201992,0.99217584852348,0.999999999973956,0.840127760415273,0.999999268435979,0.999999473904727,0.999999972618426,1,0.999999990863135,0.99996345945693,0.999918779305165,0.999999998102221,0.997581030392181,0.999999999977065,59.4101,163.650966666667,76.7824,127.802986428571,148.902192307692,185.297734848485,191.233744571429,153.5512,225.250773913043,136.82914,120.3191,0,31.3676579454007,0,5.32199455257857,25.9610035570483,5.66125157169198,9.16589165465295,0,30.9106375757168,28.9622914977128,0,59.4101,90.89755,76.7824,65.617725,68.263,107.8394,91.655375,153.5512,123.5955,74.1443,120.3191,59.4101,167.63215,76.7824,163.697675,146.145,203.455,221.56035,153.5512,217.004,226.5312,120.3191,2,24,2,280,26,660,350,2,92,10,2
"ZNF248",0.999997207534542,0.999999999996781,0.999955158182239,0.999999999786494,0.99656707844785,0.999999860801763,0.999999820889428,0.62842672666856,0.999999999537694,0.786355466947062,0.999293309304858,0.984417472795453,0.996784056895989,1.55489705555567e-08,0.00214088795021949,0.999182407599953,0.981061011458949,0.996397885442768,4.97135525634462e-07,0.00228458788162589,0.999999999897507,1,0.999989073632258,1,0.999999993189533,0.999999981041062,0.998536698514316,0.998333800315604,0.996069200537477,0.854975050264538,0.987506460974955,5.83401096985181e-05,0.000922825203382605,0.980954679023903,0.993045854746434,0.993168043273329,0.696081036842961,0.0710895786313831,0.594726089544404,0.00102789314018936,0.000162061201962715,0.125001928124335,0.142330205832098,0.651191212661596,0.389653996001298,0.0886740752957907,0.011520259588488,0.0646342681456739,0.0022047369528283,0.000457443570982652,0.0233316993261689,0.024886634779308,0.0770591047303137,0.0473528524661538,0.667017050182108,195.4877,230.02175,183.7294,208.179147857143,169.545184615385,255.882363030303,256.980873142857,190.1852,270.111654347826,353.05122,514.0705,0,20.9245068842343,0,4.38907600874763,16.6027116688048,4.12491762850397,6.46441212344167,0,12.0437721222529,58.4277571548333,0,195.4877,166.353925,183.7294,154.385675,113.7717,181.8721,173.0049,190.1852,180.2845,265.798,514.0705,195.4877,235.280925,183.7294,257.475775,204.6753,300.9362,319.849575,190.1852,313.2943,448.323,514.0705,2,24,2,280,26,660,350,2,92,10,2
