"gene","p-adj-N1-N0","p-adj-N2-N0","p-adj-N2-N1","p-adj-N2a-N0","p-adj-N2a-N1","p-adj-N2a-N2","p-adj-N2b-N0","p-adj-N2b-N1","p-adj-N2b-N2","p-adj-N2b-N2a","p-adj-N2c-N0","p-adj-N2c-N1","p-adj-N2c-N2","p-adj-N2c-N2a","p-adj-N2c-N2b","p-adj-N3-N0","p-adj-N3-N1","p-adj-N3-N2","p-adj-N3-N2a","p-adj-N3-N2b","p-adj-N3-N2c","p-adj-NX-N0","p-adj-NX-N1","p-adj-NX-N2","p-adj-NX-N2a","p-adj-NX-N2b","p-adj-NX-N2c","p-adj-NX-N3","mean-N0","mean-N1","mean-N2","mean-N2a","mean-N2b","mean-N2c","mean-N3","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-N2a","SEM-N2b","SEM-N2c","SEM-N3","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-N2a","Q1-N2b","Q1-N2c","Q1-N3","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-N2a","Q3-N2b","Q3-N2c","Q3-N3","Q3-NX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF527",0.997600075941609,0.999999999033979,0.999995595368961,0.0595201408247127,0.195691796008022,0.345515124363648,0.360717120060189,0.91721087751525,0.970191605341385,0.628748732944913,0.999999995512267,0.999367589205809,0.999999973190546,0.125256984918131,0.753559889781326,0.999866189593968,0.999999731339861,0.999983872803891,0.811103142141217,0.99994751182674,0.999837206364161,0.999947250283383,0.997347764303479,0.999975633832364,0.193766579299833,0.84218108170693,0.99999413931433,0.999010311005797,59.7172012295082,62.6492807228916,60.3571684210526,86.02755,69.3085604938272,59.1741422222222,64.7617777777778,56.5543111111111,1.93273875753791,4.4035052290716,5.65501108552671,11.5710017647782,4.39259213015507,5.29686072412258,10.0678006271752,5.12899160730163,36.69795,37.87815,44.16785,51.99535,42.2997,37.4622,56.1529,42.227275,78.114675,77.12375,70.91715,114.486425,89.7901,78.8033,63.4921,72.0142,85.11565,62.4286473076923,80.20655,56.4789,66.353875,101.16575,38.87035,79.173675,4.55142156518983,1.50687300462647,0.733456741594434,0.704168175791129,-0.447216214915821,-0.506008067438933,"HNSC"
"ZNF33A",0.999996805985052,0.999999149004074,0.999983162978902,0.999998691975383,0.999999997110286,0.999985297116678,0.275357325504898,0.677888307570743,0.870464884169627,0.987155865490715,0.999999979931358,0.999993480816876,0.999999990499713,0.999995584484885,0.675477375785031,0.997754716866476,0.99932255884662,0.997422216470849,0.999914028711126,0.999999151359423,0.997604106081587,0.0258236516085295,0.066696472555857,0.168290286493184,0.382488423943375,0.546357306511475,0.0692880432964459,0.85882127092316,499.290932786885,507.976293975904,485.842347368421,514.79454375,580.703135802469,493.943724444444,560.871688888889,715.706327777778,12.3107740231684,27.5187247900163,33.06902311059,48.7972595969768,27.9754808435444,26.0554458372541,136.430688086276,218.136334237789,364.606925,349.53845,360.8628,362.887475,385.8013,367.4074,321.9373,432.60635,585.999975,578.42265,538.5248,646.9915,708.0742,598.1262,484.9992,555.4846,678.458343181818,520.749404230769,652.52095,473.01495,550.9705,783.744125,365.013425,604.730525,29.8695889852421,11.9668402340371,0.767548088197384,0.724903851746063,-0.381670954267002,-0.464138440184442,"HNSC"
"ZKSCAN3",0.997658766447746,0.999987219698192,0.999999999970741,0.999986676223539,1,1,0.963491552954775,0.999980224138407,0.999997066262356,0.999999160800506,0.999734315963794,0.987438228915135,0.999333321574745,0.999412416388285,0.943859425745736,0.999999139276924,0.99999999998786,1,1,0.999999579201051,0.999913431040921,0.992335668531183,0.958171409514985,0.9915384693052,0.992487932966339,0.903443732324982,0.999871025193435,0.997921596242888,47.3097635245902,49.3644421686747,49.0727947368421,49.231625,50.5965975308642,45.4305066666667,49.0094555555556,42.5305388888889,1.59043195412421,2.66843253773061,5.57855149114754,5.84230678736647,2.72390783735958,3.00174518259736,6.9482940368504,4.62324921122516,31.05255,36.10875,35.54675,34.26615,35.0765,33.7168,44.5445,30.5904,57.577625,60.3534,55.76515,59.673125,64.3912,57.7201,57.7548,51.650925,48.3996090909091,47.9400665384615,49.45255,44.8071,33.2873,61.21295,33.282475,58.834175,2.53222023886479,1.04667591983365,0.990505242478624,0.906062478072415,-0.0137634839544299,-0.142317559298581,"HNSC"
"ZNF676",0.998581793641465,0.999311932792508,0.999999077736334,0.999986056185467,1,0.999999897278097,0.985445231056616,0.91640302356557,0.977701502817238,0.996434177027821,0.999999950102238,0.999376682301893,0.99922688559032,0.999967082887683,0.999639714215911,0.99970835498935,0.999997167098784,0.999999998666109,0.99999923191841,0.992951347424337,0.999583120503305,0.976534889598889,0.998594822292927,0.999980182624502,0.99978817445669,0.871157325664725,0.981694010331447,0.999999651641392,1.65822581967213,1.23250602409639,0.944278947368421,1.2247125,2.28432839506173,1.77911333333333,0.764788888888889,0.36265,0.350753713639901,0.255833120583075,0.425972330497705,0.707995122739498,0.923738896368614,0.794568737182046,0.454313545804255,0.138084573935047,0,0,0,0,0,0,0,0,1.58075,1.5149,1.0077,0.8589,1.6098,1.1535,1.221,0.505175,4.52627954545455,1.59080923076923,2.1441,0.4919,0.894075,6.205775,0,1.413825,0.914392458034605,0.234424698884306,0.351460667595482,0.229420269576979,-1.50856485036909,-2.12393523393323,"HNSC"
"ZNF699",0.995191799586741,0.975428717992298,0.999340548169204,0.998908973444411,0.984562927783893,0.945045413282152,0.999999999202217,0.997570800659767,0.978945885749002,0.999515795549286,0.999994255849301,0.995045975161061,0.970325034406105,0.99994932841179,0.999999601837662,0.999949031925531,0.998332370989145,0.985978468477796,0.999999999800686,0.999976612620242,0.999998355387215,0.184940973149452,0.11156636118399,0.159042329236683,0.878788405151932,0.276980376698684,0.444592987809429,0.931600228732234,34.4585286885246,37.0412891566265,40.8297736842105,30.3058,34.1941864197531,33.2603422222222,31.0102,17.7983444444444,1.64618784349118,3.53980072164851,6.97182737529598,6.47920798386397,3.05545599994772,3.88450732396455,4.33739546044372,3.59703563940165,16.546,20.7572,23.40985,6.4017,13.1435,13.5858,20.908,8.76025,48.707575,45.21455,45.7063,47.9574,44.9057,42.3129,34.4738,24.4039,21.0203681818182,34.0475476923077,21.90305,28.38915,15.15325,24.81145,15.4335,46.222525,1.25073832099628,1.1813371967892,1.61974078654614,1.29612770824155,0.695762951451608,0.374207874834901,"HNSC"
"ZNF250",0.99998870969477,0.999981425126216,0.999817172335389,0.985904785051178,0.996667890082432,0.984729488578693,0.999999723269979,0.999999994527246,0.999932684060913,0.994654712143282,0.999997340400271,1,0.99987900727766,0.997872650893809,0.999999997124011,0.999999969338306,1,0.999989406984728,0.999823524982994,0.99999999985336,1,1,0.999999946071161,0.999997587752749,0.997693053319916,0.999999998987012,0.999999957359676,0.999999993959795,227.478946311475,232.152192771084,218.059526315789,255.771,230.23790617284,232.316204444444,232.803955555556,227.729083333333,7.64498909597265,11.9210483254115,16.8744251994353,41.6600598528155,11.3421994689542,27.6169124774703,24.1327167290193,23.7266932388455,154.0539,156.6285,176.78565,164.189475,179.6689,139.8649,198.1467,180.9711,261.541325,283.2712,261.0878,262.8547,263.4695,273.1998,300.6473,264.9624,173.799538636364,231.167115,171.0127,202.4513,149.7467,198.87725,157.6103,269.271825,7.81929528888845,5.33241579059371,1.33007899108216,1.18383780853703,0.411511927424585,0.243471438359056,"HNSC"
"ZNF79",0.852277189828329,0.978383867051513,0.74211879124157,0.891806905073395,0.549885751108945,0.999982779411773,0.849776266773003,0.290010360276762,0.999999467921275,0.999098361607385,0.999889729754685,0.883753017291034,0.998942346858165,0.982710761764114,0.998772768590303,0.999998737245802,0.996281284496089,0.999939558789326,0.998339609622893,0.999988219437241,1,0.999999989235334,0.999042699616102,0.993841395427773,0.96290383533348,0.993042870770181,0.999973207911237,0.999997001244179,113.474034836066,105.790369879518,123.380510526316,128.0566625,121.25749382716,116.412033333333,116.676066666667,112.311966666667,2.53058192623764,4.66314668455856,15.9242931875201,11.7990277174784,5.5193631219045,5.67576933865411,9.55314798093045,7.25322897300933,84.117425,75.8491,76.41225,90.584075,86.1066,93.1926,104.54,82.544975,138.099025,125.84215,146.34095,144.2898,149.5809,145.4412,138.6386,133.089,99.036,114.306519615385,98.70895,110.57845,84.85705,113.04965,83.849175,138.3422,3.82083098196701,1.87760063998848,1.15419160320878,1.12024745476474,0.206882740494394,0.163817448648456,"HNSC"
"ZNF681",0.977620115130475,0.996007570954417,0.999999400075397,0.998495521511151,0.999999948917836,0.999999999995487,0.966029976994889,0.999999999594282,0.999999891021329,0.999999995213278,0.999999742728413,0.999576639819572,0.999477948099595,0.999808110683078,0.999166644125375,0.999678650916054,0.999999974022518,1,1,0.999999996392622,0.999943201668058,0.949307302959553,0.999018768639938,0.999986145643145,0.999977542965285,0.999402389909178,0.986848197689211,0.99999533910502,54.4147049180328,46.6896168674699,43.5587526315789,44.33045,46.0142827160494,52.6465844444444,43.9375111111111,37.1791166666667,4.54867485024362,5.50719311190408,10.1077277557842,17.1600451500086,5.62446998115959,8.87445262005526,24.7215662751869,8.60425172480864,9.979525,9.84405,9.30685,4.8215,10.8574,8.1701,12.0308,10.24185,73.497225,72.318,58.3086,60.097275,61.217,82.7858,38.0952,51.2992,95.3622659090909,50.0378413461538,91.95,27.9082,50.317525,122.6187,9.55055,70.2744,8.98449127368743,2.71292827423081,0.524713217215865,0.303514953779228,-0.930398963813408,-1.7201604969841,"HNSC"
"ZNF766",0.999999965665626,0.823542058564801,0.894772198755179,0.222431516601742,0.257816946962719,0.0766622409144659,0.915388874269824,0.948811622045365,0.480789921883694,0.675177824010872,0.999999979546829,1,0.929781238278151,0.332563392447855,0.978384846404836,0.262035696803139,0.277735606253113,0.0860609675239281,0.999908283421644,0.602904774956315,0.323439348011712,0.999999949525501,0.999999470391847,0.940941467847433,0.662623912132652,0.999715322546314,0.999999508442095,0.564099975417033,341.816683606557,339.784944578313,299.124010526316,418.77479375,361.416164197531,339.408282222222,439.670877777778,345.943788888889,7.72888163281032,14.0496806126171,19.540050640547,35.5176158457937,14.1090872594996,18.3573193018533,45.9347538241465,19.682648203382,258.322125,263.75525,228.23765,342.648175,267.8186,252.7616,332.0585,298.6376,393.788275,385.10595,369.82585,502.068625,450.4273,383.697,504.7292,391.698925,287.148259090909,346.842240192308,279.38705,327.4045,210.13395,343.458325,258.944525,398.92785,15.2905346126587,5.3774801848864,1.2078855755225,1.17186712841558,0.272483792870698,0.228808999757578,"HNSC"
"ZNF471",0.942498973926639,0.999999990822853,0.997448719639357,0.999122618391487,1,0.999584436738085,0.0851330118421173,0.858782448832167,0.787812311894407,0.993509182211173,0.999999977498145,0.997276095100616,0.999999809597626,0.999847955336201,0.580025173621292,0.949618966026068,0.997614532126654,0.972394499880302,0.999243178293058,0.999999999940116,0.974746373078882,0.931668713229518,0.690651085201337,0.992384147620745,0.903528829219225,0.185956395495573,0.95164149548043,0.713630818919265,21.9511971311475,26.8538409638554,21.0923526315789,26.9035,34.1035320987654,22.6164066666667,34.7203555555556,12.2057388888889,1.84577955307791,4.14556893139373,7.56065954395208,8.6809537192206,4.88304902276169,3.84111807803379,14.0975692267429,4.24771954661272,4.93305,4.1291,7.0851,6.03905,5.6497,5.1024,2.8874,4.014175,25.7374,31.3643,19.5047,33.32285,41.8991,27.2629,55.0551,17.2479,75.0114568181818,24.5933705769231,74.7491,10.9789,35.3059,101.9598,4.8986,27.967575,6.84081173138957,1.4594116881032,0.327861524360662,0.146876684802894,-1.6088414882799,-2.7673226941521,"HNSC"
"ZNF836",0.992060220870757,0.98602284438761,0.999868200013266,0.767477329619413,0.5751473240354,0.602225576975211,0.999997190000811,0.988647837247639,0.979036232656545,0.872166111573536,0.999905577329156,0.999999349953599,0.999443662925145,0.736237354395455,0.999495360415392,0.114453237411922,0.0665912326298687,0.0913355822776717,0.914533117635388,0.176254821887743,0.117115045789353,0.999998819210053,0.999999449333301,0.999703205253625,0.885177806641611,0.999981114685381,0.999999999963071,0.241200084249779,89.783362295082,85.8346975903614,81.6458842105263,105.177475,90.9861419753086,87.2402822222222,125.037622222222,87.7622388888889,2.4649282075886,3.85303952108388,8.09411072058515,10.7553690245946,4.23483974021693,4.94686725521517,21.4726621893448,8.39981837169083,62.94885,64.2383,53.7839,71.55055,65.3117,61.1904,76.7904,61.7271,108.43475,106.54545,105.4152,120.593625,109.7575,104.9815,138.4118,119.15765,118.301890909091,90.0599944230769,112.57545,84.52685,88.4359,130.868975,63.235125,110.04005,7.45718076215175,1.68889083902853,0.761272653640706,0.750846210252768,-0.393514840099819,-0.413410652429056,"HNSC"
"ZNF493",0.433336764148098,0.833639476699238,0.999982941568045,0.348800461608811,0.952006400107717,0.997884119404407,0.746722138674027,0.999956033450528,0.999388945074771,0.887245268550145,0.999958097413516,0.956146195305313,0.967320880874167,0.652064928931657,0.993693834334773,0.998729223377096,0.882261368448191,0.872358690820149,0.575532752557084,0.938335878743872,0.996040719082995,0.781205416396764,0.999855153218382,0.999999994973044,0.999295575061349,0.997919719007888,0.947171602740301,0.841180899994447,47.8177319672131,37.9182662650602,34.8511947368421,26.4161875,40.0820765432099,45.5859244444444,55.6112444444444,33.6215055555556,2.60645809677735,3.48757811406037,7.2658832567587,6.1335528695982,3.50909176299394,6.4474143442277,20.9653348337474,5.42544297134575,17.999875,16.64195,13.25755,7.6644,17.658,11.9055,25.4071,12.23745,60.231125,51.94455,52.67195,31.47575,53.3955,60.7054,44.8029,50.27045,89.6261090909091,43.3159811538462,75.57445,34.611,48.196525,122.421525,16.72355,57.441,8.04608798956568,1.65134365710948,0.483296458958294,0.45797223797196,-1.04901967049628,-1.1266679493034,"HNSC"
"ZNF167",0.663074176611403,0.430967268292101,0.0939307892173397,0.999993859813577,0.962747984564017,0.917003911019053,0.999999999804961,0.874103268956529,0.501499548052622,0.999991453140745,0.994619093773288,0.575627099065055,0.877659998150923,0.999999652359982,0.996602410275404,0.999754677099306,0.999999802089376,0.73682842283237,0.999288778452685,0.999861596335691,0.993907689438245,0.505861309261942,0.126169874788835,0.999999999982515,0.934654621426706,0.569651971524705,0.907685634758343,0.766884004550026,23.9963717213115,28.4965084337349,13.9062421052632,22.5404625,24.1598691358025,21.4558377777778,27.2905444444444,14.2034555555556,1.18446279895563,3.32715847361159,1.89060333345282,6.10040663735401,2.20473097653452,1.85911723107818,6.32864701786231,1.72207857087384,10.326225,12.39535,7.75795,9.801875,10.9434,11.6257,13.4761,9.786575,34.27915,34.8457,18.58485,29.525275,31.5158,26.8174,37.4048,19.499225,33.4428795454545,23.7891084615385,32.61365,19.4817,14.036625,50.392275,10.6335,31.538075,3.2072094466941,0.896094452255983,0.711335530458884,0.597348042920679,-0.491397868452107,-0.743356336784187,"HNSC"
"ZNF565",0.926467505015573,0.999996462987401,0.990186428692831,0.467179100583942,0.206772735864693,0.87503583121687,0.499212883659364,0.153476076749547,0.995139186573148,0.97682096545516,0.999999917600266,0.996818942184716,0.999986443811832,0.56771756798601,0.811364028986289,0.921295771271673,0.728754313214015,0.98730083783775,0.999997167278008,0.999769554236825,0.927765008506882,0.999999999991228,0.99840863334402,0.999999888806816,0.812165402697727,0.982545487543033,0.999999979631715,0.973995690579062,47.2815217213115,44.2945457831325,48.4555631578947,57.35825,52.1719641975309,46.8162488888889,55.3693888888889,47.4708,1.27146792926483,1.68657079522858,4.67459369183622,5.88682404384996,2.19446194456124,2.52203724634185,7.16996869794896,5.81504514286818,34.1487,31.98245,31.56655,44.0346,37.1917,37.1714,40.9047,33.005,55.0516,52.00595,59.38475,64.661525,63.4779,51.9421,59.9153,45.042425,57.6541704545455,48.0914501923077,55.77465,44.5386,46.106225,68.94325,34.725425,57.9356,2.09700587836724,0.850627787591422,0.834136538834133,0.798545575812668,-0.261644538824161,-0.324553345206352,"HNSC"
"ZNF34",0.98667770763755,0.999769497558863,0.987109764634827,0.830870060095812,0.979697516598453,0.839456788956378,0.996308513430482,0.999999962503799,0.992864007954229,0.969172558426355,0.99999286102564,0.989273323992486,0.999997506356899,0.834530952397575,0.995531064164965,0.937046394918407,0.992004303156748,0.910080337330695,0.999999999830548,0.987955752219133,0.924704849049145,0.999999996237482,0.999524437549959,0.999994737191196,0.942555526824246,0.999843163595934,0.999999998819544,0.968210454263081,88.9230073770492,93.5387445783133,84.3521263157895,104.2028625,92.6950555555556,87.0557511111111,105.242088888889,87.9738722222222,2.85145418295765,4.32950855614731,7.19444871128351,12.050789780321,3.90122117836356,4.47463380829534,18.6973502863927,6.80499431991717,58.938875,66.37175,62.8876,65.537625,67.1698,70.0197,75.0751,70.900875,106.157075,112.49445,105.8645,126.9867,114.1147,105.3255,116.8091,104.7932,80.3222431818182,90.7040948076923,74.86115,83.8362,59.9536,99.634575,62.389875,109.261525,4.16586810525673,1.78911954465136,1.12925251106812,1.1198892883692,0.175368121835199,0.163356115304726,"HNSC"
"ZNF140",0.991602278393834,0.999088984123595,0.980071364069024,0.72930900011481,0.942644035619288,0.719091359463657,0.124191212493965,0.781566579695885,0.550137223879747,0.999994125895541,0.991699042546891,0.999999886754086,0.97515009879973,0.975851264223083,0.946597235864059,0.997489762241717,0.99996381354844,0.984875998560175,0.999809180086676,0.999979601899189,0.999995364889847,0.999956752594731,0.999999999883314,0.997147599395174,0.978929665992891,0.976447916803184,0.999999876907056,0.999972043124252,296.791929918033,309.677389156627,279.813836842105,348.5637875,339.331712345679,313.21198,325.117788888889,307.822994444444,7.32223389669953,12.8682491750953,23.953845433263,24.2744295054434,17.1678579285663,20.5230251756012,43.2794774844795,19.6350369840047,225.906975,221.18885,219.8139,278.8265,240.0225,217.5136,244.1695,283.832725,357.094275,381.9109,359.9367,414.00545,402.7972,376.5261,414.8719,362.01895,305.917522727273,308.818196923077,284.7301,285.48035,258.873125,345.734875,228.0053,371.407775,10.6404342544849,5.38551382018259,1.00948188312309,1.00263495148563,0.0136150192746207,0.00379643192798767,"HNSC"
