"gene","p-adj-hyper-methylated-CpG island hyper-methylated","p-adj-hypo-methylated-CpG island hyper-methylated","p-adj-hypo-methylated-hyper-methylated","p-adj-normal-like-CpG island hyper-methylated","p-adj-normal-like-hyper-methylated","p-adj-normal-like-hypo-methylated","mean-CpG island hyper-methylated","mean-hyper-methylated","mean-hypo-methylated","mean-normal-like","SEM-CpG island hyper-methylated","SEM-hyper-methylated","SEM-hypo-methylated","SEM-normal-like","Q1-CpG island hyper-methylated","Q1-hyper-methylated","Q1-hypo-methylated","Q1-normal-like","Q3-CpG island hyper-methylated","Q3-hyper-methylated","Q3-hypo-methylated","Q3-normal-like","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF273",0.862142035055252,0.0556345743664058,0.117730316037159,0.00117402480857587,0.00099908432885587,0.928124769399976,86.6870234042553,96.4584910714286,127.137725,135.895785714286,5.91702617716067,5.51608473845684,10.4548039173678,10.8863045063664,59.0405,61.6986,80.507375,74.85725,103.2419,118.307975,147.91795,166.50795,138.755404545455,119.884171346154,107.72505,101.4595,85.950875,158.769,69.986675,144.577375,15.8993981792941,3.42244243909898,0.8639964096453,0.941837576311174,-0.210902777634826,-0.0864498121773535,"HNSC"
"ZNF84",0.998080476998275,0.0884790926588913,0.0220794412413264,0.0364302543097612,0.00195635634154323,0.998890207038425,283.529336170213,278.0390875,377.484830555556,372.248633333333,29.5324988750123,14.5526086746433,31.1232363265062,21.3760008245237,154.4889,175.613325,259.1056,234.7081,318.95815,313.783675,438.822375,471.13915,307.556063636364,348.186589230769,312.58395,299.6872,240.28845,371.427575,210.91195,430.481225,15.3954933155129,8.7700081023151,1.13210770457267,0.958741483687822,0.179011217411194,-0.060786237391389,"HNSC"
"ZNF667",0.905273539615191,0.659527477581667,0.212420372583824,0.62427100214741,0.895510859223619,0.083512260688851,26.6502276595745,21.6288553571429,37.4891722222222,17.3015142857143,9.85532782156323,3.77158574490525,7.01956379502589,2.67882477827655,2.5953,4.432,8.00935,4.846575,11.6537,17.54775,57.35335,17.2738,34.2656340909091,22.9417934615385,28.12005,8.10845,11.576225,44.2262,3.67325,17.076925,4.04297203740416,2.04220530661474,0.669527766527603,0.288351194254633,-0.578784206924016,-1.79410109731748,"HNSC"
"ZNF649",0.0284290405629198,5.05554302099309e-06,0.0061670338807831,0.00686339694559712,0.876710149873869,0.0453145321209675,79.2119212765957,121.520740178571,176.483805555556,130.95328452381,8.83338190646781,8.41612647374575,17.8481524718062,9.56970503349425,26.9264,72.854,115.42615,59.384675,126.07805,158.875175,200.092225,173.0638,189.517940909091,111.389144038462,180.94075,93.53685,155.5335,221.529075,54.3348,147.385125,9.48852276335251,3.71386555858131,0.587749864229969,0.516947398526866,-0.76672579427112,-0.951910606891159,"HNSC"
"ZNF248",0.473196656181755,3.03153774994236e-06,3.2128273623977e-05,0.000340181621733326,0.00409798179632048,0.19495305637391,111.947144680851,128.528535714286,187.25315,161.081592857143,8.95274218143788,5.54159916286034,13.0764582472439,7.85688466557108,74.0918,86.898975,130.51585,114.6896,122.9972,148.3188,237.635,200.496575,173.319309090909,162.511626730769,157.71735,138.4833,143.4404,197.194775,104.183325,198.7825,8.84540964111088,4.83859065290257,0.937642941130864,0.878047342286692,-0.0928894526677893,-0.187629366241878,"HNSC"
"ZNF544",0.852280687313059,0.906359010722409,0.999952414433775,0.0226812369689521,0.0414477397606365,0.241072027936999,547.471155319149,521.823759821429,520.033238888889,451.508098809524,33.0286673380851,16.4546800233238,31.5423720519475,18.0625016167926,384.69195,398.464125,399.4058,336.178725,730.0212,608.02825,613.20515,528.669575,459.654947727273,527.517832884615,474.38355,516.2471,355.47875,543.7724,395.04745,647.8285,17.1654236583244,8.22602551070319,1.14763875705654,1.08824831721083,0.198668595482292,0.12200778924737,"HNSC"
"ZNF251",0.55585457170389,0.7918298028593,0.999352088361704,0.975256471520349,0.719053730556813,0.917263120937116,255.82590212766,224.449527678571,227.661091666667,245.334291666667,20.1574858713925,11.9482097094712,22.3847278186173,16.5941697421121,155.8252,136.895,165.991125,129.268075,333.9614,288.24695,246.51705,328.652175,152.937109090909,254.858623461538,148.6479,226.0147,125.250125,186.7935,150.9099,326.482075,6.42307814344867,6.3115397720772,1.66642762490067,1.52047018491348,0.736758660703909,0.604517526661902,"HNSC"
"ZNF607",0.600018674633633,7.25441240906344e-05,0.000435224111896892,0.0083625513998391,0.0562246345031528,0.180804168741065,67.5223914893617,84.6668767857143,145.788472222222,113.75385952381,9.20773471690108,5.95071796893352,12.5528107119194,11.423848014977,16.08265,33.77965,101.154625,53.4,106.0446,116.402725,186.751575,142.06695,130.710120454545,101.373631538462,132.3824,87.01855,99.16025,156.273075,36.37945,143.531425,6.78629844251904,3.50789917611311,0.775560692515116,0.657327182465343,-0.366688409223165,-0.605316448804924,"HNSC"
"ZNF334",0.888211697292618,0.000201828738972343,0.000200312914802825,0.00908710516188294,0.0102638232293439,0.284995012540606,9.73147021276596,13.6195080357143,38.6188666666667,27.6320821428571,3.39851421931679,1.50714661581277,9.05500254693766,3.92472244274339,1.47145,3.6352,5.903575,4.816175,7.61965,15.494,41.9226,33.482425,41.0811022727273,24.0813651923077,25.27225,8.5936,12.635675,59.160275,3.64245,25.60215,6.19540505770297,1.71732533036321,0.586190824005585,0.340040954010822,-0.770557710048666,-1.5562195820827,"HNSC"
"ZNF485",0.999773024997491,0.00446548275845693,0.000880443914590412,0.909005474320021,0.880885325359071,0.0095798679791862,40.8134638297872,41.1258491071429,56.5289555555556,43.3626976190476,2.49662971914134,2.14464068370231,3.06432230413612,2.33930517093482,28.59805,26.7773,41.763325,28.154975,51.2729,48.66865,68.69955,50.4197,49.7849545454545,48.7403796153846,47.81925,43.2607,36.335225,65.1041,31.207625,61.2366,2.64358248759628,1.13000200305829,0.979018260845931,0.904671235956231,-0.0305923253687389,-0.144534493220011,"HNSC"
"ZNF192",0.998432734385189,0.2695630399463,0.211070393106844,0.141186095993456,0.0603236568366899,0.999947776590157,239.746625531915,243.647551785714,294.753344444444,293.318907142857,19.4203123498794,10.7941068285279,32.338097500571,15.0593551732288,164.536,159.881425,190.180925,201.235225,275.16175,305.202475,340.2657,362.618575,196.684818181818,213.8641575,188.6463,197.6438,125.69285,261.61525,112.524625,282.582675,14.7942816675086,6.43477064672488,1.0873445112693,1.04769507803758,0.120809112355522,0.0672188949167574,"HNSC"
"ZNF442",0.958116938844154,0.881063205543695,0.978639563903051,0.823349196508352,0.962640867261503,0.999988171221641,11.1678340425532,11.9454357142857,12.6222277777778,12.5655702380952,1.4621837633583,0.749516250107014,1.35862330498012,1.05454484552952,2.9022,6.813075,7.565,5.958825,16.96575,15.583925,15.8257,15.406475,21.0600772727273,12.6261444230769,21.8783,10.6994,16.238025,25.842575,6.3451,17.362225,1.06896142868363,0.395083712644893,0.599529824110747,0.489041653144897,-0.738096571395576,-1.03197074581135,"HNSC"
"ZNF813",0.267103216683674,6.88063986109544e-06,0.000315037329014167,0.00340739546781244,0.129713727629354,0.0873376023571301,26.8135680851064,44.8060044642857,89.5503138888889,62.773805952381,4.66773648443671,5.50089441914712,12.7276682364777,6.15908138616357,7.5887,10.483775,28.63835,15.038525,27.1323,52.988325,147.8189,93.589325,65.4485795454545,44.5930263461538,65.8122,22.15565,48.65645,82.425275,8.408775,61.85605,4.233664689608,2.37901619290865,0.681344448662689,0.336649587766402,-0.553543768389261,-1.57068039666403,"HNSC"
"ZNF26",0.887492648195028,0.0598414174009054,0.0024196152132514,0.328835336894287,0.0150860682488252,0.597439528897159,144.642574468085,136.017395535714,182.826769444444,165.795967857143,10.0762099662605,6.25818615354354,10.989994458907,7.88853003011381,87.7054,91.4875,135.5044,115.181225,187.8939,163.393925,217.95725,197.51725,127.348479545455,171.687534230769,123.9366,159.90575,106.541575,143.28205,112.634975,209.160825,4.3501679476565,3.53837698995578,1.34817105664374,1.29022217811365,0.431003558029432,0.367619521201129,"HNSC"
"ZNF69",0.310476015264511,2.01504086805304e-05,0.000661185236617956,0.0594190806162209,0.692852718929032,0.0169880865781989,5.98099574468085,9.31523392857143,17.6326305555556,11.0687761904762,0.728494745681939,0.756334025268733,3.61969823804925,1.14115769429768,1.88445,4.1642,5.305775,5.412875,9.5174,11.185525,19.6352,13.36065,18.5209954545455,12.1892928846154,11.9651,7.86565,6.582225,29.7208,4.614025,14.469425,2.42949866192981,0.629305389598514,0.658133787383651,0.657382721414781,-0.603547205797166,-0.605194557630692,"HNSC"
"ZNF583",0.00991817654170246,1.30074442061812e-06,0.00610220348915547,1.84373245878389e-05,0.119686011483203,0.404347772813218,10.2178680851064,21.5805946428571,34.703925,28.2503333333333,1.23448927831729,1.56231541949753,4.1906739338459,3.00847208727535,3.88185,9.735875,13.02975,8.67675,15.7827,28.469925,49.006025,38.9213,34.2798181818182,21.4584175,27.6415,14.43965,19.3169,43.041625,7.0486,28.66815,2.97458274622088,0.91161256752348,0.625978159691098,0.522390246549572,-0.675815772322134,-0.936800134040392,"HNSC"
"ZNF568",0.0636006559966236,0.00462011927064776,0.354960686215005,0.000232799831672681,0.107494113598489,0.999911355155687,17.3342574468085,34.3482535714286,46.73915,47.2300952380952,3.15789938320365,2.65766895081964,6.52740355416764,6.12800839194861,5.31,14.458325,18.094375,12.182675,21.98835,44.795175,65.963575,57.09375,74.9635386363636,34.9523859615385,70.5625,20.95795,48.612475,96.908775,9.949125,44.220275,5.31091907081202,1.90660613414748,0.466258485089491,0.297012577502214,-1.10079811475242,-1.75140406919511,"HNSC"
"ZNF480",0.320092364887036,0.643278762582959,0.0203105640156395,0.98202019934387,0.387848044715139,0.353052496283763,341.1377,301.028714285714,376.241319444444,331.927741666667,19.6849668117753,10.6806639216642,20.3282748044062,17.8790076052468,254.19495,220.33235,272.2213,224.364675,429.6694,372.06825,444.171575,374.832775,312.701188636364,323.178471538462,307.83145,296.73055,272.322375,354.48275,231.559425,389.508425,10.164602558761,5.80916576345048,1.03350573417321,0.963938382514197,0.0475463932532583,-0.0529871663598728,"HNSC"
"ZNF587",0.986992978630813,0.553114717646845,0.615981522315505,0.942726515777994,0.989877102351528,0.778675467817339,405.113776595745,416.293617857143,461.067258333333,424.815185714286,21.9264766856054,17.913628741277,31.9322912335076,23.3802385592545,320.54725,283.779025,321.17705,317.781025,433.98475,513.33975,568.05295,484.186475,356.543515909091,413.247102884615,344.98625,377.58375,283.26895,426.806475,280.585675,509.641675,18.3720645013235,8.38104121236771,1.15903693222676,1.0944892731232,0.212926537950495,0.130257815014251,"HNSC"
"ZNF808",0.0143072819291712,6.67836591505822e-06,0.0149914519054135,0.000522348230467817,0.519122821087504,0.228922036517576,77.6869255319149,120.06423125,166.543227777778,135.996510714286,9.78196036954247,7.79974338136135,11.2295275968828,9.74807865372026,18.4249,58.227975,125.09,56.5968,128.6046,161.223825,208.825025,180.107875,172.887706818182,114.456854230769,165.5507,107.65095,133.885275,207.541975,53.110425,162.26015,8.4397232650883,3.35832339295804,0.662030032887985,0.650259708959249,-0.595031428737416,-0.620912059830527,"HNSC"
"ZNF43",0.04652745998221,0.143745943091616,0.999620670518217,0.000218035687483575,0.141859134375268,0.465867605388616,24.3721021276596,59.2608178571429,60.7607472222222,83.0439892857143,3.25475917322522,6.07923302064354,9.65703549639961,12.1197065057589,9.72905,23.9106,21.32355,22.669675,30.00355,71.7124,75.952325,94.1104,146.109545454545,58.2710305769231,116.951,35.4361,76.3321,191.2862,19.030775,67.95415,14.6956200163883,3.23000398069313,0.398817410564398,0.302999546818753,-1.32619970223592,-1.72261245895424,"HNSC"
"ZNF28",0.182837237480735,5.06171859981919e-09,4.74061942812298e-07,0.216399806214581,0.999999868310818,1.40832274153624e-06,238.98265106383,298.197561607143,476.437236111111,298.371588095238,24.5506122714153,15.4915220325787,34.8724837878686,16.9327480557763,83.0435,189.399675,359.589575,201.6734,376.6283,363.1455,601.671025,396.73355,264.095872727273,275.6605125,268.9652,256.7625,223.78155,307.39825,150.697925,376.76315,13.793708136591,7.68482564770624,1.04378955132203,0.954630933667255,0.0618308652897515,-0.0669850089421626,"HNSC"
"ZNF627",0.842403217599419,0.67880532951822,0.175562137335752,0.868901149793352,0.204710963684832,0.948937655109265,224.344859574468,209.758391071429,249.520905555556,238.566208333333,13.6632501091642,6.90068443471447,31.0321397320533,9.53813088023827,160.8885,166.7349,191.733275,177.48935,265.05805,237.385,246.64345,285.79875,211.176631818182,216.13076,185.11605,200.4012,141.247,235.95145,158.953325,245.582075,16.0520575692248,4.6311726384533,1.02345964200283,1.08257063609557,0.0334542138118977,0.114461161691125,"HNSC"
"ZNF789",0.999881973614912,0.61057725523849,0.450752954985524,0.00979124002174647,0.000375930462742979,0.429486768586311,38.3761957446808,38.0424705357143,45.9371416666667,54.3412416666667,3.61021782934476,2.11873778818045,4.70462680803303,3.80969825942167,21.4323,23.219975,27.02465,31.50325,48.58795,44.681975,55.44915,64.760925,45.9245727272727,58.8635330769231,42.08235,47.284,31.526325,50.019525,30.6515,74.200125,3.7647848315359,1.82386507503925,1.28174372849345,1.12360645258642,0.358107838719381,0.168136814631857,"HNSC"
"ZNF534",0.951979161830695,0.617213050013492,0.791047374193165,0.0935954379616071,0.0994742974172841,0.863770059494371,4.64321914893617,5.02664375,5.76632222222222,6.41374404761905,0.391110240670621,0.240709365982949,0.708455753175957,0.666674985317473,3.0536,3.456175,3.3627,3.20145,5.86905,6.096725,6.53295,7.347275,4.38483409090909,6.54229115384615,4.15865,5.23035,3.279275,5.123975,3.602525,7.85955,0.298222445442278,0.218780787804129,1.49202706834679,1.25770382215382,0.577273709195994,0.330792220613134,"HNSC"
"ZNF525",0.43829758535696,0.000114015420700109,0.00168854715233435,0.179272613587227,0.874299427711221,0.0166740726525889,116.563270212766,149.337825892857,237.526605555556,163.036586904762,15.7574354275293,13.1342088553633,23.8584655179523,11.6253865337025,14.2184,57.360575,150.281375,80.755675,203.82495,205.69665,280.1239,236.9446,119.937995454545,153.184741730769,119.47075,135.22675,86.63115,153.577725,55.20695,227.588525,7.54973934229772,5.37778377094349,1.27719944918392,1.1318816530406,0.352983835831641,0.178723121158187,"HNSC"
"ZNF814",0.992585169958171,0.427213031998953,0.187659857032015,0.968566520002562,0.80073721055187,0.580846842149658,104.158819148936,100.67024375,128.569372222222,110.173827380952,9.47435583748218,5.32086934364014,13.9856265294582,9.68796143767517,63.85635,68.336625,68.032575,63.32005,131.8519,118.337525,165.549325,129.4975,129.89745,132.864182307692,116.9707,109.4895,89.029275,168.879125,74.8584,162.749775,8.69637660062144,3.85539408461776,1.02283903423579,0.936042102851398,0.0325791237913743,-0.0953546716931795,"HNSC"
"ZNF551",0.995786831480407,0.372832446185548,0.164825295400931,0.756173420303267,0.765359683433006,0.037042007166341,146.482776595745,143.739322321429,171.165533333333,134.044991666667,9.73156417283243,6.69411157898512,12.2741757985042,7.19250012705935,96.2829,96.486475,110.79315,92.781475,193.6517,181.097175,204.277075,154.5485,119.672718181818,125.464339230769,113.4977,116.2285,93.072825,139.84755,79.94975,159.302425,6.89525930387825,3.03480693290865,1.04839550013523,1.02406039946184,0.0681830665369554,0.0343008085354728,"HNSC"
"ZNF805",0.964618092864205,0.835263726361433,0.499309444477396,0.99530754857958,0.82007253671847,0.89013479481165,292.203374468085,283.825533035714,311.102261111111,296.587758333333,14.856705661543,7.07284675664474,14.1510253805007,14.5962343971252,220.23915,229.3575,259.734175,218.901325,337.63915,336.328,354.506725,343.428375,235.692454545455,284.330306730769,243.25025,272.9315,210.49805,260.5107,219.266625,337.533125,8.1043092223876,4.35784552787737,1.20636151581142,1.12201940183001,0.270662310979168,0.166097623078549,"HNSC"
"ZNF468",0.127476347462767,9.34170604638407e-06,0.00156462549585723,0.519168819622314,0.798221566520264,0.000206376534262809,238.763289361702,302.733730357143,421.167980555556,280.637339285714,25.2081308789668,15.4884892317094,31.1927978176205,17.5957237120864,67.00665,192.091375,310.52665,193.6963,389.48325,402.5604,541.922025,377.05005,286.757459090909,280.276768076923,284.8717,260.6932,246.1254,336.175875,159.1894,399.86115,15.147235415229,7.56900702866736,0.977400096114217,0.915124949231531,-0.0329788484330224,-0.127959355501912,"HNSC"
"ZNF616",0.271288112639811,6.13875544841491e-07,2.67797369104539e-05,0.241318304402466,0.997643983083662,0.00010609971547848,121.970289361702,140.439294642857,193.101283333333,142.032183333333,6.99269612659004,5.18208412215421,11.1532762427455,7.11284831901919,97.98215,104.6317,132.30125,102.868975,152.8769,163.527075,238.9357,160.773425,116.207463636364,131.303548653846,128.38415,120.1361,84.263675,141.574075,90.7831,158.70825,6.19635915418345,2.63188496539807,1.12990632912118,0.935754919902496,0.176203176079587,-0.0957973665093624,"HNSC"
"ZFP57",0.990247572285826,0.24404772124752,0.23706325212437,0.981565360319298,0.833921642319865,0.075108284074267,11.8292978723404,14.0503803571429,29.2388,8.93265833333333,1.89532343024381,2.07680657227009,18.006849949422,1.54769463750495,3.8018,1.6306,0.9549,0.651525,14.9378,19.225125,5.6887,11.12995,8.93732727272727,21.1467938461538,3.01315,6.44245,0,9.050375,1.579725,16.732675,2.28618160249609,2.73943182478457,2.36612056388317,2.13811127889418,1.24252358698491,1.09633694067814,"HNSC"
"ZNF155",0.996574063603316,0.378336084251826,0.173491568460971,0.854692255253233,0.585797868626513,0.718991985469069,100.436585106383,98.6812321428571,117.268816666667,107.337439285714,6.85202188425792,4.34731604619234,8.63642486348438,5.1831850229252,62.8661,66.569575,78.59475,83.448675,129.137,133.026125,152.563325,127.1726,87.7032636363636,110.370914615385,80.47665,100.75035,56.53655,116.176475,73.23065,140.8087,6.21856791526609,2.82411116298403,1.25845846595864,1.25192027749664,0.331657602717172,0.324142694121759,"HNSC"
"ZNF425",0.789360411471293,0.0380169964723617,0.10894908048938,0.795067755590567,0.105816043669106,0.000915143786107353,55.4049446808511,50.0695133928571,35.7306638888889,60.9334083333333,4.37171410308582,2.9193224338292,3.74989592799323,4.40619912760848,30.3869,28.9902,21.982375,35.659275,68.54865,61.279525,43.590775,82.78095,98.4033181818182,49.5231896153846,92.2919,42.1393,75.075,123.467875,26.3051,64.057025,5.52719130534586,1.45105690721993,0.503267476447099,0.456587197793089,-0.990602727898161,-1.13103768635268,"HNSC"
"ZNF611",0.0598441707628595,2.07135009633319e-05,0.00848581336044107,0.177950743547434,0.96749066902432,0.00420703820992574,91.090170212766,118.197533928571,156.145391666667,114.073651190476,8.81973234946697,5.8726442364033,10.4010212967059,6.82340769743053,41.3452,73.65815,120.0951,66.916775,137.12265,147.042525,186.62325,151.039375,103.192995454545,103.253529807692,100.2359,97.45865,79.096275,129.874425,57.65595,139.787175,5.01873570002987,2.69975164357223,1.00058661300489,0.972292861140569,0.000846055543733047,-0.0405371661618029,"HNSC"
"ZNF254",0.352487653011428,0.100417743184146,0.650906351396609,0.0627699736357876,0.650594232406646,0.992687766934266,97.1059829787234,125.177294642857,146.983972222222,141.612833333333,11.4386074326559,7.9200857494652,13.7500613347143,13.835231520168,28.5349,60.69935,83.606525,46.66085,160.7416,176.71455,208.2922,196.77305,194.810925,129.031544230769,178.07475,107.06195,132.548,237.37355,51.5409,181.908425,12.0784049240583,4.73307152157225,0.662342444248285,0.601219150946442,-0.594350782867221,-0.734037129985354,"HNSC"
"ZNF625",0.449111860221923,0.00106290840989864,0.0139796553521809,0.120682973215213,0.741119756427959,0.130423661304522,6.43136382978723,8.62013303571429,13.556875,9.86351904761905,0.962565364597787,0.68367911835511,1.55653650407367,1.13383526907424,1.82125,3.986,6.9615,2.779275,9.33505,11.64955,18.73155,13.6291,13.3169977272727,8.75107538461539,13.0263,6.17745,6.526825,18.091525,2.4607,12.61795,1.12802939456142,0.37638742454269,0.657135757160452,0.474229059671588,-0.60573664831256,-1.07634402430795,"HNSC"
"ZNF845",0.631533296776247,0.00695524268390324,0.0388263776488782,0.999999469493953,0.468521510674441,0.00191355971209117,222.62799787234,242.465741071429,291.577894444444,222.429760714286,13.2935322798007,9.72695166412274,16.1789844982197,9.48760325265338,173.2138,174.324575,228.706225,170.51665,290.81995,277.657275,322.46105,275.3627,182.258536363636,217.08974,184.13245,204.85935,146.07705,220.3377,154.016575,265.317025,7.66543999319075,4.15837518599659,1.19110876412872,1.11256516708489,0.252305156530964,0.15388984257495,"HNSC"
"ZNF90",0.096368835790351,0.918880144304337,0.0246575111373112,0.941878069920874,0.163477560053739,0.608329727211119,309.784717021277,244.2606125,332.844458333333,292.997413095238,21.5015242286035,11.3941735274627,31.8686084831504,22.0184031987525,226.7062,164.2342,191.84715,166.513925,361.7579,307.1263,410.425225,349.689975,444.105690909091,404.145642692308,384.13545,302.04975,296.0194,530.448625,199.31375,466.6895,31.4072266691138,16.6072519988674,0.910021310163839,0.786310531870985,-0.136027765281833,-0.346828916862226,"HNSC"
"ZNF788",0.956546858101533,0.268910809875531,0.361267149973411,0.731655771604523,0.902408421731591,0.70539092458297,41.5734021276596,47.4425366071429,68.1513972222222,53.9920142857143,10.0027729273436,5.01966430591046,13.6307804867557,7.94197755945872,6.07505,16.170125,13.51675,13.180275,38.6341,57.498475,68.7824,61.9458,54.8682227272727,48.9752019230769,48.1089,25.98805,40.03895,65.41585,11.700025,62.902075,4.12239918937285,2.64210382259898,0.892596834537769,0.540192147398922,-0.163919404592419,-0.888455426886049,"HNSC"
"ZNF880",0.0237341573415691,5.8362994931338e-06,0.00833549037389603,0.0075836396783564,0.920669501849134,0.0459880163798587,15.3169872340426,39.9201169642857,70.2967666666667,44.4621880952381,1.76923597048978,4.33561436422398,14.9437190939549,4.69454820150021,5.26825,15.13365,10.2536,16.561525,23.47145,47.6232,87.52915,54.525775,90.0416522727273,38.7900969230769,81.26585,23.3546,62.47425,108.2467,11.378525,47.8174,7.47493053134052,2.10115458748036,0.430801700590584,0.287385168554811,-1.21490414995241,-1.79894248613509,"HNSC"
"ZNF630",0.737840233013485,0.280929247079449,0.0158471564869728,0.00183847495911804,0.00480794945325425,1.30053223423854e-06,27.4136468085106,31.7885151785714,17.6370944444444,43.7773869047619,2.78671512483146,1.8036130418969,2.59593781487797,3.82011541452844,11.0338,18.4856,5.41715,26.6046,36.19705,41.3983,26.98825,48.1045,42.3383431818182,32.9841419230769,41.1005,30.03755,30.4557,48.565375,16.57595,43.290675,2.69814661743374,1.0796151092116,0.779060762520383,0.730831741706305,-0.360192239812013,-0.452388799991746,"HNSC"
"ZNF844",0.346678633800025,0.258415116945391,0.926652682974743,0.00877870215901,0.184023922570414,0.821097866160667,31.2638191489362,44.4541392857143,49.8555333333333,57.7631809523809,5.92976456052845,3.40171853518926,7.02657317780041,6.47553921524088,7.42445,20.091675,17.0509,17.294425,34.40315,61.131725,67.144225,77.054625,177.964259090909,44.8485942307692,165.1851,30.75665,116.90125,215.13155,11.98425,64.842225,13.9380144170759,1.96243869052225,0.25200899585045,0.186195062387588,-1.98845286101459,-2.42511327958137,"HNSC"
"ZNF717",0.121785844718394,1.72722304502271e-05,0.00290812592425393,0.00438199179012388,0.371472980745956,0.123886089808876,8.38914893617021,13.6625241071429,22.8805361111111,16.8574297619048,1.74127646772091,1.20171592389695,2.82904308200559,1.56261759770594,1.21685,4.169675,7.692875,4.920225,10.12995,20.10645,31.39205,26.9525,29.8422613636364,14.2398392307692,28.93025,9.60545,19.2768,39.14125,2.879125,21.3348,2.32954875637127,0.645187889373639,0.477170247162331,0.332020981498604,-1.06742400493375,-1.59065368178643,"HNSC"
"ZNF492",0.829630113880839,0.657265200565827,0.943785450918748,0.0292546437691618,0.0642314884543727,0.58711793855111,0.579970212765957,2.11600625,3.22931111111111,5.84114880952381,0.102773463007554,0.451655234938371,0.948658659461387,1.92852070843171,0,0.460525,0.442825,0.1698,0.77825,2.321725,1.81515,3.13855,6.87153636363636,2.89965423076923,6.01335,0.79785,3.2095,11.252275,0,2.07995,0.709085058740841,0.386590808368652,0.421980482576499,0.132679787472873,-1.24475182188206,-2.91397948856285,"HNSC"
"ZNF688",0.71807416124144,0.876482987300974,0.999753475575521,0.446295952749574,0.929128787728231,0.952698659205292,155.640989361702,170.244577678571,168.896430555556,177.257480952381,11.2979542922197,6.164593074064,14.3767187641344,10.3083590917348,104.99115,123.956825,116.745875,130.832575,188.45925,197.5024,200.5586,202.820825,200.447802272727,205.949399807692,175.3812,169.6354,132.289825,222.09605,131.014825,231.98445,17.6053214154909,6.3121681208801,1.02744653457203,0.967238221656597,0.0390633220678454,-0.0480568392323916,"HNSC"
"ZNF879",0.926113450413329,0.0821528911932587,0.12654247197785,0.0328392936928983,0.0353185940581656,0.998885951773686,27.2852191489362,30.6019151785714,43.5906805555556,42.6927142857143,4.83559638528339,2.54361931159902,4.94249323372423,3.78780012311742,6.0932,10.866625,23.615825,14.752375,32.34035,41.7627,56.354925,56.760575,53.8066818181818,38.1010042307692,52.73485,28.20105,43.091275,64.043275,11.809275,52.475575,2.70840513966098,1.48543766152369,0.708109159370138,0.534770649769555,-0.497956317145751,-0.903007807829086,"HNSC"
"ZNF737",0.0773611959233695,0.0021890887063315,0.203780523018797,0.000172404094677447,0.068903269527221,0.99953799957433,16.4029510638298,41.5688276785714,64.1815861111111,62.8797047619048,2.17485058796698,4.27103126691591,9.6281999360519,9.56678029331779,6.47505,15.72865,23.79035,14.487425,18.11315,50.88435,82.13155,71.286425,100.679513636364,43.8300373076923,79.27765,27.0434,59.96025,125.413525,11.5523,53.24625,10.6704274323167,2.42413206568806,0.435342163709675,0.341122624093928,-1.19977834025882,-1.55163765366891,"HNSC"
"ZNF709",0.109161574593322,0.186863226208945,0.993120587101688,0.00341569382041051,0.353486145966893,0.786227477432895,25.7701744680851,34.48725625,35.6324305555556,39.7578107142857,2.82927464981466,1.74121909335287,3.02678636491288,3.13349464595716,9.53895,20.54525,22.941975,18.34905,36.75065,46.208425,43.265225,54.1649,52.4439590909091,35.3766,46.9666,31.1681,29.9683,71.7144,18.10245,45.356275,4.33198311395864,1.08729999138684,0.674560056357995,0.663622659506969,-0.567981202265625,-0.591564946688506,"HNSC"
"ZNF585B",0.0849234926818931,0.0454134930786032,0.815913267332336,0.119571043680778,0.999952974331543,0.814277372769073,34.0245042553192,47.6000473214286,53.1435861111111,47.3588440476191,4.13061518431316,2.86366766657461,4.68897151467303,4.34539842126248,13.9794,25.37305,35.334475,22.008375,52.92065,60.37025,70.613625,64.56725,57.5587863636364,39.9408042307692,60.2771,34.15185,43.61755,71.00785,15.799375,55.8993,3.22349263027833,1.37978429706453,0.693913245120165,0.566580840816827,-0.527172790381455,-0.819646277721102,"HNSC"
"ZNF324B",0.050805287445343,0.727128006574663,0.665736584662681,0.0639358604362812,0.999983779435945,0.676767348396034,164.569725531915,139.620380357143,151.768341666667,139.334446428571,10.4888559518334,4.91993508951048,9.79383192112647,5.25643276553773,116.3124,110.272975,124.33835,105.222325,188.2669,157.6997,175.734075,165.993775,134.403572727273,144.460235,132.05395,134.5525,118.105925,157.541325,106.88885,167.747775,4.53757471517862,2.46959125550651,1.07482436715528,1.01892067598129,0.104100933921472,0.0270417405881775,"HNSC"
"ZNF564",0.916282500309217,0.916760426775543,0.998549157110047,0.294884743579521,0.474577606847395,0.809568416636473,136.764072340426,142.428575,143.967463888889,152.898107142857,7.70096500368076,4.67624345004189,8.55908869860047,5.40809742522234,105.06365,103.633575,114.212475,114.61635,159.2858,169.58185,167.78,187.569775,173.542436363636,154.782320961538,169.88595,146.43665,130.66735,229.66685,113.05925,185.592475,9.60472969292391,2.48622310708535,0.891898974134554,0.861970339513067,-0.165047790312781,-0.214289868001784,"HNSC"
