"gene","Stage I-Stage 0","Stage IA-Stage 0","Stage IA-Stage I","Stage IB-Stage 0","Stage IB-Stage I","Stage IB-Stage IA","Stage II-Stage 0","Stage II-Stage I","Stage II-Stage IA","Stage II-Stage IB","Stage IIA-Stage 0","Stage IIA-Stage I","Stage IIA-Stage IA","Stage IIA-Stage IB","Stage IIA-Stage II","Stage IIB-Stage 0","Stage IIB-Stage I","Stage IIB-Stage IA","Stage IIB-Stage IB","Stage IIB-Stage II","Stage IIB-Stage IIA","Stage III-Stage 0","Stage III-Stage I","Stage III-Stage IA","Stage III-Stage IB","Stage III-Stage II","Stage III-Stage IIA","Stage III-Stage IIB","Stage IIIA-Stage 0","Stage IIIA-Stage I","Stage IIIA-Stage IA","Stage IIIA-Stage IB","Stage IIIA-Stage II","Stage IIIA-Stage IIA","Stage IIIA-Stage IIB","Stage IIIA-Stage III","Stage IIIB-Stage 0","Stage IIIB-Stage I","Stage IIIB-Stage IA","Stage IIIB-Stage IB","Stage IIIB-Stage II","Stage IIIB-Stage IIA","Stage IIIB-Stage IIB","Stage IIIB-Stage III","Stage IIIB-Stage IIIA","Stage IIIC-Stage 0","Stage IIIC-Stage I","Stage IIIC-Stage IA","Stage IIIC-Stage IB","Stage IIIC-Stage II","Stage IIIC-Stage IIA","Stage IIIC-Stage IIB","Stage IIIC-Stage III","Stage IIIC-Stage IIIA","Stage IIIC-Stage IIIB","Stage IV-Stage 0","Stage IV-Stage I","Stage IV-Stage IA","Stage IV-Stage IB","Stage IV-Stage II","Stage IV-Stage IIA","Stage IV-Stage IIB","Stage IV-Stage III","Stage IV-Stage IIIA","Stage IV-Stage IIIB","Stage IV-Stage IIIC","Stage IVA-Stage 0","Stage IVA-Stage I","Stage IVA-Stage IA","Stage IVA-Stage IB","Stage IVA-Stage II","Stage IVA-Stage IIA","Stage IVA-Stage IIB","Stage IVA-Stage III","Stage IVA-Stage IIIA","Stage IVA-Stage IIIB","Stage IVA-Stage IIIC","Stage IVA-Stage IV","mean-Stage 0","mean-Stage I","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","mean-Stage IVA","SEM-Stage 0","SEM-Stage I","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","SEM-Stage IVA","Q1-Stage 0","Q1-Stage I","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q1-Stage IVA","Q3-Stage 0","Q3-Stage I","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV","Q3-Stage IVA"
"ZNF671",0.999999876262189,0.999999999998463,0.999999556007162,0.999987540043217,0.999999770921542,0.999706241714424,0.999999999995744,0.99998141132283,0.999999948239518,0.999646734776245,0.99999963024422,1,0.999991423224763,0.999998992953612,0.999956692347617,0.999998867363399,0.999999999993516,0.999959784763497,0.999999969969957,0.999914358386767,0.999999999972144,0.999999999805773,0.999999296859927,1,0.99848131598953,0.999999335040319,0.999656037092104,0.998575436243188,0.999644774615734,0.998555194870715,0.977285357833497,0.999999514799369,0.996164934430069,0.983000436642885,0.995902760866125,0.80709473429055,1,0.999945893489743,1,0.993936684763321,0.999999991016677,0.99799631609046,0.995128501575805,0.999999954352762,0.805628388137988,0.999999993104396,0.999999999992842,0.999999998032601,0.999991943630716,0.999996671085097,0.999999998621637,0.999999932818672,0.999999999808987,0.994197187074081,0.999999032716693,1,0.999900441447546,0.999999997618759,0.995844273794502,0.99999999997752,0.999219040388508,0.998259092356778,0.9999990579982,0.92337174502783,0.999999999958746,0.999993431490454,1,0.999998462209082,1,0.999715815269285,0.99999999805064,0.9999880749851,0.999958856824655,0.999999999640227,0.988194123821682,1,0.999999965941393,0.999999999999563,38.1763,64.6085625,48.73298,78.2137,23.4117,65.9318794871795,68.9245344827586,52.832396,91.5609916666667,44.27656,58.9692571428571,36.8142,43.5821333333333,NA,15.0341996518407,9.48910684344949,21.5293778272078,NA,13.7248902071591,10.5478635119666,4.66029100436686,17.9276185840217,9.60247618226327,14.2209441532694,12.1727705410478,5.33397648799134,38.1763,34.7386,31.3396,33.01015,23.4117,20.8898,31.629,34.7122,50.247025,24.770375,32.96415,19.532875,39.58395,38.1763,80.274625,58.0035,129.6748,23.4117,79.65795,86.8263,70.4403,115.72465,63.144625,84.475,56.422075,48.6389
"ZNF416",0.978714850428781,0.897357862084678,0.999956602171212,0.996702720750212,0.999998743403247,0.994692539481043,0.999955198808647,0.999999932364093,0.999914175482613,1,0.999917056178277,0.87949077241055,0.543239241494519,0.998848507191025,0.999999999831412,0.999905373079695,0.911272924126949,0.593553362581659,0.999352928221219,0.999999999915964,1,0.999633839094727,0.979898480201775,0.764192113682496,0.999983817089969,1,0.999999440776117,0.999999924272126,0.999395531520294,0.99762507205311,0.902701574341188,0.999999749643007,1,0.999996309867642,0.99999893589511,0.999999999993399,0.999996468131436,0.85768538940316,0.534156224928201,0.99416350929919,0.999999941660942,0.999999414498519,0.999999091006798,0.99987195198677,0.999753500233867,0.999948323978929,0.98666972409251,0.83229359377974,0.999937138868516,0.999999999938954,1,1,0.99999999931709,0.999999964778405,0.999999978621072,0.999417504438379,0.999975007355681,0.990891940127713,0.999999999880125,1,0.999999390219299,0.999999719421113,0.999999999802035,1,0.999950601713136,0.999999944026121,0.999144715325266,0.9999991177086,0.998260645389147,1,1,0.999997468312659,0.999998594311964,0.999999990902082,0.999999999942922,0.999911077608169,0.999999609421538,1,59.8176,129.9773875,149.81884,116.890514285714,109.1838,97.2641666666667,97.8951896551724,103.29792,106.448308333333,88.88287,97.6336142857143,109.722575,113.3832,NA,17.3150799038051,36.9351351626957,19.5077326776116,NA,7.28071181431794,8.75811157505526,10.9132525810747,9.71566357077704,9.14554744215335,21.1085886128578,27.4548167218849,36.481028231717,59.8176,101.277075,90,75.771,109.1838,62.8297,54.8497,74.821,89.800425,70.419475,54.1075,82.234825,79.46415,59.8176,149.226025,230.3327,160.432,109.1838,118.9658,123.0786,107.5838,127.46305,99.642575,138.219,131.2328,141.9734
"ZNF586",0.999908039450318,0.999994760905139,0.999999998308928,0.997724857203701,0.999992955034459,0.999811109696284,0.996321498366236,0.999958087713954,0.999752857376877,0.999999907167115,0.999683302444646,0.99999999999916,0.999999475834027,0.99999164657284,0.999972195350849,0.980775773497676,0.975858111984573,0.957801783067241,0.999996770814292,0.999999999981071,0.733534939224253,0.991230255412884,0.997459825593176,0.990994846142343,0.999999999037057,0.999999995961857,0.964074133016336,0.999999845606498,0.994642094856379,0.999714756862094,0.997854766297546,0.999999999998774,0.999999986181376,0.99866663627121,0.999999604002084,1,0.998095111062168,0.999996223349381,0.999853153262953,1,0.99999967253203,0.999994286293102,0.999913642977517,0.999999848382968,0.99999999916707,0.999966015613974,1,0.999999999996968,0.99995949874346,0.99990535035319,0.999999996813681,0.96145768019736,0.994134334056496,0.999082828060641,0.999972368133853,0.993540215462218,0.999796152055552,0.998559625836443,0.999999997019569,0.99999999993579,0.999734192630343,1,1,0.999999999980296,0.99999994224823,0.999435032876793,0.8325622727961,0.782625222773675,0.727114658095487,0.968252117064829,0.999999586860014,0.688216372849591,0.990460100107854,0.970107503314648,0.971557119101074,0.938971844380762,0.746058360633399,0.998025007991023,107.7204,188.9054875,172.18832,220.184771428571,264.3397,194.99238974359,243.919051724138,232.139636,227.839766666667,216.01548,182.289985714286,239.47065,318.632233333333,NA,17.3732847612406,25.7070322441039,32.5467725741828,NA,15.6539266975874,21.5630667278239,21.1550306834559,30.6492757845388,31.5492459309632,33.6998905190636,43.243772830904,43.4078034169869,107.7204,148.2125,149.9858,162.3899,264.3397,130.41645,167.7019,157.0318,149.2043,157.56435,133.86465,195.29425,282.66155,107.7204,217.923325,212.6466,278.9089,264.3397,254.39055,262.7336,298.0107,267.12635,260.33115,237.8202,278.79445,357.65945
"ZNF446",0.999996278823641,0.999778332041115,0.999998102894699,0.999984822782976,0.999999999997754,0.999999970218357,0.89664361758416,0.900023606937214,0.980151950313539,0.932158595736161,0.996960997060256,0.987531609049158,0.999999947292362,0.998737861040865,0.987647161984364,0.999914768302374,0.999999888693541,0.999999998693379,0.99999999998968,0.93161919432775,0.98197130112231,0.98233315789513,0.827117219630969,0.999520799361671,0.943734879499157,0.998415516738256,0.998769513226731,0.64910547066429,0.999656598097703,0.99998307475316,1,0.999999782443204,0.968968119733814,0.999994638791531,0.999999962575347,0.987260784846939,0.988380681858354,0.951207589520495,0.999927072466378,0.986999095013001,0.998413813584003,0.99998882384659,0.954305489943685,1,0.998892606339265,0.999966503779882,0.999999999384968,0.999999998766137,1,0.945565658095391,0.999680605499784,1,0.9695124659573,0.999999991896604,0.993866186350622,0.999996420229612,1,0.999999911491202,1,0.937543041807419,0.999600955756925,0.9999999996461,0.981940819099486,0.999999641766236,0.994399533284898,0.999999999996747,0.969116254229559,0.946470442319107,0.998613822348364,0.976205214283411,0.999985894816302,0.999473931380036,0.967314403919113,0.999999541868113,0.995112991475794,0.999999408227318,0.984982167524128,0.983273988113584,71.2802,145.6915625,183.36156,156.406957142857,364.3737,206.328038461538,166.286003448276,237.405268,182.3998,233.77952,162.813685714286,149.446,273.0371,NA,17.2417799081697,19.7130806735173,17.2486579947523,NA,23.6229592247618,11.1418473925679,32.8810050207186,16.059990141842,61.5662475022634,23.2701779664489,26.6745414786271,102.665884278193,71.2802,110.7898,160.9021,137.55535,364.3737,143.1098,119.0853,137.7304,149.751275,131.17825,127.55225,115.4842,170.57295,71.2802,192.44035,217.2606,156.26065,364.3737,231.67415,205.5186,254.4,234.60925,235.248725,167.6505,161.75395,329.8402
"ZNF8",0.999998038769913,1,0.999944094645589,1,0.999385993891893,1,1,0.999998903750441,1,1,1,0.984993338886077,0.999999999992914,1,1,0.999999487176508,0.999999999964341,0.999971891680518,0.999316725451033,0.999999743921416,0.88620391797031,0.999999979704405,0.999999202848047,0.999999821206022,0.999986668552297,0.999999992099767,0.993517865624805,0.999999846171262,0.999999999993533,0.9997731031598,1,0.999999999981553,0.999999999999207,0.999999970511254,0.999678090860284,0.999998994964399,0.999999885351061,0.999999999187207,0.999998649709321,0.999964247452409,0.999999947332774,0.99768297294479,1,0.999999999989388,0.999995185719766,1,0.999736421092593,1,1,1,0.99999999999872,0.999757851747106,0.99999747402539,1,0.999990008099034,0.999999881822136,0.999999999998426,0.999999576587116,0.999993569051765,0.999999942818418,0.99990279682732,1,0.999999999990648,0.999999400703206,1,0.999998052971047,0.999999999857443,0.989148601838738,0.999994714065838,0.999998130169637,0.999999999538579,0.999996245156075,0.988694439670956,0.997674232401162,0.999951007579333,0.996893186839328,0.999994408778298,0.998884224118524,199.7204,258.0512125,215.57394,209.492,202.6413,206.610676923077,249.427865517241,237.417024,219.21035,244.71805,213.366357142857,247.814,171.702033333333,NA,36.0294330664153,27.6433903398914,38.1533178113429,NA,17.1168386023473,22.1999527109381,18.2865816599825,23.544223961382,23.8228978007773,33.9571694037879,76.4508729822405,35.4176537620404,199.7204,187.6308,177.054,137.6398,202.6413,135.29215,161.9105,176.0634,166.8403,213.2915,162.9252,156.6206,141.0457,199.7204,347.272275,261.8401,270.85015,202.6413,259.9588,293.7377,320.5168,278.7655,302.472275,280.8823,363.0706,202.39085
"ZNF264",0.995531605632051,0.991415095833386,0.999999999882809,0.989525521386239,0.999999999688596,1,0.767884668477174,0.9628368269317,0.98602502259086,0.982697305717154,0.999104982819081,0.999993687042041,0.999902307481756,0.999578472108269,0.867631869758752,0.990756274995526,1,0.999999999996354,0.999999999985032,0.959946094787673,0.994990909520114,0.999313632711258,0.999990907338631,0.999879773613195,0.999534117263047,0.864691151133166,1,0.996585473952967,0.981507928770792,0.999999913719031,1,1,0.984530653486816,0.987528313511831,0.999999927819922,0.989277554548954,0.998127997686466,0.999999999736803,0.99999967446972,0.999999001005664,0.931127217009573,0.999999995271012,0.999999704841432,0.999999984679821,0.999955571066366,0.998860780961887,0.999999998124037,0.999999348391279,0.999998297160415,0.930516527893689,0.999999999988304,0.999999488960011,0.999999999907316,0.999955056435322,1,0.999747812505748,0.999999886011024,0.999995314269954,0.999990551850723,0.923113054112334,1,0.999996048997281,1,0.999901498374101,0.999999999880919,0.99999999999807,0.996504622193983,1,1,1,0.987157953098497,0.999999007430119,1,0.999998423523622,0.999999999995302,0.99999999852891,0.999999994099745,0.999999847029982,590.3951,1179.450175,1244.94314,1244.01798571429,1937.8525,1065.41638717949,1203.31538275862,1056.117164,1271.42293333333,1121.1074,1104.28128571429,1053.05045,1214.76426666667,NA,141.400441148316,75.5113497644136,282.096446381883,NA,75.4957036601813,102.897464411937,74.4117269728432,150.425315954707,169.653069869523,198.982171251471,264.893386197647,187.534601181838,590.3951,950.6111,1184.7285,739.70675,1937.8525,726.0395,719.303,809.5467,907.93025,586.37525,732.7672,746.31975,1039.9411,590.3951,1542.7806,1346.5514,1682.5253,1937.8525,1414.253,1350.2994,1320.5312,1649.913,1533.530875,1430.66215,1338.7248,1360.9514
"ZNF213",0.999991428703851,0.92968652733468,0.784769693863811,0.842254364209166,0.400009840600761,0.999999994565772,0.856846993964044,0.867355796894823,0.999962329766126,0.999997821456877,0.938151217094392,0.4536662005645,0.99999999067813,0.999710209785199,0.999380110296115,0.997319077509386,0.996756072870181,0.979391079559145,0.728372480592224,0.972348335127095,0.723764602538593,0.999401427988059,0.99996612274372,0.911090234691199,0.49833204043988,0.941954659944114,0.368482898124493,0.999996946931881,0.991046981267225,0.978308493002329,0.999594613539471,0.974550778600392,0.992814276610954,0.999272715461455,0.999998151888805,0.999061074269692,0.997309069477832,0.998701544193352,0.995528573056214,0.912963163581302,0.982224295724546,0.985535989649566,1,0.999999147768586,0.999999986655066,0.996043588311841,0.997863589716679,0.999250883083679,0.97513702523692,0.990212854216252,0.999186730958431,0.99999999976329,0.999993202649339,0.999999999997957,1,0.999907442756023,0.999999992501356,0.982744259672222,0.884164340030417,0.957468944357484,0.975271501431019,0.999999827077749,1,0.99995103985353,0.999999743208933,0.999998097291935,0.933167452457963,0.878632658369404,1,0.999999999999086,0.999993727873676,0.999999928772057,0.991743840380343,0.963464798130541,0.999714160642894,0.997467021870263,0.999428453303938,0.987905001769259,367.1733,552.2488125,861.52722,915.313057142857,1080.3448,815.838848717949,676.009848275862,632.596472,728.230675,685.76592,705.669171428571,610.064675,884.447366666667,NA,61.3103105860217,143.385633795148,300.730330291208,NA,40.3202025218627,46.1748451105922,42.2156580951387,68.7541456549912,69.7409600934579,80.2386074211836,37.2191225961506,138.860895162777,367.1733,511.612025,728.5464,499.7009,1080.3448,624.5551,469.4681,484.4276,608.9196,534.6007,525.7338,585.49075,778.54235,367.1733,609.9126,935.8022,894.33765,1080.3448,953.09185,888.8889,755.8753,838.45735,855.284725,878.03115,657.904775,1015.1807
"ZNF343",0.999955305204209,0.999999828997026,0.999999267036703,1,0.945504198268483,0.999631025755794,0.999999997347891,0.999999996838534,1,0.999999826884339,0.999999999990887,0.961679704210174,0.999993315825668,0.999997461952048,0.999999999866673,1,0.945437900847488,0.999972765447214,0.999999850715816,0.999999999019442,0.999999999993183,0.999999997616577,0.996236650149204,0.999999988492962,0.999849141643298,1,0.999999715710082,0.999994305665031,0.999999972206499,0.999825304891419,0.99999999999781,0.999566255202939,1,0.999994142673102,0.999962783736609,0.999999999919411,0.999999906513752,0.999971636278394,1,0.999145453904626,1,0.999972867053837,0.999882036512633,0.99999999174188,1,0.999999999997354,0.996124788472729,0.999999105670253,0.999999921507785,0.999999999892114,1,1,0.99999999830013,0.999999847325859,0.999998970348971,1,0.997950318012083,0.99999839454572,0.999999999740552,0.999999999153318,1,1,0.999999988275445,0.999999675039611,0.999998485044482,1,0.999999999995833,0.999813033533588,0.999999971413738,0.999999987681569,0.999999999985749,1,1,0.99999999999761,0.999999998860913,0.999999987426323,1,1,272.3404,345.96625,318.62164,268.928814285714,314.1428,290.899161538462,286.512282758621,302.212228,309.93765,314.39509,290.040842857143,284.145425,292.177933333333,NA,48.2879778179865,51.5128686625061,38.5995333674819,NA,17.2763304948839,15.4242643392536,19.762339952991,22.5228025090752,26.9247227420222,24.1438861439265,45.3509680631953,9.41602887303229,272.3404,211.173075,223.0473,224.0545,314.1428,213.9127,221.7671,220.7506,248.89615,244.0636,272.71485,213.7323,283.0188,272.3404,440.0114,347.0493,329.95225,314.1428,342.3574,342.0838,340.565,353.488,373.252725,324.36985,351.306025,298.6493
"ZNF302",0.999968201136564,0.999996518356009,0.999999999982382,0.999999603271658,0.999999730568388,0.999999999974127,0.999975446808002,0.999999999968786,0.999999997145791,0.999999863553415,0.999609972976941,0.99999993540818,0.999996573477449,0.999156692265734,1,0.999303041794409,0.999998335858241,0.999976896659121,0.997541695607771,1,0.999999999895035,0.905891955950823,0.476342989864082,0.59905665557478,0.217709866953283,0.99994996056594,0.0950715585265243,0.244030793796135,0.979041909229045,0.959057730323422,0.95832995156588,0.786959396893654,0.999999837095536,0.936072457712259,0.980246922820856,0.999823544573702,0.999872917679816,0.999999999986772,0.999999968368168,0.999980350245025,1,0.99999999999567,0.999999993984556,0.5081444463884,0.978615648933164,0.999998522103023,0.999999992029481,1,1,0.999999974400263,0.999852814206681,0.999417095006089,0.291784526850359,0.855812908180509,0.999998048887906,0.99999988473144,0.999999842135239,0.999999999925769,1,0.999999828908266,0.999852839330578,0.999537471487813,0.539523890905863,0.918816103743565,0.999993021700931,1,0.998650001951154,0.999991730652806,0.999949063202412,0.999227401109905,0.999999999997964,0.999999837537796,0.999999992037916,0.999556047036109,0.999999935757672,0.999999334734575,0.999716529313562,0.999558712040083,165.3495,342.7304,315.28564,286.175171428571,396.2967,380.209861538462,393.922855172414,574.160572,505.171083333333,365.02661,300.958842857143,278.848575,442.8675,NA,56.3137248186317,39.4295684191268,46.6902889690122,NA,35.1128995205505,39.4233633939988,78.6383981173548,44.9857979717704,68.3672890931401,62.8209024015773,32.8175902121452,97.8805615781976,165.3495,252.738625,263.958,216.3065,396.2967,224.67945,277.6809,312.7066,406.7085,248.270975,219.50365,226.01735,345.02365,165.3495,414.7606,364.8993,289.0031,396.2967,494.3871,496.2387,706.2004,584.115225,392.0703,422.8194,329.641375,494.11085
"ZNF268",1,0.999968337817172,0.977663370011393,0.999999994664988,0.999988455330989,0.79972324063873,0.999999999999637,0.999999999953229,0.999999161446162,0.999998674527408,0.999999997922359,0.999794097731098,0.999042622781353,0.933463418531968,1,0.999999991902459,0.99950821865731,0.999674704968524,0.917151599232513,1,0.999999999999135,0.999999374317535,0.987632926646328,0.999998217767353,0.749033587125475,0.999999998997307,0.999913327677232,0.999996090121593,0.999999930555917,0.999068240659081,0.999987061615842,0.924275164575548,0.999999999981965,0.999999984271055,0.999999999910657,0.999999999937307,0.999999912869864,0.999175875901388,0.999993572266951,0.934235061229438,0.999999999968594,0.999999979410275,0.99999999979197,0.999999999995705,1,1,0.999999999999077,0.993020577369586,0.999908976309641,1,0.999995326072545,0.999981588737422,0.99838057762314,0.999927083025824,0.999929826137028,1,0.999999999916604,0.999137686835503,0.999932039543327,1,0.999999988271241,0.999999908129482,0.999965094795785,0.999998775572237,0.999998571474097,1,1,0.999999999950194,0.99967817024892,0.999970925371012,1,0.999999998552698,0.999999986734661,0.999993138867247,0.999999750669264,0.999999688286636,1,1,320,316.056675,481.06674,246.663585714286,364.7973,384.119961538462,392.299231034483,425.496048,408.955258333333,411.40882,333.386271428571,345.60035,347.3321,NA,53.980022055594,50.0445286513581,52.7672679169371,NA,38.6734634562114,40.0130495388646,50.1603979537231,55.5913105444431,48.2838075895746,59.1897815471424,83.4433356920881,19.5672408482477,320,205.955675,424.8143,172.36995,364.7973,275.1103,207.5803,301.9868,292.699825,346.1272,295.31485,264.94245,334.601,320,371.10425,551.0723,275.12725,364.7973,473.317,526.4966,472.1174,464.581725,492.54355,422.19515,422.3064,366.5661
"ZNF184",1,1,1,1,1,1,0.999994993663433,0.999941112067391,0.999953571530324,0.999882334067715,0.999999601596785,0.996732692897954,0.99944878727581,0.993584197539157,0.999999986595322,0.999999985337351,0.999899709665736,0.99998349811615,0.999643007469024,0.999999657998013,0.999999548773542,0.999974604283282,0.932654570614453,0.982138383365921,0.913781621165082,1,0.999723980620467,0.990983317852967,0.99999999586127,0.9999920023406,0.999998042591703,0.999958400402091,0.999999477099942,0.999999805856349,1,0.998066437430045,0.999977669741459,0.975823392665588,0.991975676636257,0.964824340021942,1,0.99998514373215,0.999223447307562,1,0.999631032564539,0.999999271473301,0.999361761260557,0.999785602942113,0.998538930571057,0.999999998966593,1,0.999999930032346,0.999999959926798,0.999999892755604,0.999999983312699,0.999998586886524,0.99963349581628,0.999833605844217,0.999169837961556,0.99999999995053,0.999999999965184,0.999999867966332,0.999999999983445,0.999999786779526,0.999999999982036,1,0.999999977342798,0.999997562303848,0.999998686185657,0.99998982648763,0.999999985560029,1,1,0.999999796805092,1,0.999999861742035,0.999999999999409,0.999999999960295,188.693,194.1878125,193.32222,187.744914285714,279.2381,240.543994871795,227.852765517241,264.340792,224.667591666667,265.57959,246.394671428571,252.6615,234.838466666667,NA,30.602777447261,41.8208118159057,14.9501643125136,NA,18.4427775974682,11.7001082255555,30.8530422333919,19.8785353556538,52.9117864406419,26.5051016555099,47.839782930545,13.1158106408936,188.693,125.78605,141.5061,183.37965,279.2381,177.8234,186.3354,186.4507,175.462025,158.3564,205.9815,194.773425,224.18215,188.693,238.168775,208.6503,211.30095,279.2381,264.1355,270.9187,280.0809,273.410325,278.607,269.2594,286.580725,246.7886
"ZNF500",0.999999996152133,0.996852943450959,0.95200232146404,0.99760819974515,0.943987262161291,1,0.946173774966571,0.879612479479192,0.99956869308326,0.998976609878501,0.990676001457298,0.487075469844926,1,0.999999999135508,0.999449024266473,0.95447272751168,0.142835213566859,0.999974209239875,0.99931551576637,0.999988261871762,0.995454336419216,0.995698771434443,0.725957614501247,1,1,0.998635754994905,0.999999971730109,0.977127375368564,0.974598422084133,0.428448804569427,0.999999589541919,0.999982308576927,0.999967574369157,0.999993254850526,0.999999999901347,0.999762781025296,0.998521638723621,0.94890192478441,0.999999999715029,0.999999999999373,0.997568134036753,0.999998213449061,0.987230005948006,0.999999999727338,0.999468203463746,0.99668615758761,0.921314172948097,1,1,0.999307628514142,0.999999999995084,0.999771614056881,1,0.999996131671996,0.999999999875836,0.999997142817777,0.999999555600019,0.999727795119497,0.999834476647268,0.975549819930419,0.993319852922725,0.896950665324338,0.998897674067607,0.969399080505552,0.99994505905953,0.999637164273919,0.964243739022892,0.744167520147069,0.999982119443345,0.999877893506102,0.999999864543147,0.999955102624871,0.999999999756444,0.999696411266128,0.999999983258737,0.999242804569336,0.99994596093514,0.976269720438937,152.462,177.81785,243.1512,238.413928571429,317.1225,247.058925641026,268.185227586207,239.796704,262.16715,232.64912,241.458557142857,199.847,279.660733333333,NA,17.4613879100943,31.0382800640596,41.1334808901443,NA,10.4484749952849,16.6954897705051,12.4863685342223,22.2231747038322,33.0047501708358,27.5126336906975,9.72672236975711,44.1257713504755,152.462,144.88955,225.0088,166.21605,317.1225,206.27135,177.5837,196.2018,212.2322,137.484375,201.4569,184.823125,235.765,152.462,213.835575,269.3507,261.2873,317.1225,282.1082,310.442,274.8729,332.004575,281.420075,293.95345,214.204725,305.50555
"ZNF419",0.99083506075799,0.999361210533665,0.999999026754951,0.993933857547227,1,0.999999918041133,0.999993696965376,0.999999858275937,0.999999999999546,0.999999966228508,0.998795653017703,0.999885193391683,1,0.999990973486375,0.999999999999642,0.997746642322636,0.999995529261456,1,0.999999843022348,0.999999999946756,0.999999998372215,0.981548667172041,1,0.999959779408163,0.999999999715736,0.999999115510244,0.970838876590608,0.997511039168827,0.999701495014133,0.999530354781609,0.999999999925466,0.999920305526342,1,0.999999995364553,0.999998805780863,0.981846051188453,0.999888908653666,0.998321434400865,0.999999984077947,0.999607580879731,1,0.999999006314205,0.999971533969225,0.964573267669246,0.999999999996628,0.998965397344942,0.999998946998102,1,0.999999933701026,0.999999999995549,1,1,0.999921974186477,0.999999997389252,0.999999781341984,0.999864354159538,0.999976595899209,0.999999999993122,0.999995613057187,1,0.999999999970628,0.999999990572883,0.999632359630906,1,1,0.999999999863141,0.908998681590291,0.999514388160942,0.990669369455613,0.999120506687738,0.999382259015384,0.948582062861215,0.974769258362927,0.999503869481397,0.934143697463728,0.907087472510399,0.988069723956725,0.981018241540585,29.9088,88.2921625,75.32166,86.0617714285714,67.894,74.6737717948718,77.8909793103448,90.902096,69.939625,66.59445,76.4351142857143,69.76475,115.6035,NA,9.83978895323794,14.7060564989259,16.003413016778,NA,6.18921247061555,9.31697779800704,10.7121789620498,11.8654895856616,11.1026029879609,23.6178887793758,12.7819602060547,32.0603577647433,29.9088,69.820775,54.6364,54.16725,67.894,46.7522,40.6225,58.223,53.3509,47.375825,26.6351,59.1194,83.76895,29.9088,102.503225,78.6645,111.1368,67.894,97.8898,106.4182,124.9476,86.489625,90.53975,106.64905,75.13565,134.8103
"ZNF175",0.999999990047638,1,0.999437694287572,0.999999969774328,1,0.999110440299495,0.999970741738904,0.999995854108165,0.998095045549075,0.999998200050738,0.999999999859355,0.99999999651813,0.999757729416954,0.999999951769467,0.999949911738959,1,0.99311139324245,1,0.991309283346823,0.997398626616955,0.965963010811087,1,0.999936719953984,0.999999760615821,0.999865087256435,0.999540705170649,0.999965048920349,0.999987409746115,0.999999994393882,0.945860868738795,0.999999991101223,0.940433322005664,0.988465421722457,0.868506856407624,0.999982222769118,0.995305090842516,1,0.999991359912794,0.999999899216856,0.999977296320974,0.999685206823962,0.999999446116474,0.999999233194597,1,0.99913592640279,0.999999997747821,1,0.999813501018602,0.999999999999643,0.999992242594018,0.999999999985596,0.998147668105334,0.999992555641535,0.974668267557469,0.999998945746554,0.999856668247264,0.999663203686872,0.936890583752056,0.999880832802061,1,0.989787636732352,0.801262928509259,0.943159758149903,0.641246300157765,0.973940979896159,0.999439559149142,0.999999999863576,1,0.999994472655933,0.999999999993208,0.999992798235788,1,0.999987500189438,0.999999987660835,0.999175083824945,0.999999996755647,1,0.999832515023601,151.003,118.2104,165.3448,114.653885714286,62.786,129.182864102564,161.190117241379,145.428884,181.645258333333,144.68647,121.879171428571,70.07435,126.188066666667,NA,27.2957461157543,30.2077853351251,27.1645746107335,NA,14.171051683003,20.7974398495078,18.8358725988097,24.6193287956147,17.3250198622304,39.2773941454618,19.0358113510868,28.1744834020864,151.003,60.10855,128.8967,69.8711,62.786,83.56505,88.9409,90.2318,129.7236,122.35965,31.74525,39.7313,111.4095,151.003,186.13125,219.0909,165.5152,62.786,169.3751,211.984,171.9078,263.66075,187.87785,176.14405,94.2359,154.35105
