"gene","Stage IB-Stage IA","Stage II-Stage IA","Stage II-Stage IB","Stage IIA-Stage IA","Stage IIA-Stage IB","Stage IIA-Stage II","Stage IIB-Stage IA","Stage IIB-Stage IB","Stage IIB-Stage II","Stage IIB-Stage IIA","Stage III-Stage IA","Stage III-Stage IB","Stage III-Stage II","Stage III-Stage IIA","Stage III-Stage IIB","Stage IIIA-Stage IA","Stage IIIA-Stage IB","Stage IIIA-Stage II","Stage IIIA-Stage IIA","Stage IIIA-Stage IIB","Stage IIIA-Stage III","Stage IIIB-Stage IA","Stage IIIB-Stage IB","Stage IIIB-Stage II","Stage IIIB-Stage IIA","Stage IIIB-Stage IIB","Stage IIIB-Stage III","Stage IIIB-Stage IIIA","Stage IIIC-Stage IA","Stage IIIC-Stage IB","Stage IIIC-Stage II","Stage IIIC-Stage IIA","Stage IIIC-Stage IIB","Stage IIIC-Stage III","Stage IIIC-Stage IIIA","Stage IIIC-Stage IIIB","Stage IV-Stage IA","Stage IV-Stage IB","Stage IV-Stage II","Stage IV-Stage IIA","Stage IV-Stage IIB","Stage IV-Stage III","Stage IV-Stage IIIA","Stage IV-Stage IIIB","Stage IV-Stage IIIC","Stage IVA-Stage IA","Stage IVA-Stage IB","Stage IVA-Stage II","Stage IVA-Stage IIA","Stage IVA-Stage IIB","Stage IVA-Stage III","Stage IVA-Stage IIIA","Stage IVA-Stage IIIB","Stage IVA-Stage IIIC","Stage IVA-Stage IV","Stage IVB-Stage IA","Stage IVB-Stage IB","Stage IVB-Stage II","Stage IVB-Stage IIA","Stage IVB-Stage IIB","Stage IVB-Stage III","Stage IVB-Stage IIIA","Stage IVB-Stage IIIB","Stage IVB-Stage IIIC","Stage IVB-Stage IV","Stage IVB-Stage IVA","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","mean-Stage IVA","mean-Stage IVB","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","SEM-Stage IVA","SEM-Stage IVB","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q1-Stage IVA","Q1-Stage IVB","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV","Q3-Stage IVA","Q3-Stage IVB"
"ZNF284",0.999999993759168,0.996123691676211,0.99162422903267,0.999981235223633,0.999778937950076,0.999571945767448,0.999999716522372,0.999973228395806,0.999119170305351,0.999999998008215,0.999868099292811,0.99931661250174,0.999931237375902,0.999999979939021,0.999998750453677,1,0.99999999022639,0.982852172030945,0.984967098722934,0.999905549682113,0.976195806877298,0.991128950190186,0.984300952832521,1,0.998330552118168,0.997151484261721,0.999636224304084,0.965025622613246,0.999993775760655,0.999899852563858,0.999999123767555,0.999999999740457,0.999999983307721,1,0.999947963041465,0.999993406496341,0.999999227429091,1,0.932315698289847,0.82144358406262,0.986790817139253,0.813537004611069,0.999962704742253,0.890212523372989,0.998470614159807,0.997293599710224,0.994162558681933,0.999999999334123,0.999797327683184,0.999510641288876,0.999990163641516,0.971879352674528,0.999999953125003,0.999999992180811,0.875239939395881,0.999350421479503,0.997735894692175,0.999999999980442,0.999982154710916,0.999938586816318,0.999998757760083,0.996456427351333,0.999999997194778,0.999999993758699,0.976595798189674,1,57.87715,69.9673,12.5082,42.234455,46.3692666666667,37.8189222222222,59.17467,7.762,34.6884,70.3025142857143,22.3432,20.7278,17.11345,NA,NA,8.61418752320989,7.84295463502825,6.63823427509525,11.7400532021419,NA,NA,20.1422794324044,4.8137,NA,49.320425,69.9673,12.5082,16.866525,36.52885,17.3999,30.91005,7.762,34.6884,40.25675,19.93635,20.7278,66.433875,69.9673,12.5082,49.79325,56.41765,46.4999,71.086675,7.762,34.6884,72.08705,24.75005,20.7278
"ZNF749",0.999995561987402,0.114438554841471,0.107420937305516,0.999987064504538,0.996489819314549,0.072401068016778,0.999995901185594,0.997900330283509,0.106547961233315,1,1,0.999922164436121,0.0411637094539555,0.999478607363806,0.999969708130146,0.990637433257856,0.948731051663477,0.228807808117987,0.985724680570598,0.998579765463497,0.841118667325872,0.999994579429147,1,0.105303401379879,0.996121988215176,0.997672306109026,0.999908002301872,0.94590362244852,1,0.999999470735515,0.256467065451389,0.999998931303138,0.999999472627761,1,0.999035805584366,0.99999934270745,0.975395046212179,0.915462204009186,0.326901160563257,0.954575964922408,0.991673972570886,0.758943375302212,0.999999975369358,0.911590153422268,0.996797516389468,0.999999999995095,0.999999707821861,0.0872229255342579,0.999763801152003,0.999917280835665,0.999999985961908,0.970717756627864,0.99999961911087,1,0.939843174646259,0.999999982481496,0.999886099427239,0.416718590186506,1,1,0.999999995403979,0.999996829136378,0.999871686465685,0.99999998986644,0.999962863458482,0.999999431898958,97.38085,61.1864,316.6968,121.703865,121.32575,102.5247,148.84466,60.4787,95.2886,157.756842857143,89.107,118.8392,26.72325,NA,NA,12.2510656027768,13.687840368803,7.39505083180636,22.7777045042744,NA,NA,34.240554762451,18.5752,NA,84.019225,61.1864,316.6968,92.9914,119.6565,85.052,94.112525,60.4787,95.2886,101.11855,79.8194,118.8392,110.742475,61.1864,316.6968,151.733125,134.2774,117.4445,174.7267,60.4787,95.2886,184.90665,98.3946,118.8392
"ZNF17",0.999976092021726,0.969473124751137,0.868716759007023,1,0.999920943567393,0.885225334980364,1,0.999833152544817,0.942356611509889,0.999999999731785,0.999999997773295,0.999995245648995,0.840707310656167,0.9999997850853,0.999997985938806,0.999988659410294,0.992545111242041,0.990375276502724,0.984172221188894,0.999828203036219,0.964561544952722,0.999987711129827,1,0.882717305689728,0.999960431453566,0.999907974372168,0.99999813968764,0.994683507724371,1,0.999999089459697,0.982485773948267,1,0.999999999984908,1,0.99999412367736,0.999999601811235,0.999774261889251,0.981019568036731,0.997771495827104,0.940875586864753,0.99724053284625,0.905161028691498,0.999999915701441,0.985536594700486,0.999923596142476,0.9999999068284,0.998946315754487,0.995470843070873,0.999993016255126,0.999999861050977,0.999888776769675,1,0.999295675080261,0.99999977461048,0.999999973482803,0.99999995888813,0.999999998726169,0.948631378471402,0.999999914846593,0.999999401660158,0.999999999848614,0.999630786149706,0.999999999750746,0.999999999791779,0.998251664002204,0.999969586427899,135.3385,99.9533,214.1109,133.32661,137.9247,125.955711111111,156.13339,102.1992,129.7246,164.422114285714,152.3163,116.0755,19.5331,NA,NA,11.1872740337048,17.7552124063705,10.4129607533972,15.7618790635821,NA,NA,23.9463491558727,24.1775,NA,125.57195,99.9533,214.1109,101.4714,126.03075,106.1551,117.757,102.1992,129.7246,130.7572,140.22755,116.0755,145.10505,99.9533,214.1109,151.0228,150.889375,150.6091,201.716525,102.1992,129.7246,199.8116,164.40505,116.0755
"ZNF555",1,0.659429090260202,0.815355449072735,0.131179180967521,0.54805863335526,0.999999997011507,0.958186388042144,0.994307879492381,0.979806213226788,0.44404955395257,0.167869995572312,0.569166225353563,0.999999999468581,1,0.588076021322294,0.0641366225680274,0.374562132043946,1,0.999186776737429,0.218161368604446,0.999940230371928,0.998326328092725,0.999463357752535,0.99784854197987,0.994565244937527,1,0.994536700945328,0.96439974852577,0.442650888686129,0.644594189678886,0.999999992069924,0.999952136698949,0.888247215850082,0.99997820824751,0.99999997696789,0.982210588750253,0.239121201347261,0.642090797940439,0.999999987294817,1,0.758026304143333,0.999999999976291,0.99968107313429,0.997477064399107,0.99993446421574,0.898005188166948,0.970632075896986,0.999822805296801,0.999219506197116,0.999986171065649,0.999243698174998,0.98079897676491,0.999999817601912,0.995073637621302,0.999829494102117,0.546936301392396,0.732345453027347,0.999999999994295,0.999998602412183,0.945669308703927,0.999999510465679,0.999999999998807,0.992900501142353,0.999999999997125,0.999997369884936,0.998791814728389,115.364,115.8337,63.2117,68.67722,91.6147166666667,68.0069777777778,61.71551,91.5265,54.9561,69.7311,81.9486,58.959,58.4044,NA,NA,3.98263516128124,7.84266122658275,5.4245312652282,4.77533744735385,NA,NA,7.28275458551619,6.30840000000001,NA,86.1618,115.8337,63.2117,55.9809,82.132875,65.6853,51.377,91.5265,54.9561,57.0658,78.7944,58.959,144.5662,115.8337,63.2117,75.603875,94.33475,80.5755,68.45855,91.5265,54.9561,83.08425,85.1028,58.959
"ZNF75D",0.253957857718311,0.997736729814606,0.0921674453822962,1,0.0887092119204613,0.987075162354604,1,0.141853628859754,0.988659603892816,1,0.999999996500067,0.0632737932692053,0.998386786210239,0.999977150177215,0.999991815130037,0.999999999994415,0.124072114530965,0.982869396490013,0.999999999856123,1,0.999910259897598,0.999875678163961,0.152946991463797,0.999999999302025,0.999005289591659,0.999043146340011,0.999960812620668,0.998342823587695,0.998001701360284,0.0947551900487602,1,0.988395085248608,0.989789998368312,0.998615736243601,0.984482223352545,0.999999999611092,0.999901510329638,0.0303080816590472,0.999980157293883,0.9677290179943,0.990694496990082,0.999893377893877,0.966739124267636,0.999999987342769,0.999984864930341,0.997136852629291,0.0397300155822221,0.999999999986634,0.959818528423156,0.972536319506873,0.996671023151061,0.951712638580196,1,0.999999999995125,0.999990631717622,0.999986278110083,0.782146715425025,0.970503606987333,0.999951965630314,0.999986120871931,0.999272874939805,0.999988790404621,0.992924778653336,0.972336349356794,0.988837772884866,0.961720614208484,310.0836,745.4554,154.2301,314.89951,320.804433333333,283.346777777778,324.77484,195.9185,156.4125,237.102742857143,179.3636,401.6398,15.7783,NA,NA,32.4795800025419,36.5901745897599,32.8146473086536,52.3092711600475,NA,NA,43.4951739144803,19.3846,NA,302.19445,745.4554,154.2301,224.935775,263.712125,187.4522,219.339075,195.9185,156.4125,189.93045,169.6713,401.6398,317.97275,745.4554,154.2301,370.939925,393.586575,365.761,395.320525,195.9185,156.4125,218.03515,189.0559,401.6398
"ZNF197",0.999999999991256,0.999999999742437,1,0.99999999985402,0.999999967306208,0.999999764262387,0.999988229880816,0.9999787317673,0.999942696628966,0.999925385102488,0.999999307951128,0.999996988809622,0.999989497205583,0.99999800981117,0.999999998819123,0.999999999919937,1,1,0.999812997863254,0.98952867122328,0.995946463965991,0.999993133895565,0.999999954360945,0.999999991291105,0.999704002685658,0.996246664192624,0.998356364213418,0.999997342933012,1,0.999999999336084,0.999999994702717,1,0.999999982810426,0.999999999876505,0.999999996325393,0.999989604320728,0.99998582098106,0.999976382482537,0.999936492572436,0.999867766626121,1,0.99999999807362,0.984872188509204,0.995900008619579,0.999999980769651,0.999994480409735,0.999999993714642,0.999999999426291,0.998868843956882,0.986673080115835,0.993657774290253,0.999997163788123,1,0.999993010621047,0.984645993373518,0.999999999998583,1,1,0.999999987010099,0.999986249077734,0.999998276318624,1,0.999999916761929,0.999999999748815,0.999984718551743,0.999999985555022,290.7998,269.0332,261.1472,307.843825,344.921116666667,330.242733333333,273.95152,213.7775,306.386,344.925542857143,229.2303,272.2248,26.7485,NA,NA,28.2387165708758,19.0586711165358,34.0121041995632,31.6022949401457,NA,NA,68.2523937751562,21.3278,NA,277.42555,269.0332,261.1472,243.6409,305.347575,274.9676,228.7962,213.7775,306.386,220.92745,218.5664,272.2248,304.17405,269.0332,261.1472,352.639525,371.8048,342.193,363.976675,213.7775,306.386,389.1302,239.8942,272.2248
"ZNF732",0.999999910887561,0.999908178111219,0.999999988279123,0.999956788822668,1,0.99999988301921,0.999989021759967,1,0.999999888479981,1,0.999966302104206,1,0.999999941625153,1,1,0.999999362996881,1,0.999997012325998,0.999999827792207,0.999999998166514,0.999999928772876,1,0.99999989326921,0.999948488866433,0.999992736103091,0.99999703068977,0.9999930442377,0.999999771283855,0.92529179566418,0.996501571924508,0.999842097976274,0.964913308690333,0.973622298778033,0.97326768690507,0.941352554333457,0.962752418134898,1,0.999999506179531,0.999613553657768,0.993213813989911,0.999399477342728,0.997343290310823,0.999908481948703,1,0.830519937398777,0.999999999985911,0.999997629344656,0.999524956644692,0.999311583964473,0.999790033093028,0.999487671096743,0.99996402944357,1,0.878775839443841,0.999999999928444,0.999999998813057,0.999995661235025,0.999607023252374,0.999805470933963,0.999908067264025,0.99982492455261,0.99998091899955,0.999999999990834,0.925478509506858,0.999999996597889,1,10.76865,26.156,40.8641,27.657665,27.00555,28.1344555555556,22.48157,8.0854,77.5989,10.3760285714286,5.162,0.4606,8.12815,NA,NA,6.11839545354514,12.4698280629352,15.2756620271168,16.5159379085042,NA,NA,7.12299018937687,1.485,NA,6.704575,26.156,40.8641,3.148425,2.300425,2.1942,1.674875,8.0854,77.5989,1.19085,4.4195,0.4606,14.832725,26.156,40.8641,41.690875,43.9813,24.6324,9.3925,8.0854,77.5989,7.77905,5.9045,0.4606
"ZNF546",0.937292266525343,0.999999998782004,0.994123502047183,0.998613675507437,0.992615727698383,0.999999789868177,0.999999997856415,0.934249062722509,1,0.99632532079035,0.996585427135921,0.99762591624215,0.999997690519796,0.999999991082251,0.992188458497488,0.915669072706386,0.999981706903337,0.999096889954943,0.965762074159926,0.727100526588992,0.998848522518861,0.999994604718923,0.842005491314253,0.999943921567085,0.977355093546627,0.999700845787269,0.966294479897336,0.832212026141794,0.999995837431029,0.847366938726041,0.99995273993074,0.979304247956725,0.99975044117057,0.968858051486179,0.839654954249069,1,0.999833788549831,0.990063662024976,0.999999992964946,0.99999999959386,0.999907568885946,0.999999519910886,0.98052262033186,0.990807423331861,0.991724806519733,0.9999999999628,0.890685312419797,0.99999981750937,0.990509687148631,0.999998515770852,0.983175249415167,0.821031025613364,0.99999979973744,0.999999861316934,0.998182619694368,0.999984143950062,0.999661143895766,0.999999986350903,1,0.999998240550315,1,0.999997803796193,0.998098365437525,0.998288168825356,1,0.999862004480873,36.1738,92.4801,45.1208,57.203065,42.4575333333333,60.7273111111111,73.49131,16.4942,16.9821,54.3032714285714,30.87005,58.0378,9.0142,NA,NA,7.00434543361354,9.98664869361979,10.2752553718528,8.08709984484824,NA,NA,16.6020403522997,1.69725,NA,31.6667,92.4801,45.1208,32.7278,26.7998,40.856,54.72825,16.4942,16.9821,22.0552,30.021425,58.0378,40.6809,92.4801,45.1208,78.383975,50.32395,82.282,93.024925,16.4942,16.9821,85.6936,31.718675,58.0378
"ZNF286A",0.999976987248407,0.999820331329794,0.999999999999424,0.999999999998226,0.999966665482145,0.999665310748335,0.99988295728869,0.985427909370054,0.964134019250388,0.947970538575428,0.999993513870035,0.99999998166922,0.999998329796553,0.999654981572737,0.76696751214815,0.9999260872306,0.999999999774873,0.999999873097826,0.993497600984973,0.608528584601478,0.999999998864283,0.99989764700661,1,1,0.999820411421028,0.972051774058019,0.999999470621038,0.999999972417755,0.999568600175686,0.999999999932912,1,0.999129985766529,0.946977125192082,0.99999094873175,0.999998890514148,1,0.999999998770641,0.9999956574291,0.999932297518016,0.999999999638931,0.962845926442528,0.999998940596435,0.999925868512195,0.999967536432397,0.999792273186506,0.998694225489613,0.999999999994226,1,0.99342343686802,0.79887660957217,0.999957748491957,0.999996153441005,1,1,0.99883312100991,1,0.99999929049897,0.9999907733281,1,0.999945928252169,0.999999994748097,0.999999826265786,0.999995403515577,0.999972856705999,1,0.999956033457676,414.1138,240.5418,200.4895,391.20647,550.387966666667,316.260533333333,290.741,212.4838,179.9634,369.255371428571,198.5656,383.6942,194.3358,NA,NA,59.0766497000193,180.377119342291,38.614342636768,35.5703594280844,NA,NA,58.6200604547897,22.0516,NA,316.9459,240.5418,200.4895,272.707375,348.7654,282.3493,233.29435,212.4838,179.9634,262.8419,187.5398,383.6942,511.2817,240.5418,200.4895,422.919625,436.444325,416.6667,355.18475,212.4838,179.9634,455.361,209.5914,383.6942
"ZKSCAN4",0.999731562236678,0.999999999955243,0.999995127659195,0.999999999469077,0.994387447996724,0.999999860517724,0.99999998955775,0.993832755162634,0.999999476776342,0.999999999986198,0.999986718662856,0.973310081167731,0.999965539678477,0.999890470643136,0.999999693266556,1,0.998957341348187,0.999999999850314,0.999998972830159,0.999997939790544,0.997372070068242,0.999756131856372,1,0.999995739911338,0.99477493130232,0.994230437704424,0.974606473046428,0.999049488554517,0.999999995210321,0.999999185135261,1,0.99999769048297,0.999994372553919,0.999831599633736,0.999999981283799,0.99999930736356,0.999859367847612,0.953896340792346,0.999816090847767,0.998224926213755,0.999970928965767,0.999999996029859,0.987538923544103,0.955809631980052,0.999335464863733,0.999998064262464,0.999999772351174,0.999999999662669,0.999279123910652,0.999188224855004,0.989009573273628,0.999978196618537,0.999999816255734,1,0.974456379832953,0.867209310804357,0.999642585991359,0.974360288486355,0.577927750874391,0.607595194940519,0.4405615048776,0.718903263294328,0.9996131935498,0.984158787252019,0.383787537478927,0.975464113447382,78.93985,52.7791,73.002,83.45085,85.47805,91.2660444444444,78.68133,53.0401,69.8154,94.9559571428571,65.85645,21.649,1.98775,NA,NA,4.95331358679537,10.8133328348155,9.27515349751856,10.8695305383857,NA,NA,13.7647681420436,10.83425,NA,77.945975,52.7791,73.002,65.22695,66.595125,72.6657,55.439975,53.0401,69.8154,70.28565,60.439325,21.649,79.933725,52.7791,73.002,97.067775,108.434975,106.7946,101.369775,53.0401,69.8154,111.01195,71.273575,21.649
"ZNF643",1,0.999999999621449,0.999999999957786,0.999994388490738,0.999999874042618,0.999999999999078,0.624713001229347,0.909961757502255,0.96793836132699,0.19029743932917,0.999989362141649,0.999999669064051,0.999999999975351,1,0.405898109537706,0.999999988092917,0.999999999782724,1,0.999999478082312,0.178863404586767,0.999998710364756,1,1,1,0.999999997992001,0.943144914285249,0.999999990646714,1,0.99999999998364,0.999999999998666,1,0.999999999902556,0.956471928131086,0.999999999217452,1,1,0.999995568165071,0.999999852439045,0.999999999996263,1,0.458574131206534,1,0.999999842765572,0.999999996882221,0.999999999800252,0.99999999954035,0.999999999976393,1,0.999999999072502,0.790388669952077,0.999999992662149,1,1,1,0.999999998524465,0.999987916536528,0.999997799649046,0.999999981998607,0.999999986860562,0.99808476796719,0.99999999845964,0.999999022904212,0.999999714272993,0.999999918230959,0.999999996320989,0.999999762292739,19.6539,21.4853,52.57,68.65747,236.949683333333,74.6281444444444,48.27201,36.5459,44.3422,71.4357571428571,47.0135,106.8632,4.8651,NA,NA,9.54852845257513,151.810814215976,24.6506706859971,6.03094083075767,NA,NA,17.7467613797944,9.7166,NA,17.22135,21.4853,52.57,34.460375,76.54345,27.3164,36.905775,36.5459,44.3422,55.6012,42.1552,106.8632,22.08645,21.4853,52.57,94.85765,113.004125,84.3362,50.09335,36.5459,44.3422,65.5118,51.8718,106.8632
"ZNF642",1,0.999999993452293,0.999999999948511,0.999997681799546,0.999999996455106,1,0.977158522449629,0.998934081641278,0.999939676558899,0.935533114307009,0.999979734527836,0.999999901636438,1,0.999999995425709,0.992502841018804,0.999999999985782,1,0.999999999722855,0.999975399371632,0.811260769413704,0.999810067112542,1,0.999999999997785,0.999999977175629,0.999998939566375,0.994887156946246,0.999992896252408,0.999999999632247,1,1,0.999999999940521,0.999999995947645,0.998900086228792,0.999999891904979,1,0.999999999998189,0.999999966778066,0.999999999984611,1,0.999999999346548,0.952613984026176,0.999999580581261,0.999999993680318,0.999999948264647,0.999999999980947,1,0.999999999998414,0.999999949476438,0.999984973874745,0.963431249263587,0.999916055411677,0.999999997903785,1,0.999999999998761,0.999999558395004,0.999999999386358,0.999999997286639,0.999999231469051,0.999971508858065,0.984325106983338,0.999896800844876,0.999999823788457,0.999999999999304,0.999999997546213,0.999996754098631,0.999999999977097,80.58065,93.4143,129.8287,132.345135,233.626133333333,147.958455555556,98.31741,65.9767,92.93,118.068628571429,70.2818,40.9949,33.33865,NA,NA,19.1185230450393,145.418040767125,51.0568357568556,14.188031746209,NA,NA,36.9362772719625,33.7235,NA,63.911325,93.4143,129.8287,86.828425,73.422425,80.3633,68.809975,65.9767,92.93,70.23215,53.42005,40.9949,97.249975,93.4143,129.8287,133.503925,117.696875,125.1384,102.63445,65.9767,92.93,122.8558,87.14355,40.9949
"ZNF490",0.999814694070337,1,0.999908157244461,0.980525443001727,1,0.997561949146183,0.997946925542466,1,0.99966440059711,0.999999961508812,0.994887050118628,1,0.999277208899827,0.99999999753967,1,0.998583505105127,0.99999999991657,0.999805603322144,0.99998539211957,0.999999999997097,0.999999996179221,1,0.999967088977383,1,0.999006614244747,0.999893773045508,0.999748692535867,0.999945995358675,0.998321416765908,0.999999999964377,0.999236551043443,0.999999999689238,0.999999942233935,0.999999984698828,0.999999484323782,0.999645161702786,0.999965783384607,0.999999797720514,0.999993343266921,0.997292056095198,0.999995690080524,0.999938244399359,0.999999228809403,0.999999022528007,0.999974117620797,0.999999999987275,0.999971158104007,0.999999999928583,0.99548891937411,0.999734354571581,0.999175704009658,0.999860058109381,1,0.99955946563472,0.999999268899367,0.994426230852626,0.999999988148793,0.997506145928596,0.999999824443601,0.999996676814234,0.999998464218292,0.999984014743991,0.998678790897366,0.999999999999358,0.999741312444975,0.998113567209708,157.18195,261.56,149.4094,264.79918,247.349933333333,253.139066666667,239.23796,160.414,289.4039,214.7491,175.1078,309.0742,38.35885,NA,NA,36.6364452300392,18.9663015623793,23.1507593475654,25.344476621282,NA,NA,26.9667301727164,11.746,NA,138.002525,261.56,149.4094,160.899275,214.240625,220.8171,212.6,160.414,289.4039,149.96415,169.2348,309.0742,176.361375,261.56,149.4094,271.32445,261.5219,256.9866,271.557575,160.414,289.4039,266.1501,180.9808,309.0742
"ZNF626",1,1,1,0.999988958619445,0.999995038638733,0.999999751753305,0.999999998851091,1,0.999999999867198,0.97530724554236,1,0.999999999883261,1,0.999528231330385,0.999993784114434,0.999999996833905,1,0.999999999724088,0.907091154620219,1,0.999966495227405,0.999999998713871,0.999999999999044,0.999999999512666,0.999909564518373,1,0.999999894978553,1,0.999999999203324,1,0.999999999690494,0.999924247550503,1,0.999999926869089,1,1,1,0.999999999989676,1,0.999437520427499,0.999999223033891,1,0.999996117858946,0.999999970711246,0.999999980472333,1,1,1,0.999979048195447,0.999999999777377,0.99999999999453,0.999999999339044,0.999999999551548,0.999999999736079,1,0.999999998741691,0.999999999999079,0.999999999522675,0.999910301223381,1,0.999999896707414,1,1,1,0.99999997124985,0.999999999562251,90.22485,55.5815,95.1367,214.75556,32.4039333333333,116.083633333333,29.99531,2.5873,6.3683,104.7524,82.1273,2.7637,86.82995,NA,NA,99.7025970215218,11.023023013725,76.0519308993952,6.85816824765995,NA,NA,74.6711974268717,20.8274,NA,46.809875,55.5815,95.1367,14.948325,14.7971,25.2918,12.323925,2.5873,6.3683,17.03765,71.7136,2.7637,133.639825,55.5815,95.1367,105.1687,53.9001,59.7916,41.28225,2.5873,6.3683,58.5817,92.541,2.7637
